代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2382,廣達,373.5,-3.5,-0.93,07/09,-4,-18006,-25.6,-0.47,35,324581,23.9,8.4,1,191,1.37,0.0,-4,-10524,-15.0,-0.27
2377,微星,145.0,3.0,2.11,07/09,2,12961,29.9,1.53,30,46864,6.13,5.55,2,557,1.29,0.07,16,47026,17.8,5.57
2633,台灣高鐵,26.7,0.1,0.38,07/09,-4,-7056,-31.5,-0.13,20,89215,37.8,1.59,-2,-99,-0.96,0.0,-4,-5161,-23.1,-0.09
2886,兆豐金,46.7,-0.1,-0.21,07/09,2,12321,34.8,0.08,18,383225,48.4,2.58,-1,-77,-0.56,0.0,13,74036,12.7,0.5
3596,智易,194.0,-1.5,-0.77,07/09,5,300,3.85,0.14,17,5558,13.1,2.52,-3,-83,-1.97,-0.04,5,302,3.88,0.14
5876,上海商銀,42.8,0.25,0.59,07/09,3,5075,18.0,0.1,17,69364,33.0,1.43,13,5171,3.5,0.11,3,8670,30.8,0.18
1303,南亞,181.5,-0.5,-0.27,07/09,-5,-33394,-10.2,-0.42,16,116920,10.2,1.47,2,2510,1.09,0.03,-4,-14739,-5.05,-0.19
2890,永豐金,40.45,-1.45,-3.46,07/09,-1,-4675,-17.5,-0.03,16,284637,28.7,1.96,13,7990,1.17,0.06,-1,-4196,-15.7,-0.03
3293,鈊象,744.0,-4.0,-0.53,07/09,2,494,15.4,0.18,16,5500,17.0,1.95,-6,-163,-1.6,-0.06,2,516,16.1,0.18
6526,達發,652.0,-4.0,-0.61,07/09,-2,-29,-4.46,-0.02,16,496,3.75,0.3,1,2,0.98,0.0,-2,-27,-4.09,-0.02
1216,統一,78.4,-0.2,-0.25,07/09,5,28164,28.3,0.5,15,55045,22.2,0.97,10,4873,3.25,0.09,7,33258,28.0,0.59
2542,興富發,43.6,0.1,0.23,07/09,-2,-1690,-22.7,-0.08,15,14799,9.82,0.68,1,21,0.61,0.0,-2,-849,-11.4,-0.04
3227,原相,221.5,-6.5,-2.85,07/09,-3,-1790,-14.7,-1.18,14,4749,6.81,3.13,-3,-303,-2.48,-0.2,-2,-1738,-27.5,-1.14
5269,祥碩,1480.0,-45.0,-2.95,07/09,-2,-190,-12.2,-0.26,14,2129,13.1,2.87,-5,-82,-1.48,-0.11,-2,-201,-12.9,-0.27
2376,技嘉,336.5,1.5,0.45,07/09,2,1194,13.5,0.18,13,10410,12.8,1.55,3,150,1.04,0.02,2,1299,14.7,0.19
