排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,5314,世紀*,31.45,2.85,9.97,5393,08/25,826,1603,1880,4321,4350.0,3901.0,4124.0,4243.0,2411.0,4170.0
2,2409,友達,25.65,0.4,1.58,103834,08/25,3859,5625,6034,3932,9097.0,14758.0,2258.0,-1619.0,13204.0,13579.0
3,2609,陽明,63.6,-0.9,-1.4,192986,08/25,-374,138,1035,2073,2600.0,2584.0,2805.0,1902.0,812.0,1732.0
4,9958,世紀鋼,94.8,-2.5,-2.57,2435,08/25,231,1766,1766,1766,1740.0,1762.0,1740.0,1716.0,1608.0,1674.0
5,2615,萬海,126.5,2.0,1.61,90375,08/25,-69,-349,1192,1735,2292.0,2173.0,2327.0,459.0,-752.0,-206.0
6,2489,瑞軒,40.55,3.65,9.89,70188,08/25,1111,1213,1572,1572,1708.0,1626.0,1211.0,1264.0,1834.0,1855.0
7,8039,台虹,291.5,26.5,10.0,60294,08/25,1582,1268,1557,1519,2175.0,950.0,3686.0,3465.0,3880.0,2892.0
8,6226,光鼎,25.6,2.3,9.87,74889,08/25,977,1100,1038,1095,1046.0,1256.0,1290.0,1290.0,1290.0,1290.0
9,4967,十銓,272.5,-5.5,-1.98,4789,08/25,-58,-72,16,1054,1996.0,1904.0,1513.0,1062.0,1842.0,-75.0
10,5608,四維航,18.1,0.1,0.56,55366,08/25,47,300,563,856,945.0,973.0,1048.0,843.0,496.0,754.0
11,2426,鼎元,90.8,8.2,9.93,60849,08/25,35,308,618,763,834.0,990.0,1286.0,1294.0,1300.0,1308.0
12,00631L,元大台灣50正2,34.68,0.57,1.67,135598,08/25,-1459,-1186,995,749,2165.0,1788.0,3957.0,18609.0,16939.0,19138.0
13,1815,富喬,109.0,1.5,1.4,36949,08/25,-618,-1121,-961,681,782.0,599.0,1283.0,-2117.0,-15293.0,-3408.0
14,2303,聯電,125.0,1.5,1.21,124999,08/25,-74,714,361,659,1460.0,1773.0,-1994.0,-430.0,2460.0,2180.0
15,3441,聯一光,114.0,1.5,1.33,26998,08/25,-16,-87,316,648,453.0,1057.0,1026.0,1083.0,1081.0,1054.0
16,2641,正德,18.9,0.05,0.27,23397,08/25,209,375,633,633,633.0,635.0,636.0,-758.0,-724.0,-1241.0
17,1802,台玻,58.0,1.1,1.93,20606,08/25,-15,85,252,577,561.0,408.0,-1551.0,-8599.0,-15771.0,-6329.0
18,6547,高端疫苗,56.3,0.8,1.44,4071,08/25,274,659,422,562,286.0,1085.0,2158.0,3029.0,2982.0,3000.0
19,00715L,期街口布蘭特正2,51.7,-0.85,-1.62,3760,08/25,0,69,329,550,1151.0,857.0,435.0,-1087.0,1194.0,2020.0
20,3033,威健,45.95,-0.85,-1.82,3091,08/25,11,304,381,535,96.0,705.0,-1016.0,883.0,869.0,922.0
21,2605,新興,36.7,0.1,0.27,47493,08/25,308,305,320,465,518.0,533.0,539.0,364.0,382.0,255.0
22,4939,亞電,71.7,6.5,9.97,31984,08/25,203,338,413,463,279.0,-2.0,634.0,380.0,625.0,-155.0
23,4979,華星光,601.0,54.0,9.87,16037,08/25,343,359,419,435,137.0,150.0,326.0,-949.0,129.0,-1721.0
24,1605,華新,38.45,0.35,0.92,19692,08/25,38,536,522,428,277.0,642.0,682.0,-1337.0,457.0,-28.0
25,8112,至上,94.0,-1.4,-1.47,10744,08/25,190,229,224,400,-116.0,45.0,2598.0,2353.0,2743.0,2039.0
26,2301,光寶科,296.0,9.0,3.14,74125,08/25,61,329,307,397,-36.0,129.0,54.0,58.0,353.0,-136.0
27,8111,立碁,65.6,2.5,3.96,12495,08/25,104,41,333,373,225.0,107.0,522.0,230.0,395.0,-253.0
28,3532,台勝科,378.0,1.5,0.4,20936,08/25,201,250,-112,349,520.0,1.0,508.0,532.0,610.0,611.0
29,1611,中電,11.9,-0.3,-2.46,760,08/25,174,299,300,299,302.0,300.0,303.0,301.0,283.0,300.0
30,2102,泰豐,18.6,-0.05,-0.27,391,08/25,181,295,295,295,292.0,297.0,299.0,296.0,283.0,296.0
31,6213,聯茂,530.0,47.5,9.84,26110,08/25,192,134,332,279,451.0,981.0,1230.0,1107.0,314.0,991.0
32,2606,裕民,78.0,5.7,7.88,55869,08/25,219,226,243,257,248.0,285.0,221.0,-96.0,155.0,122.0
33,3045,台灣大,115.5,0.5,0.43,8753,08/25,-21,-36,-290,253,379.0,303.0,379.0,316.0,356.0,211.0
34,00929,復華台灣科技優息,28.53,0.03,0.11,28498,08/25,0,0,0,240,240.0,231.0,199.0,240.0,240.0,240.0
35,2313,華通,217.5,5.0,2.35,18222,08/25,-2,13,-102,207,119.0,-4295.0,1049.0,-1783.0,180.0,200.0
36,2484,希華,79.3,7.2,9.99,18160,08/25,116,195,195,185,-114.0,-579.0,-329.0,183.0,195.0,193.0
37,00632R,元大台灣50反1,10.16,-0.07,-0.68,137285,08/25,157,291,-34,165,258.0,-944.0,1981.0,2072.0,4041.0,2325.0
38,8103,瀚荃,103.5,6.3,6.48,10724,08/25,47,96,127,160,185.0,187.0,177.0,159.0,159.0,176.0
39,4764,雙鍵,212.0,5.5,2.66,543,08/25,-29,-52,-56,156,88.0,52.0,137.0,29.0,156.0,6.0
40,2351,順德,199.5,-1.0,-0.5,5347,08/25,-130,-14,-21,150,158.0,282.0,1.0,177.0,178.0,277.0
41,8044,網家,25.05,-0.2,-0.79,251,08/25,49,132,131,143,139.0,167.0,181.0,118.0,204.0,168.0
42,3105,穩懋,379.0,24.0,6.76,16442,08/25,10,180,163,142,364.0,557.0,255.0,-455.0,739.0,165.0
43,2603,長榮,246.0,-4.5,-1.8,24200,08/25,-13,1,141,138,297.0,306.0,517.0,289.0,-45.0,197.0
44,00891,中信關鍵半導體,33.67,0.16,0.48,13800,08/25,-2,6,-60,130,153.0,121.0,161.0,163.0,159.0,119.0
45,2637,慧洋-KY,95.5,-1.6,-1.65,35337,08/25,22,-97,80,130,121.0,107.0,163.0,32.0,-255.0,-93.0
46,2371,大同,27.7,0.25,0.91,5192,08/25,131,132,133,128,236.0,545.0,557.0,659.0,-752.0,636.0
47,2881,富邦金,141.5,9.5,7.2,47096,08/25,96,80,140,127,107.0,152.0,132.0,150.0,-2470.0,-181.0
48,3219,倚強科,74.7,-2.1,-2.73,569,08/25,-23,78,112,116,117.0,117.0,111.0,84.0,18.0,42.0
49,00642U,期元大S&P石油,28.25,-0.2,-0.7,864,08/25,-3,5,80,102,218.0,-41.0,-1861.0,714.0,806.0,815.0
50,6538,倉和,205.5,12.5,6.48,5320,08/25,99,121,159,99,168.0,719.0,707.0,762.0,749.0,762.0
51,4956,光鋐,35.1,-1.65,-4.49,7121,08/25,-40,77,96,96,99.0,110.0,59.0,-158.0,48.0,-14.0
52,2618,長榮航,42.2,-0.45,-1.06,11424,08/25,-43,12,112,94,229.0,326.0,653.0,269.0,311.0,572.0
53,8043,蜜望實,132.5,-2.5,-1.85,1712,08/25,-40,-60,-55,90,-103.0,-225.0,-265.0,-1313.0,90.0,-1841.0
54,8054,安國,81.4,0.9,1.12,667,08/25,2,2,58,88,120.0,127.0,88.0,-213.0,-510.0,-685.0
55,1710,東聯,15.9,0.6,3.92,8954,08/25,86,75,92,85,85.0,-482.0,131.0,94.0,110.0,75.0
56,6451,訊芯-KY,423.0,23.0,5.75,2792,08/25,-32,9,-50,83,44.0,350.0,92.0,165.0,154.0,302.0
57,2891,中信金,64.5,0.9,1.42,21958,08/25,39,79,-3,82,90.0,120.0,-58.0,-258.0,-427.0,-336.0
58,5206,坤悅,23.2,0.3,1.31,139,08/25,-10,-10,12,80,80.0,80.0,80.0,80.0,80.0,80.0
59,2030,彰源,23.65,0.65,2.83,4682,08/25,16,35,27,75,62.0,131.0,131.0,94.0,131.0,131.0
60,3490,單井,54.6,4.9,9.86,3704,08/25,-63,-55,27,74,330.0,340.0,332.0,347.0,340.0,347.0
