單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"18,236,238,136","11,816,555,285","6,419,682,851"
自營商(避險),"38,140,965,877","34,434,545,081","3,706,420,796"
投信,"34,153,100,061","21,616,812,315","12,536,287,746"
外資及陸資(不含外資自營商),"395,092,885,421","396,508,274,193","-1,415,388,772"
外資自營商,0,0,0
合計,"485,623,189,495","464,376,186,874","21,247,002,621"
