證券代號,證券名稱,交易別,成交價,成交股數,成交金額
2308,台達電,配對交易,"1,944.40","9,000","17,499,600"
2324,仁寶,配對交易,35.67,"575,040","20,511,677"
2324,仁寶,配對交易,35.65,"622,960","22,208,524"
2330,台積電,配對交易,"2,516.75","20,000","50,335,000"
2330,台積電,配對交易,"2,492.50","12,000","29,910,000"
2330,台積電,配對交易,"2,490.00","100,000","249,000,000"
2330,台積電,配對交易,"2,480.00","661,000","1,639,280,000"
2330,台積電,配對交易,"2,471.71","55,000","135,944,050"
2330,台積電,配對交易,"2,460.17","9,109","22,409,689"
2330,台積電,配對交易,"2,456.58","25,662","63,040,756"
2330,台積電,配對交易,"2,455.69","43,710","107,338,210"
2330,台積電,配對交易,"2,455.67","18,290","44,914,204"
2330,台積電,配對交易,"2,455.35","30,863","75,779,467"
2330,台積電,配對交易,"2,454.49","12,500","30,681,125"
2330,台積電,配對交易,"2,454.47","7,500","18,408,525"
2330,台積電,配對交易,"2,451.74","18,891","46,315,820"
2330,台積電,配對交易,"2,450.12","18,475","45,265,967"
2368,金像電,配對交易,"1,163.04","15,000","17,445,600"
2383,台光電,配對交易,"5,462.50","3,000","16,387,500"
2454,聯發科,配對交易,"4,200.00","13,000","54,600,000"
2454,聯發科,配對交易,"4,145.00","5,000","20,725,000"
2458,義隆,配對交易,191.94,"144,000","27,639,360"
2884,玉山金,配對交易,34.52,"1,984,500","68,504,940"
2884,玉山金,配對交易,34.51,"639,160","22,057,412"
2884,玉山金,配對交易,34.50,"1,690,500","58,322,250"
2884,玉山金,配對交易,34.49,"462,840","15,963,352"
2885,元大金,配對交易,70.19,"411,060","28,852,301"
2885,元大金,配對交易,70.18,"797,940","55,999,429"
2890,永豐金,配對交易,41.30,"409,500","16,912,350"
2890,永豐金,配對交易,41.27,"1,618,000","66,774,860"
2890,永豐金,配對交易,41.24,"370,500","15,279,420"
2890,永豐金,配對交易,41.12,"794,070","32,652,158"
2890,永豐金,配對交易,41.11,"2,899,930","119,216,122"
2891,中信金,配對交易,70.85,"371,000","26,285,350"
2908,特力,配對交易,21.00,"500,000","10,500,000"
2912,統一超,配對交易,241.25,"79,000","19,058,750"
3034,聯詠,配對交易,538.64,"110,000","59,250,400"
3034,聯詠,配對交易,538.01,"110,000","59,181,100"
3036,文曄,配對交易,220.16,"91,000","20,034,560"
3036,文曄,配對交易,220.13,"120,000","26,415,600"
3045,台灣大,配對交易,118.25,"164,000","19,393,000"
3189,景碩,配對交易,687.00,"231,000","158,697,000"
3661,世芯-KY,配對交易,"3,795.00","23,000","87,285,000"
3711,日月光投控,配對交易,659.10,"42,000","27,682,200"
3711,日月光投控,配對交易,642.24,"30,000","19,267,200"
6669,緯穎,配對交易,"5,160.00","148,000","763,680,000"
總計,,,,"16,517,000","4,552,904,828"
