證券代號,證券名稱,交易別,成交價,成交股數,成交金額
6165,浪凡,逐筆交易,48.30,"2,300,000","111,090,000"
6415,矽力*-KY,逐筆交易,457.77,"363,000","166,170,510"
2301,光寶科,配對交易,318.20,"652,000","207,466,400"
2301,光寶科,配對交易,315.75,"421,000","132,930,750"
2303,聯電,配對交易,128.16,"120,000","15,379,200"
2303,聯電,配對交易,128.15,"155,000","19,863,250"
2317,鴻海,配對交易,253.70,"132,440","33,600,028"
2317,鴻海,配對交易,253.68,"168,560","42,760,301"
2327,國巨*,配對交易,597.50,"1,811,393","1,082,307,318"
2327,國巨*,配對交易,596.00,"434,000","258,664,000"
2327,國巨*,配對交易,595.50,"2,716,490","1,617,669,795"
2330,台積電,配對交易,"2,475.00","10,000","24,750,000"
2330,台積電,配對交易,"2,421.75","17,000","41,169,750"
2330,台積電,配對交易,"2,421.74","121,000","293,030,540"
2330,台積電,配對交易,"2,420.00","136,000","329,120,000"
2330,台積電,配對交易,"2,419.07","178,000","430,594,460"
2360,致茂,配對交易,"2,032.99","22,000","44,725,780"
2383,台光電,配對交易,"5,597.50","4,000","22,390,000"
2454,聯發科,配對交易,"3,964.35","40,000","158,574,000"
2882,國泰金,配對交易,103.75,"186,000","19,297,500"
2883,凱基金,配對交易,32.73,"509,000","16,659,570"
2885,元大金,配對交易,63.83,"491,000","31,340,530"
2890,永豐金,配對交易,39.73,"660,000","26,221,800"
2890,永豐金,配對交易,39.67,"2,031,000","80,569,770"
2891,中信金,配對交易,64.40,"662,000","42,632,800"
2891,中信金,配對交易,64.32,"2,993,000","192,509,760"
2891,中信金,配對交易,64.31,"5,095,000","327,659,450"
2892,第一金,配對交易,34.28,"1,124,000","38,530,720"
3008,大立光,配對交易,"7,043.33","5,880","41,414,780"
3008,大立光,配對交易,"7,043.32","43,120","303,707,958"
3044,健鼎,配對交易,494.75,"40,000","19,790,000"
3533,嘉澤,配對交易,"1,716.21","56,745","97,386,336"
3533,嘉澤,配對交易,"1,716.19","60,255","103,409,028"
6415,矽力*-KY,配對交易,461.07,"37,000","17,059,590"
6415,矽力*-KY,配對交易,457.77,"363,000","166,170,510"
6669,緯穎,配對交易,"7,137.50","46,000","328,325,000"
8464,億豐,配對交易,365.19,"152,760","55,786,424"
8464,億豐,配對交易,365.18,"75,240","27,476,143"
總計,,,,"24,432,883","6,968,203,753"
