代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.42,0.06,0.21,26W33,08/12,65,711847,43.2,117.0,0,0,0.0,0.0,-9,-21221,-13.5,-3.47,-2,-587,-2.39,-0.1
00717,富邦美國特別股,15.01,0.08,0.54,26W33,08/12,59,29475,61.1,24.3,0,0,0.0,0.0,-1,-222,-36.0,-0.18,24,18894,73.7,15.6
00900,富邦特選高股息30,18.94,0.21,1.12,26W33,08/12,19,244205,25.5,15.4,0,0,0.0,0.0,19,347578,36.3,21.9,19,600283,62.6,37.8
6657,華安,30.8,0.45,1.48,26W33,08/12,14,1903,14.0,2.14,0,0,0.0,0.0,0,0,0.0,0.0,14,1900,14.0,2.14
8467,波力-KY,102.5,-3.5,-3.3,26W33,08/12,13,205,16.8,0.42,0,0,0.0,0.0,0,0,0.0,0.0,13,204,16.7,0.42
00898,國泰基因免疫革命,10.28,0.02,0.19,26W33,08/12,12,28497,46.3,21.3,0,0,0.0,0.0,1,2230,17.9,1.67,27,53869,52.3,40.4
4438,廣越,61.3,-0.1,-0.16,26W33,08/12,12,597,14.6,0.53,0,0,0.0,0.0,-2,-4,-0.52,0.0,12,584,14.3,0.51
7610,聯友金屬-創,1895.0,25.0,1.34,26W33,08/12,12,4102,15.1,7.04,0,0,0.0,0.0,1,0,0.01,0.0,12,4069,15.0,6.98
1565,精華,96.4,1.8,1.9,26W33,08/12,11,731,9.29,1.45,0,0,0.0,0.0,3,24,1.34,0.05,11,754,9.58,1.5
5324,士開,12.25,0.0,0.0,26W33,08/12,11,10321,55.5,4.56,0,0,0.0,0.0,2,0,0.01,0.0,11,10321,55.5,4.56
00916,國泰全球品牌50,27.3,-0.1,-0.36,26W33,08/12,10,11406,6.8,10.4,0,0,0.0,0.0,8,28128,41.9,25.7,8,38387,57.1,35.1
2006,東和鋼鐵,83.8,-1.7,-1.99,26W33,08/12,10,65624,33.4,8.99,1,149,1.5,0.02,1,3,0.03,0.0,6,31463,29.4,4.31
3714,富采,58.3,2.3,4.11,26W33,08/12,10,23729,5.0,3.22,-1,-9,-0.03,0.0,-1,-196,-0.57,-0.03,10,22797,4.8,3.09
00652,富邦印度,33.78,-0.15,-0.44,26W33,08/12,9,3264,21.7,5.22,5,499,6.77,0.8,-1,-4,-0.8,-0.01,13,7455,31.3,11.9
1203,味王,45.9,-0.05,-0.11,26W33,08/12,9,350,24.9,0.15,0,0,0.0,0.0,1,3,5.96,0.0,9,342,24.3,0.14
1235,興泰,35.55,-0.7,-1.93,26W33,08/12,9,191,16.3,0.1,0,0,0.0,0.0,0,0,0.0,0.0,1,3,18.9,0.0
1341,富林-KY,59.7,1.0,1.7,26W33,08/12,9,51,13.3,0.1,0,0,0.0,0.0,0,0,0.0,0.0,9,49,12.8,0.09
1454,台富,12.8,0.0,0.0,26W33,08/12,9,134,11.8,0.1,0,0,0.0,0.0,1,4,10.1,0.0,1,6,15.2,0.0
2008,高興昌,30.55,-0.2,-0.65,26W33,08/12,9,353,25.2,0.19,0,0,0.0,0.0,1,2,4.13,0.0,9,352,25.2,0.18
2543,皇昌,41.0,1.7,4.33,26W33,08/12,9,4746,8.05,0.9,-1,0,-0.01,0.0,1,40,1.01,0.01,9,4634,7.86,0.88
2606,裕民,67.4,1.0,1.51,26W33,08/12,9,54078,27.5,6.4,-2,-885,-2.94,-0.1,-1,-247,-2.43,-0.03,9,45048,22.9,5.33
2712,遠雄來,14.35,-0.15,-1.03,26W33,08/12,9,76,17.5,0.07,0,0,0.0,0.0,0,0,0.0,0.0,1,2,12.1,0.0
2883,凱基金,31.2,0.15,0.48,26W33,08/12,9,396626,14.8,2.14,4,45174,5.4,0.24,-2,-5696,-1.81,-0.03,9,466730,17.5,2.52
2901,欣欣,24.1,0.35,1.47,26W33,08/12,9,74,11.0,0.1,0,0,0.0,0.0,1,1,5.74,0.0,7,70,14.3,0.1
5007,三星,56.5,0.1,0.18,26W33,08/12,9,435,16.9,0.15,0,0,0.0,0.0,1,3,0.65,0.0,1,47,10.2,0.02
6183,關貿,94.4,0.9,0.96,26W33,08/12,9,294,20.3,0.2,0,0,0.0,0.0,1,3,2.29,0.0,6,322,31.0,0.21
8482,商億-KY,49.05,-1.05,-2.1,26W33,08/12,9,91,34.8,0.08,0,0,0.0,0.0,0,0,0.0,0.0,1,2,33.2,0.0
00653L,富邦印度正2,47.73,-0.5,-1.04,26W33,08/12,8,842,10.9,6.28,0,0,0.0,0.0,3,1396,47.1,10.4,3,1758,59.4,13.1
00910,第一金太空衛星,63.95,0.95,1.51,26W33,08/12,8,10723,15.8,8.58,0,0,0.0,0.0,8,7208,10.6,5.77,8,17932,26.5,14.4
009817,國泰日本不動產,9.15,-0.04,-0.44,26W33,08/12,8,20004,29.6,8.74,0,0,0.0,0.0,-1,-493,-23.4,-0.22,20,81496,32.6,35.6
1906,寶隆,12.1,1.0,9.01,26W33,08/12,8,383,8.96,0.25,0,0,0.0,0.0,2,22,2.11,0.01,8,404,9.45,0.27
2105,正新,32.1,0.3,0.94,26W33,08/12,8,95888,21.5,2.96,1,286,2.16,0.01,-2,-615,-1.5,-0.02,3,4526,4.13,0.14
2353,宏碁,31.75,0.7,2.25,26W33,08/12,8,161935,14.9,5.31,1,41,0.07,0.0,1,989,1.7,0.03,6,73548,9.9,2.41
2603,長榮,214.5,-3.5,-1.61,26W33,08/12,8,100913,22.4,4.66,3,3731,3.5,0.17,1,224,0.61,0.01,8,90181,20.0,4.17
2916,滿心,41.0,0.1,0.24,26W33,08/12,8,392,9.6,0.61,0,0,0.0,0.0,0,0,0.0,0.0,8,392,9.6,0.61
4162,智擎,62.9,-0.8,-1.26,26W33,08/12,8,2409,6.93,1.65,0,0,0.0,0.0,-1,-9,-0.62,-0.01,8,2646,7.61,1.82
4745,合富-KY,12.15,0.2,1.67,26W33,08/12,8,707,17.0,1.01,0,0,0.0,0.0,1,0,0.5,0.0,8,707,17.0,1.01
5529,鉅陞,21.3,-0.05,-0.23,26W33,08/12,8,260,14.4,0.25,0,0,0.0,0.0,-1,0,-0.15,0.0,8,246,13.7,0.23
6568,宏觀,140.0,0.5,0.36,26W33,08/12,8,931,15.5,3.02,0,0,0.0,0.0,-11,-1094,-9.22,-3.55,4,407,17.0,1.32
00964,中信亞太高股息,14.38,0.03,0.21,26W33,08/12,7,2564,3.71,3.66,0,0,0.0,0.0,2,2005,11.6,2.86,2,2635,15.2,3.76
009813,貝萊德標普卓越50,11.45,-0.08,-0.69,26W33,08/12,7,8008,10.8,2.37,0,0,0.0,0.0,19,177858,49.6,52.6,19,225396,62.9,66.7
1443,立益物流,25.75,-0.2,-0.77,26W33,08/12,7,130,27.9,0.1,0,0,0.0,0.0,0,0,0.0,0.0,1,1,8.31,0.0
2049,上銀,369.0,1.0,0.27,26W33,08/12,7,9745,7.14,2.75,-4,-339,-0.38,-0.1,-1,-115,-0.58,-0.03,-1,-82,-0.41,-0.02
2254,巨鎧精密-創,60.7,-0.2,-0.33,26W33,08/12,7,50,26.0,0.08,0,0,0.0,0.0,-1,-1,-10.9,0.0,8,48,20.8,0.07
2312,金寶,33.5,0.65,1.98,26W33,08/12,7,32200,5.02,2.14,-1,-6,-0.01,0.0,2,1357,1.08,0.09,7,32460,5.06,2.16
2324,仁寶,39.9,3.6,9.92,26W33,08/12,7,200705,12.2,4.55,3,2005,0.27,0.05,1,3495,1.54,0.08,6,167469,11.7,3.8
2357,華碩,852.0,13.0,1.55,26W33,08/12,7,36758,23.5,4.95,1,632,7.1,0.09,1,96,1.08,0.01,6,35425,29.2,4.77
2364,倫飛,78.5,2.5,3.29,26W33,08/12,7,1450,18.8,2.77,0,0,0.0,0.0,0,0,0.0,0.0,7,1456,18.9,2.78
2385,群光,105.0,0.5,0.48,26W33,08/12,7,27731,19.0,3.62,1,36,0.39,0.0,-4,-758,-1.02,-0.1,1,2846,31.0,0.37
2505,國揚,18.15,0.0,0.0,26W33,08/12,7,1359,17.7,0.36,0,0,0.0,0.0,-2,-47,-2.77,-0.01,5,1228,20.9,0.32
2615,萬海,87.1,0.0,0.0,26W33,08/12,7,76395,23.7,2.72,-2,-58,-0.09,0.0,1,1181,3.04,0.04,7,77967,24.1,2.78
2881,富邦金,127.0,-1.0,-0.78,26W33,08/12,7,102615,11.8,0.73,5,26116,5.27,0.19,-2,-2235,-1.74,-0.02,7,81391,9.39,0.58
3005,神基,114.5,0.0,0.0,26W33,08/12,7,29188,16.8,4.68,-2,-416,-1.96,-0.07,-2,-474,-2.23,-0.08,7,20559,11.9,3.29
3056,富華新,14.1,0.0,0.0,26W33,08/12,7,5243,17.2,1.09,0,0,0.0,0.0,1,14,0.84,0.0,7,5212,17.1,1.08
