排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3450,聯鈞,551.0,-2.0,-0.36,08/21,0.63,0.36,1.85,3.15,4.98,5.36,8.53,10.6,7.81,11.1,10.4,10.2
2,2478,大毅,123.5,-5.0,-3.89,08/21,0.0,2.6,2.78,3.1,3.09,3.03,3.34,3.31,3.34,3.34,3.35,3.34
3,6805,富世達,1765.0,-85.0,-4.59,08/21,0.01,0.92,0.93,3.04,6.73,10.5,9.1,2.2,-0.47,,,-1.78
4,3265,台星科,167.5,-7.0,-4.01,08/21,0.0,0.55,1.55,2.55,2.55,2.48,2.46,0.98,2.31,2.61,1.19,2.39
5,00695B,富邦美債7-10,34.91,-0.14,-0.4,08/21,0.0,0.0,0.0,2.49,4.35,4.35,8.44,8.44,8.44,8.44,,8.44
6,3406,玉晶光,652.0,2.0,0.31,08/21,0.0,0.05,0.65,2.41,2.69,2.28,1.4,-1.08,0.57,3.96,5.4,-2.11
7,2428,興勤,253.5,-13.5,-5.06,08/21,0.0,1.49,1.66,1.84,1.92,2.01,3.66,1.22,3.48,3.67,3.61,0.95
8,2455,全新,406.0,-6.0,-1.46,08/21,0.0,1.12,1.45,1.62,1.73,2.37,3.01,7.65,-0.04,-0.31,4.68,8.99
9,4979,華星光,577.0,7.0,1.23,08/21,1.65,1.65,1.65,1.36,6.61,9.84,4.18,2.55,10.7,14.0,16.1,8.89
10,3532,台勝科,342.5,2.5,0.74,08/21,0.18,0.23,0.18,1.33,1.29,-0.59,2.41,2.75,4.28,3.41,1.01,3.84
11,6214,精誠,179.5,-0.5,-0.28,08/21,0.0,0.32,0.8,1.29,1.29,1.29,1.57,1.53,1.27,0.28,1.59,1.52
12,8996,高力,1090.0,-45.0,-3.96,08/21,0.11,0.56,0.75,1.21,4.66,5.82,6.46,8.65,10.0,8.88,8.34,9.39
13,2486,一詮,243.5,-7.5,-2.99,08/21,0.81,1.03,1.06,1.17,1.28,1.95,0.31,0.92,2.23,2.01,2.13,2.23
14,3081,聯亞,2920.0,140.0,5.04,08/21,0.24,0.44,0.45,1.16,1.96,4.49,0.6,2.2,6.34,15.0,13.8,4.46
15,009814,富邦標普500,11.35,-0.1,-0.87,08/21,0.0,0.0,0.54,1.08,1.69,3.85,5.77,5.77,,,,5.77
16,2049,上銀,349.0,-17.5,-4.77,08/21,0.15,0.46,0.81,0.92,0.71,0.66,0.41,0.7,0.77,0.97,1.07,1.02
17,3090,日電貿,165.0,-7.0,-4.07,08/21,0.0,1.0,0.91,0.85,0.99,-0.95,-0.36,1.76,1.86,5.89,6.02,-0.08
18,00709,富邦歐洲,41.08,-0.15,-0.36,08/21,0.0,0.0,0.53,0.8,1.87,4.36,6.05,6.05,6.05,6.05,,6.05
19,3167,大量,725.0,-37.0,-4.86,08/21,0.0,0.95,0.95,0.76,0.69,-2.4,-1.31,-0.19,1.75,7.1,7.06,-2.63
20,6472,保瑞,455.0,9.5,2.13,08/21,0.4,0.76,0.76,0.76,0.76,0.77,0.73,-0.04,-0.5,-1.23,,-0.1
21,6672,騰輝電子-KY,267.5,-20.0,-6.96,08/21,0.0,0.2,0.48,0.76,0.76,0.8,0.85,1.02,1.02,0.95,,1.02
22,1815,富喬,112.0,5.0,4.67,08/21,0.09,0.66,0.7,0.71,1.85,3.0,3.35,0.65,1.14,3.45,1.61,0.63
23,4966,譜瑞-KY,566.0,-1.0,-0.18,08/21,0.01,0.05,0.1,0.66,0.64,-0.2,-3.72,1.84,5.23,3.7,1.91,3.29
24,3617,碩天,259.5,5.5,2.17,08/21,0.0,0.17,0.4,0.64,0.64,0.64,0.66,0.57,-4.18,-0.61,-4.35,-1.66
