排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2377,微星,142.5,-0.5,-0.35,07/06,0.35,0.69,1.01,3.53,4.72,5.11,4.48,4.87,-0.13,-1.93,-2.87,4.87
2,3026,禾伸堂,963.0,-25.0,-2.53,07/06,1.82,3.28,3.16,3.21,3.14,4.99,12.6,12.4,12.8,13.0,12.1,12.4
3,6191,精成科,107.0,-1.0,-0.93,07/06,0.61,1.19,1.76,2.91,3.9,3.86,3.67,1.8,2.31,3.98,5.02,1.52
4,3702,大聯大,110.0,0.0,0.0,07/06,0.11,0.2,0.51,2.79,2.83,1.18,-4.37,-4.18,-9.56,-7.95,-2.15,-4.21
5,8112,至上,89.5,0.4,0.45,07/06,0.0,0.87,1.44,2.66,3.62,3.25,1.78,0.02,0.69,2.64,1.82,-0.48
6,2458,義隆,179.0,-5.0,-2.72,07/06,0.5,1.1,1.66,2.45,2.68,2.27,0.44,-1.69,1.3,16.2,12.5,-1.97
7,3227,原相,235.5,0.5,0.21,07/06,0.4,0.8,1.25,2.29,2.7,2.75,2.6,1.52,1.9,11.4,11.4,1.63
8,5469,瀚宇博,88.0,0.5,0.57,07/06,0.48,0.9,1.34,2.23,2.93,2.93,2.39,1.79,4.07,1.87,4.28,1.76
9,3023,信邦,331.0,-5.5,-1.63,07/06,0.43,0.84,1.23,2.23,2.95,2.98,1.06,0.09,4.1,7.85,5.5,0.08
10,3706,神達,90.0,-1.0,-1.1,07/06,0.33,0.65,1.38,2.15,2.72,2.77,3.99,3.81,3.37,4.0,2.73,3.85
