排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2382,廣達,327.5,2.5,0.77,08/14,-9401,-35011,-79478,-126304,-120818,-98254,48314.0,52032.0,49667.0,34423.0
2,2002,中鋼,19.0,-0.2,-1.04,08/14,-2495,-13247,-38193,-62903,-61574,-148684,-163252.0,-117937.0,2207.0,-176674.0
3,1605,華新,39.05,-0.25,-0.64,08/14,-1592,-22302,-26882,-29107,-37419,-24406,-9350.0,-55690.0,29874.0,-115188.0
4,2344,華邦電,183.5,6.5,3.67,08/14,-1299,2575,-114,-26615,-75548,-111841,-109909.0,60189.0,-49169.0,54847.0
5,2408,南亞科,512.0,-2.0,-0.39,08/14,-2811,-10433,-20003,-25136,-20204,20200,21684.0,35996.0,-15430.0,36123.0
6,2356,英業達,69.9,1.1,1.6,08/14,-11050,-22418,-19358,-19463,-26174,-51579,582.0,-97174.0,-39796.0,-65174.0
7,2317,鴻海,259.5,-2.5,-0.95,08/14,-1056,-3429,-9137,-16817,-31422,-19658,-32845.0,-27209.0,-71249.0,8587.0
8,8112,至上,95.8,-2.0,-2.04,08/14,-2029,-6284,-6875,-15581,-17399,-26367,6960.0,-11155.0,10744.0,-20367.0
9,00988A,主動統一全球創新,17.37,-0.29,-1.64,08/14,-1016,-2928,-2662,-15047,-31388,-2228,-11660.0,34264.0,,42190.0
10,2887,台新新光金,37.75,1.55,4.28,08/14,5117,-12902,-17844,-14706,-29572,126951,131160.0,240011.0,119875.0,123944.0
11,1216,統一,75.8,-0.5,-0.66,08/14,989,-3825,-3939,-13848,-51983,-29427,-14148.0,36403.0,149150.0,76505.0
12,5371,中光電,90.1,3.8,4.4,08/14,-241,-1571,-9638,-13617,-27200,-24741,-24760.0,-24278.0,-6604.0,-22318.0
13,5880,合庫金,24.2,0.0,0.0,08/14,-1345,-13617,-15950,-13180,-15575,-21388,-77829.0,4271.0,-3963.0,18454.0
14,2883,凱基金,31.65,0.15,0.48,08/14,40,-13490,-14747,-13025,-22204,-7232,47091.0,64364.0,-21942.0,61565.0
15,009816,凱基台灣TOP50,15.49,-0.03,-0.19,08/14,-157,-200,-10299,-12519,-78103,-1089,11245.0,106620.0,,
16,2354,鴻準,62.5,-0.3,-0.48,08/14,-2666,-3581,-6388,-11865,-15707,-14751,-13435.0,17436.0,38151.0,22369.0
17,00981A,主動統一台股增長,30.22,0.27,0.9,08/14,237,-1324,-4139,-11752,-45097,-97816,-66683.0,48804.0,127208.0,102288.0
18,0056,元大高股息,53.4,0.4,0.75,08/14,-625,-1173,-4401,-11640,-61815,-17929,-71236.0,-28936.0,65386.0,-90049.0
19,00631L,元大台灣50正2,35.69,-0.6,-1.65,08/14,-6554,-7528,-13009,-11320,-41303,-16242,-4062.0,333494.0,329088.0,332899.0
20,1314,中石化,7.68,0.02,0.26,08/14,-192,-3558,-5308,-9917,-13008,1554,-59372.0,38873.0,9186.0,-9782.0
21,8422,可寧衛*,26.4,-0.05,-0.19,08/14,-1087,-1915,-4036,-9479,-13579,-10079,4558.0,7470.0,95230.0,3322.0
22,1402,遠東新,27.1,0.15,0.56,08/14,-967,-5632,-7074,-8626,-23482,-72712,-200141.0,449.0,4165.0,-512.0
23,2301,光寶科,267.0,-2.5,-0.93,08/14,442,-369,-700,-8504,-12505,-9241,-15229.0,-1361.0,-21251.0,3788.0
24,2303,聯電,121.0,-3.5,-2.81,08/14,-210,-645,-5395,-8207,-15787,-67642,-530256.0,-343131.0,-972122.0,-523944.0
25,4763,材料*-KY,51.5,-0.1,-0.19,08/14,-3171,-5109,-4993,-7483,-10530,-6902,-9149.0,-15747.0,13208.0,-12799.0
26,00919,群益台灣精選高息,30.57,0.16,0.53,08/14,-1945,-1843,-6052,-7016,-7526,-845,-22847.0,20875.0,-42282.0,-77886.0
