排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00785B,富邦金融投等債,35.32,-0.05,-0.14,07/09,99.1,99.3,99.1,99.0,97.9,96.4,96.5,92.0,88.2,89.7,,91.7
2,00681R,元大美債20反1,21.33,0.01,0.05,07/09,97.2,91.6,90.0,89.0,7.15,-5.47,4.74,5.02,3.91,3.03,,5.17
3,910322,康師傅-DR,22.5,0.0,0.0,07/09,0.0,75.6,56.9,82.6,18.4,-42.1,-27.0,-2.42,-6.81,-1.41,-0.54,-1.8
4,00717,富邦美國特別股,14.9,-0.07,-0.47,07/09,64.1,74.4,63.4,66.2,43.0,64.2,77.1,67.0,61.2,44.7,,67.5
5,00689R,國泰20年美債反1,22.38,0.06,0.27,07/09,78.7,61.4,63.4,60.2,38.9,8.32,23.0,16.6,10.2,2.86,,16.4
6,5324,士開,12.05,0.05,0.42,07/09,20.1,50.8,53.9,58.4,57.3,55.1,26.4,14.3,8.29,1.01,0.39,13.4
7,2707,晶華,180.0,0.5,0.28,07/09,43.2,21.4,9.86,56.2,38.2,28.7,0.69,-5.16,-2.4,-0.31,-0.57,-5.4
8,6741,91APP*-KY,60.0,-0.1,-0.17,07/09,60.1,54.2,50.4,51.2,26.3,12.1,-3.67,-11.4,-15.0,-3.49,,-11.0
9,5880,合庫金,25.15,0.05,0.2,07/09,45.4,50.4,48.4,48.7,25.2,29.1,4.45,0.51,1.17,-3.02,-0.4,0.0
10,2637,慧洋-KY,83.0,3.0,3.75,07/09,45.2,44.9,49.6,48.1,26.0,31.9,23.3,22.0,13.1,2.99,0.85,23.0
11,2357,華碩,684.0,-3.0,-0.44,07/09,44.9,54.4,50.1,44.8,14.9,2.4,4.58,-1.77,-7.02,-2.11,-2.42,-2.87
12,8927,北基,22.35,0.25,1.13,07/09,68.4,63.5,52.4,43.4,32.1,24.6,5.46,3.91,1.35,0.46,0.26,2.76
13,2105,正新,32.4,0.2,0.62,07/09,29.4,27.6,31.4,43.1,35.7,1.75,-14.5,-4.6,-5.62,-4.09,-1.67,-4.23
14,00931B,統一美債20年,13.55,0.02,0.15,07/09,7.38,-16.0,-12.0,42.4,40.3,49.3,46.5,53.1,36.7,,,33.2
15,9939,宏全,122.5,-1.5,-1.21,07/09,-20.0,-14.6,6.14,41.9,-4.01,-2.82,3.09,2.22,0.74,0.89,0.14,2.52
16,2812,台中銀,20.6,0.0,0.0,07/09,21.1,5.93,26.8,41.8,31.4,20.2,-7.85,-6.81,-6.5,-2.17,-0.42,-7.24
17,5530,龍巖,49.7,0.3,0.61,07/09,49.6,37.8,31.9,41.5,20.9,3.31,-5.22,-8.15,-10.4,-2.34,-1.46,-8.34
18,2867,三商壽,8.86,0.0,0.0,07/09,22.2,43.9,37.9,40.8,15.5,15.8,24.6,26.9,21.9,8.56,4.14,26.6
