排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1,00640L,富邦日本正2,107.25,0.75,0.7,26W30,07/24,82.7,-0.66,82.7,-0.66,17.3,0.66
2,00783,富邦中証500,29.07,0.77,2.72,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
3,0057,富邦摩台,306.15,-2.9,-0.94,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
4,00643K,群益深証中小+R,3.97,0.0,0.0,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
5,00728,第一金工業30,63.65,0.4,0.63,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
6,00847B,中信美國市政債,25.3,-0.23,-0.9,26W30,07/24,56.7,10.3,70.6,12.8,29.4,-12.8
7,006204,永豐臺灣加權,220.7,-1.05,-0.47,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
8,00678,群益那斯達克生技,41.0,0.03,0.07,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
9,00703,台新MSCI中國,20.14,-0.01,-0.05,26W30,07/24,91.2,0.0,100.0,0.0,0.0,0.0
10,00731,復華富時高息低波,91.0,0.5,0.55,26W30,07/24,88.6,6.29,100.0,10.2,0.0,-10.2
11,0051,元大中型100,139.7,-1.5,-1.06,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
12,00657,國泰日經225,77.65,-0.2,-0.26,26W30,07/24,82.4,-4.22,82.4,-17.6,17.6,17.6
13,00657K,國泰日經225+U,24.01,-0.17,-0.7,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
14,00668K,國泰美國道瓊+U,19.69,-0.17,-0.86,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
15,00860B,群益1-5Y投資級債,38.81,-0.03,-0.08,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
16,8349A,恒耀甲特,45.25,-0.05,-0.11,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
17,00636K,國泰中國A50+U,8.9,0.13,1.48,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
18,00899,FT潔淨能源,23.79,0.04,0.17,26W30,07/24,100.0,4.95,100.0,0.0,0.0,0.0
19,006207,復華滬深,33.45,0.5,1.52,26W30,07/24,92.0,-2.37,100.0,5.62,0.0,-5.62
20,00886,永豐美國科技,46.46,0.52,1.13,26W30,07/24,100.0,0.0,100.0,0.0,0.0,0.0
