排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3026,禾伸堂,427.5,-47.0,-9.91,07/30,33.4,27.9,26.3,23.5,7.81,3.67,1.96,1.19,0.89,0.79,1.09,1.18
2,3624,光頡,56.9,-5.4,-8.67,07/30,13.8,17.6,18.0,21.6,5.11,2.57,1.18,1.0,0.54,0.64,0.77,0.77
3,6510,精測,2270.0,-100.0,-4.22,07/30,29.8,27.5,23.5,21.3,14.8,13.8,11.9,10.6,7.01,6.01,3.83,9.58
4,6515,穎崴,5290.0,-125.0,-2.31,07/30,30.0,23.3,19.6,19.1,23.8,17.8,14.9,10.4,5.55,5.43,,9.11
5,3090,日電貿,114.0,-12.5,-9.88,07/30,17.2,23.2,20.7,18.6,15.9,17.9,3.03,2.67,2.04,1.8,0.9,2.9
6,3167,大量,442.0,-40.5,-8.39,07/30,12.0,12.4,15.8,18.6,6.57,2.54,4.02,2.52,0.92,0.42,0.36,2.51
7,6535,順藥,88.3,0.2,0.23,07/30,22.7,19.3,18.6,17.7,13.5,12.0,5.71,3.05,0.84,0.45,,2.63
8,5439,高技,185.5,-10.0,-5.12,07/30,11.1,13.0,15.9,17.5,16.9,7.67,5.38,4.13,2.19,1.23,1.44,3.72
9,2481,強茂,107.0,-5.5,-4.89,07/30,2.58,6.58,8.82,16.0,8.2,6.17,2.05,1.91,1.66,1.63,1.61,1.93
10,3131,弘塑,2155.0,-100.0,-4.43,07/30,3.59,2.56,5.29,13.8,11.7,12.6,5.99,4.78,4.58,4.84,4.1,4.55
11,2368,金像電,721.0,-8.0,-1.1,07/30,8.13,9.92,14.8,13.2,16.2,13.8,10.1,5.48,4.73,4.28,2.17,6.34
12,3532,台勝科,277.5,-30.5,-9.9,07/30,1.2,4.17,8.56,12.0,4.48,2.59,1.85,1.9,1.03,1.95,2.23,1.42
13,3551,世禾,155.0,-5.5,-3.43,07/30,0.0,19.5,14.9,10.9,4.57,1.48,0.85,0.95,0.46,0.18,0.21,0.75
14,6415,矽力*-KY,375.5,0.0,0.0,07/30,0.78,8.92,14.0,10.7,8.72,8.19,3.13,2.64,2.23,2.17,2.26,2.44
15,8028,昇陽半導體,227.5,-24.5,-9.72,07/30,20.9,18.4,14.9,10.3,1.8,1.53,0.96,0.5,0.24,0.1,,0.74
16,6182,合晶,84.7,-9.4,-9.99,07/30,26.9,21.1,16.0,9.67,4.7,1.91,0.95,0.78,0.57,1.44,1.01,0.69
17,6271,同欣電,149.0,0.0,0.0,07/30,4.78,5.84,6.09,9.32,5.82,1.75,1.41,1.02,0.77,0.92,3.54,0.9
18,1590,亞德客-KY,1340.0,15.0,1.13,07/30,0.08,0.04,11.8,8.78,4.87,2.98,2.17,1.54,1.28,1.88,2.06,1.43
19,2351,順德,133.5,3.0,2.3,07/30,7.16,10.9,9.05,7.96,4.94,1.69,0.54,0.36,0.31,1.61,3.28,0.33
20,8996,高力,778.0,-81.0,-9.43,07/30,0.58,3.6,8.4,7.92,6.16,7.38,5.09,2.8,1.07,0.4,0.16,2.67
21,6584,南俊國際,407.5,-26.5,-6.11,07/30,22.7,13.0,10.8,7.83,4.14,1.57,2.28,1.57,2.03,1.07,,2.69
22,3583,辛耘,594.0,-24.0,-3.88,07/30,0.0,7.97,8.43,7.51,4.5,4.0,1.61,1.02,1.26,0.92,0.97,0.95
