代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6805,富世達,1845.0,135.0,7.89,08/25,-7,-1171,-10.6,-1.71,16,6930,20.6,10.1,1,39,3.39,0.06,1,186,16.0,0.27
8996,高力,1215.0,70.0,6.11,08/25,-16,-10378,-18.9,-11.1,16,7306,13.3,7.82,2,121,1.41,0.13,-3,-860,-8.26,-0.92
1402,遠東新,29.0,-0.45,-1.53,08/25,1,304,2.39,0.01,15,30856,10.0,0.58,-3,-1347,-1.7,-0.03,1,1533,12.0,0.03
2474,可成,204.5,0.0,0.0,08/25,-1,-735,-23.4,-0.14,14,945,2.1,0.18,1,5,0.16,0.0,-1,-717,-22.8,-0.13
2855,統一證,46.2,0.0,0.0,08/25,-5,-5960,-39.8,-0.37,14,11418,23.1,0.71,0,0,0.0,0.0,-2,-1432,-20.1,-0.09
2884,玉山金,39.0,0.85,2.23,08/25,1,12136,34.8,0.07,14,92711,16.9,0.57,2,330,0.55,0.0,1,12977,37.2,0.08
1476,儒鴻,319.0,4.0,1.27,08/25,2,194,11.3,0.07,13,506,2.51,0.18,1,2,0.27,0.0,2,166,9.73,0.06
3491,昇達科,1270.0,-20.0,-1.55,08/25,-3,-414,-10.1,-0.6,10,230,1.57,0.33,-3,-6,-0.14,-0.01,-2,-376,-14.8,-0.55
6488,環球晶,980.0,-30.0,-2.97,08/25,-1,-1675,-17.3,-0.35,8,2736,3.03,0.57,-1,-31,-0.32,-0.01,-1,-1435,-14.8,-0.3
2486,一詮,258.0,9.0,3.61,08/25,-4,-6373,-10.3,-2.72,7,3508,3.87,1.5,-2,-118,-0.42,-0.05,1,319,2.29,0.14
