"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"1817","8034","榮群","櫃","09/01","","19.85","+0.1","+0.51","45","0.89","19.75","19.7","19.95","19.55","2.03","17.1","1.67","","","","",""
"1818","8927","北基","櫃","09/01","","19.4","-0.25","-1.27","215","4.18","19.65","19.25","19.8","19.2","3.05","21.1","1.45","","","","",""
"1819","00988B","玉山嚴選非投債","櫃","09/01","","19.48","-0.03","-0.15","1,424","27.7","19.51","19.51","19.51","19.47","0.21","","1.0041","","","","",""
"1820","020029","元大ESG高股息N","市","09/01","","19.18","+0.57","+3.06","18","0.34","18.62","18.7","19.18","18.7","2.58","0","0.9991","","","","",""
"1821","2812","台中銀","市","09/01","","19.1","+0.05","+0.26","23,179","442","19.05","18.9","19.1","18.9","1.05","11.4","1.2","","","","",""
"1822","00668K","國泰美國道瓊+U","市","09/01","","19.46","-0.14","-0.71","0","0","19.6","19.46","19.46","19.46","0","0","1.0083","","","","",""
"1823","00703","台新MSCI中國","市","09/01","","19.41","-0.07","-0.36","9","0.18","19.48","19.48","19.54","19.41","0.67","0","0.9964","","","","",""
"1824","2442","新美齊","市","09/01","","19.35","+0.05","+0.26","1,977","38.2","19.3","19.3","19.4","19.25","0.78","3.81","0.91","","","","",""
"1825","8171","天宇","櫃","09/01","","20.1","-0.2","-0.99","118","2.39","20.3","20.25","20.4","20.1","1.48","","1.21","","","","",""
"1826","00706L","期元大S&P日圓正2","市","09/01","","18.78","-0.03","-0.16","422","7.93","18.81","18.8","18.82","18.78","0.21","0","1.0037","","","","",""
"1827","2062","橋椿","市","09/01","","19.1","+0.05","+0.26","128","2.46","19.05","19.1","19.25","19.05","1.05","68.2","0.5","","","","",""
"1828","2331","精英","市","09/01","","19.7","+0.1","+0.51","1,151","22.8","19.6","19.6","19.95","19.6","1.79","19.5","1.02","","","","",""
"1829","3492","長盛","櫃","09/01","","19.25","+0.05","+0.26","25","0.48","19.2","19.2","19.25","19.1","0.78","14.9","1.06","","","","",""
"1830","4102","永日","櫃","09/01","","19.25","-0.2","-1.03","8","0.16","19.45","19.15","19.45","19.05","2.06","","1.36","","","","",""
"1831","5211","蒙恬","櫃","09/01","","19.15","+0.05","+0.26","18","0.35","19.1","19.35","19.4","19.15","1.31","","1.8","","","","",""
"1832","8476","台境*","市","09/01","","19.35","-0.05","-0.26","254","4.92","19.4","19.45","19.6","19.25","1.8","69.1","1.67","","","","",""
"1833","7803","雲象科技-創","市","09/01","","19.3","+0.2","+1.05","45","0.87","19.1","19.1","19.9","19","4.71","","3.14","","","","",""
"1834","00710B","復華彭博非投等債","市","09/01","","19.04","-0.02","-0.1","305","5.8","19.06","19.06","19.08","19.02","0.31","0","1.0011","","","","",""
"1835","2002","中鋼","市","09/01","","19.05","+0.1","+0.53","25,958","494","18.95","18.95","19.1","18.9","1.06","","0.97","","","","",""
"1836","4167","松瑞藥","櫃","09/01","","19.5","-0.25","-1.27","937","18.3","19.75","19.65","19.85","19.4","2.28","5.87","1.38","","","","",""
"1837","4729","熒茂","櫃","09/01","","18.95","+0.1","+0.53","52","0.99","18.85","18.9","19.05","18.8","1.33","42.1","1.28","","","","",""
"1838","8403","盛弘","櫃","09/01","","19.1","0","0","22","0.43","19.1","19.1","19.1","19.1","0","16.2","0.8","","","","",""
"1839","3064","泰偉","櫃","09/01","","18.95","0","0","0","0","18.95","18.95","18.95","18.95","0","","4.85","","","","",""
"1840","1789","神隆","市","09/01","","19","0","0","365","6.98","19","19","19.3","18.95","1.84","380","1.44","","","","",""
"1841","2208","台船","市","09/01","","19.15","-0.15","-0.78","1,877","36.1","19.3","19.25","19.4","19.1","1.55","39.1","3.21","","","","",""
"1842","1616","億泰","市","09/01","","19.45","-0.1","-0.51","589","11.5","19.55","19.8","19.8","19.4","2.05","44.2","1.79","","","","",""
"1843","2536","宏普","市","09/01","","20.8","0","0","1,445","30","20.8","20.6","20.9","20.6","1.44","5.01","0.54","","","","",""
"1844","3346","麗清","市","09/01","","19.6","0","0","306","5.94","19.6","19.6","19.65","19.3","1.79","","0.66","","","","",""
"1845","4433","興采","櫃","09/01","","18.95","0","0","38","0.73","18.95","18.95","18.95","18.8","0.79","16.9","0.64","","","","",""
"1846","7723","築間","櫃","09/01","","19.1","-0.1","-0.52","22","0.43","19.2","19.05","19.15","18.95","1.04","","1.43","","","","",""
"1847","5315","光聯","櫃","09/01","","19.15","+0.05","+0.26","105","2.01","19.1","19.3","19.3","19.1","1.05","11.5","1.18","","","","",""
"1848","6236","中湛","櫃","09/01","","19.05","0","0","2","0.04","17.45","19.05","19.05","19.05","0","1905","5.09","","","","",""
"1849","8923","時報","櫃","09/01","","18.75","-0.7","-3.6","8","0.15","19.45","18.8","18.8","18.75","0.26","23.4","1.29","","","","",""
"1850","1528","恩德","市","09/01","","19.1","-0.2","-1.04","547","10.5","19.3","19.2","19.35","19.1","1.3","","1.72","","","","",""
"1851","2332","友訊","市","09/01","","19.85","-0.05","-0.25","7,776","156","19.9","20.1","20.35","19.85","2.51","","1.44","","","","",""
"1852","00885","富邦越南","市","09/01","","18.55","-0.01","-0.05","1,181","21.9","18.56","18.61","18.61","18.52","0.48","0","0.993","","","","",""
"1853","4192","杏國","櫃","09/01","","19","-0.05","-0.26","5","0.1","19.05","18.55","19","18.55","2.36","","3.05","","","","",""
"1854","4720","德淵","市","09/01","","19","0","0","423","8.06","19","19","19.2","18.9","1.58","33.9","1.34","","","","",""
"1855","6916","華凌","市","09/01","","18.6","+0.3","+1.64","16","0.29","18.3","18.5","18.75","18.5","1.37","","1.2","","","","",""
"1856","5011","久陽","櫃","09/01","","18.3","+0.3","+1.67","202","3.73","18","18.25","18.7","18.25","2.5","","0.95","","","","",""
"1857","4999","鑫禾","市","09/01","","18.8","-0.05","-0.27","13","0.25","18.85","18.5","18.8","18.5","1.59","","0.44","","","","",""
"1858","6506","雙邦","櫃","09/01","","18","+0.1","+0.56","54","0.97","17.9","17.9","18.05","17.9","0.84","12.1","1.17","","","","",""
"1859","6804","明係","櫃","09/01","","18.45","0","0","87","1.6","18.45","18.5","18.65","18.4","1.36","","0.69","","","","",""
"1860","1617","榮星","市","09/01","","19.6","+1.75","+9.8","2,128","40.2","17.85","18.1","19.6","18.05","8.68","14.4","1.43","","","","",""
"1861","2461","光群雷","市","09/01","","18.3","-0.3","-1.61","626","11.5","18.6","18.65","18.65","18.2","2.42","41.6","0.99","","","","",""
"1862","2102","泰豐","市","09/01","","18.5","0","0","230","4.23","18.5","18.45","18.55","18.35","1.08","2.16","0.88","","","","",""
"1863","2380","虹光","市","09/01","","18.5","-0.55","-2.89","86","1.6","19.05","19.05","19.05","18.5","2.89","","1.88","","","","",""
"1864","2905","三商","市","09/01","","17.4","-0.1","-0.57","1,002","17.4","17.5","17.35","17.5","17.25","1.43","6.42","0.41","","","","",""
"1865","2614","東森","市","09/01","","18.25","-0.1","-0.54","362","6.62","18.35","18.2","18.35","18.2","0.82","8.9","1.34","","","","",""
"1866","8423","保綠-KY","櫃","09/01","","17.95","+0.1","+0.56","26","0.47","17.85","18.15","18.45","17.9","3.08","16.8","1.21","","","","",""
"1867","1434","福懋","市","09/01","","18.35","+0.2","+1.1","3,333","61.2","18.15","18","18.5","18","2.75","20","0.63","","","","",""
"1868","1584","精剛","櫃","09/01","","18.25","+0.25","+1.39","373","6.82","18","18","18.5","18","2.78","31.5","0.88","","","","",""
"1869","2641","正德","櫃","09/01","","17.9","0","0","1,483","26.6","17.9","17.95","18.05","17.9","0.84","7.75","0.7","","","","",""
"1870","5276","達輝-KY","櫃","09/01","","18.3","-0.35","-1.88","4","0.07","18.7","18.7","18.7","18.3","2.14","17.4","1.39","","","","",""
"1871","00643","群益深証中小","市","09/01","","18.44","-0.03","-0.16","3,049","56.2","18.47","18.58","18.6","18.32","1.52","0","1.0049","","","","",""
"1872","8409","商之器","櫃","09/01","","18.3","+0.3","+1.67","16","0.29","18","18.25","18.3","18.25","0.28","17.9","1.95","","","","",""
"1873","00992A","主動群益科技創新","市","09/01","","18.87","+0.44","+2.39","52,399","987","18.43","18.56","19.02","18.56","2.5","0","0.9963","","","","",""
"1874","00952","凱基台灣AI50","市","09/01","","18.52","+0.32","+1.76","2,217","41","18.2","18.2","18.55","18.2","1.92","0","0.9978","","","","",""
"1875","1586","和勤","櫃","09/01","","18.05","-0.05","-0.28","87","1.56","18.1","18.1","18.2","18","1.1","48.8","0.91","","","","",""
"1876","3321","同泰","市","09/01","","17.5","+0.05","+0.29","188","3.3","17.45","17.3","17.7","17.3","2.29","","2.24","","","","",""
"1877","3609","三一東林","櫃","09/01","","18.05","+0.5","+2.85","210","3.78","17.55","17.55","18.55","17.55","5.7","2.79","1.55","","","","",""
"1878","6578","達邦蛋白","櫃","09/01","","17.9","-0.15","-0.83","23","0.41","18.05","18.05","18.05","17.9","0.83","","1.28","","","","",""
"1879","8935","邦泰","櫃","09/01","","18.05","-0.05","-0.28","88","1.58","18.1","18.05","18.15","18","0.83","","2.36","","","","",""
"1880","9928","中視","市","09/01","","17.75","-0.15","-0.84","89","1.59","17.9","17.85","18","17.75","1.4","","0.6","","","","",""
"1881","3027","盛達","市","09/01","","18.2","0","0","76","1.38","18.2","18.2","18.4","18.1","1.65","","1.1","","","","",""
"1882","1414","東和","市","09/01","","18.9","-0.5","-2.58","201","3.82","19.4","19.4","19.4","18.85","2.84","33.8","1.25","","","","",""
"1883","00998A","主動復華金融股息","櫃","09/01","","17.83","-0.01","-0.06","4,230","75.4","17.84","17.85","17.87","17.78","0.5","","1.0102","","","","",""
"1884","2430","燦坤","市","09/01","","17.8","0","0","30","0.53","17.8","17.65","17.8","17.65","0.84","36.3","0.48","","","","",""
"1885","5230","雷笛克光學","櫃","09/01","","17.9","0","0","32","0.58","17.9","18.05","18.1","17.8","1.68","","0.76","","","","",""
"1886","6210","慶生","櫃","09/01","","18","0","0","0","0.01","18","18","18","18","0","","1.85","","","","",""
"1887","009809","富邦淨零ESG50","市","09/01","","18.01","+0.27","+1.52","132","2.36","17.74","17.72","18.03","17.72","1.75","0","0.9956","","","","",""
"1888","4538","大詠城","櫃","09/01","","17.7","-0.05","-0.28","16","0.29","17.75","17.95","18.1","17.7","2.25","45.4","1.27","","","","",""
"1889","8354","冠好","櫃","09/01","","17.3","+0.1","+0.58","56","0.96","17.2","17.2","17.35","17.1","1.45","6.38","0.62","","","","",""
"1890","4430","耀億","櫃","09/01","","17.8","-0.05","-0.28","22","0.39","17.85","17.8","18.05","17.8","1.4","45.6","0.57","","","","",""
"1891","00907","永豐優息存股","市","09/01","","17.4","+0.14","+0.81","700","12.2","17.26","17.27","17.43","17.27","0.93","0","0.9949","","","","",""
"1892","1742","台蠟","櫃","09/01","","17.9","0","0","111","1.97","17.9","17.9","18","17.6","2.23","","1.3","","","","",""
"1893","3437","榮創","市","09/01","","18.05","-0.3","-1.63","313","5.68","18.35","18.3","18.45","18.05","2.18","","1.18","","","","",""
"1894","4142","國光生","市","09/01","","17.7","-0.05","-0.28","491","8.7","17.75","17.7","17.8","17.65","0.85","","1.61","","","","",""
"1895","4440","宜新實業","市","09/01","","17.55","+0.05","+0.29","48","0.84","17.5","17.7","17.7","17.45","1.43","8.95","0.89","","","","",""
"1896","00954","中信日本半導體","市","09/01","","17.8","-0.15","-0.84","1,917","34","17.95","17.78","17.86","17.62","1.34","0","1.0023","","","","",""
"1897","1418","東華","市","09/01","","17.65","-0.1","-0.56","12","0.21","17.75","17.7","17.7","17.55","0.85","","0.84","","","","",""
"1898","3191","雲嘉南","櫃","09/01","","17.6","-0.35","-1.95","20","0.35","17.95","17.95","17.95","17.5","2.51","22.3","3.14","","","","",""
"1899","3268","海德威","櫃","09/01","","17.75","-0.3","-1.66","107","1.88","18.05","18","18.3","17.15","6.37","","1.28","","","","",""
"1900","5608","四維航","市","09/01","","16.7","-0.25","-1.47","4,727","79.6","16.95","16.95","17.05","16.65","2.36","167","0.67","","","","",""
"1901","00932","兆豐永續高息等權","市","09/01","","17.61","+0.08","+0.46","851","15","17.53","17.62","17.67","17.61","0.34","0","0.9944","","","","",""
"1902","00971","野村美國研發龍頭","市","09/01","","17.41","-0.06","-0.34","98","1.7","17.47","17.46","17.46","17.4","0.34","0","1.0046","","","","",""
"1903","1463","強盛新","市","09/01","","17.55","+0.25","+1.45","84","1.45","17.3","17.25","17.55","17.2","2.02","","1.17","","","","",""
"1904","00991A","主動復華未來50","市","09/01","","18.24","+0.29","+1.62","95,025","1,738","17.95","18.07","18.4","18.07","1.84","0","0.9962","","","","",""
"1905","3520","華盈","櫃","09/01","","17.3","-0.15","-0.86","167","2.91","17.45","17.45","17.5","17.3","1.15","","1.5","","","","",""
"1906","4558","寶緯","櫃","09/01","","17.5","+0.1","+0.57","42","0.74","17.4","17.2","17.6","17.2","2.3","19.4","0.97","","","","",""
"1907","6158","禾昌","櫃","09/01","","16.85","+0.25","+1.51","51","0.85","16.6","16.6","16.85","16.5","2.11","","0.82","","","","",""
"1908","6228","全譜","櫃","09/01","","17.3","0","0","0","0","17.3","17.3","17.3","17.3","0","","1.91","","","","",""
"1909","1451","年興","市","09/01","","17.3","-0.05","-0.29","135","2.33","17.35","17.3","17.3","17.2","0.58","11.5","0.46","","","","",""
"1910","4173","久裕","櫃","09/01","","17.4","+0.1","+0.58","38","0.66","17.3","17.25","17.45","17.2","1.45","21.8","0.69","","","","",""
"1911","020011","統一微波高息20N","市","09/01","","16.97","0","0","0","0","16.94","16.97","16.97","16.97","0","0","0.9707","","","","",""
"1912","2106","建大","市","09/01","","17.45","+0.35","+2.05","2,202","37.2","17.1","17.05","17.5","17.05","2.63","37.1","0.84","","","","",""
"1913","6153","嘉聯益","市","09/01","","17.95","+0.2","+1.13","5,290","96","17.75","18.25","18.4","17.95","2.54","","1.34","","","","",""
"1914","6661","威健生技","櫃","09/01","","17.15","+0.05","+0.29","2","0.03","17.1","17.1","17.15","17.1","0.29","","1.46","","","","",""
"1915","6958","日盛台駿","市","09/01","","17.25","+0.05","+0.29","18","0.31","17.2","17.2","17.4","17.15","1.45","","0.72","","","","",""
"1916","9944","新麗","市","09/01","","17.25","+0.05","+0.29","36","0.63","17.2","17.2","17.4","17.2","1.16","27.8","0.52","","","","",""
"1917","00700","富邦恒生國企","市","09/01","","17.26","-0.08","-0.46","76","1.31","17.34","17.31","17.31","17.21","0.58","0","0.9937","","","","",""
"1918","2534","宏盛","市","09/01","","17.15","-0.25","-1.44","292","5.02","17.4","17.2","17.35","17.1","1.44","343","0.57","","","","",""
"1919","3067","全域","櫃","09/01","","18.3","0","0","1","0.02","18.3","18.3","18.3","18.3","0","610","1.48","","","","",""
"1920","9946","三發地產","市","09/01","","17.3","+0.05","+0.29","257","4.43","17.25","17.3","17.35","17.2","0.87","3.71","0.78","","","","",""
"1921","2834","臺企銀","市","09/01","","17.1","+0.15","+0.88","57,899","988","16.95","16.8","17.25","16.8","2.65","12.6","1.08","","","","",""
"1922","4716","大立","櫃","09/01","","17.55","-1.75","-9.07","4,998","91","19.3","19.3","19.35","17.5","9.59","30.3","1.45","","","","",""
"1923","8089","康全電訊","櫃","09/01","","17.4","-0.3","-1.69","189","3.27","17.7","17.55","17.55","17.2","1.98","","1.15","","","","",""
"1924","2820","華票","市","09/01","","16.55","+0.05","+0.3","2,063","34.1","16.5","16.5","16.6","16.45","0.91","9.79","0.8","","","","",""
"1925","3576","聯合再生","市","09/01","","17.8","-0.4","-2.2","11,872","212","18.2","17.95","18.1","17.7","2.2","33","2.24","","","","",""
"1926","00995A","主動中信台灣卓越","市","09/01","","17.77","+0.64","+3.74","6,329","112","17.13","17.3","17.87","17.3","3.33","0","1","","","","",""
"1927","1776","展宇","市","09/01","","17.1","0","0","20","0.34","17.1","17.2","17.3","17.1","1.17","18.8","1.16","","","","",""
"1928","2505","國揚","市","09/01","","17","0","0","222","3.77","17","17.05","17.1","16.9","1.18","8.59","0.6","","","","",""
"1929","3057","喬鼎","市","09/01","","17.6","+0.1","+0.57","94","1.66","17.5","17.2","17.95","17.15","4.57","","1.92","","","","",""
"1930","6641","基士德-KY","市","09/01","","17.35","-0.05","-0.29","17","0.3","17.4","17.25","17.45","17.25","1.15","21.4","0.42","","","","",""
"1931","3002","歐格","市","09/01","","17.2","-0.25","-1.43","61","1.05","17.45","17.3","17.55","17.2","2.01","172","1.37","","","","",""
"1932","6248","沛波","櫃","09/01","","17.15","+0.1","+0.59","32","0.54","17.05","17.05","17.2","17.05","0.88","13.1","0.78","","","","",""
"1933","2014","中鴻","市","09/01","","17.05","0","0","1,279","21.9","17.05","17","17.25","17","1.47","","1.99","","","","",""
"1934","2032","新鋼","市","09/01","","17.35","+0.1","+0.58","126","2.18","17.25","17.2","17.35","17.2","0.87","11.9","1.25","","","","",""
"1935","5272","笙科","櫃","09/01","","17.1","-0.25","-1.44","130","2.21","17.35","17.35","17.35","16.8","3.17","","1.15","","","","",""
"1936","6872","浩宇生醫","櫃","09/01","","14","-0.15","-1.06","33","0.46","14.15","13.8","14.15","13.8","2.47","","2.04","","","","",""
"1937","2924","宏太-KY","櫃","09/01","","17.55","-0.15","-0.85","7","0.12","17.7","17.7","17.7","16.45","7.06","","2.02","","","","",""
"1938","5348","正能量智能","櫃","09/01","","16.8","+0.1","+0.6","1","0.02","16.7","16.8","16.8","16.8","0","","2.29","","","","",""
"1939","8068","全達","櫃","09/01","","16.9","0","0","59","1","16.9","16.85","17","16.8","1.18","","1.23","","","","",""
"1940","4171","瑞基","櫃","09/01","","17","-0.15","-0.87","50","0.85","17.15","17.1","17.25","16.8","2.62","","1.69","","","","",""
"1941","00650L","復華香港正2","市","09/01","","16.84","-0.25","-1.46","1,622","27.4","17.09","17.09","17.09","16.77","1.87","0","1.003","","","","",""
"1942","6241","鑫永洋","櫃","09/01","","17.25","+0.2","+1.17","90","1.53","17.05","17.05","17.25","16.85","2.35","23.3","1.66","","","","",""
"1943","1529","樂事綠能","市","09/01","","17","-0.1","-0.58","278","4.75","17.1","16.95","17.35","16.95","2.34","26.2","1.45","","","","",""
"1944","4972","湯石照明","櫃","09/01","","16.75","-0.05","-0.3","16","0.26","16.8","17","17","16.6","2.38","","0.66","","","","",""
"1945","4552","力達-KY","市","09/01","","16.85","+0.05","+0.3","119","2","16.8","17","17","16.75","1.49","14.8","0.3","","","","",""
"1946","7780","大研生醫*","市","09/01","","16.85","+0.1","+0.6","858","14.4","16.75","16.7","16.95","16.7","1.49","31.8","2.79","","","","",""
"1947","4178","永笙-KY","市","09/01","","16.95","-0.25","-1.45","87","1.49","17.2","17.2","17.2","16.95","1.45","","1.78","","","","",""
"1948","4711","永純","櫃","09/01","","16.8","-0.1","-0.59","34","0.57","16.9","16.9","17","16.7","1.78","19.8","0.99","","","","",""
"1949","5438","東友","櫃","09/01","","16.85","-0.05","-0.3","19","0.31","16.9","16.8","16.9","16.75","0.89","","0.59","","","","",""
"1950","009807","台新標普科技精選","櫃","09/01","","16.8","+0.07","+0.42","26","0.43","16.73","16.79","16.8","16.78","0.12","","1.0084","","","","",""
"1951","00994A","主動第一金台股優","市","09/01","","17.32","+0.32","+1.88","4,162","71.9","17","17.1","17.43","17.09","2","0","0.996","","","","",""
"1952","1714","和桐","市","09/01","","18.55","+1.65","+9.76","30,675","566","16.9","17.65","18.55","17.55","5.92","15.7","1.37","","","","",""
"1953","6140","訊達","櫃","09/01","","16.95","-0.05","-0.29","27","0.45","17","16.95","17","16.95","0.29","","1.72","","","","",""
"1954","00989A","主動摩根美國科技","市","09/01","","17.02","+0.03","+0.18","459","7.82","16.99","17.05","17.08","17","0.47","0","1.0065","","","","",""
"1955","3150","鈺寶-創","市","09/01","","17.05","+0.1","+0.59","24","0.4","16.95","16.6","17.05","16.6","2.65","","1.28","","","","",""
"1956","2889","國票金","市","09/01","","15.65","+0.35","+2.29","19,361","301","15.95","15.45","15.7","15.35","2.29","12.8","1.19","","","","",""
"1957","3373","熱映","櫃","09/01","","16.45","-0.05","-0.3","24","0.39","16.5","16.6","16.6","16.35","1.52","","1","","","","",""
"1958","6015","宏遠證","櫃","09/01","","16.6","+0.4","+2.47","2,381","39.5","16.2","16.35","16.75","16.35","2.47","3.8","0.98","","","","",""
"1959","00951","台新日本半導體","市","09/01","","16.69","-0.14","-0.83","2,983","49.5","16.83","16.61","16.74","16.51","1.37","0","1.0012","","","","",""
"1960","4950","金耘國際","櫃","09/01","","16.3","+0.3","+1.88","2","0.03","16","16.3","16.3","16.3","0","20.6","1.7","","","","",""
"1961","6573","虹揚-KY","市","09/01","","17.2","-0.2","-1.15","226","3.89","17.4","17.25","17.95","17.1","4.89","11.9","2.38","","","","",""
"1962","8921","沈氏","櫃","09/01","","16.45","-0.6","-3.52","18","0.29","17.05","16.55","16.55","16.35","1.17","","0.67","","","","",""
"1963","00955","中信日本商社","櫃","09/01","","15.93","+0.37","+2.38","8,749","139","15.56","15.72","15.94","15.72","1.41","","0.9975","","","","",""
"1964","8404","百和興業-KY","市","09/01","","16.35","+0.1","+0.62","268","4.36","16.25","16.25","16.35","16.15","1.23","19.5","0.94","","","","",""
"1965","1710","東聯","市","09/01","","16.1","-0.25","-1.53","5,854","95.8","16.35","16.2","16.75","16.1","3.98","","1.27","","","","",""
"1966","00987A","主動台新優勢成長","市","09/01","","16.88","+0.26","+1.56","2,684","45.4","16.62","16.7","17","16.7","1.81","0","0.997","","","","",""
"1967","1110","東泥","市","09/01","","16.1","+0.15","+0.94","219","3.5","15.95","15.9","16.1","15.9","1.25","26","0.97","","","","",""
"1968","1336","台翰","櫃","09/01","","17","+0.2","+1.19","336","5.73","16.8","16.8","17.5","16.8","4.17","22.7","0.69","","","","",""
"1969","4564","元翎","市","09/01","","16.65","-0.15","-0.89","601","9.98","16.8","16.8","16.85","16.55","1.79","","0.98","","","","",""
"1970","4930","燦星網","市","09/01","","16.15","+0.1","+0.62","23","0.37","16.05","16","16.2","16","1.25","","0.41","","","","",""
"1971","5460","同協","櫃","09/01","","15.9","+0.05","+0.32","18","0.29","15.85","15.85","15.9","15.85","0.32","93.5","1.25","","","","",""
"1972","00639","富邦深100","市","09/01","","16.38","0","0","243","3.98","16.38","16.49","16.5","16.27","1.4","0","1.0031","","","","",""
"1973","4513","福裕","櫃","09/01","","16.1","-0.05","-0.31","229","3.69","16.15","16.05","16.3","16.05","1.55","","1.49","","","","",""
"1974","2482","連宇","市","09/01","","15.95","-0.05","-0.31","64","1.02","16","15.9","16","15.8","1.25","","1.12","","","","",""
"1975","3164","景岳","市","09/01","","15.85","-0.1","-0.63","12","0.19","15.95","15.95","15.95","15.85","0.63","19.8","1.04","","","","",""
"1976","6674","鋐寶科技","市","09/01","","15.8","0","0","3","0.05","15.8","15.8","15.8","15.8","0","","1.39","","","","",""
"1977","00987B","野村10+澳洲公債","櫃","09/01","","15.8","-0.08","-0.5","450","7.1","15.88","15.85","15.85","15.78","0.44","","1.0041","","","","",""
"1978","00887","永豐中國科技50大","櫃","09/01","","16.13","-0.05","-0.31","3,641","58.9","16.18","16.22","16.34","16.07","1.67","","1.005","","","","",""
"1979","8011","台通","市","09/01","","15.85","-0.1","-0.63","294","4.67","15.95","16.1","16.1","15.8","1.88","21.4","0.83","","","","",""
"1980","00984B","大華優利美A債15","櫃","09/01","","15.74","-0.15","-0.94","1,129","17.8","15.89","15.81","15.81","15.73","0.5","","1.0001","","","","",""
"1981","1466","聚隆","市","09/01","","16.1","+0.15","+0.94","220","3.55","15.95","16","16.4","16","2.51","","1.14","","","","",""
"1982","2028","威致","市","09/01","","15.8","+0.1","+0.64","62","0.98","15.7","15.7","15.95","15.7","1.59","36.7","1.07","","","","",""
"1983","2705","六福","市","09/01","","15.85","+0.05","+0.32","75","1.18","15.8","15.65","15.85","15.65","1.27","21.4","0.61","","","","",""
"1984","4502","健信","櫃","09/01","","15.65","-0.05","-0.32","28","0.44","15.7","15.65","15.65","15.4","1.59","","1.63","","","","",""
"1985","009816","凱基台灣TOP50","市","09/01","","15.89","+0.33","+2.12","136,806","2,166","15.56","15.65","15.91","15.65","1.67","0","0.9975","","","","",""
"1986","1539","巨庭","市","09/01","","15.6","0","0","13","0.2","15.6","15.7","15.7","15.55","0.96","18.6","0.63","","","","",""
"1987","4432","銘旺實","櫃","09/01","","15.8","+0.05","+0.32","11","0.18","15.75","15.75","15.9","15.75","0.95","3.32","0.51","","","","",""
"1988","00711B","復華彭博新興債","市","09/01","","15.52","-0.1","-0.64","108","1.68","15.62","15.51","15.53","15.51","0.13","0","1","","","","",""
"1989","00982T","平衡兆豐台美動能","市","09/01","","15.87","+0.55","+3.59","432","6.84","15.32","15.75","15.87","15.75","0.78","0","0.9937","","","","",""
"1990","00988A","主動統一全球創新","市","09/01","","16.17","+0.18","+1.13","26,033","420","15.99","16.07","16.21","16.07","0.88","0","1.01","","","","",""
"1991","020034","元大IC設計N","市","09/01","","15.84","+0.44","+2.86","29","0.46","15.4","15.84","15.87","15.81","0.39","0","1.0031","","","","",""
