排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1801,4192,杏國,18.9,0.4,2.16,26W35,08/28,33.4,0.0,33.4,0.0,66.6,0.0
1802,2887I,台新新光辛特,9.52,0.0,0.0,26W35,08/28,31.4,-0.01,33.3,0.04,66.7,-0.04
1803,2317,鴻海,256.0,8.5,3.43,26W35,08/28,32.6,0.06,33.3,0.03,66.7,-0.03
1804,2109,華豐,14.8,0.0,0.0,26W35,08/28,30.4,0.0,33.3,0.0,66.7,0.0
1805,3664,安瑞-KY,8.19,-0.91,-10.0,26W35,08/28,33.3,0.04,33.3,0.04,66.7,-0.04
1806,3284,太普高,20.85,0.25,1.21,26W35,08/28,32.5,0.0,33.2,0.0,66.8,0.0
1807,2948,寶陞,38.15,1.35,3.67,26W35,08/28,27.3,-0.89,33.1,2.14,66.9,-2.14
1808,3168,眾福科,42.75,0.3,0.71,26W35,08/28,29.4,-0.08,33.1,-0.08,66.9,0.08
1809,5212,凌網,46.4,0.0,0.0,26W35,08/28,30.3,0.0,33.0,0.0,67.0,0.0
1810,2477,美隆電,21.65,0.1,0.46,26W35,08/28,30.9,0.0,33.0,0.0,67.0,0.0
1811,6914,阜爾運通,121.0,-1.0,-0.82,26W35,08/28,31.7,-0.38,33.0,-0.38,67.0,0.38
1812,8349,恒耀,38.95,-0.05,-0.13,26W35,08/28,31.4,-0.03,33.0,-0.03,67.0,0.03
1813,3709,鑫聯大投控,65.7,0.8,1.23,26W35,08/28,31.7,0.56,32.9,-0.06,67.1,0.06
1814,4154,樂威科-KY,12.5,0.0,0.0,26W35,08/28,32.9,0.0,32.9,0.0,67.1,0.0
1815,9928,中視,17.85,-0.15,-0.83,26W35,08/28,28.9,0.0,32.8,0.0,67.2,0.0
1816,6592B,和潤企業乙特,95.0,0.1,0.11,26W35,08/28,24.8,0.0,32.8,0.0,67.2,0.0
1817,5469,瀚宇博,71.6,0.4,0.56,26W35,08/28,31.3,-0.02,32.8,-0.32,67.2,0.32
1818,1437,勤益控,32.05,0.1,0.31,26W35,08/28,28.1,0.01,32.8,0.01,67.2,-0.01
1819,9941,裕融,81.3,0.4,0.49,26W35,08/28,32.0,-0.23,32.8,0.11,67.2,-0.11
1820,7734,印能科技,2890.0,180.0,6.64,26W35,08/28,29.7,0.0,32.7,0.0,67.3,0.0
1821,1104,環泥,27.7,-0.1,-0.36,26W35,08/28,31.8,0.16,32.7,-0.1,67.3,0.1
1822,3016,嘉晶,101.0,2.7,2.75,26W35,08/28,31.1,-0.36,32.7,-0.43,67.3,0.43
1823,2543,皇昌,38.45,0.1,0.26,26W35,08/28,31.8,-0.05,32.7,-0.05,67.3,0.05
1824,2388,威盛,81.4,6.4,8.53,26W35,08/28,31.1,0.01,32.6,-0.16,67.4,0.16
1825,6219,富旺,12.6,0.2,1.61,26W35,08/28,32.6,-0.01,32.6,-0.01,67.4,0.01
1826,4707,磐亞,30.1,-0.3,-0.99,26W35,08/28,31.5,0.27,32.6,0.27,67.4,-0.27
1827,6264,富裔,6.01,0.0,0.0,26W35,08/28,31.2,-0.03,32.6,-0.03,67.4,0.03
1828,1519,華城,746.0,24.0,3.32,26W35,08/28,30.3,-1.85,32.6,-1.04,67.4,1.04
1829,6166,凌華,121.5,7.5,6.58,26W35,08/28,29.3,-0.43,32.6,0.01,67.4,-0.01
1830,3229,晟鈦,49.8,1.2,2.47,26W35,08/28,32.5,1.57,32.5,1.57,67.5,-1.57
1831,8466,美吉吉-KY,15.1,-0.2,-1.31,26W35,08/28,31.5,0.0,32.5,0.0,67.5,0.0
1832,6177,達麗,49.2,0.45,0.92,26W35,08/28,29.4,-0.64,32.5,-0.29,67.5,0.3
1833,1713,國化,43.45,-0.5,-1.14,26W35,08/28,31.9,-0.02,32.4,-0.02,67.6,0.02
1834,2440,太空梭,14.2,0.05,0.35,26W35,08/28,32.4,0.0,32.4,0.0,67.6,0.0
1835,2248,華勝-KY,61.5,-0.2,-0.32,26W35,08/28,28.9,0.21,32.4,0.0,67.6,0.0
1836,6227,茂綸,113.5,0.5,0.44,26W35,08/28,32.4,0.0,32.4,0.0,67.6,0.0
