排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
17,00983B,大華優利美公債20,15.36,-0.15,-0.97,26W29,07/17,52.8,-3.25,52.8,-3.25,49.7,-3.4
18,6271,同欣電,193.5,1.5,0.78,26W29,07/17,49.4,-0.99,46.2,-0.7,43.2,-1.82
19,00664R,國泰臺灣加權反1,1.68,0.01,0.6,26W29,07/17,50.8,-0.01,45.0,-0.07,39.9,-0.96
20,5475,德宏,123.5,0.5,0.41,26W29,07/17,37.8,0.8,34.6,-0.83,34.6,0.67
21,00928,中信上櫃ESG30,31.55,-0.87,-2.68,26W29,07/17,10.5,-12.1,8.93,-13.7,6.7,-15.9
22,00686R,群益臺灣加權反1,1.02,0.01,0.99,26W29,07/17,54.3,1.33,47.4,1.34,42.5,1.28
23,00675L,富邦臺灣加權正2,292.0,-1.0,-0.34,26W29,07/17,16.3,-0.98,15.2,0.43,13.5,-0.34
24,00642U,期元大S&P石油,25.8,1.16,4.71,26W29,07/17,35.2,0.83,32.3,0.86,32.3,0.86
25,00962,台新AI優息動能,14.93,-0.09,-0.6,26W29,07/17,22.1,-1.06,20.7,-2.41,17.1,-2.41
26,7835,永悅健康-創,27.3,2.05,8.12,26W29,07/17,85.3,0.0,83.9,0.0,83.9,0.0
27,00943,兆豐電子高息等權,21.51,-0.19,-0.88,26W29,07/17,34.7,0.44,34.7,0.44,32.5,0.26
28,00694B,富邦美債1-3,42.29,-0.05,-0.12,26W29,07/17,74.2,1.42,70.7,-0.11,70.7,-0.11
29,3211,順達,338.5,-18.0,-5.05,26W29,07/17,48.7,-0.9,45.4,0.01,41.9,-0.61
30,00645,富邦日本,57.45,0.15,0.26,26W29,07/17,19.7,0.68,19.7,0.68,15.6,0.67
31,4163,鐿鈦,144.0,9.5,7.06,26W29,07/17,65.7,0.03,64.4,0.03,62.6,0.03
32,1718,中纖,9.91,-0.29,-2.84,26W29,07/17,51.8,0.85,50.3,0.73,49.4,0.74
33,5464,霖宏,62.6,-5.0,-7.4,26W29,07/17,68.7,-1.84,64.6,0.04,60.4,1.24
34,00752,中信中國50,23.99,-0.01,-0.04,26W29,07/17,32.9,0.33,31.9,0.32,31.3,0.32
35,9949,琉園,23.55,0.25,1.07,26W29,07/17,64.9,-0.17,63.5,-0.17,53.4,1.75
36,8358,金居,352.0,-32.0,-8.33,26W29,07/17,50.4,0.4,47.5,1.03,46.4,2.14
37,00700,富邦恒生國企,17.75,0.0,0.0,26W29,07/17,9.3,0.97,7.37,3.05,7.37,3.05
38,00907,永豐優息存股,16.85,0.08,0.48,26W29,07/17,12.7,0.13,11.4,-0.4,10.8,-0.41
39,2483,百容,35.45,-2.0,-5.34,26W29,07/17,62.8,0.44,60.7,-0.24,60.7,-0.24
40,5490,同亨,30.7,-2.65,-7.95,26W29,07/17,30.2,0.23,28.8,0.15,27.8,0.97
41,3090,日電貿,150.5,-4.5,-2.9,26W29,07/17,65.1,-0.57,63.7,-0.11,62.2,-0.12
42,0055,元大MSCI金融,43.9,0.28,0.64,26W29,07/17,42.3,0.81,38.6,0.11,38.6,0.11
43,00981D,主動中信非投等債,10.47,-0.02,-0.19,26W29,07/17,40.5,-0.07,36.4,-0.23,32.4,-0.74
44,6831,邁科,637.0,-19.0,-2.9,26W29,07/17,56.4,-0.51,46.9,-1.54,41.7,-1.56
45,2492,華新科,251.0,-5.5,-2.14,26W29,07/17,71.4,-0.55,70.5,-0.3,69.2,-0.27
46,4971,IET-KY,460.5,-19.5,-4.06,26W29,07/17,35.5,14.0,24.2,14.7,22.1,15.0
47,00963,中信全球高股息,13.35,-0.01,-0.07,26W29,07/17,27.3,-2.02,25.1,-3.59,23.1,-3.59
48,5011,久陽,17.75,-0.65,-3.53,26W29,07/17,46.8,0.24,42.8,0.24,38.2,0.93
49,5483,中美晶,168.5,-9.0,-5.07,26W29,07/17,63.5,3.45,61.2,3.3,58.2,2.86
50,00687B,國泰20年美債,27.49,-0.27,-0.97,26W29,07/17,42.3,-1.53,40.9,-1.59,39.8,-1.58
51,00665L,富邦恒生國企正2,9.63,0.05,0.52,26W29,07/17,56.1,0.03,51.9,0.31,48.8,0.75
52,2233,宇隆,201.0,-3.0,-1.47,26W29,07/17,46.1,3.49,38.5,0.06,32.4,-1.82
53,2243,宏旭-KY,40.05,-2.85,-6.64,26W29,07/17,62.2,-1.86,59.5,-1.02,53.5,-0.2
54,3081,聯亞,2305.0,-70.0,-2.95,26W29,07/17,41.6,-1.89,38.7,-0.42,32.7,-2.63
55,8028,昇陽半導體,254.0,-20.5,-7.47,26W29,07/17,49.5,4.99,45.4,5.94,42.9,4.4
56,8043,蜜望實,126.0,-9.0,-6.67,26W29,07/17,39.2,-3.02,39.2,-2.11,38.2,-3.19
57,6907,雅特力-KY,189.0,-6.0,-3.08,26W29,07/17,65.1,-1.22,64.0,-0.1,64.0,-0.1
58,1459,聯發,12.9,-0.05,-0.39,26W29,07/17,83.4,0.0,81.5,0.2,79.7,0.2
59,6672,騰輝電子-KY,229.0,-3.5,-1.51,26W29,07/17,29.7,-0.11,23.0,0.04,20.7,0.04
60,009822,華南永昌未來金融,9.57,-0.14,-1.44,26W29,07/17,8.75,-1.55,6.82,-1.62,5.89,-1.65
61,00882,中信中國高股息,14.96,-0.04,-0.27,26W29,07/17,21.4,-0.07,19.2,0.07,17.0,0.11
62,6187,萬潤,1130.0,-45.0,-3.83,26W29,07/17,41.4,-0.49,37.2,-2.53,33.4,0.34
63,8071,能率網通,23.15,0.0,0.0,26W29,07/17,27.9,-1.81,24.3,-1.67,22.9,-1.67
64,00985D,主動貝萊德優投等,10.05,-0.06,-0.59,26W29,07/17,59.9,-3.52,58.1,-3.38,54.5,-3.19
65,00693U,期街口S&P黃豆,21.65,0.15,0.7,26W29,07/17,34.2,1.39,33.3,1.38,32.2,2.46
66,4764,雙鍵,236.5,-26.0,-9.9,26W29,07/17,72.3,0.12,69.7,1.59,66.4,2.47
67,4551,智伸科,167.5,-2.5,-1.47,26W29,07/17,80.4,-0.17,79.2,-0.13,77.7,0.69
68,2368,金像電,982.0,-3.0,-0.3,26W29,07/17,75.6,0.53,72.9,0.27,70.5,0.45
69,6796,晉弘,56.3,-0.5,-0.88,26W29,07/17,41.0,0.0,37.6,0.0,35.5,0.0
70,00983A,主動中信ARK創新,11.53,-0.08,-0.69,26W29,07/17,20.0,0.22,17.2,-1.19,17.2,-0.44
71,00982D,主動富邦動態入息,9.87,-0.04,-0.4,26W29,07/17,28.0,-2.59,27.0,-3.61,24.6,-2.13
72,3048,益登,57.5,-0.9,-1.54,26W29,07/17,48.2,0.24,46.4,0.25,45.4,0.25
73,5439,高技,241.0,5.0,2.12,26W29,07/17,42.9,-1.81,39.0,-2.65,36.2,-0.87
74,2436,偉詮電,61.6,0.2,0.33,26W29,07/17,23.4,-1.8,21.3,-2.15,20.1,-0.78
75,6207,雷科,99.9,-4.1,-3.94,26W29,07/17,15.2,-0.19,12.2,-1.8,12.2,0.06
76,00981T,平衡凱基雙核收息,11.91,-0.07,-0.58,26W29,07/17,26.4,-2.21,22.2,-1.65,19.4,-0.2
77,6488,環球晶,872.0,0.0,0.0,26W29,07/17,78.8,0.58,76.5,0.03,72.8,0.1
78,2204,中華,50.8,0.1,0.2,26W29,07/17,74.3,0.3,73.1,0.43,72.3,0.12
79,00981B,第一金優選非投債,9.32,-0.01,-0.11,26W29,07/17,44.4,-0.51,40.1,-0.23,36.3,-0.54
80,00961,FT臺灣永續高息,13.04,-0.01,-0.08,26W29,07/17,5.37,0.31,4.53,0.46,3.86,0.44
81,00983D,主動富邦複合收益,10.11,-0.02,-0.2,26W29,07/17,22.5,-1.36,20.4,-1.38,15.0,-1.38
82,6613,朋億*,276.0,-30.5,-9.95,26W29,07/17,57.6,-0.16,56.8,-0.16,55.5,-1.4
83,2727,王品,236.0,12.0,5.36,26W29,07/17,27.3,-2.36,23.9,-1.53,17.5,-0.49
84,1342,八貫,104.0,2.5,2.46,26W29,07/17,58.1,0.91,53.8,1.07,51.6,0.0
85,6442,光聖,1325.0,-90.0,-6.36,26W29,07/17,51.2,-0.58,41.2,0.29,35.8,-0.51
86,6134,萬旭,27.1,-0.05,-0.18,26W29,07/17,50.7,-0.07,48.9,-0.07,46.6,-1.33
87,3257,虹冠電,50.0,-1.5,-2.91,26W29,07/17,42.4,-0.39,38.2,-1.23,37.1,0.0
88,00650L,復華香港正2,17.47,0.19,1.1,26W29,07/17,43.6,0.16,38.8,1.96,37.5,2.62
89,2305,全友,26.5,0.05,0.19,26W29,07/17,66.0,-1.36,64.3,-0.69,63.0,-1.15
90,00987B,野村10+澳洲公債,16.14,-0.14,-0.86,26W29,07/17,47.3,-0.37,45.3,-0.41,39.5,0.78
91,2491,吉祥全,31.75,-0.2,-0.63,26W29,07/17,73.1,-0.09,69.8,0.01,66.4,0.0
92,9955,佳龍,23.9,0.05,0.21,26W29,07/17,58.3,0.0,57.0,0.0,55.3,0.0
93,6147,頎邦,146.5,-4.5,-2.98,26W29,07/17,63.5,0.22,62.0,0.12,60.4,0.38
94,00770,國泰北美科技,69.4,0.0,0.0,26W29,07/17,12.4,1.81,9.14,1.06,5.75,-1.27
95,2489,瑞軒,30.85,-0.85,-2.68,26W29,07/17,28.0,-0.76,26.7,-0.77,25.7,-1.18
96,00864B,中信美國公債0-1,47.11,0.01,0.02,26W29,07/17,29.6,-2.6,28.3,-2.67,26.5,-0.97
97,3535,晶彩科,85.2,-2.1,-2.41,26W29,07/17,24.4,0.49,22.6,0.4,22.6,0.4
98,4564,元翎,16.05,-0.2,-1.23,26W29,07/17,37.2,-1.36,36.0,-1.09,34.5,-0.66
99,3689,湧德,107.5,-3.0,-2.71,26W29,07/17,21.5,-1.05,20.1,-1.03,17.0,-0.13
100,9904,寶成,23.9,0.15,0.63,26W29,07/17,67.5,-0.1,65.9,-0.27,65.0,-0.2
101,2303,聯電,116.0,-5.5,-4.53,26W29,07/17,75.5,-0.31,74.6,-0.32,73.8,-0.33
102,2442,新美齊,19.4,0.4,2.11,26W29,07/17,54.5,0.86,52.4,-0.01,49.7,-0.29
103,5289,宜鼎,1500.0,-110.0,-6.83,26W29,07/17,29.1,-2.08,25.6,-1.33,20.9,-2.43
104,1336,台翰,14.55,-0.55,-3.64,26W29,07/17,44.7,-0.14,40.4,-1.16,38.1,-0.1
105,8111,立碁,59.4,-3.2,-5.11,26W29,07/17,30.7,-0.1,26.9,-0.08,25.3,-0.07
106,3406,玉晶光,546.0,-1.0,-0.18,26W29,07/17,46.8,-0.45,44.4,0.11,36.3,-0.58
107,5488,松普,13.5,0.3,2.27,26W29,07/17,37.4,-0.83,36.6,0.0,34.8,-1.87
108,6109,亞元,11.05,0.15,1.38,26W29,07/17,47.3,0.04,44.1,-0.77,38.7,0.25
109,3533,嘉澤,1910.0,-60.0,-3.05,26W29,07/17,57.6,0.68,52.8,-0.43,45.4,-1.21
110,6464,台數科,78.0,0.7,0.91,26W29,07/17,82.3,-0.23,80.3,-0.23,78.2,0.39
111,2485,兆赫,40.5,-0.5,-1.22,26W29,07/17,19.0,0.35,17.9,0.76,17.6,0.81
112,00674R,期元大S&P黃金反1,28.81,-0.03,-0.1,26W29,07/17,41.7,2.41,41.7,2.41,41.7,2.41
113,2241,艾姆勒,32.65,-2.45,-6.98,26W29,07/17,38.6,-0.58,35.2,-0.7,32.6,0.22
114,8150,南茂,86.3,-0.6,-0.69,26W29,07/17,73.6,3.15,71.2,2.92,69.5,3.25
115,00985B,群益ESG投等債0-5,10.33,-0.01,-0.1,26W29,07/17,52.8,0.42,50.9,0.18,48.6,0.61
116,6127,九豪,48.1,-1.9,-3.8,26W29,07/17,19.6,0.68,18.5,0.78,17.0,0.11
117,8112,至上,91.2,2.2,2.47,26W29,07/17,32.8,-0.74,31.6,-0.8,31.0,-0.33
118,3131,弘塑,2385.0,0.0,0.0,26W29,07/17,45.4,2.39,43.0,0.05,36.9,0.0
119,00944,野村趨勢動能高息,20.26,-0.21,-1.03,26W29,07/17,7.89,-1.85,6.73,-0.69,5.21,-2.22
120,4113,聯上,14.8,0.05,0.34,26W29,07/17,70.0,0.03,65.3,0.36,63.5,-0.02
121,2367,燿華,41.4,-1.0,-2.36,26W29,07/17,25.6,-0.03,24.7,0.27,23.5,-0.08
122,6261,久元,78.4,-1.7,-2.12,26W29,07/17,36.3,0.16,33.5,0.22,30.0,0.27
123,00918,大華優利高填息30,33.59,0.01,0.03,26W29,07/17,11.8,-0.25,11.3,-0.19,10.9,-0.26
124,5347,世界,143.5,-8.0,-5.28,26W29,07/17,83.7,-0.45,82.5,-0.54,81.6,-0.32
125,9914,美利達,80.8,1.3,1.64,26W29,07/17,63.9,0.25,61.1,-0.66,55.6,-0.71
126,8042,金山電,116.5,4.0,3.56,26W29,07/17,64.2,-1.62,59.5,-2.67,57.7,-1.83
127,3176,基亞,33.7,1.25,3.85,26W29,07/17,31.1,0.11,30.6,0.11,28.7,0.11
128,3167,大量,691.0,-14.0,-1.99,26W29,07/17,54.4,-0.1,50.6,-0.91,48.7,-0.76
129,2327,國巨*,540.0,-30.0,-5.26,26W29,07/17,71.0,-0.54,69.5,-0.49,68.1,-0.53
130,4540,全球傳動,60.0,4.2,7.53,26W29,07/17,29.7,0.39,28.0,-0.2,25.5,-0.92
131,9802,鈺齊-KY,70.1,0.2,0.29,26W29,07/17,60.1,0.38,58.1,-0.23,56.3,0.27
132,00932,兆豐永續高息等權,17.53,0.06,0.34,26W29,07/17,13.4,0.17,13.4,0.17,12.0,0.2
133,7689,大鵬科CLMX,164.0,0.0,0.0,26W29,07/17,90.9,0.0,88.4,0.0,88.4,0.0
134,6525,捷敏-KY,135.5,-3.5,-2.52,26W29,07/17,65.3,1.15,59.9,0.61,57.1,0.0
135,6472,保瑞,417.5,-1.0,-0.24,26W29,07/17,50.9,0.17,47.1,0.06,45.1,0.02
136,2481,強茂,133.0,-6.0,-4.32,26W29,07/17,64.8,-0.67,62.5,-0.68,60.2,-0.65
137,6768,志強-KY,66.8,0.1,0.15,26W29,07/17,81.1,-0.22,79.4,-0.58,78.9,-0.58
138,8383,千附,70.0,-1.7,-2.37,26W29,07/17,51.7,2.83,50.4,3.31,48.2,3.31
139,00953B,群益優選非投等債,9.75,0.0,0.0,26W29,07/17,45.4,-0.03,41.7,-0.2,38.6,-0.08
140,00988B,玉山嚴選非投債,19.98,-0.02,-0.1,26W29,07/17,25.7,8.19,25.7,8.19,21.8,8.1
141,5511,德昌,69.7,-0.4,-0.57,26W29,07/17,62.1,1.19,58.9,-0.09,55.8,0.63
142,5258,虹堡,51.8,-0.2,-0.38,26W29,07/17,45.3,1.31,41.1,0.64,37.8,0.62
143,00679B,元大美債20年,26.41,-0.25,-0.94,26W29,07/17,41.4,-0.47,40.0,-0.49,39.0,-0.52
144,00982B,FT投資級債20+,9.62,-0.07,-0.72,26W29,07/17,63.2,-0.16,63.2,-0.16,63.2,-0.16
145,9907,統一實,14.6,0.2,1.39,26W29,07/17,73.0,0.0,71.8,0.13,70.7,0.13
146,2458,義隆,141.5,-6.0,-4.07,26W29,07/17,57.0,0.07,54.3,0.07,49.7,-0.85
147,1810,和成,24.6,0.1,0.41,26W29,07/17,64.4,-0.59,63.3,-0.59,61.8,-0.58
148,3041,揚智,22.5,-0.2,-0.88,26W29,07/17,24.9,-0.89,23.4,-0.87,22.1,-0.23
149,8473,山林水,40.9,-0.75,-1.8,26W29,07/17,68.2,-0.12,67.2,-0.08,65.6,-0.64
150,00972,野村日本動能高息,21.96,0.18,0.83,26W29,07/17,33.2,-0.47,33.2,-0.47,33.2,-0.47
151,4720,德淵,19.35,-0.2,-1.02,26W29,07/17,35.9,-1.27,35.3,-0.13,34.6,-0.85
152,6278,台表科,156.0,-6.5,-4.0,26W29,07/17,57.7,-1.59,53.5,-2.52,50.4,-3.16
153,2548,華固,94.4,-0.9,-0.94,26W29,07/17,47.0,0.22,42.1,-0.18,38.3,-0.28
154,2406,國碩,31.35,-0.8,-2.49,26W29,07/17,29.3,-3.19,28.0,-3.42,25.8,-2.87
155,4576,大銀微系統,218.0,-0.5,-0.23,26W29,07/17,63.9,0.34,62.9,0.36,60.5,1.17
156,3044,健鼎,394.0,-3.5,-0.88,26W29,07/17,74.9,-0.31,71.9,-0.22,69.6,-0.17
157,4552,力達-KY,17.7,0.1,0.57,26W29,07/17,48.1,0.05,44.5,0.05,44.5,0.05
158,2478,大毅,114.0,-7.5,-6.17,26W29,07/17,58.4,-0.34,56.9,-0.96,53.8,-2.2
159,5302,太欣,10.15,0.05,0.5,26W29,07/17,48.4,-0.72,47.1,-0.72,46.5,-0.72
160,1809,中釉,37.3,-1.15,-2.99,26W29,07/17,46.5,0.72,44.7,1.1,44.2,1.69
161,2383,台光電,5240.0,-65.0,-1.23,26W29,07/17,63.9,0.72,61.0,0.75,58.0,0.8
162,1210,大成,52.7,0.5,0.96,26W29,07/17,63.9,0.33,62.5,0.18,61.7,0.47
163,2812,台中銀,18.65,0.15,0.81,26W29,07/17,56.6,0.01,55.1,0.03,54.1,0.06
164,6165,浪凡,50.6,1.1,2.22,26W29,07/17,46.1,0.75,43.4,1.61,37.6,1.63
165,6290,良維,202.0,-12.0,-5.61,26W29,07/17,35.3,-0.89,33.7,-0.44,28.2,-1.09
166,8210,勤誠,1115.0,-120.0,-9.72,26W29,07/17,67.6,0.77,66.0,-0.25,62.5,-0.1
167,00712,復華富時不動產,8.76,-0.04,-0.45,26W29,07/17,27.0,0.36,23.8,0.38,21.8,0.44
168,00683L,期元大美元指正2,21.58,0.05,0.23,26W29,07/17,51.5,-1.12,51.5,-1.12,51.5,-1.12
169,5426,振發,26.25,0.05,0.19,26W29,07/17,55.3,0.51,53.4,0.0,52.8,0.0
170,00738U,期元大道瓊白銀,50.05,0.36,0.72,26W29,07/17,14.8,-0.71,12.9,-0.62,11.4,-1.03
171,00923,群益台ESG低碳50,40.95,-0.31,-0.75,26W29,07/17,15.6,-0.26,15.2,-0.26,14.9,-0.26
172,6108,競國,18.9,0.9,5.0,26W29,07/17,49.4,-0.68,44.1,-0.6,42.2,0.49
173,4739,康普,84.2,-3.3,-3.77,26W29,07/17,37.5,0.6,32.1,-0.28,30.7,-1.05
174,5310,天剛,25.0,0.0,0.0,26W29,07/17,48.4,0.0,41.2,0.0,38.4,0.0
175,3596,智易,178.5,-4.0,-2.19,26W29,07/17,69.5,0.62,66.4,-0.28,62.9,0.91
176,1590,亞德客-KY,1545.0,-15.0,-0.96,26W29,07/17,63.8,0.01,56.8,0.38,53.3,-0.03
177,9925,新保,40.05,0.0,0.0,26W29,07/17,66.4,0.03,63.5,0.03,61.7,0.01
178,6239,力成,262.5,-7.0,-2.6,26W29,07/17,63.8,0.11,62.1,0.24,60.5,0.16
179,3149,正達,62.8,-0.3,-0.48,26W29,07/17,21.8,1.65,21.1,2.2,19.1,2.21
180,5471,松翰,54.8,0.4,0.74,26W29,07/17,25.6,-0.21,22.8,0.14,22.2,0.14
181,2474,可成,187.5,0.0,0.0,26W29,07/17,67.6,-0.24,65.9,-0.11,64.6,0.56
182,00701,國泰股利精選30,38.59,-0.01,-0.03,26W29,07/17,6.6,-0.53,6.6,-0.53,6.6,0.0
183,1722,台肥,45.5,0.35,0.78,26W29,07/17,63.6,0.07,62.0,-0.13,60.4,0.2
184,00915,凱基優選高股息30,31.9,-0.02,-0.06,26W29,07/17,15.6,-0.05,15.1,-0.03,14.8,-0.02
185,009820,元大納斯達克精選,9.95,0.0,0.0,26W29,07/17,36.3,1.54,35.6,1.58,31.8,1.59
186,6451,訊芯-KY,421.0,-31.0,-6.86,26W29,07/17,68.0,-0.93,66.0,-1.58,63.6,-0.86
187,00669R,國泰美國道瓊反1,5.18,0.06,1.17,26W29,07/17,40.8,0.01,37.2,0.03,34.5,0.03
188,1710,東聯,14.15,0.3,2.17,26W29,07/17,60.4,-0.14,59.2,0.09,57.5,0.08
189,4908,前鼎,143.5,-13.5,-8.6,26W29,07/17,50.9,0.93,49.0,0.0,44.3,0.0
190,7769,鴻勁,6320.0,-155.0,-2.39,26W29,07/17,61.6,-0.03,58.9,-0.03,57.3,-0.03
191,6510,精測,2695.0,-140.0,-4.94,26W29,07/17,47.9,-0.01,45.7,2.29,40.8,3.37
192,5014,建錩,10.75,0.1,0.94,26W29,07/17,33.8,0.01,31.3,0.01,27.4,0.01
193,6235,華孚,39.3,0.2,0.51,26W29,07/17,39.0,0.05,37.3,0.04,36.4,-0.01
194,4167,松瑞藥,19.75,1.05,5.61,26W29,07/17,38.0,0.73,35.8,0.55,34.3,0.29
195,1727,中華化,72.2,-2.8,-3.73,26W29,07/17,53.5,-1.07,51.2,-2.32,50.5,-1.52
196,2504,國產,30.75,0.35,1.15,26W29,07/17,73.1,-0.02,71.6,-0.03,70.3,0.2
197,1708,東鹼,48.75,-1.0,-2.01,26W29,07/17,40.3,-0.8,37.9,-1.58,35.7,-2.35
198,00939,統一台灣高息動能,22.25,0.12,0.54,26W29,07/17,6.43,-0.19,6.09,-0.06,5.38,-0.14
199,4532,瑞智,24.5,-0.1,-0.41,26W29,07/17,68.6,-0.25,67.4,-0.1,65.5,-0.49
200,4105,東洋,76.5,0.4,0.53,26W29,07/17,45.0,-0.17,42.1,-0.79,38.8,-0.22
201,8110,華東,45.3,-0.7,-1.52,26W29,07/17,49.5,-1.62,48.8,-1.5,48.5,-1.17
202,2415,錩新,31.55,-0.15,-0.47,26W29,07/17,60.9,0.86,58.7,0.13,58.7,0.13
203,2369,菱生,33.1,-1.15,-3.36,26W29,07/17,35.6,-0.96,34.5,-0.91,32.8,-1.18
204,8088,品安,47.1,-1.3,-2.69,26W29,07/17,19.2,-0.07,18.0,-0.02,18.0,-0.02
205,2013,中鋼構,41.3,0.6,1.47,26W29,07/17,78.3,0.02,78.0,0.02,76.6,0.02
206,2527,宏璟,47.1,1.15,2.5,26W29,07/17,79.1,0.84,77.1,0.82,76.1,0.83
207,9938,百和,42.1,-0.15,-0.36,26W29,07/17,51.1,0.39,48.8,0.58,46.5,1.16
208,6196,帆宣,493.5,-14.5,-2.85,26W29,07/17,69.7,-0.83,67.5,-0.53,67.1,0.76
209,6498,久禾光,74.5,-0.6,-0.8,26W29,07/17,66.3,-0.41,62.0,-0.2,56.4,-0.18
210,6214,精誠,146.5,1.0,0.69,26W29,07/17,52.8,0.91,49.2,0.4,45.3,-0.22
211,5425,台半,82.5,-2.4,-2.83,26W29,07/17,38.6,-4.63,36.8,-4.84,34.0,-6.22
212,00865B,國泰US短期公債,49.32,0.02,0.04,26W29,07/17,26.5,-0.26,24.1,-0.29,22.1,-0.59
213,00673R,期元大S&P原油反1,13.54,-0.64,-4.51,26W29,07/17,38.7,-0.4,34.3,-1.49,30.5,-0.53
214,00969B,元大零息超長美債,8.09,-0.11,-1.34,26W29,07/17,67.0,-0.3,63.6,-0.82,60.7,-0.85
215,4557,永新-KY,48.55,-0.25,-0.51,26W29,07/17,38.6,0.0,32.1,0.0,28.5,0.0
216,3481,群創,47.55,-2.45,-4.9,26W29,07/17,37.9,-1.24,36.3,-1.27,35.4,-1.31
217,8404,百和興業-KY,16.2,0.05,0.31,26W29,07/17,76.0,-0.29,74.4,-0.3,73.1,-0.37
218,009810,玉山全球藍籌100,21.74,-0.12,-0.55,26W29,07/17,25.2,0.81,21.3,-3.08,21.3,1.47
219,6703,軒郁,107.0,0.0,0.0,26W29,07/17,43.8,0.0,41.8,0.0,39.2,0.0
220,6412,群電,78.2,-0.7,-0.89,26W29,07/17,77.8,-0.34,76.6,-0.52,75.1,-0.73
221,3701,大眾控,42.55,-0.95,-2.18,26W29,07/17,72.2,0.06,71.6,0.07,71.2,0.48
222,00782B,國泰A級公用債,29.83,-0.26,-0.86,26W29,07/17,18.2,1.18,18.2,1.18,13.1,5.9
223,00692,富邦公司治理,88.15,-0.15,-0.17,26W29,07/17,16.6,-0.55,15.9,-0.32,15.2,-0.46
224,4919,新唐,120.0,-5.0,-4.0,26W29,07/17,61.1,-0.08,59.7,-0.07,58.5,-0.27
225,1467,南緯,9.85,-0.14,-1.4,26W29,07/17,64.1,0.25,62.3,-0.36,59.3,0.01
226,3022,威強電,103.0,2.5,2.49,26W29,07/17,59.2,-1.0,58.1,-0.53,55.0,-0.6
227,6156,松上,20.6,-0.1,-0.48,26W29,07/17,35.5,-1.04,33.6,-1.03,32.0,-0.02
228,00708L,期元大S&P黃金正2,77.6,0.45,0.58,26W29,07/17,18.4,0.97,15.0,0.35,13.6,1.11
229,3035,智原,172.0,1.0,0.58,26W29,07/17,29.3,0.4,26.8,-1.15,24.4,-0.45
230,6191,精成科,83.5,-1.4,-1.65,26W29,07/17,57.0,-1.67,55.3,-1.98,54.2,-1.98
231,1301,台塑,55.8,0.7,1.27,26W29,07/17,73.9,0.67,73.0,0.65,72.3,0.7
232,2211,長榮鋼,88.1,1.9,2.2,26W29,07/17,81.6,-0.05,80.2,-0.22,78.9,-0.22
233,3675,德微,265.5,-1.5,-0.56,26W29,07/17,57.0,-0.04,57.0,-0.04,55.2,0.0
234,2345,智邦,2215.0,-195.0,-8.09,26W29,07/17,66.1,-0.11,61.0,-0.13,57.2,0.04
235,4166,友霖,24.95,0.0,0.0,26W29,07/17,81.4,0.03,80.3,0.0,79.2,0.0
236,2393,億光,60.9,-0.5,-0.81,26W29,07/17,65.1,-0.16,62.1,-0.31,60.7,0.07
237,1503,士電,193.5,-2.0,-1.02,26W29,07/17,72.1,-0.3,71.3,-0.16,70.6,-0.52
