排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6212,理銘,28.9,0.4,1.4,07/24,99.8,99.8,99.8,33.3,13.0,16.7,6.7,5.44,6.9,46.7,44.3,5.17
2,00867B,台新A-BBB電信債,30.67,-0.05,-0.16,07/24,98.9,97.5,97.4,94.9,81.9,15.2,10.3,6.41,1.83,1.13,,6.19
3,3130,一零四,206.0,0.0,0.0,07/24,92.3,86.4,87.9,81.6,73.1,71.6,57.9,52.8,49.5,49.0,47.0,51.8
4,00943,兆豐電子高息等權,21.67,-0.04,-0.18,07/24,96.7,95.0,79.9,80.1,72.0,63.0,32.9,17.4,10.7,,,14.8
5,3044,健鼎,393.0,-13.0,-3.2,07/24,63.5,74.3,75.8,73.1,67.3,57.2,49.6,48.2,45.3,40.8,42.7,47.0
6,4572,駐龍,143.5,0.0,0.0,07/24,0.0,62.1,75.0,42.3,33.2,25.6,21.6,28.4,36.4,25.3,,31.6
7,2880,華南金,40.7,-0.55,-1.33,07/24,71.4,73.8,73.2,71.1,60.4,57.2,65.2,63.7,62.1,56.7,48.4,63.4
8,00689R,國泰20年美債反1,22.77,0.09,0.4,07/24,0.0,68.8,73.0,53.2,36.8,23.3,18.8,13.4,8.78,4.23,,12.8
9,1590,亞德客-KY,1425.0,20.0,1.42,07/24,75.8,83.6,72.3,73.3,72.2,73.6,75.4,73.3,72.9,72.5,54.8,72.6
10,2548,華固,98.6,-1.0,-1.0,07/24,78.2,78.0,71.8,66.8,60.3,54.6,45.8,39.2,36.5,36.9,34.9,39.1
11,2393,億光,66.1,-0.8,-1.2,07/24,79.3,72.1,71.4,70.0,70.0,52.8,49.8,43.2,41.1,41.9,31.1,42.5
12,2891,中信金,63.6,0.1,0.16,07/24,60.0,73.5,71.4,61.3,46.1,55.8,54.0,58.3,55.1,50.6,49.0,57.5
13,2345,智邦,2220.0,-105.0,-4.52,07/24,73.6,69.3,70.1,71.0,65.5,60.4,56.2,52.8,49.8,52.8,37.7,51.8
14,6757,台灣虎航,54.4,-1.1,-1.98,07/24,75.6,73.3,70.1,61.2,55.0,41.4,30.5,33.5,32.9,,,33.9
