排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,8016,矽創,296.0,4.5,1.54,08/21,5.38,38.0,40.0,36.6,20.8,10.6,3.47,3.11,2.27,0.82,0.15,3.69
2,5536,聖暉*,880.0,2.0,0.23,08/21,0.0,36.5,36.4,34.8,25.9,16.4,8.47,5.13,5.77,5.79,3.56,6.12
3,7734,印能科技,2855.0,40.0,1.42,08/21,19.2,24.8,26.8,30.2,24.0,11.3,6.53,3.05,2.09,,,2.5
4,6782,視陽,202.0,-2.0,-0.98,08/21,0.0,0.0,5.63,24.8,16.4,6.39,2.4,1.16,1.23,2.71,,1.17
5,2316,楠梓電,158.5,3.0,1.93,08/21,0.0,20.3,25.7,24.4,12.4,6.45,1.41,1.03,0.51,0.28,0.27,0.96
6,6515,穎崴,6400.0,20.0,0.31,08/21,4.16,2.71,15.8,24.2,27.0,20.1,17.0,12.5,6.43,5.23,,10.0
7,00997A,主動群益美國增長,11.24,-0.06,-0.53,08/21,0.0,31.1,39.1,22.7,12.7,5.34,1.14,,,,,
8,3551,世禾,174.0,-2.0,-1.14,08/21,0.0,5.85,12.2,22.1,13.6,7.17,1.33,1.16,0.63,0.22,0.23,0.91
9,3211,順達,350.5,-4.5,-1.27,08/21,35.2,33.8,30.5,22.0,5.79,5.71,3.91,4.13,4.6,2.77,2.14,4.48
10,3036,文曄,206.0,0.5,0.24,08/21,0.03,10.8,23.0,21.4,8.77,3.52,17.6,12.5,11.1,7.19,5.55,12.2
11,6531,愛普*,883.0,1.0,0.11,08/21,0.0,13.9,21.8,21.3,14.7,7.99,4.26,1.92,1.57,1.18,0.74,2.04
12,6257,矽格,198.5,-1.0,-0.5,08/21,0.02,18.0,22.1,20.7,9.09,5.35,3.61,3.42,4.3,4.36,2.31,3.36
13,3293,鈊象,732.0,-26.0,-3.43,08/21,21.5,21.2,21.7,20.0,12.1,7.05,3.15,3.32,2.94,4.02,2.84,3.72
14,1560,中砂,679.0,-19.0,-2.72,08/21,0.0,19.9,27.1,19.9,9.32,4.35,2.48,3.32,3.1,2.81,1.81,3.46
15,6831,邁科,574.0,-28.0,-4.65,08/21,18.2,38.1,24.9,18.8,9.15,9.44,4.72,2.31,,,,2.24
16,1785,光洋科,101.0,-2.5,-2.42,08/21,0.0,3.14,20.9,18.2,6.35,3.71,0.9,0.37,0.29,0.54,0.37,0.36
17,3711,日月光投控,587.0,-3.0,-0.51,08/21,1.37,12.3,13.4,17.8,13.5,6.36,7.67,5.16,5.49,6.01,,4.7
18,2472,立隆電,218.0,-5.5,-2.46,08/21,3.22,15.9,16.7,16.6,5.51,6.16,1.63,1.0,0.93,0.7,0.55,1.12
19,6669,緯穎,6255.0,-70.0,-1.11,08/21,2.1,4.14,15.0,15.6,12.8,6.41,4.82,3.74,3.98,3.5,,4.35
20,1773,勝一,159.5,3.5,2.24,08/21,0.0,0.0,0.4,15.6,21.2,9.03,2.39,1.92,1.77,2.75,1.59,1.92
21,2360,致茂,2100.0,-40.0,-1.87,08/21,21.1,13.4,21.0,15.4,8.2,9.49,9.18,5.84,4.94,4.61,3.34,5.69
22,6223,旺矽,5465.0,-185.0,-3.27,08/21,1.32,0.68,0.71,15.2,11.1,6.99,4.12,4.36,4.78,3.36,2.23,5.17
23,1342,八貫,103.0,-1.0,-0.96,08/21,0.0,0.0,0.0,15.2,12.6,2.92,0.53,0.33,0.24,0.19,,0.28
24,2303,聯電,116.5,1.0,0.87,08/21,3.41,19.1,19.3,15.1,9.51,5.76,12.3,8.92,8.19,6.79,2.82,7.7
25,8028,昇陽半導體,242.5,-4.5,-1.82,08/21,20.4,9.44,9.42,14.5,16.6,12.1,2.79,0.97,0.55,0.17,,1.11
26,00965,元大航太防衛科技,25.67,-0.77,-2.91,08/21,24.8,20.9,14.6,13.9,11.0,6.47,4.64,3.97,5.85,,,4.39
27,6535,順藥,80.9,-0.3,-0.37,08/21,20.7,19.6,14.0,13.9,14.2,16.7,9.03,4.83,1.44,0.57,,3.8
28,2454,聯發科,3790.0,90.0,2.43,08/21,0.23,9.63,11.3,12.9,8.39,4.73,5.52,4.03,3.44,4.41,2.26,3.74
29,3702,大聯大,111.0,6.5,6.22,08/21,0.51,7.43,8.51,12.8,6.82,4.36,9.35,9.34,11.8,13.0,7.81,10.0
