排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
901,8271,宇瞻,235.5,-11.5,-4.66,26W30,07/24,62.0,-1.5,62.8,-0.77,37.2,0.77
902,3707,漢磊,60.1,-2.0,-3.22,26W30,07/24,56.6,1.04,57.8,1.07,42.2,-1.07
903,6205,詮欣,59.9,0.0,0.0,26W30,07/24,59.2,-1.33,59.2,-1.33,40.8,1.33
904,3026,禾伸堂,535.0,-58.0,-9.78,26W30,07/24,51.1,1.03,57.1,0.52,42.9,-0.52
905,4543,萬在,32.0,-0.4,-1.23,26W30,07/24,56.1,0.01,57.8,0.01,42.2,-0.01
906,911622,泰聚亨-DR,3.76,-0.03,-0.79,26W30,07/24,57.9,0.0,57.9,0.0,42.1,0.0
907,5015,華祺,21.45,0.15,0.7,26W30,07/24,56.2,0.0,57.9,0.0,42.1,0.0
908,6015,宏遠證,15.3,-0.2,-1.29,26W30,07/24,55.6,-0.15,58.1,0.32,41.9,-0.32
909,3050,鈺德,11.25,0.05,0.45,26W30,07/24,54.3,0.21,57.8,1.43,42.2,-1.43
910,6913,鴻呈,146.0,7.0,5.04,26W30,07/24,51.4,0.0,57.7,0.0,42.3,0.0
911,3312,弘憶股,48.0,0.3,0.63,26W30,07/24,57.1,-0.42,57.5,0.03,42.5,-0.03
912,8935,邦泰,17.5,0.15,0.86,26W30,07/24,53.6,0.0,57.5,0.0,42.5,0.0
913,00986D,主動復華金融債息,14.68,-0.05,-0.34,26W30,07/24,55.6,0.09,58.8,0.77,41.2,-0.77
914,3501,維熹,38.4,-0.15,-0.39,26W30,07/24,56.8,0.85,57.5,0.85,42.5,-0.85
915,1809,中釉,37.3,-1.15,-2.99,26W30,07/24,55.6,0.35,56.2,0.35,43.8,-0.35
916,4552,力達-KY,17.7,0.1,0.57,26W30,07/24,55.5,0.0,55.5,0.0,44.5,0.0
917,3498,陽程,116.5,5.5,4.95,26W30,07/24,56.0,-1.68,60.2,-0.3,39.8,0.3
918,2371,大同,25.95,0.5,1.96,26W30,07/24,56.7,0.0,58.0,0.14,42.0,-0.14
919,2493,揚博,215.0,-5.0,-2.27,26W30,07/24,53.6,2.68,56.6,4.13,43.5,-4.13
920,1309,台達化,12.8,0.1,0.79,26W30,07/24,55.3,-0.65,56.7,-0.44,43.3,0.44
921,4946,辣椒,83.7,4.7,5.95,26W30,07/24,57.4,0.0,57.4,0.0,42.6,0.0
922,2034,允強,20.1,1.2,6.35,26W30,07/24,55.4,0.05,56.7,-0.15,43.3,0.15
923,2429,銘旺科,30.95,-0.45,-1.43,26W30,07/24,53.0,-0.39,57.3,0.62,42.7,-0.62
924,3206,志豐,33.35,-0.15,-0.45,26W30,07/24,51.2,0.0,57.3,0.0,42.7,0.0
925,00736,國泰新興市場,31.68,-0.11,-0.35,26W30,07/24,45.0,-0.21,57.2,0.04,42.8,-0.04
926,1537,廣隆,127.0,1.0,0.79,26W30,07/24,55.2,0.0,57.3,0.0,42.7,0.0
927,5215,科嘉-KY,37.85,-0.25,-0.66,26W30,07/24,53.0,-0.04,57.3,0.0,42.7,0.0
928,2409,友達,24.55,0.0,0.0,26W30,07/24,55.3,0.12,56.4,0.06,43.6,-0.06
929,3357,臺慶科,207.0,-3.0,-1.43,26W30,07/24,54.6,-0.53,57.6,0.11,42.4,-0.11
930,9919,康那香,14.05,0.1,0.72,26W30,07/24,56.8,0.63,57.2,0.13,42.8,-0.13
931,00637L,元大滬深300正2,21.12,0.58,2.82,26W30,07/24,52.9,-1.55,56.5,-1.9,43.5,1.9
932,6708,天擎,38.65,0.0,0.0,26W30,07/24,57.2,0.0,57.2,0.0,42.8,0.0
933,8446,華研,85.1,-0.6,-0.7,26W30,07/24,55.4,-0.04,57.1,-0.04,42.9,0.04
934,4991,環宇-KY,465.0,23.0,5.2,26W30,07/24,57.5,2.5,57.5,1.02,42.5,-1.08
935,6146,耕興,188.0,-2.0,-1.05,26W30,07/24,54.2,-0.08,56.9,-0.07,43.1,0.07
936,4183,福永生技,14.75,0.0,0.0,26W30,07/24,53.7,0.0,57.2,0.0,42.8,0.0
937,2614,東森,18.05,0.1,0.56,26W30,07/24,55.3,0.1,57.0,0.08,43.0,-0.08
938,4735,豪展,31.7,0.8,2.59,26W30,07/24,52.5,0.0,57.1,0.0,42.9,0.0
939,6133,金橋,21.3,0.05,0.24,26W30,07/24,57.1,0.71,57.1,-0.02,42.9,0.02
940,8390,金益鼎,97.0,-1.5,-1.52,26W30,07/24,56.3,1.05,57.3,2.01,42.7,-2.01
941,00650L,復華香港正2,17.47,0.19,1.1,26W30,07/24,61.6,0.41,63.2,0.69,36.8,-0.69
942,6719,力智,213.5,-1.0,-0.47,26W30,07/24,54.1,-0.75,55.9,0.17,44.1,-0.17
943,7704,明遠精密,65.4,-0.4,-0.61,26W30,07/24,51.3,0.0,56.9,0.0,43.1,0.0
944,3306,鼎天,43.65,0.25,0.58,26W30,07/24,56.9,0.0,56.9,0.0,43.1,0.0
945,6516,勤崴國際,61.1,-0.2,-0.33,26W30,07/24,56.8,0.0,56.8,0.0,43.2,0.0
946,9958,世紀鋼,113.5,3.0,2.71,26W30,07/24,54.4,0.48,56.6,1.3,43.4,-1.3
947,00938,凱基優選30,24.76,0.06,0.24,26W30,07/24,60.0,0.37,61.0,0.38,39.0,-0.38
948,00980T,平衡凱基美國TOP,12.05,0.01,0.08,26W30,07/24,56.3,-0.63,57.6,0.67,42.4,-0.67
949,6456,GIS-KY,61.5,0.1,0.16,26W30,07/24,54.8,-0.09,56.1,0.73,43.9,-0.73
950,8183,精星,28.9,-0.2,-0.69,26W30,07/24,55.9,-0.02,56.6,-0.02,43.4,0.02
951,3049,精金,10.65,0.05,0.47,26W30,07/24,55.9,-0.23,56.9,-0.02,43.1,0.02
952,2611,志信,13.95,0.55,4.1,26W30,07/24,56.6,-0.06,56.6,-0.06,43.4,0.06
953,3594,磐儀,60.0,2.1,3.63,26W30,07/24,52.0,-1.06,57.7,-0.08,42.3,0.08
954,3048,益登,57.5,-0.9,-1.54,26W30,07/24,53.6,0.01,55.0,0.33,45.0,-0.33
955,6108,競國,18.9,0.9,5.0,26W30,07/24,53.6,-2.3,55.5,-2.25,44.5,2.25
