排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,8016,矽創,296.0,3.5,1.2,08/26,0.5,2.21,2.74,27.2,24.2,11.2,3.61,2.97,2.26,0.83,0.14,3.68
2,00997A,主動群益美國增長,11.07,0.03,0.27,08/26,0.0,31.7,23.7,26.2,18.1,7.96,1.64,,,,,
3,5536,聖暉*,854.0,1.0,0.12,08/26,0.01,1.6,1.25,22.6,24.1,15.5,8.94,5.17,5.81,5.78,3.56,6.08
4,3293,鈊象,702.0,-9.0,-1.27,08/26,23.3,20.7,23.2,22.6,19.0,11.3,5.0,4.23,3.53,4.2,2.92,4.54
5,6831,邁科,576.0,14.0,2.49,08/26,11.8,10.5,11.5,22.1,11.8,9.72,5.12,2.51,,,,2.39
6,3264,欣銓,217.5,4.5,2.11,08/26,15.0,20.5,22.3,21.6,8.59,3.72,7.33,5.06,3.85,5.9,4.19,4.2
7,1210,大成,52.7,0.1,0.19,08/26,0.0,0.0,11.3,20.5,7.03,2.07,1.09,4.74,6.11,4.09,2.49,5.07
8,3211,順達,364.0,33.0,9.97,08/26,4.85,5.55,12.2,19.6,12.7,6.89,4.43,4.16,4.78,2.82,2.18,4.62
9,7734,印能科技,3100.0,210.0,7.27,08/26,6.56,18.8,15.6,19.4,25.7,14.4,7.37,3.37,2.24,,,2.67
10,8070,長華*,51.3,2.0,4.06,08/26,0.08,0.06,0.04,17.8,5.89,3.99,8.42,6.57,3.67,1.4,0.81,6.53
11,2360,致茂,1980.0,15.0,0.76,08/26,5.87,19.8,17.6,16.3,12.4,11.2,9.83,6.16,5.03,4.64,3.36,5.83
12,2345,智邦,2055.0,25.0,1.23,08/26,19.4,14.5,17.2,13.4,10.4,6.73,4.71,3.34,3.45,4.04,3.69,3.57
13,6438,迅得,147.0,3.0,2.08,08/26,0.0,0.0,0.0,13.3,6.17,2.04,0.6,0.26,0.42,1.14,,0.21
14,2637,慧洋-KY,91.2,-4.3,-4.5,08/26,0.02,13.8,17.6,12.8,10.7,9.04,11.3,7.94,5.37,4.3,1.95,8.16
15,00965,元大航太防衛科技,25.67,-0.02,-0.08,08/26,0.0,0.0,0.0,12.4,10.1,6.24,4.77,4.01,5.9,,,4.38
16,6531,愛普*,916.0,40.0,4.57,08/26,0.06,0.03,10.9,12.3,17.3,9.27,4.43,2.06,1.66,1.22,0.75,2.15
17,3533,嘉澤,1625.0,20.0,1.25,08/26,8.14,15.0,11.9,12.3,8.34,7.13,8.76,5.92,5.29,5.05,5.99,4.96
