代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2618,長榮航,44.4,1.15,2.66,08/07,23,538404,44.7,9.97,1,127,0.34,0.0,1,496,1.33,0.01,25,487616,38.0,9.03
3034,聯詠,542.0,-1.0,-0.18,08/07,20,28059,25.6,4.61,-5,-1016,-4.61,-0.17,-6,-186,-0.63,-0.03,1,327,9.38,0.05
00717,富邦美國特別股,14.91,-0.08,-0.53,08/07,19,2724,69.0,2.25,0,0,0.0,0.0,-2,-45,-29.6,-0.04,-1,-18,-28.2,-0.01
1402,遠東新,27.5,0.5,1.85,08/07,19,169458,43.0,3.17,3,248,0.4,0.0,1,196,0.93,0.0,4,34775,45.5,0.65
00653L,富邦印度正2,48.62,-0.3,-0.61,08/07,16,525,12.7,3.92,0,0,0.0,0.0,3,142,47.8,1.06,6,1065,65.6,7.94
8467,波力-KY,96.5,-1.4,-1.43,08/07,16,90,33.2,0.19,0,0,0.0,0.0,0,0,0.0,0.0,4,20,41.7,0.04
5201,凱衛,26.45,-0.2,-0.75,08/07,14,161,31.1,0.42,0,0,0.0,0.0,0,0,0.0,0.0,14,161,31.1,0.42
009819,中信數據及電力,10.31,0.01,0.1,08/07,13,32655,38.3,4.98,0,0,0.0,0.0,8,19884,32.6,3.03,15,61299,65.7,9.34
2867,三商壽,9.81,0.04,0.41,08/07,12,81590,30.7,1.38,0,0,0.0,0.0,1,361,3.08,0.01,12,88988,33.5,1.51
00916,國泰全球品牌50,27.22,-0.13,-0.48,08/07,11,3523,33.7,3.07,0,0,0.0,0.0,32,25487,47.3,22.2,32,34235,63.5,29.8
3293,鈊象,799.0,15.0,1.91,08/07,11,8429,41.8,2.99,-1,-14,-0.52,-0.01,3,34,0.62,0.01,11,8320,41.3,2.95
3558,神準,128.0,-1.0,-0.78,08/07,11,273,23.9,0.46,0,0,0.0,0.0,-2,-2,-1.4,0.0,11,265,23.2,0.45
3611,鼎翰,187.0,0.5,0.27,08/07,11,123,26.5,0.26,0,0,0.0,0.0,0,0,0.0,0.0,10,89,22.5,0.19
5278,尚凡*,24.65,0.0,0.0,08/07,11,542,41.3,0.18,0,0,0.0,0.0,-1,-1,-2.17,0.0,11,541,41.2,0.18
6150,撼訊,57.6,0.2,0.35,08/07,11,317,13.6,0.66,0,0,0.0,0.0,-2,-1,-0.32,0.0,10,314,14.4,0.65
00752,中信中國50,23.99,-0.01,-0.04,08/07,10,6076,16.2,2.36,0,0,0.0,0.0,11,16787,43.6,6.51,11,20753,53.9,8.05
00858,永豐美國500大,36.38,-0.12,-0.33,08/07,10,501,11.0,0.43,0,0,0.0,0.0,6,540,25.4,0.46,6,897,42.3,0.76
1752,南光,32.0,0.1,0.31,08/07,10,65,11.7,0.06,0,0,0.0,0.0,1,7,13.6,0.01,3,30,18.8,0.03
1786,科妍,49.8,0.15,0.3,08/07,10,382,23.5,0.51,0,0,0.0,0.0,1,1,1.07,0.0,10,355,21.8,0.47
1907,永豐餘,30.85,0.5,1.65,08/07,10,7174,29.6,0.43,0,0,0.0,0.0,-2,-83,-1.56,0.0,10,7668,31.6,0.46
2477,美隆電,22.35,0.65,3.0,08/07,10,420,26.5,0.26,0,0,0.0,0.0,1,2,0.6,0.0,8,351,25.7,0.22
5324,士開,12.3,-0.1,-0.81,08/07,10,2799,72.6,1.24,0,0,0.0,0.0,0,0,0.0,0.0,10,2799,72.6,1.24
