排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1,00731,復華富時高息低波,98.4,1.25,1.29,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
2,00640L,富邦日本正2,108.5,0.8,0.74,26W35,08/28,87.2,-12.8,100.0,0.0,0.0,0.0
3,00783,富邦中証500,27.8,0.04,0.14,26W35,08/28,100.0,12.1,100.0,0.0,0.0,0.0
4,00860B,群益1-5Y投資級債,37.83,0.02,0.05,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
5,8349A,恒耀甲特,45.55,0.0,0.0,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
6,0057,富邦摩台,321.6,3.85,1.21,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
7,00657K,國泰日經225+U,24.23,0.29,1.21,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
8,00668K,國泰美國道瓊+U,19.66,0.24,1.24,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
9,00678,群益那斯達克生技,44.65,0.25,0.56,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
10,00700,富邦恒生國企,17.55,0.38,2.21,26W35,08/28,96.9,0.08,100.0,3.16,0.0,-3.16
11,00703,台新MSCI中國,19.62,0.3,1.55,26W35,08/28,91.2,-0.01,100.0,0.0,0.0,0.0
12,00847B,中信美國市政債,24.54,0.02,0.08,26W35,08/28,78.3,-0.05,100.0,0.0,0.0,0.0
13,00636K,國泰中國A50+U,8.74,0.04,0.46,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
14,00875,國泰網路資安,53.35,1.15,2.2,26W35,08/28,86.8,-6.13,100.0,0.0,0.0,0.0
15,0051,元大中型100,145.95,1.95,1.35,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
16,006204,永豐臺灣加權,232.25,1.45,0.63,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
17,006207,復華滬深,32.34,0.32,1.0,26W35,08/28,100.0,4.56,100.0,0.0,0.0,0.0
18,00899,FT潔淨能源,23.09,0.14,0.61,26W35,08/28,94.3,0.03,100.0,0.0,0.0,0.0
19,009818,華南永昌NASDAQxT,20.05,0.4,2.04,26W35,08/28,98.2,1.14,100.0,2.97,0.0,-2.97
20,00657,國泰日經225,76.5,1.55,2.07,26W35,08/28,100.0,16.7,100.0,16.7,0.0,-16.7
21,00643K,群益深証中小+R,3.83,-0.01,-0.26,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
22,00793B,群益AAA-A醫療債,29.75,0.13,0.44,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
23,00886,永豐美國科技,47.49,0.58,1.24,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
24,00625K,富邦上証+R,8.62,0.0,0.0,26W35,08/28,100.0,0.0,100.0,0.0,0.0,0.0
25,00728,第一金工業30,69.65,1.6,2.35,26W35,08/28,96.4,-3.58,96.4,-3.58,3.58,3.58
26,00861,元大全球未來通訊,84.25,1.75,2.12,26W35,08/28,94.0,0.04,96.4,0.09,3.61,-0.09
27,00701,國泰股利精選30,40.08,0.48,1.21,26W35,08/28,95.7,-0.29,96.2,-0.77,3.77,0.77
28,4951,精拓科,80.0,1.8,2.3,26W35,08/28,84.5,-0.02,95.5,0.0,4.48,0.0
29,00961,FT臺灣永續高息,13.6,0.18,1.34,26W35,08/28,94.5,0.97,95.3,0.95,4.66,-0.95
30,00901,永豐智能車供應鏈,46.39,0.89,1.96,26W35,08/28,93.9,1.6,95.3,1.42,4.72,-1.42
31,00690,兆豐藍籌30,79.7,1.9,2.44,26W35,08/28,93.0,0.97,95.1,-0.18,4.87,0.18
32,00737,國泰AI機器人,40.63,0.6,1.5,26W35,08/28,91.3,0.0,95.1,0.0,4.88,0.0
33,00939,統一台灣高息動能,23.89,0.32,1.36,26W35,08/28,94.3,-0.12,95.0,-0.12,4.99,0.12
34,6494,九齊,56.0,1.0,1.82,26W35,08/28,94.8,0.0,94.8,0.0,5.23,0.0
35,009804,聯邦台精彩50,23.07,0.43,1.9,26W35,08/28,92.4,0.17,94.8,0.81,5.24,-0.81
36,009825,聯邦美國金融創新,10.31,0.29,2.89,26W35,08/28,92.5,0.17,94.7,-1.15,5.33,1.15
37,2314,台揚,11.35,-0.15,-1.3,26W35,08/28,93.7,0.0,94.5,0.0,5.51,0.0
38,9103,美德醫療-DR,5.14,0.11,2.19,26W35,08/28,93.1,0.01,94.5,-0.47,5.52,0.47
39,009808,華南永昌優選50,31.28,0.51,1.66,26W35,08/28,94.1,2.01,94.1,-0.44,5.88,0.44
40,00770,國泰北美科技,68.15,1.15,1.72,26W35,08/28,91.8,3.52,94.0,1.24,5.95,-1.24
41,00905,FT臺灣Smart,26.41,0.34,1.3,26W35,08/28,93.8,0.05,94.0,0.04,5.98,-0.04
42,00893,國泰智能電動車,42.59,0.88,2.11,26W35,08/28,93.0,-0.47,94.0,-0.47,6.0,0.47
43,00896,中信綠能及電動車,28.4,0.54,1.94,26W35,08/28,93.1,0.21,93.5,0.21,6.49,-0.21
44,3141,晶宏,102.5,2.5,2.5,26W35,08/28,88.6,-1.03,93.3,0.05,6.7,-0.05
45,2471,資通,50.2,0.2,0.4,26W35,08/28,89.5,0.0,93.3,0.0,6.74,0.0
46,00661,元大日經225,84.15,1.35,1.63,26W35,08/28,89.5,0.06,93.2,0.06,6.8,-0.06
47,6727,亞泰金屬,541.0,-9.0,-1.64,26W35,08/28,89.8,-0.49,93.1,-0.49,6.9,0.49
48,00907,永豐優息存股,17.74,0.13,0.74,26W35,08/28,91.4,0.96,93.1,2.09,6.9,-2.09
49,00930,永豐ESG低碳高息,24.31,0.31,1.29,26W35,08/28,92.3,0.13,93.0,0.14,7.02,-0.14
50,00709,富邦歐洲,40.92,0.24,0.59,26W35,08/28,86.3,-1.49,92.8,-7.17,7.17,7.17
51,3580,友威科,88.1,2.6,3.04,26W35,08/28,92.8,0.0,92.8,0.0,7.21,0.0
52,00952,凱基台灣AI50,18.53,0.52,2.89,26W35,08/28,90.1,-0.01,92.7,-0.76,7.27,0.76
53,00944,野村趨勢動能高息,21.5,0.34,1.61,26W35,08/28,92.5,-1.67,92.5,-1.67,7.48,1.67
54,00895,富邦未來車,50.2,1.1,2.24,26W35,08/28,92.3,0.68,92.3,0.68,7.65,-0.68
55,009824,群益美國科技巨頭,10.15,0.18,1.81,26W35,08/28,90.3,1.44,92.2,1.31,7.81,-1.31
56,009819,中信數據及電力,9.74,0.14,1.46,26W35,08/28,90.9,0.6,92.2,0.6,7.84,-0.6
57,3567,逸昌,25.5,-0.15,-0.58,26W35,08/28,89.3,0.0,92.1,0.0,7.94,0.0
58,00904,台新臺灣半導體30,40.53,0.52,1.3,26W35,08/28,88.6,-0.53,92.0,-0.54,8.02,0.54
59,1591,駿吉-KY,35.75,0.35,0.99,26W35,08/28,89.6,0.0,92.0,0.0,8.04,0.0
60,00670L,富邦NASDAQ正2,200.95,7.25,3.74,26W35,08/28,88.5,0.19,92.0,1.4,8.05,-1.4
61,00897,富邦基因免疫生技,13.38,0.08,0.6,26W35,08/28,91.1,1.17,91.9,1.18,8.1,-1.18
62,00916,國泰全球品牌50,27.19,0.48,1.8,26W35,08/28,88.5,0.66,91.9,0.69,8.12,-0.69
63,00910,第一金太空衛星,57.05,0.55,0.97,26W35,08/28,89.7,1.67,91.9,2.47,8.13,-2.47
64,00929,復華台灣科技優息,29.4,0.51,1.77,26W35,08/28,91.5,-0.4,91.8,-0.46,8.15,0.46
65,00799B,國泰A級醫療債,28.45,0.0,0.0,26W35,08/28,84.4,-3.4,91.7,0.06,8.3,-0.06
66,2002A,中鋼特,37.3,0.15,0.4,26W35,08/28,86.8,0.17,91.6,2.67,8.38,-2.67
67,00919,群益台灣精選高息,33.02,0.5,1.54,26W35,08/28,90.9,-0.28,91.4,-0.28,8.56,0.28
68,00898,國泰基因免疫革命,11.02,0.05,0.46,26W35,08/28,87.4,0.5,91.3,1.33,8.65,-1.36
69,009801,中信美國創新科技,11.25,0.21,1.9,26W35,08/28,85.2,0.34,91.3,2.5,8.68,-2.5
70,00940,元大台灣價值高息,13.01,0.23,1.8,26W35,08/28,90.4,-0.06,91.3,-0.05,8.72,0.05
71,8034,榮群,19.45,-0.05,-0.26,26W35,08/28,88.1,0.01,91.3,0.0,8.73,0.0
72,00878,國泰永續高股息,34.11,0.53,1.58,26W35,08/28,91.0,-0.13,91.3,-0.13,8.74,0.13
73,4968,立積,91.0,0.6,0.66,26W35,08/28,91.1,1.1,91.1,1.1,8.86,-1.1
74,6530,創威,98.2,3.2,3.37,26W35,08/28,88.7,-2.4,91.1,0.0,8.93,0.0
75,00936,台新永續高息中小,21.42,0.15,0.71,26W35,08/28,91.0,-0.15,91.0,-0.15,8.96,0.15
