排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,07/02,,17750.0,605.0,3.53,212,3693.0,17145.0,17130.0,17750.0,16705.0,6.1,151.0,112.57,,,,,
2,6515,穎崴,市,07/02,,9310.0,420.0,4.72,615,5664.0,8890.0,8830.0,9560.0,8680.0,9.9,189.0,51.64,,,,,
3,2059,川湖,市,07/02,,7880.0,225.0,2.94,331,2568.0,7655.0,7375.0,7880.0,7375.0,6.6,69.5,23.82,,,,,
4,6223,旺矽,櫃,07/02,,7255.0,560.0,8.36,1581,11256.0,6695.0,6725.0,7360.0,6620.0,11.1,193.0,45.12,,,,,
5,7769,鴻勁,市,07/02,,7030.0,70.0,1.01,688,4757.0,6960.0,6845.0,7080.0,6710.0,5.32,87.7,20.17,,,,,
6,2383,台光電,市,07/02,,5655.0,120.0,2.17,983,5475.0,5535.0,5440.0,5750.0,5390.0,6.5,123.0,42.26,,,,,
7,3443,創意,市,07/02,,5330.0,285.0,5.65,3218,16661.0,5045.0,4900.0,5345.0,4845.0,9.91,160.0,48.98,,,,,
8,6669,緯穎,市,07/02,,5200.0,165.0,3.28,2818,14270.0,5035.0,4905.0,5200.0,4865.0,6.65,17.4,6.89,,,,,
9,3661,世芯-KY,市,07/02,,4895.0,445.0,10.0,4410,20401.0,4450.0,4300.0,4895.0,4280.0,13.8,71.6,9.25,,,,,
10,2454,聯發科,市,07/02,,4345.0,10.0,0.23,7075,30479.0,4335.0,4200.0,4380.0,4150.0,5.31,69.1,17.77,,,,,
11,3008,大立光,市,07/02,,4295.0,-35.0,-0.81,1727,7453.0,4330.0,4260.0,4395.0,4250.0,3.35,26.9,3.04,,,,,
12,3131,弘塑,櫃,07/02,,3905.0,215.0,5.83,650,2541.0,3690.0,3770.0,4045.0,3645.0,10.8,73.1,28.46,,,,,
13,3653,健策,市,07/02,,3475.0,75.0,2.21,601,2035.0,3400.0,3320.0,3495.0,3245.0,7.35,96.1,24.07,,,,,
14,7734,印能科技,櫃,07/02,,3250.0,165.0,5.35,132,418.0,3085.0,3020.0,3265.0,2925.0,11.0,82.0,13.17,,,,,
15,6510,精測,櫃,07/02,,3240.0,-45.0,-1.37,642,2079.0,3285.0,3215.0,3310.0,3140.0,5.18,95.0,10.83,,,,,
16,3529,力旺,櫃,07/02,,2975.0,25.0,0.85,322,952.0,2950.0,2865.0,3005.0,2865.0,4.75,109.0,50.06,,,,,
17,2345,智邦,市,07/02,,2750.0,90.0,3.38,4237,11492.0,2660.0,2660.0,2780.0,2610.0,6.39,52.0,23.53,,,,,
18,3017,奇鋐,市,07/02,,2740.0,120.0,4.58,5061,13521.0,2620.0,2565.0,2745.0,2525.0,8.4,45.0,23.81,,,,,
19,7610,聯友金屬-創,市,07/02,,2495.0,65.0,2.67,175,436.0,2430.0,2400.0,2515.0,2400.0,4.73,154.0,57.11,,,,,
20,2330,台積電,市,07/02,,2465.0,-40.0,-1.6,29802,73341.0,2505.0,2450.0,2480.0,2445.0,1.4,33.1,10.85,,,,,
21,7828,創新服務,櫃,07/02,,2320.0,210.0,9.95,173,388.0,2110.0,2050.0,2320.0,2050.0,12.8,342.0,80.39,,,,,
22,8299,群聯,櫃,07/02,,2240.0,-30.0,-1.32,4061,8921.0,2270.0,2160.0,2240.0,2135.0,4.63,21.7,6.68,,,,,
23,2360,致茂,市,07/02,,2210.0,-60.0,-2.64,1560,3457.0,2270.0,2175.0,2265.0,2160.0,4.63,69.7,33.76,,,,,
24,3533,嘉澤,市,07/02,,2175.0,15.0,0.69,646,1378.0,2160.0,2120.0,2175.0,2080.0,4.4,30.5,5.82,,,,,
25,7750,新代,市,07/02,,2135.0,85.0,4.15,178,373.0,2050.0,2055.0,2150.0,2000.0,7.32,51.8,13.41,,,,,
26,3665,貿聯-KY,市,07/02,,2040.0,30.0,1.49,1418,2840.0,2010.0,1975.0,2040.0,1945.0,4.73,41.2,8.53,,,,,
27,2308,台達電,市,07/02,,1970.0,-20.0,-1.01,6930,13721.0,1990.0,1955.0,2010.0,1920.0,4.52,72.7,17.08,,,,,
28,3081,聯亞,櫃,07/02,,1940.0,-40.0,-2.02,2323,4412.0,1980.0,1880.0,1940.0,1835.0,5.3,255.0,42.34,,,,,
29,6683,雍智科技,櫃,07/02,,1775.0,-45.0,-2.47,356,650.0,1820.0,1775.0,1900.0,1775.0,6.87,99.3,16.87,,,,,
30,5289,宜鼎,櫃,07/02,,1715.0,140.0,8.89,3410,5588.0,1575.0,1510.0,1715.0,1505.0,13.3,22.8,11.39,,,,,
31,6274,台燿,櫃,07/02,,1690.0,0.0,0.0,4666,7776.0,1690.0,1620.0,1710.0,1610.0,5.92,122.0,27.02,,,,,
32,6805,富世達,市,07/02,,1670.0,-30.0,-1.76,1398,2320.0,1700.0,1640.0,1700.0,1615.0,5.0,42.6,15.42,,,,,
