排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00668,國泰美國道瓊,62.35,0.0,0.0,10,08/26,,,,-100.0,,-100.0,-100.0,-100.0,-100.0,-100.0
2,00694B,富邦美債1-3,41.95,0.0,0.0,129,08/26,,,,-100.0,-100.0,-100.0,,,-100.0,
3,00853B,統一美債10年Aa-A,27.03,0.28,1.05,1085,08/26,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,009806,台新標普500,13.59,-0.01,-0.07,108,08/26,,,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0,
5,6655,科定,117.0,2.0,1.74,6,08/26,-100.0,-100.0,-100.0,-100.0,-100.0,,,,-100.0,
6,00730,富邦臺灣優質高息,29.13,0.44,1.53,137,08/26,0.0,0.0,0.0,-90.9,0.0,-66.7,,-98.5,-93.8,-96.6
7,00968B,元大優息投等債,9.05,0.07,0.78,754,08/26,0.0,0.0,0.0,-90.9,-89.4,-12.2,-37.7,-37.7,-77.2,-62.3
8,009825,聯邦美國金融創新,10.28,0.11,1.08,3752,08/26,-2.56,0.0,-83.3,-81.7,-81.8,-78.0,,,,
9,00938,凱基優選30,25.05,0.12,0.48,1858,08/26,100.0,-63.6,-55.6,-73.3,-82.6,33.3,-90.2,-55.6,-87.5,-60.0
10,00912,中信臺灣智慧50,34.38,0.29,0.85,171,08/26,0.0,0.0,-62.5,-71.4,-85.4,-92.4,200.0,50.0,-36.8,-58.6
11,009822,華南永昌未來金融,10.0,0.24,2.46,9944,08/26,33.3,33.3,-63.6,-66.7,-60.0,-55.6,,,,
12,00957B,兆豐US優選投等債,13.07,0.1,0.77,139,08/26,0.0,0.0,-55.6,-63.6,-60.0,-77.8,-87.1,-98.4,-98.0,-98.5
13,009801,中信美國創新科技,11.08,0.04,0.36,755,08/26,-3.7,-27.1,-25.7,-62.0,6.85,290.0,-15.2,-65.9,-98.4,-91.4
14,00865B,國泰US短期公債,48.86,-0.03,-0.06,1575,08/26,0.0,360.0,-54.0,-54.9,283.0,-77.7,,229.0,667.0,64.3
15,1788,杏昌,130.0,-0.5,-0.38,12,08/26,0.0,0.0,-50.0,-50.0,-50.0,-50.0,,,-83.3,0.0
16,6961,旅天下,51.2,-0.2,-0.39,9,08/26,0.0,0.0,0.0,-50.0,-80.0,,,,,
17,00959B,大華投等美債15Y+,9.19,0.05,0.55,601,08/26,0.0,-41.2,-41.2,-48.7,15.0,27.2,-44.4,-59.5,-72.6,-68.8
18,00781B,國泰A級科技債,27.38,0.21,0.77,185,08/26,-27.3,-46.7,-46.7,-46.7,-48.4,-40.7,-27.3,-33.3,167.0,-23.8
19,4530,天意能創,28.2,1.5,5.62,54,08/26,0.0,0.0,0.0,-42.9,-73.9,-75.0,-29.4,,,
20,4767,誠泰科技,28.7,1.2,4.36,45,08/26,20.0,20.0,20.0,-40.0,20.0,0.0,100.0,-75.0,-62.5,-53.8
21,6214,精誠,181.0,-0.5,-0.28,1732,08/26,-3.93,-13.8,-26.6,-39.2,-53.1,-47.7,-45.2,-56.6,-41.5,-80.2
22,2430,燦坤,17.7,-0.05,-0.28,77,08/26,-1.69,-1.69,-34.8,-36.3,-40.8,-40.2,11.5,-13.4,-61.6,-25.6
23,6771,平和環保-創,42.5,-1.0,-2.3,126,08/26,-1.2,-6.82,-13.7,-33.9,-39.7,2.5,46.4,-26.1,-37.9,13.9
24,2751,王座,55.0,0.9,1.66,13,08/26,0.0,0.0,0.0,-33.3,-33.3,0.0,-33.3,-33.3,,100.0
25,3226,龍鋒,52.9,0.1,0.19,24,08/26,500.0,500.0,-33.3,-33.3,500.0,200.0,100.0,-40.0,-73.9,-64.7
26,4946,辣椒,91.9,-0.9,-0.97,6,08/26,0.0,-20.0,-31.7,-33.3,-44.0,-45.1,,,,
27,1434,福懋,17.9,0.2,1.13,2538,08/26,-0.55,0.55,-35.5,-32.2,-34.2,-42.7,75.3,81.0,180.0,149.0
28,2904,匯僑,13.0,0.15,1.17,74,08/26,0.0,0.0,0.0,-30.8,-71.9,-75.0,-78.6,12.5,-65.4,-55.0
29,7791,皇家可口,56.8,0.0,0.0,49,08/26,0.0,-17.6,-30.0,-30.0,-26.3,-12.5,7.69,,,
30,00980A,主動野村臺灣優選,24.52,0.68,2.85,10242,08/26,-9.23,-16.7,-35.1,-29.7,-14.5,35.1,-10.5,-13.6,18.0,42.9
31,4706,大恭,32.6,0.0,0.0,1,08/26,0.0,2.5,5.13,-29.3,-29.3,-29.3,-63.1,-78.0,-82.6,-81.4
32,6176,瑞儀,98.2,-1.7,-1.7,2525,08/26,0.68,0.21,-1.67,-29.0,-30.1,-38.0,-22.0,126.0,229.0,114.0
33,2897,王道銀行,10.3,0.1,0.98,6004,08/26,-19.2,-19.2,-22.0,-28.9,-21.8,-4.07,-34.3,-55.8,-63.3,-55.4
34,1414,東和,19.0,-0.6,-3.06,751,08/26,-19.1,-20.4,-27.7,-28.7,-31.6,-8.87,7.4,-33.6,-52.3,-18.5
35,00697B,元大美債7-10,35.6,0.14,0.39,223,08/26,0.0,0.0,0.0,-28.6,-54.5,-54.5,-54.5,0.0,-86.8,-76.2
36,00640L,富邦日本正2,108.75,1.2,1.12,39,08/26,-1.29,-4.38,-34.6,-27.8,6.25,-5.56,-42.3,-91.4,-74.0,-80.6
37,2601,益航,6.9,-0.27,-3.77,6398,08/26,-25.1,-25.6,-26.8,-27.0,-29.0,-36.7,-73.8,-92.1,-96.0,-93.5
38,4104,佳醫,71.5,0.0,0.0,85,08/26,-20.7,-31.1,-30.5,-27.0,-35.4,-9.88,-51.0,-39.7,-9.88,-24.7
39,4440,宜新實業,17.65,0.1,0.57,34,08/26,-0.95,-1.89,-7.96,-26.8,-33.8,-34.6,-6.31,-58.4,-78.7,-71.7
40,2450,神腦,28.3,0.1,0.35,83,08/26,-23.5,-23.5,-26.2,-26.2,-26.2,-17.3,-27.1,-66.5,47.6,-33.3
41,2359,所羅門,146.5,1.5,1.03,3812,08/26,0.59,0.97,0.56,-25.4,1.71,3.85,4.42,7.58,-19.9,1.89
