排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,27.3,0.05,0.18,130,08/13,14,0,25,39,1732.0,99.5,＋・＋
2,00991B,貝萊德A級公司債,市,14.99,-0.01,-0.07,81,08/13,0,0,-54,-54,213.0,95.3,・・－
3,8482,商億-KY,市,47.8,-1.25,-2.55,10,08/13,-3,0,0,-3,98.6,91.8,－・・
4,8455,大拓-KY,櫃,24.95,-0.15,-0.6,1,08/13,0,0,0,0,22.2,87.8,・・・
5,6230,尼得科超眾,市,112.5,4.0,3.69,216,08/13,-20,0,2,-17,75.2,87.1,－・＋
6,6890,來億-KY,市,177.5,-2.0,-1.11,192,08/13,-3,0,2,-1,216.0,86.5,－・＋
7,4560,強信-KY,市,32.45,0.2,0.62,57,08/13,-26,0,-3,-29,57.4,84.3,－・－
8,2762,世界健身-KY,市,83.5,-0.1,-0.12,83,08/13,22,0,-1,21,92.9,82.6,＋・－
9,6415,矽力*-KY,市,465.0,16.0,3.56,3047,08/13,1246,-158,47,1135,316.0,81.2,＋－＋
10,1590,亞德客-KY,市,1470.0,-125.0,-7.84,1483,08/13,346,-291,14,69,162.0,80.8,＋－＋
11,1341,富林-KY,市,60.7,1.0,1.68,14,08/13,-2,0,0,-2,42.3,80.0,－・・
12,006203,元大MSCI台灣,市,193.55,2.8,1.47,12,08/13,0,0,1,1,8.01,78.4,・・＋
13,6965,中傑-KY,市,75.8,0.3,0.4,35,08/13,0,0,1,1,121.0,77.4,・・＋
14,5276,達輝-KY,櫃,19.2,0.4,2.13,2,08/13,0,0,0,0,30.4,77.0,・・・
15,6629,泰金-KY,櫃,112.0,-2.0,-1.75,41,08/13,-10,0,0,-10,29.5,76.9,－・－
16,3711,日月光投控,市,626.0,5.0,0.81,19383,08/13,4762,-3376,156,1541,3411.0,76.3,＋－＋
17,6924,榮惠-KY創,市,114.5,-1.5,-1.29,37,08/13,-1,0,1,0,15.7,76.0,－・＋
18,2239,英利-KY,市,19.4,0.05,0.26,25,08/13,7,0,1,8,88.7,75.3,＋・＋
19,6666,羅麗芬-KY,市,42.65,0.45,1.07,32,08/13,0,0,0,0,35.7,75.3,・・・
20,8291,尚茂,櫃,36.4,-2.8,-7.14,75,08/13,9,0,0,9,12.9,74.0,＋・・
