排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
81,6139,亞翔,878.0,3.0,0.34,26W26,06/26,65.5,0.51,62.8,1.05,60.1,1.8
82,5292,華懋,208.0,-10.5,-4.81,26W26,06/26,47.1,0.0,42.0,1.78,40.0,1.78
83,8046,南電,1125.0,80.0,7.66,26W26,06/26,82.8,2.32,80.9,1.65,80.2,1.77
84,00956,中信日經高股息,12.05,-0.06,-0.5,26W26,06/26,15.0,-5.28,15.0,-3.34,12.1,1.75
85,1301,台塑,52.2,-5.8,-10.0,26W26,06/26,73.5,1.75,72.6,1.77,71.9,1.74
86,00634R,富邦上証反1,3.09,0.07,2.32,26W26,06/26,52.8,-0.28,48.4,-0.28,44.4,1.73
87,00641R,富邦日本反1,3.85,0.08,2.12,26W26,06/26,44.1,2.87,41.4,3.03,38.9,1.71
88,00666R,富邦恒生國企反1,10.36,0.16,1.57,26W26,06/26,85.0,1.69,85.0,1.69,85.0,1.69
89,5481,新華,20.2,-1.5,-6.91,26W26,06/26,62.5,0.37,56.9,0.4,54.3,1.68
90,00655L,國泰中國A50正2,35.4,-1.87,-5.02,26W26,06/26,22.0,2.79,15.9,1.67,15.9,1.67
91,00861,元大全球未來通訊,94.55,-2.3,-2.37,26W26,06/26,5.76,0.05,4.74,0.09,3.47,1.65
92,4722,國精化,289.5,3.5,1.22,26W26,06/26,55.9,2.81,48.3,0.76,45.7,1.63
93,3339,泰谷,43.15,-1.65,-3.68,26W26,06/26,21.8,-1.35,16.6,-2.33,16.6,1.62
94,2618,長榮航,43.8,-0.7,-1.57,26W26,06/26,77.6,1.54,76.5,1.55,75.8,1.61
95,6585,鼎基,129.0,-3.5,-2.64,26W26,06/26,78.8,0.63,77.8,1.59,74.4,1.61
96,8155,博智,367.0,-24.5,-6.26,26W26,06/26,45.9,0.62,44.8,3.03,37.5,1.61
97,00633L,富邦上証正2,50.75,-2.65,-4.96,26W26,06/26,28.7,0.89,25.1,1.62,22.8,1.59
98,00708L,期元大S&P黃金正2,69.65,0.75,1.09,26W26,06/26,18.2,0.37,15.1,-0.13,13.5,1.56
99,4931,新盛力,231.5,-25.5,-9.92,26W26,06/26,24.1,-0.52,20.9,0.28,16.7,1.55
100,00937B,群益ESG投等債20+,15.13,0.03,0.2,26W26,06/26,57.1,1.38,54.7,1.47,53.0,1.54
101,7795,長廣,460.5,41.5,9.9,26W26,06/26,76.3,0.32,72.8,0.24,68.2,1.53
102,6962,奕力-KY,36.6,-2.4,-6.15,26W26,06/26,51.3,0.99,49.7,1.12,48.2,1.51
103,1718,中纖,11.15,1.0,9.85,26W26,06/26,53.7,1.3,52.2,1.32,51.3,1.49
104,1294,漢田生技,78.5,-1.1,-1.38,26W26,06/26,55.2,1.52,44.1,1.49,41.3,1.49
105,00689R,國泰20年美債反1,21.58,-0.01,-0.05,26W26,06/26,69.6,1.64,59.3,1.46,59.3,1.46
106,2030,彰源,18.75,-0.2,-1.06,26W26,06/26,46.5,1.32,45.6,1.08,44.6,1.45
107,2727,王品,246.5,-2.5,-1.0,26W26,06/26,29.2,0.25,25.6,0.23,19.2,1.44
108,3257,虹冠電,65.3,-2.7,-3.97,26W26,06/26,44.0,2.25,39.7,1.43,38.6,1.43
109,00960,野村全球航運龍頭,17.17,-0.23,-1.32,26W26,06/26,13.2,1.47,12.1,1.39,10.7,1.42
110,00980D,主動聯博投等入息,20.58,0.04,0.19,26W26,06/26,36.5,0.62,35.8,1.42,32.1,1.42
111,00683L,期元大美元指正2,22.14,-0.15,-0.67,26W26,06/26,51.5,1.41,51.5,1.41,51.5,1.41
112,009811,統一美國50,12.51,-0.21,-1.65,26W26,06/26,19.4,0.42,17.8,0.34,16.4,1.4
113,2383,台光電,5255.0,-385.0,-6.83,26W26,06/26,64.1,0.07,60.6,0.04,57.9,1.4
114,00694B,富邦美債1-3,42.02,0.03,0.07,26W26,06/26,73.2,-0.28,71.1,1.4,71.1,1.4
115,00896,中信綠能及電動車,26.61,-1.21,-4.35,26W26,06/26,8.97,1.44,7.79,1.38,6.92,1.39
116,00842B,台新美元銀行債,31.15,0.03,0.1,26W26,06/26,45.9,-2.71,45.9,1.39,45.9,1.39
117,3006,晶豪科,227.0,-13.0,-5.42,26W26,06/26,50.6,0.76,46.7,0.76,44.8,1.38
118,3653,健策,3405.0,15.0,0.44,26W26,06/26,64.7,1.15,63.4,1.36,60.3,1.37
119,1513,中興電,175.5,-9.5,-5.14,26W26,06/26,41.6,1.4,40.1,1.55,38.8,1.37
120,3289,宜特,155.0,-10.0,-6.06,26W26,06/26,20.6,-0.88,18.9,0.11,14.5,1.36
121,6667,信紘科,260.0,-7.5,-2.8,26W26,06/26,47.5,0.0,47.5,1.34,43.6,1.34
122,00898,國泰基因免疫革命,8.96,0.11,1.24,26W26,06/26,13.2,1.32,11.8,0.84,9.28,1.34
123,009819,中信數據及電力,10.14,-0.25,-2.41,26W26,06/26,12.7,1.83,11.9,1.61,10.8,1.33
124,3048,益登,63.0,-4.0,-5.97,26W26,06/26,50.1,0.89,48.8,0.94,46.9,1.32
125,3234,光環,126.0,-9.5,-7.01,26W26,06/26,28.7,-0.06,25.1,0.49,24.3,1.32
126,00687B,國泰20年美債,28.54,0.05,0.18,26W26,06/26,45.1,1.23,43.6,1.26,42.6,1.32
127,00948B,中信優息投資級債,9.66,0.01,0.1,26W26,06/26,80.2,1.3,79.3,1.35,78.5,1.32
128,00966B,統一ESG投等債15+,14.28,0.02,0.14,26W26,06/26,37.5,1.33,36.3,1.32,34.7,1.31
129,8390,金益鼎,104.0,-4.0,-3.7,26W26,06/26,47.2,0.33,46.5,0.33,44.5,1.31
130,1342,八貫,111.0,-2.0,-1.77,26W26,06/26,56.3,1.11,52.9,1.3,52.9,1.3
131,6491,晶碩,322.0,-3.0,-0.92,26W26,06/26,56.1,1.21,54.2,1.29,52.9,1.29
132,7777,能率亞洲,42.0,-2.4,-5.41,26W26,06/26,71.0,0.86,69.3,1.28,66.3,1.29
133,00981A,主動統一台股增長,29.91,-1.59,-5.05,26W26,06/26,18.2,1.34,17.0,1.28,16.0,1.27
134,00782B,國泰A級公用債,31.28,0.16,0.51,26W26,06/26,17.9,-2.06,17.9,1.27,12.8,1.27
135,8462,柏文,136.0,-1.0,-0.73,26W26,06/26,62.8,0.02,61.2,0.02,60.0,1.26
136,5475,德宏,242.5,-26.5,-9.85,26W26,06/26,37.9,-0.05,35.7,0.49,35.7,1.25
137,9939,宏全,129.0,0.5,0.39,26W26,06/26,57.6,-0.12,54.3,0.66,51.6,1.25
138,009813,貝萊德標普卓越50,10.68,-0.19,-1.75,26W26,06/26,24.2,0.41,22.4,0.04,21.3,1.24
139,6442,光聖,1680.0,-185.0,-9.92,26W26,06/26,51.1,-0.19,41.7,-1.98,39.4,1.24
140,5347,世界,202.0,-18.0,-8.18,26W26,06/26,85.9,1.37,84.9,1.25,83.7,1.23
141,3338,泰碩,69.0,-4.3,-5.87,26W26,06/26,27.1,-1.31,24.8,-1.91,23.8,1.22
142,5328,華容,70.2,6.3,9.86,26W26,06/26,47.0,0.98,44.7,0.64,43.6,1.2
143,2323,中環,10.9,-0.55,-4.8,26W26,06/26,42.1,0.95,40.4,0.96,38.9,1.2
144,006203,元大MSCI台灣,188.95,-6.35,-3.25,26W26,06/26,72.1,0.02,66.0,1.19,56.2,1.19
145,00679B,元大美債20年,27.44,0.07,0.26,26W26,06/26,42.4,1.21,41.1,1.14,40.1,1.19
146,8464,億豐,350.5,-5.0,-1.41,26W26,06/26,83.2,0.63,79.6,0.84,77.6,1.19
147,009806,台新標普500,12.92,-0.18,-1.37,26W26,06/26,56.9,1.18,52.8,1.18,52.8,1.18
148,2316,楠梓電,230.0,-4.5,-1.92,26W26,06/26,64.8,1.19,61.1,1.16,59.6,1.17
149,3372,典範,20.25,-1.65,-7.53,26W26,06/26,46.9,0.29,46.5,1.12,45.0,1.16
150,6411,晶焱,96.9,-5.1,-5.0,26W26,06/26,29.7,1.02,25.7,0.35,21.9,1.16
151,5536,聖暉*,1305.0,-45.0,-3.33,26W26,06/26,48.8,-1.8,40.6,0.39,38.4,1.16
152,8150,南茂,97.5,1.5,1.56,26W26,06/26,67.3,0.75,65.5,0.62,63.6,1.15
153,2388,威盛,70.9,-4.9,-6.46,26W26,06/26,67.5,1.4,66.3,1.28,64.9,1.15
154,2476,鉅祥,126.0,-4.5,-3.45,26W26,06/26,62.1,2.25,59.5,1.59,57.8,1.14
155,1802,台玻,66.0,-3.6,-5.17,26W26,06/26,77.4,1.2,76.9,1.07,76.3,1.14
156,2458,義隆,172.0,-8.0,-4.44,26W26,06/26,56.1,1.15,53.6,1.72,50.3,1.13
157,00942B,台新美A公司債20+,14.61,0.0,0.0,26W26,06/26,90.0,1.07,89.8,1.11,89.7,1.13
158,3217,優群,182.0,-5.5,-2.93,26W26,06/26,41.6,1.0,36.1,1.12,31.3,1.12
159,2061,風青,62.6,-6.9,-9.93,26W26,06/26,45.2,-3.55,35.4,1.12,33.9,1.12
160,6141,柏承,39.0,-3.3,-7.8,26W26,06/26,47.3,1.38,44.4,2.06,40.2,1.11
161,6179,亞通,25.9,-0.2,-0.77,26W26,06/26,37.7,1.36,33.8,1.7,30.7,1.11
162,3645,達邁,87.1,-4.5,-4.91,26W26,06/26,40.2,-0.19,37.3,1.01,36.0,1.1
163,2483,百容,55.7,5.0,9.86,26W26,06/26,60.0,1.98,59.4,1.99,57.7,1.08
164,3303,岱稜,56.5,-2.3,-3.91,26W26,06/26,42.7,-0.53,40.0,0.31,36.8,1.07
165,3714,富采,61.6,-5.9,-8.74,26W26,06/26,39.0,0.74,37.7,0.83,36.4,1.07
166,4113,聯上,15.45,-0.2,-1.28,26W26,06/26,69.7,0.09,64.7,-0.5,64.0,1.06
167,6234,高僑,44.6,-4.15,-8.51,26W26,06/26,51.5,0.05,51.5,0.05,50.7,1.05
168,4174,浩鼎,26.55,-1.7,-6.02,26W26,06/26,39.2,0.07,37.7,-0.39,35.6,1.04
169,2065,世豐,33.0,-0.35,-1.05,26W26,06/26,49.0,-0.48,46.8,-0.48,43.7,1.04
170,3311,閎暉,36.95,-0.8,-2.12,26W26,06/26,52.8,-0.88,50.7,0.0,49.9,1.03
171,00986D,主動復華金融債息,14.89,-0.01,-0.07,26W26,06/26,48.3,1.17,45.7,1.61,41.6,1.02
172,8182,加高,53.6,4.85,9.95,26W26,06/26,66.7,0.1,64.8,0.09,64.8,1.02
173,2337,旺宏,162.5,1.0,0.62,26W26,06/26,48.6,1.08,47.1,1.05,46.2,1.02
174,00642U,期元大S&P石油,23.0,0.31,1.37,26W26,06/26,36.5,0.98,35.1,1.06,34.3,1.02
175,4934,太極,16.3,-1.15,-6.59,26W26,06/26,33.8,-0.03,32.2,0.25,30.6,1.02
176,4746,台耀,50.8,-1.2,-2.31,26W26,06/26,37.9,0.23,34.9,0.2,32.0,1.01
177,8039,台虹,137.5,-6.0,-4.18,26W26,06/26,54.6,0.08,52.0,0.63,50.4,1.01
178,3071,協禧,31.15,-0.75,-2.35,26W26,06/26,58.1,0.18,57.4,0.18,56.6,1.01
179,00762,元大全球AI,117.0,-2.65,-2.21,26W26,06/26,19.4,2.74,14.6,1.0,14.6,1.0
180,3002,歐格,20.65,-0.9,-4.18,26W26,06/26,62.9,-1.43,61.6,0.05,59.0,0.99
181,8299,群聯,2310.0,-165.0,-6.67,26W26,06/26,41.2,0.23,37.3,-1.06,36.1,0.98
182,1312,國喬,14.0,-0.15,-1.06,26W26,06/26,49.2,1.27,47.9,1.13,46.2,0.98
183,4952,凌通,54.2,-2.7,-4.75,26W26,06/26,51.0,0.66,49.7,0.09,49.7,0.97
184,4576,大銀微系統,200.5,-18.5,-8.45,26W26,06/26,64.4,0.54,63.9,1.09,60.9,0.96
185,5439,高技,302.5,-20.5,-6.35,26W26,06/26,43.3,-0.02,40.9,-0.06,35.3,0.95
186,006205,富邦上証,41.3,-0.74,-1.76,26W26,06/26,39.3,0.95,35.0,0.95,34.1,0.95
187,2305,全友,35.1,-2.7,-7.14,26W26,06/26,67.1,1.02,65.3,1.35,64.1,0.95
188,5289,宜鼎,1605.0,-135.0,-7.76,26W26,06/26,35.3,-0.07,30.4,-0.03,27.8,0.95
189,2457,飛宏,27.0,-2.1,-7.22,26W26,06/26,28.8,0.66,26.7,0.31,26.0,0.95
190,3605,宏致,74.0,-3.5,-4.52,26W26,06/26,44.9,0.44,42.1,-0.05,41.1,0.93
191,00680L,元大美債20正2,7.22,0.03,0.42,26W26,06/26,48.3,0.58,43.7,0.58,40.6,0.93
192,00980B,台新特選IG債10+,9.66,0.02,0.21,26W26,06/26,37.4,0.93,37.4,0.93,35.6,0.93
193,00652,富邦印度,33.04,-0.3,-0.9,26W26,06/26,26.7,0.93,25.7,0.93,25.7,0.93
194,4961,天鈺,165.0,-9.5,-5.44,26W26,06/26,39.0,0.7,36.2,0.19,33.9,0.92
195,6126,信音,35.75,-3.85,-9.72,26W26,06/26,37.3,1.07,34.7,1.63,32.7,0.91
196,3356,奇偶,57.3,-3.0,-4.98,26W26,06/26,28.7,0.57,25.9,-0.34,24.9,0.91
197,00643,群益深証中小,20.41,-0.52,-2.48,26W26,06/26,34.9,0.33,30.2,1.01,26.5,0.91
198,00952,凱基台灣AI50,17.92,-0.84,-4.48,26W26,06/26,9.99,1.25,9.74,1.25,6.68,0.91
199,3265,台星科,176.0,-12.0,-6.38,26W26,06/26,62.6,0.88,59.0,0.32,57.8,0.9
200,8016,矽創,311.0,-19.5,-5.9,26W26,06/26,36.7,1.35,33.2,-0.5,28.6,0.89
201,00731,復華富時高息低波,88.55,-2.4,-2.64,26W26,06/26,19.3,-2.5,16.4,-2.51,16.4,0.89
202,3294,英濟,37.05,-2.35,-5.96,26W26,06/26,51.6,0.6,50.1,0.15,48.0,0.89
203,6206,飛捷,125.5,-4.0,-3.09,26W26,06/26,48.4,0.75,45.7,0.83,41.9,0.88
204,00970B,新光BBB投等債20+,9.56,0.0,0.0,26W26,06/26,57.8,1.04,56.3,0.87,54.3,0.88
205,00795B,中信美國公債20年,27.62,0.05,0.18,26W26,06/26,56.0,0.85,55.2,0.93,54.4,0.88
206,3512,皇龍,20.15,-0.1,-0.49,26W26,06/26,67.6,0.0,67.1,0.0,63.8,0.87
207,3305,昇貿,129.5,-5.5,-4.07,26W26,06/26,47.0,0.93,43.7,0.19,42.4,0.85
208,00957B,兆豐US優選投等債,13.76,0.03,0.22,26W26,06/26,49.8,1.34,48.1,1.34,45.4,0.85
209,1337,再生-KY,4.83,-0.09,-1.83,26W26,06/26,44.1,0.36,41.8,1.15,39.2,0.84
210,00981D,主動中信非投等債,10.39,0.01,0.1,26W26,06/26,43.5,0.62,39.6,0.37,36.3,0.84
211,00968B,元大優息投等債,9.43,0.02,0.21,26W26,06/26,63.1,0.58,62.5,0.58,61.2,0.84
212,3189,景碩,797.0,-15.0,-1.85,26W26,06/26,71.6,0.86,69.3,1.05,67.6,0.84
213,6446,藥華藥,1155.0,-40.0,-3.35,26W26,06/26,52.0,0.79,47.3,0.12,44.7,0.84
214,1314,中石化,7.97,-0.07,-0.87,26W26,06/26,36.2,0.77,33.6,0.85,31.7,0.83
215,8938,明安,53.7,-0.4,-0.74,26W26,06/26,52.4,0.24,50.1,0.24,45.0,0.83
216,6691,洋基工程,793.0,-4.0,-0.5,26W26,06/26,64.8,0.82,61.8,0.17,56.5,0.82
217,4716,大立,23.6,-0.6,-2.48,26W26,06/26,33.0,-1.08,29.4,1.76,26.4,0.81
218,3437,榮創,21.05,-1.45,-6.44,26W26,06/26,21.6,0.22,20.6,0.22,20.0,0.8
219,6831,邁科,797.0,-84.0,-9.53,26W26,06/26,56.1,0.81,47.6,0.8,43.5,0.8
220,00857B,永豐20年美公債,23.72,0.07,0.3,26W26,06/26,50.0,0.95,49.0,0.95,48.1,0.8
221,3093,港建*,71.0,-0.4,-0.56,26W26,06/26,76.4,0.48,75.4,1.96,72.5,0.8
222,4989,榮科,82.4,-9.0,-9.85,26W26,06/26,21.3,-0.44,19.8,1.99,17.9,0.79
223,7827,漢康-KY創,174.5,5.5,3.25,26W26,06/26,74.2,0.77,71.8,0.78,69.7,0.78
224,4147,中裕,60.1,-2.9,-4.6,26W26,06/26,48.6,-0.15,45.8,0.13,43.9,0.78
225,3027,盛達,20.1,-0.5,-2.43,26W26,06/26,39.2,-0.42,33.9,0.02,33.9,0.78
226,00665L,富邦恒生國企正2,7.38,-0.23,-3.02,26W26,06/26,54.1,1.21,49.5,1.63,46.6,0.78
227,00931B,統一美債20年,13.88,0.03,0.22,26W26,06/26,73.2,0.75,72.9,0.78,72.4,0.78
228,9938,百和,43.25,-1.2,-2.7,26W26,06/26,49.6,0.09,47.2,-0.18,44.9,0.78
229,3227,原相,212.5,-15.0,-6.59,26W26,06/26,33.2,1.51,30.0,0.68,28.2,0.78
230,00727B,國泰優選非投等債,39.95,0.05,0.13,26W26,06/26,89.0,-0.58,89.0,0.77,89.0,0.77
231,3357,臺慶科,300.5,-15.5,-4.91,26W26,06/26,52.6,-1.06,44.4,0.05,42.9,0.77
232,00865B,國泰US短期公債,48.47,0.07,0.14,26W26,06/26,28.1,0.71,26.0,0.73,24.1,0.77
233,2417,圓剛,42.65,-2.35,-5.22,26W26,06/26,41.2,0.16,41.2,0.16,39.5,0.76
234,00670L,富邦NASDAQ正2,199.7,-10.3,-4.9,26W26,06/26,11.5,1.73,8.83,1.91,6.34,0.76
235,4764,雙鍵,275.5,-27.5,-9.08,26W26,06/26,72.8,0.57,68.8,0.51,65.7,0.74
236,9946,三發地產,19.55,-0.3,-1.51,26W26,06/26,79.4,0.02,78.9,0.21,78.1,0.74
237,3680,家登,486.5,-18.5,-3.66,26W26,06/26,50.8,-1.07,48.6,-0.97,43.9,0.73
238,5609,中菲行,76.2,-0.4,-0.52,26W26,06/26,49.8,0.08,46.5,0.1,45.9,0.73
239,00885,富邦越南,18.88,-0.02,-0.11,26W26,06/26,14.8,0.66,13.1,0.74,11.6,0.72
240,2329,華泰,53.4,-3.5,-6.15,26W26,06/26,51.1,0.76,49.9,0.56,48.9,0.72
241,00734B,台新JPM新興債,16.07,0.02,0.12,26W26,06/26,84.2,0.52,81.8,0.72,81.8,0.72
