排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00986B,FT金融債10+,9.7,-0.03,-0.31,08/13,-8.82,-93.2,-93.2,-96.2,-97.4,-93.7,-58.8,-14.4,,,,-1.43
2,6641,基士德-KY,17.8,-0.1,-0.56,08/13,-96.0,-94.0,-93.0,-91.6,-73.9,-50.4,-30.4,-17.0,-9.7,-7.94,,-9.58
3,00985D,主動貝萊德優投等,10.0,0.0,0.0,08/13,-93.2,-93.1,-95.0,-88.2,-78.6,-59.4,-44.8,,,,,
4,00982B,FT投資級債20+,9.59,-0.03,-0.31,08/13,-0.9,-1.82,-29.2,-83.1,-65.4,-28.9,6.6,19.3,15.6,,,29.1
5,00984D,主動聯博全球非投,10.15,0.01,0.1,08/13,-85.0,-80.5,-81.1,-76.8,-64.9,-61.1,-59.2,-52.6,,,,
6,00988B,玉山嚴選非投債,19.96,-0.01,-0.05,08/13,-79.2,-84.8,-80.8,-75.4,-50.4,-26.2,-31.7,,,,,
7,00961,FT臺灣永續高息,13.31,0.13,0.99,08/13,-77.4,-74.4,-74.5,-74.0,-58.7,-47.4,-49.5,-40.6,-8.9,,,-32.4
8,3596,智易,166.0,-2.5,-1.48,08/13,-70.1,-61.3,-68.5,-70.9,-40.3,-23.5,8.86,-6.85,-9.68,0.62,0.31,-8.33
9,00641R,富邦日本反1,3.65,-0.04,-1.08,08/13,-81.2,-73.4,-79.9,-69.9,-25.6,-14.4,-11.3,-3.19,-5.06,-4.34,-2.93,-1.97
10,00881,國泰台灣科技龍頭,55.0,0.85,1.57,08/13,-65.7,-66.1,-66.8,-68.1,-57.6,-45.7,-24.5,-9.78,-5.5,-0.06,,-14.4
11,009826,貝萊德世界股票,10.31,0.02,0.19,08/13,-71.5,-71.5,-65.8,-67.0,,,,,,,,
12,00771,元大US高息特別股,15.68,0.01,0.06,08/13,-79.7,-50.5,-60.3,-65.9,-50.7,10.7,-1.49,-13.2,-5.7,1.25,,-9.13
13,00933B,國泰10Y+金融債,15.9,-0.01,-0.06,08/13,-58.5,-62.1,-72.4,-65.6,-32.1,-0.22,27.9,48.7,36.9,,,44.4
14,00673R,期元大S&P原油反1,12.74,0.09,0.71,08/13,-34.1,-61.1,-71.5,-64.0,-9.54,-16.0,17.0,-7.99,-5.06,2.54,,-10.9
15,9925,新保,40.0,-0.1,-0.25,08/13,-59.8,-56.3,-53.5,-62.4,-54.0,-1.57,5.16,-1.6,-1.08,-0.68,-0.25,-1.86
16,00937B,群益ESG投等債20+,14.56,0.0,0.0,08/13,-58.1,-54.7,-64.6,-60.3,-28.8,-4.27,30.6,27.8,24.1,,,28.7
17,2820,華票,16.25,0.05,0.31,08/13,-66.5,-66.1,-72.6,-59.9,-46.6,-17.9,1.73,1.49,3.5,4.68,0.19,0.97
