排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
39,6226,光鼎,22.05,-0.8,-3.5,26W31,07/31,20.8,-2.77,19.1,-3.89,18.3,-3.89
40,00670L,富邦NASDAQ正2,200.65,-0.6,-0.3,26W31,07/31,6.6,-1.96,3.77,-2.14,2.54,-0.91
41,00651R,復華香港反1,5.17,-0.03,-0.58,26W31,07/31,59.8,-0.29,52.8,-0.48,47.2,-0.53
42,009819,中信數據及電力,10.31,0.01,0.1,26W31,07/31,13.0,0.8,12.3,0.69,10.9,0.82
43,2321,東訊,15.3,0.3,2.0,26W31,07/31,71.2,0.07,71.2,0.07,67.9,0.0
44,009803,玉山市值動能50,20.84,-0.13,-0.62,26W31,07/31,12.7,-2.19,11.5,-2.97,10.5,-3.02
45,00655L,國泰中國A50正2,35.52,1.04,3.02,26W31,07/31,21.4,-0.27,17.5,1.07,12.7,-2.13
46,00999A,主動野村臺灣高息,10.83,-0.05,-0.46,26W31,07/31,8.54,-1.58,7.68,-1.34,6.68,-1.64
47,5274,信驊,16345.0,-405.0,-2.42,26W31,07/31,23.7,1.89,22.1,0.22,19.5,0.22
48,6213,聯茂,389.0,14.0,3.73,26W31,07/31,58.5,-1.43,55.8,-1.36,52.8,-1.87
49,009824,群益美國科技巨頭,10.19,-0.03,-0.29,26W31,07/31,14.9,-1.48,14.2,-1.49,12.1,-1.51
50,2421,建準,151.5,-3.0,-1.94,26W31,07/31,51.3,-0.69,47.8,-0.47,45.5,0.51
51,2388,威盛,77.9,-1.5,-1.89,26W31,07/31,67.9,0.09,66.6,0.1,65.5,0.46
52,00403A,主動統一升級50,9.72,-0.19,-1.92,26W31,07/31,11.5,-1.06,10.1,-1.2,8.77,-1.19
53,3231,緯創,183.5,-6.0,-3.17,26W31,07/31,64.4,1.42,63.2,1.45,62.1,1.33
54,00926,凱基全球菁英55,26.95,0.07,0.26,26W31,07/31,50.4,0.17,49.0,0.16,48.1,0.18
55,3413,京鼎,309.0,-11.0,-3.44,26W31,07/31,46.4,-1.93,42.6,-3.3,41.0,-2.38
56,5388,中磊,91.4,-0.4,-0.44,26W31,07/31,49.4,-0.02,45.3,0.0,42.9,0.52
57,00968B,元大優息投等債,9.17,-0.06,-0.65,26W31,07/31,61.2,-0.74,60.4,-0.97,59.0,-0.87
58,00404A,主動聯博動能50,9.39,-0.07,-0.74,26W31,07/31,20.3,-1.68,19.9,-1.71,19.3,-1.71
59,00631L,元大台灣50正2,33.68,-0.17,-0.5,26W31,07/31,22.3,-2.99,19.5,-3.26,17.7,-3.3
60,00995A,主動中信台灣卓越,16.39,-0.45,-2.67,26W31,07/31,13.1,0.32,12.0,0.77,11.3,0.79
61,4442,竣邦-KY,51.1,-1.7,-3.22,26W31,07/31,70.6,2.53,60.0,2.69,42.7,-0.1
62,00966B,統一ESG投等債15+,13.69,-0.11,-0.8,26W31,07/31,35.0,-0.06,32.6,-0.61,28.6,-1.3
63,2377,微星,153.0,-1.0,-0.65,26W31,07/31,63.3,-0.62,61.4,-0.86,59.0,-1.2
64,00407A,主動凱基台灣,9.28,-0.17,-1.8,26W31,07/31,16.1,1.23,14.2,0.97,12.5,0.69
65,2301,光寶科,247.0,-5.5,-2.18,26W31,07/31,76.7,-0.2,75.3,-0.17,73.4,-0.27
66,00632R,元大台灣50反1,10.35,0.02,0.19,26W31,07/31,40.3,3.31,35.9,3.86,33.0,4.25
67,5392,能率,46.05,-0.15,-0.32,26W31,07/31,32.8,0.05,31.2,-0.01,29.2,0.0
68,00994A,主動第一金台股優,16.27,-0.23,-1.39,26W31,07/31,13.0,-1.91,12.1,-2.15,11.1,-2.17
69,00951,台新日本半導體,17.51,-0.56,-3.1,26W31,07/31,21.3,-1.4,20.4,-1.01,19.1,-1.36
70,2359,所羅門,143.5,-1.0,-0.69,26W31,07/31,42.5,-2.37,41.7,-1.62,38.0,-1.14
71,006201,元大富櫃50,42.6,-1.06,-2.43,26W31,07/31,42.3,-2.57,42.3,3.72,33.7,-0.56
72,00987A,主動台新優勢成長,14.92,-0.5,-3.24,26W31,07/31,12.8,-0.64,12.5,-1.0,10.8,-0.93
73,6538,倉和,145.0,-5.0,-3.33,26W31,07/31,30.0,1.84,24.5,3.58,10.5,-3.21
74,9939,宏全,144.5,2.0,1.4,26W31,07/31,59.0,-0.19,56.2,0.99,51.7,0.09
75,00921,兆豐龍頭等權重,23.45,0.0,0.0,26W31,07/31,8.2,-0.75,8.2,0.68,6.72,0.68
76,2467,志聖,500.0,-19.0,-3.66,26W31,07/31,65.3,-1.08,62.4,-0.2,57.9,-1.24
77,00935,野村臺灣新科技50,55.0,-0.9,-1.61,26W31,07/31,19.8,-0.73,19.1,-0.7,18.8,-0.71
78,00646,元大S&P500,78.25,-0.2,-0.25,26W31,07/31,38.1,-0.6,36.7,-0.72,35.4,-0.54
79,00892,富邦台灣半導體,39.92,-0.2,-0.5,26W31,07/31,14.9,-0.38,13.6,-0.56,12.5,-0.56
80,00941,中信上游半導體,26.15,-0.2,-0.76,26W31,07/31,10.6,0.13,9.59,0.33,8.34,-0.07
81,00635U,期元大S&P黃金,44.35,0.08,0.18,26W31,07/31,17.8,0.16,16.9,0.39,16.0,0.09
82,5460,同協,15.85,-0.05,-0.31,26W31,07/31,48.3,-1.76,41.2,-2.01,35.2,-2.01
83,6986,和迅,44.1,0.55,1.26,26W31,07/31,41.9,0.12,37.8,0.12,34.2,0.05
84,3706,神達,91.7,-1.2,-1.29,26W31,07/31,52.7,-0.14,52.0,-0.07,50.6,-0.19
85,6830,汎銓,398.0,-27.0,-6.35,26W31,07/31,26.6,-1.6,18.9,-1.49,15.6,-0.01
86,5371,中光電,83.0,-3.7,-4.27,26W31,07/31,39.0,-0.89,37.8,-0.9,37.3,-1.13
87,8021,尖點,395.0,-22.5,-5.39,26W31,07/31,42.8,0.68,38.7,-1.23,33.9,-3.07
88,3213,茂訊,136.5,-2.0,-1.44,26W31,07/31,23.4,-1.92,21.2,-1.73,16.7,0.0
89,2313,華通,208.5,-12.0,-5.44,26W31,07/31,55.1,-1.86,53.2,-1.65,51.9,-1.33
90,00984D,主動聯博全球非投,10.15,-0.01,-0.1,26W31,07/31,35.9,0.0,30.8,-0.2,25.9,-0.13
91,009816,凱基台灣TOP50,14.88,-0.08,-0.53,26W31,07/31,14.9,-0.39,13.3,-0.43,12.3,-0.48
92,00637L,元大滬深300正2,21.12,0.58,2.82,26W31,07/31,49.4,-1.96,45.1,-2.08,40.9,-2.59
93,00875,國泰網路資安,55.65,0.1,0.18,26W31,07/31,9.42,1.81,9.42,1.81,9.42,1.81
94,1595,川寶,60.4,-1.5,-2.42,26W31,07/31,42.5,0.17,38.2,1.48,31.9,-1.8
95,2455,全新,364.0,-8.0,-2.15,26W31,07/31,45.1,-1.31,39.9,0.86,36.6,0.48
96,00986A,主動台新龍頭成長,14.81,-0.01,-0.07,26W31,07/31,16.6,0.44,15.1,0.71,10.7,0.74
97,009825,聯邦美國金融創新,10.05,0.03,0.3,26W31,07/31,13.3,0.94,12.2,0.91,8.81,0.86
98,6902,GOGOLOOK,120.5,-3.0,-2.43,26W31,07/31,64.0,-0.04,60.3,-0.04,57.7,-0.06
99,8050,廣積,69.0,5.9,9.35,26W31,07/31,40.4,-1.74,38.5,-2.08,36.2,-1.57
100,3339,泰谷,37.8,-2.8,-6.9,26W31,07/31,23.5,0.37,18.1,1.51,16.7,0.07
101,8431,匯鑽科,48.05,-1.95,-3.9,26W31,07/31,21.8,-0.02,17.2,-0.02,15.4,-0.02
102,2408,南亞科,457.0,-2.0,-0.44,26W31,07/31,79.7,-1.3,79.1,-1.19,78.5,-1.07
103,009806,台新標普500,13.82,-0.04,-0.29,26W31,07/31,55.9,0.23,51.5,0.23,51.5,0.23
104,4979,華星光,488.0,0.0,0.0,26W31,07/31,30.4,-3.91,28.1,-2.31,24.4,-1.56
105,00955,中信日本商社,15.8,0.19,1.22,26W31,07/31,26.2,2.03,25.1,1.88,23.9,2.0
106,3563,牧德,655.0,-33.0,-4.8,26W31,07/31,41.1,-0.28,37.9,-0.16,35.1,-1.57
107,00888,永豐台灣ESG,31.71,-0.39,-1.21,26W31,07/31,9.61,2.76,9.1,2.62,8.84,3.16
108,6179,亞通,27.05,0.7,2.66,26W31,07/31,37.0,0.13,33.9,0.93,30.3,-0.65
109,00662,富邦NASDAQ,121.8,-0.2,-0.16,26W31,07/31,34.0,-0.42,33.1,-0.24,32.6,-0.32
110,3376,新日興,184.5,-4.0,-2.12,26W31,07/31,37.5,-0.43,34.0,-0.4,31.8,-0.24
111,0052,富邦科技,60.2,-0.25,-0.41,26W31,07/31,17.9,-0.79,17.3,-0.72,16.7,-0.75
112,009823,群益S&P500,10.61,-0.04,-0.38,26W31,07/31,17.8,1.99,17.3,2.05,15.4,2.05
113,3189,景碩,823.0,-30.0,-3.52,26W31,07/31,70.2,-0.3,68.0,-0.26,66.7,-0.06
114,00984A,主動安聯台灣高息,14.87,-0.1,-0.67,26W31,07/31,12.7,-1.16,11.8,-1.28,10.8,-1.26
115,00965,元大航太防衛科技,26.59,-0.13,-0.49,26W31,07/31,40.7,0.52,39.5,0.51,39.3,0.72
116,6269,台郡,66.6,2.1,3.26,26W31,07/31,24.7,-0.92,21.7,-1.46,20.4,-1.73
117,2344,華邦電,163.5,-7.5,-4.39,26W31,07/31,67.4,-0.76,66.3,-0.82,65.6,-0.76
118,00954,中信日本半導體,18.68,-0.59,-3.06,26W31,07/31,16.6,-2.54,14.4,-1.8,12.2,-2.49
119,6531,愛普*,951.0,51.0,5.67,26W31,07/31,58.4,-1.33,57.5,-0.06,53.1,-1.41
120,00984B,大華優利美A債15,16.07,-0.12,-0.74,26W31,07/31,29.3,0.09,28.3,0.09,26.0,-0.05
121,009813,貝萊德標普卓越50,11.49,-0.04,-0.35,26W31,07/31,18.7,0.75,17.1,0.74,16.0,1.03
122,3029,零壹,109.5,-0.5,-0.45,26W31,07/31,37.7,-0.46,35.7,-0.49,34.7,-0.49
123,3491,昇達科,1235.0,-115.0,-8.52,26W31,07/31,24.3,0.45,21.1,1.39,15.7,0.12
124,00901,永豐智能車供應鏈,43.67,-0.57,-1.29,26W31,07/31,9.52,-0.46,4.85,-0.53,4.85,-0.53
125,00861,元大全球未來通訊,86.95,-0.1,-0.11,26W31,07/31,4.11,-1.32,3.09,-1.36,1.84,-1.45
126,00912,中信臺灣智慧50,33.08,0.08,0.24,26W31,07/31,19.2,0.69,18.1,1.87,16.6,1.96
127,1560,中砂,662.0,-31.0,-4.47,26W31,07/31,59.3,-0.7,53.6,-0.72,48.1,-1.88
128,1815,富喬,85.9,-0.9,-1.04,26W31,07/31,31.2,-0.39,30.2,-0.43,29.3,-0.46
129,00980D,主動聯博投等入息,20.45,-0.05,-0.24,26W31,07/31,34.5,0.02,33.8,0.08,31.0,0.08
130,3665,貿聯-KY,2200.0,-170.0,-7.17,26W31,07/31,55.4,0.59,49.5,1.58,43.6,-0.22
131,8097,常珵,51.8,0.0,0.0,26W31,07/31,69.5,0.83,67.4,0.83,60.2,-0.62
132,8081,致新,256.0,-5.0,-1.92,26W31,07/31,30.5,-1.79,26.7,0.0,23.7,0.0
133,8299,群聯,2020.0,-5.0,-0.25,26W31,07/31,38.0,-0.93,35.6,-1.25,33.2,0.02
134,00714,群益道瓊美國地產,22.33,-0.24,-1.06,26W31,07/31,36.7,2.03,22.1,2.04,17.5,-2.59
135,00720B,元大投資級公司債,32.36,-0.24,-0.74,26W31,07/31,62.3,0.2,61.4,0.16,60.9,0.18
136,00916,國泰全球品牌50,27.22,-0.13,-0.48,26W31,07/31,12.9,1.48,12.9,1.48,9.04,1.34
137,4303,信立,45.05,-0.15,-0.33,26W31,07/31,17.5,-0.26,14.5,-1.04,12.5,-1.25
138,4967,十銓,280.0,0.0,0.0,26W31,07/31,16.0,-0.24,13.1,0.56,12.2,1.5
139,6138,茂達,276.0,-12.5,-4.33,26W31,07/31,41.6,-0.69,38.7,1.93,32.6,1.93
140,00934,中信成長高股息,28.2,-0.14,-0.49,26W31,07/31,8.85,0.18,8.51,0.17,7.64,-0.06
141,3529,力旺,2725.0,65.0,2.44,26W31,07/31,42.7,0.74,35.1,-2.1,30.1,-0.93
142,3227,原相,205.5,1.5,0.74,26W31,07/31,33.2,0.11,31.3,-0.34,28.4,-0.91
143,00884B,中信低碳新興債,29.14,-0.1,-0.34,26W31,07/31,98.7,0.0,98.7,0.0,97.4,0.0
144,2354,鴻準,61.8,0.8,1.31,26W31,07/31,44.4,-0.07,43.4,-0.01,42.8,-0.02
145,3033,威健,47.05,-0.8,-1.67,26W31,07/31,40.4,-0.66,37.9,-0.71,35.1,-1.05
146,5469,瀚宇博,71.4,0.9,1.28,26W31,07/31,70.0,0.28,67.8,0.41,65.9,-0.31
147,3037,欣興,955.0,-18.0,-1.85,26W31,07/31,71.3,-0.33,69.1,-0.58,66.9,-0.41
148,3645,達邁,68.4,-0.9,-1.3,26W31,07/31,40.2,0.79,37.1,0.22,35.9,-0.4
149,3594,磐儀,60.0,2.1,3.63,26W31,07/31,51.3,-0.88,47.0,-1.02,42.1,-0.13
150,1597,直得,141.0,-2.0,-1.4,26W31,07/31,46.8,-0.12,44.0,-0.07,36.7,-0.15
151,00998A,主動復華金融股息,18.12,0.02,0.11,26W31,07/31,38.5,1.05,37.2,0.68,36.3,0.21
152,3034,聯詠,542.0,-1.0,-0.18,26W31,07/31,65.7,-0.19,61.9,-0.06,58.9,0.22
153,6223,旺矽,6100.0,-200.0,-3.17,26W31,07/31,43.9,0.74,41.8,0.04,38.1,0.04
154,00971,野村美國研發龍頭,17.86,-0.03,-0.17,26W31,07/31,16.1,-1.15,14.8,1.34,11.8,-0.1
155,6205,詮欣,59.9,0.0,0.0,26W31,07/31,43.5,1.99,42.0,1.18,40.8,-0.03
156,3028,增你強,65.9,-6.7,-9.23,26W31,07/31,42.3,-0.77,40.4,-1.08,38.5,-1.89
157,2486,一詮,231.0,2.0,0.87,26W31,07/31,37.6,-1.2,35.3,-1.28,31.9,-2.43
158,009804,聯邦台精彩50,21.5,-0.14,-0.65,26W31,07/31,5.45,-0.45,5.04,-0.39,3.28,-0.94
159,00681R,元大美債20反1,21.84,0.22,1.02,26W31,07/31,82.9,-5.64,72.8,-6.39,72.8,-6.39
160,00952,凱基台灣AI50,17.74,-0.29,-1.61,26W31,07/31,8.4,-0.46,7.85,-0.75,4.78,-0.78
161,00896,中信綠能及電動車,26.81,-0.17,-0.63,26W31,07/31,7.16,-1.14,6.09,-1.35,5.43,-1.13
162,0061,元大寶滬深,25.15,0.38,1.53,26W31,07/31,28.3,0.15,22.8,-0.52,21.8,-0.66
163,1568,倉佑,27.9,-0.7,-2.45,26W31,07/31,61.9,-0.53,57.8,0.11,56.1,1.06
164,3135,凌航,168.0,-18.5,-9.92,26W31,07/31,48.5,0.19,47.7,0.95,43.0,-0.02
165,8068,全達,17.9,-0.25,-1.38,26W31,07/31,59.9,-0.05,59.1,-0.05,57.9,-0.05
166,6669,緯穎,6100.0,-165.0,-2.63,26W31,07/31,58.8,-0.91,55.1,-0.65,53.1,-0.65
167,00648R,元大S&P500反1,3.91,0.01,0.26,26W31,07/31,40.9,1.06,37.9,2.42,34.7,2.5
168,3042,晶技,168.0,-6.0,-3.45,26W31,07/31,52.0,0.53,49.6,0.76,46.4,0.19
169,3015,全漢,54.8,-2.2,-3.86,26W31,07/31,59.5,0.17,57.7,0.19,53.2,-1.35
170,00406A,主動中信台灣收益,9.23,-0.12,-1.28,26W31,07/31,13.9,0.83,11.1,0.07,9.24,-0.47
171,4536,拓凱,170.0,2.5,1.49,26W31,07/31,46.7,0.69,42.1,0.0,37.2,0.0
172,2006,東和鋼鐵,88.5,2.3,2.67,26W31,07/31,78.2,0.33,75.6,-0.04,74.0,0.55
173,6477,安集,34.05,-1.2,-3.4,26W31,07/31,40.4,-0.04,38.1,0.0,35.9,0.05
174,3717,聯嘉投控,24.05,1.15,5.02,26W31,07/31,33.0,-0.93,30.4,-0.56,28.2,-1.04
175,2362,藍天,50.5,-0.6,-1.17,26W31,07/31,77.9,0.29,77.4,0.39,76.1,0.28
176,00887,永豐中國科技50大,17.33,0.44,2.61,26W31,07/31,26.1,0.53,22.5,0.37,19.7,0.2
177,3023,信邦,318.0,-5.0,-1.55,26W31,07/31,62.9,0.07,59.4,0.95,54.9,0.23
178,6202,盛群,59.9,0.6,1.01,26W31,07/31,36.9,-0.68,34.4,-0.66,32.9,0.02
179,00641R,富邦日本反1,3.73,0.0,0.0,26W31,07/31,45.0,1.21,39.8,0.37,37.7,0.37
180,3293,鈊象,799.0,15.0,1.91,26W31,07/31,52.2,1.05,49.7,0.82,45.5,0.46
181,6462,神盾,99.6,-0.4,-0.4,26W31,07/31,27.2,0.02,24.1,-0.04,20.3,-1.09
182,9103,美德醫療-DR,5.28,0.05,0.96,26W31,07/31,7.9,0.13,6.51,0.14,4.2,0.49
183,6139,亞翔,802.0,-34.0,-4.07,26W31,07/31,60.1,-2.63,56.5,-3.31,52.2,-2.83
184,2357,華碩,817.0,-1.0,-0.12,26W31,07/31,69.9,0.04,66.5,0.43,62.8,0.05
185,6499,益安,57.5,-0.1,-0.17,26W31,07/31,38.4,-0.56,37.6,-0.56,35.0,-1.45
186,0050,元大台灣50,102.85,-0.45,-0.44,26W31,07/31,24.5,-1.23,24.1,-1.23,23.8,-1.24
187,2355,敬鵬,40.45,-1.15,-2.76,26W31,07/31,35.7,-0.04,33.8,0.2,31.9,-0.27
188,009821,野村稀土關鍵資源,14.34,0.22,1.56,26W31,07/31,10.9,1.04,9.9,0.94,9.35,0.93
189,6141,柏承,34.1,-0.3,-0.87,26W31,07/31,50.0,-1.11,46.5,-0.91,40.8,-1.79
190,2340,台亞,31.75,-0.7,-2.16,26W31,07/31,33.9,-1.47,33.1,-1.16,31.5,-1.39
191,00990B,國泰收益非投等債,10.09,0.0,0.0,26W31,07/31,41.6,4.05,40.9,4.89,37.6,4.84
192,00946,群益科技高息成長,15.01,-0.05,-0.33,26W31,07/31,16.8,0.39,16.7,0.39,15.9,-0.23
193,8027,鈦昇,172.0,-11.0,-6.01,26W31,07/31,21.6,-0.09,17.8,-0.69,14.6,-0.92
194,3545,敦泰,50.4,-0.4,-0.79,26W31,07/31,21.1,0.82,19.0,-0.43,17.4,-0.49
195,4123,晟德,39.1,0.35,0.9,26W31,07/31,55.2,0.01,52.7,0.18,51.1,0.3
196,5864,致和證,28.8,-0.35,-1.2,26W31,07/31,64.9,-0.28,62.0,0.03,58.7,-0.15
197,6691,洋基工程,735.0,13.0,1.8,26W31,07/31,62.2,-0.6,59.1,-0.69,53.8,0.0
198,3017,奇鋐,2785.0,-155.0,-5.27,26W31,07/31,59.1,-0.45,55.8,-0.13,52.3,-0.62
199,6171,大城地產,23.8,0.7,3.03,26W31,07/31,84.7,0.0,83.1,0.0,78.4,0.0
200,00985A,主動野村台灣50,21.48,-0.29,-1.33,26W31,07/31,14.4,0.62,13.8,0.46,13.0,0.64
201,3088,艾訊,136.5,2.5,1.87,26W31,07/31,46.0,-1.69,42.9,-1.68,38.9,-1.6
202,00690,兆豐藍籌30,75.0,-0.8,-1.06,26W31,07/31,8.6,-0.52,6.84,-0.54,4.78,-0.51
203,2382,廣達,298.0,-4.0,-1.32,26W31,07/31,82.9,-0.81,81.8,-0.9,80.4,-0.98
204,1605,華新,34.55,0.3,0.88,26W31,07/31,70.7,-0.84,70.1,-0.86,69.3,-0.88
205,3483,力致,74.4,-2.1,-2.75,26W31,07/31,18.9,0.97,16.8,0.21,13.0,0.14
206,2484,希華,71.7,0.5,0.7,26W31,07/31,21.2,-0.23,19.4,-1.03,16.1,-0.95
207,1437,勤益控,29.7,0.25,0.85,26W31,07/31,75.3,-0.01,70.9,0.35,66.2,-0.06
208,009812,野村日本東證,12.98,0.02,0.15,26W31,07/31,35.4,0.98,32.3,0.16,30.5,0.08
209,009805,台新美國電力基建,16.14,-0.17,-1.04,26W31,07/31,19.0,0.36,17.9,0.22,17.0,0.36
210,00709,富邦歐洲,41.45,0.19,0.46,26W31,07/31,20.3,0.2,7.05,0.21,7.05,0.21
211,1785,光洋科,114.5,-0.5,-0.43,26W31,07/31,41.3,0.24,39.3,0.25,37.5,-0.06
212,2461,光群雷,17.35,0.7,4.2,26W31,07/31,40.6,-1.01,36.5,-0.65,35.5,-0.65
213,1517,利奇,11.55,-0.15,-1.28,26W31,07/31,46.9,-0.05,45.7,0.0,44.1,-0.01
214,4749,新應材,809.0,-14.0,-1.7,26W31,07/31,28.8,-0.8,25.9,-0.78,24.8,1.1
215,00643,群益深証中小,19.29,0.46,2.44,26W31,07/31,35.6,1.17,29.0,-0.8,25.1,0.31
216,2027,大成鋼,46.6,0.5,1.08,26W31,07/31,73.9,0.37,72.7,0.44,71.9,0.48
217,009801,中信美國創新科技,12.56,-0.03,-0.24,26W31,07/31,23.8,0.53,23.1,-0.14,20.1,-0.2
218,3450,聯鈞,477.0,-14.5,-2.95,26W31,07/31,38.7,-1.52,35.7,-2.14,31.5,-2.68
219,2610,華航,22.5,0.35,1.58,26W31,07/31,72.2,1.13,71.5,1.14,70.7,1.14
220,4916,事欣科,108.0,0.0,0.0,26W31,07/31,26.0,0.31,23.6,-0.92,22.2,-0.87
221,00894,中信小資高價30,46.67,-0.83,-1.75,26W31,07/31,14.1,-0.69,13.6,-0.17,13.0,0.44
222,3324,雙鴻,1015.0,-45.0,-4.25,26W31,07/31,38.8,0.39,36.5,1.8,30.1,0.84
223,6024,群益期,59.9,0.6,1.01,26W31,07/31,66.5,0.26,64.8,-0.56,63.8,-0.93
224,6209,今國光,74.3,-2.4,-3.13,26W31,07/31,39.6,-0.66,36.9,-0.6,33.0,-0.56
225,3704,合勤控,45.85,-1.4,-2.96,26W31,07/31,63.7,0.13,61.5,-0.07,60.0,-0.27
226,6217,中探針,165.0,3.5,2.17,26W31,07/31,25.9,0.7,21.7,0.65,18.7,-0.07
227,2324,仁寶,36.55,-0.75,-2.01,26W31,07/31,61.9,-0.27,60.7,-0.29,59.8,-0.31
228,009802,富邦旗艦50,18.5,-0.24,-1.28,26W31,07/31,10.5,-0.69,9.71,-0.69,8.03,-0.53
229,2466,冠西電,91.4,-4.1,-4.29,26W31,07/31,87.5,-0.62,84.4,-1.45,81.7,-1.49
230,2606,裕民,67.5,3.1,4.81,26W31,07/31,73.7,-0.54,73.0,-0.55,72.0,-0.99
231,2317,鴻海,260.0,-4.5,-1.7,26W31,07/31,67.8,-0.34,67.0,-0.34,66.2,-0.33
232,00876,元大全球5G,88.0,0.0,0.0,26W31,07/31,25.0,0.13,23.4,0.07,23.4,0.07
233,911868,同方友友-DR,1.19,0.01,0.85,26W31,07/31,30.9,0.09,27.0,0.0,23.9,0.08
