排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,4720,德淵,18.0,0.1,0.56,26W34,08/21,66.7,1.97,66.7,1.14,33.3,-1.14
602,2353,宏碁,30.7,-0.3,-0.97,26W34,08/21,65.7,-0.23,66.7,-0.26,33.3,0.26
603,6961,旅天下,51.4,0.4,0.78,26W34,08/21,66.7,0.0,66.7,0.0,33.3,0.0
604,6123,上奇,43.1,0.15,0.35,26W34,08/21,65.0,0.0,66.6,0.0,33.4,0.0
605,6294,智基,29.0,0.3,1.05,26W34,08/21,66.5,0.0,66.5,0.0,33.5,0.0
606,3430,奇鈦科,116.5,-3.0,-2.51,26W34,08/21,66.5,0.0,66.5,0.0,33.5,0.0
607,1708,東鹼,51.4,0.6,1.18,26W34,08/21,64.7,0.34,66.5,0.41,33.5,-0.41
608,2230,泰茂,23.0,-1.15,-4.76,26W34,08/21,61.3,-0.01,66.5,-0.01,33.5,0.01
609,4956,光鋐,33.45,3.0,9.85,26W34,08/21,66.5,-0.19,66.5,-0.19,33.5,0.19
610,3081,聯亞,2920.0,140.0,5.04,26W34,08/21,60.2,-1.62,66.5,1.88,33.5,-1.88
611,3485,敘豐,235.5,13.5,6.08,26W34,08/21,62.0,0.0,66.5,0.0,33.5,0.0
612,4167,松瑞藥,20.95,0.25,1.21,26W34,08/21,64.7,-0.52,66.4,-0.26,33.6,0.26
613,8289,泰藝,46.45,0.45,0.98,26W34,08/21,63.8,0.05,66.4,0.05,33.6,-0.05
614,6156,松上,21.15,0.05,0.24,26W34,08/21,66.4,0.05,66.4,0.05,33.6,-0.05
615,8114,振樺電,198.5,0.0,0.0,26W34,08/21,62.6,0.0,66.4,0.07,33.6,-0.07
616,4102,永日,19.1,0.0,0.0,26W34,08/21,59.9,-0.08,66.4,-0.04,33.6,0.04
617,6693,廣閎科,163.5,-5.5,-3.25,26W34,08/21,64.5,-0.14,66.3,-2.27,33.7,2.27
618,1813,寶利徠,11.5,0.0,0.0,26W34,08/21,62.4,-0.24,66.3,0.0,33.7,0.0
619,6148,驊宏資,27.5,0.0,0.0,26W34,08/21,66.3,0.0,66.3,0.0,33.7,0.0
620,00693U,期街口S&P黃豆,22.4,-0.17,-0.75,26W34,08/21,66.3,-0.39,66.3,-0.39,33.7,0.39
621,2731,雄獅,146.5,1.5,1.03,26W34,08/21,62.4,0.0,66.3,0.0,33.7,0.0
622,2486,一詮,243.5,-7.5,-2.99,26W34,08/21,63.3,-1.24,66.2,-1.72,33.8,1.72
623,1595,川寶,62.8,0.6,0.96,26W34,08/21,63.1,1.45,66.2,0.01,33.8,-0.01
624,3543,州巧,44.0,0.75,1.73,26W34,08/21,61.3,-0.23,66.2,0.65,33.8,-0.65
625,6643,M31,416.0,7.0,1.71,26W34,08/21,66.2,0.0,66.2,0.0,33.8,0.0
626,1760,寶齡富錦,59.0,0.2,0.34,26W34,08/21,64.1,-0.1,66.1,-0.01,33.9,0.01
627,3027,盛達,18.1,-0.1,-0.55,26W34,08/21,66.1,0.02,66.1,0.02,33.9,-0.02
628,6158,禾昌,16.55,-0.05,-0.3,26W34,08/21,62.7,0.19,66.1,0.2,33.9,-0.2
629,6138,茂達,282.5,-7.5,-2.59,26W34,08/21,60.0,0.0,66.0,0.0,34.0,0.0
630,6796,晉弘,65.3,2.8,4.48,26W34,08/21,63.9,0.0,66.0,0.0,34.0,0.0
631,3550,聯穎,23.05,0.35,1.54,26W34,08/21,63.6,0.08,66.0,0.08,34.0,-0.08
632,00662,富邦NASDAQ,119.9,-1.1,-0.91,26W34,08/21,65.6,0.06,66.0,-0.04,34.0,0.04
633,3466,德晉,24.5,0.05,0.2,26W34,08/21,63.7,-0.02,66.0,-0.02,34.0,0.02
634,5484,慧友,40.0,-0.7,-1.72,26W34,08/21,64.6,0.01,66.0,0.01,34.0,-0.01
635,5488,松普,12.4,0.0,0.0,26W34,08/21,62.9,0.88,65.9,-0.19,34.1,0.19
636,1338,廣華-KY,14.7,0.05,0.34,26W34,08/21,63.6,1.3,65.8,1.3,34.2,-1.3
637,6425,易發,57.6,-1.4,-2.37,26W34,08/21,64.1,-0.05,65.8,-0.05,34.2,0.05
638,2498,宏達電,40.95,0.95,2.38,26W34,08/21,64.7,0.0,65.8,0.13,34.2,-0.13
639,3551,世禾,174.0,-2.0,-1.14,26W34,08/21,62.8,0.0,65.8,0.0,34.2,0.0
640,2342,茂矽,38.65,-0.45,-1.15,26W34,08/21,64.5,0.66,65.7,0.66,34.3,-0.66
641,2233,宇隆,177.0,-6.5,-3.54,26W34,08/21,64.3,1.25,65.7,-0.07,34.3,0.07
642,8422,可寧衛*,26.85,-0.25,-0.92,26W34,08/21,64.9,-0.34,65.7,-0.2,34.3,0.2
643,5706,鳳凰,45.6,0.3,0.66,26W34,08/21,65.7,0.01,65.7,0.01,34.3,-0.01
644,2390,云辰,10.35,0.2,1.97,26W34,08/21,64.2,0.38,65.6,-0.04,34.4,0.04
645,4174,浩鼎,26.9,0.0,0.0,26W34,08/21,62.7,0.09,65.5,0.83,34.5,-0.83
646,6140,訊達,17.35,1.15,7.1,26W34,08/21,60.6,0.0,65.5,0.0,34.5,0.0
647,00981B,第一金優選非投債,9.18,-0.02,-0.22,26W34,08/21,61.7,-0.25,65.5,-0.56,34.5,0.56
648,3576,聯合再生,17.3,0.3,1.76,26W34,08/21,64.2,0.22,65.4,0.27,34.6,-0.27
649,00688L,國泰20年美債正2,6.4,-0.11,-1.69,26W34,08/21,61.8,-0.13,65.4,-0.4,34.6,0.4
650,00990B,國泰收益非投等債,9.99,-0.01,-0.1,26W34,08/21,61.8,4.47,65.4,4.67,34.6,-4.67
651,6202,盛群,56.1,-1.2,-2.09,26W34,08/21,62.7,0.59,65.4,1.31,34.6,-1.31
652,2887G,台新新光庚特一,44.1,0.05,0.11,26W34,08/21,60.2,-0.13,65.3,-0.13,34.7,0.13
653,00842B,台新美元銀行債,29.4,-0.16,-0.54,26W34,08/21,61.1,-2.34,65.3,1.81,34.7,-1.81
654,5443,均豪,105.0,1.0,0.96,26W34,08/21,64.3,-0.63,65.2,-0.15,34.8,0.15
