排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2886,兆豐金,47.0,0.15,0.32,08/25,-7215,-10986,-18750,-46486,-43228,33921,88951.0,101129.0,66349.0,119825.0
2,1605,華新,38.45,0.35,0.92,08/25,-1344,-1078,-2213,-33323,-64622,-62923,-43638.0,-94110.0,-20408.0,-152929.0
3,2002,中鋼,19.05,-0.15,-0.78,08/25,-24209,-24551,-27072,-29641,-91317,-165889,-291846.0,-163862.0,-21816.0,-229797.0
4,1216,統一,77.9,0.5,0.65,08/25,-9688,-11591,-18440,-29374,-57914,-97156,-73505.0,-18148.0,103506.0,22530.0
5,00937B,群益ESG投等債20+,14.32,0.04,0.28,08/25,1423,-9476,-24600,-28654,-10104,4321,-15672.0,-2369.0,-83535.0,-41233.0
6,2324,仁寶,40.8,-0.8,-1.92,08/25,-8079,-8024,-12095,-25748,-28794,-54065,-371044.0,-331117.0,-33745.0,-246965.0
7,2603,長榮,246.0,-4.5,-1.8,08/25,-1876,-2030,-2533,-19772,-29203,-49388,-95365.0,-83941.0,-64186.0,-96588.0
8,2382,廣達,328.5,3.5,1.08,08/25,-1368,-4030,-7002,-18039,-131189,-160815,-42852.0,-1410.0,-22647.0,-17287.0
9,0050,元大台灣50,104.4,0.6,0.58,08/25,97,-4143,-6068,-17159,-18466,31415,96081.0,58982.0,33162.0,72049.0
10,2542,興富發,47.5,-0.8,-1.66,08/25,-2612,-3031,-8221,-14293,-13315,-3405,41601.0,48207.0,74888.0,41554.0
11,00988A,主動統一全球創新,16.13,0.06,0.37,08/25,0,-14254,-14050,-13424,-17441,-33654,-49909.0,18242.0,,27411.0
12,1102,亞泥,34.9,0.1,0.29,08/25,-4283,-6676,-8369,-12455,-8716,-5461,-122488.0,-39331.0,25708.0,10195.0
13,00991A,主動復華未來50,17.63,0.18,1.03,08/25,-2124,-3712,-1759,-11009,-8893,-35988,-2621.0,88094.0,,89111.0
14,1504,東元,70.8,-0.7,-0.98,08/25,-1457,-2088,-4864,-10666,-22204,-21422,-27453.0,15412.0,51916.0,34387.0
15,2634,漢翔,66.7,-1.9,-2.77,08/25,-756,-2541,-3988,-9076,-8866,-6741,-17161.0,-8908.0,-15458.0,-16853.0
16,00712,復華富時不動產,8.87,0.03,0.34,08/25,0,0,0,-8400,-8400,-12920,-6854.0,-11074.0,-22309.0,-3468.0
17,00878,國泰永續高股息,32.64,0.21,0.65,08/25,-995,-8841,-8876,-8231,23056,30206,74524.0,87247.0,27621.0,77618.0
18,2609,陽明,63.6,-0.9,-1.4,08/25,-384,-3366,-6752,-8039,-10438,-4467,-155631.0,-66866.0,-101058.0,-117900.0
19,2353,宏碁,31.05,-0.05,-0.16,08/25,-478,-718,-1886,-7857,-11161,-7185,-42474.0,-41623.0,81166.0,80106.0
20,2301,光寶科,296.0,9.0,3.14,08/25,604,-45,-7771,-7794,-9322,-19098,-32173.0,-11175.0,-27183.0,-4834.0
21,1815,富喬,109.0,1.5,1.4,08/25,-3126,-3533,-8429,-7675,-8748,-8279,-11020.0,4467.0,30041.0,21411.0
22,0056,元大高股息,52.55,0.25,0.48,08/25,1810,1762,352,-6961,-14171,-53974,-72423.0,-39461.0,57703.0,-99819.0
23,9904,寶成,25.1,0.05,0.2,08/25,-2933,-1877,-4951,-6767,-5618,-5641,19707.0,136258.0,1860.0,126894.0
24,2892,第一金,33.8,0.25,0.75,08/25,43,203,985,-6246,-24098,-15885,-7968.0,11279.0,13084.0,8133.0
25,2915,潤泰全,59.0,-0.7,-1.17,08/25,-82,114,-2125,-5508,-4741,-7723,-13866.0,-2810.0,7964.0,1862.0
26,00981A,主動統一台股增長,28.77,0.3,1.05,08/25,-5271,-9134,-5323,-5399,-12928,-74339,-163518.0,40609.0,110379.0,93499.0
27,1909,榮成,11.0,0.05,0.46,08/25,-139,-4738,-4738,-5382,-5517,-5045,-9393.0,3838.0,586.0,3309.0
28,1402,遠東新,29.0,-0.45,-1.53,08/25,-829,-1417,-1970,-5322,-14946,-36348,-211773.0,-10438.0,2133.0,-8384.0
29,1513,中興電,165.5,1.5,0.91,08/25,-187,-204,-927,-4189,-10825,-13525,-2733.0,20022.0,18292.0,13607.0
30,9945,潤泰新,28.75,-0.25,-0.86,08/25,-753,-744,-1711,-3741,-12575,-18519,-5854.0,24087.0,-66246.0,22162.0
31,2889,國票金,15.6,-0.05,-0.32,08/25,-3039,-2655,-2651,-3712,-7550,-5761,-21052.0,-3066.0,-44245.0,-3758.0
32,5876,上海商銀,43.75,0.35,0.81,08/25,-1835,-2255,-2147,-3676,-5934,-62172,-1844.0,75263.0,66557.0,70820.0
33,2451,創見,299.0,-17.0,-5.38,08/25,-2407,-2468,-2562,-3666,-4525,-3888,4879.0,14221.0,13333.0,12446.0
34,1229,聯華,41.7,-0.2,-0.48,08/25,-1154,-1422,-2373,-3632,-5775,-5347,12094.0,32149.0,28810.0,36523.0
35,00984D,主動聯博全球非投,10.04,0.03,0.3,08/25,0,-425,-3425,-3330,13181,15906,20754.0,29266.0,,
36,2105,正新,31.35,-0.1,-0.32,08/25,-1877,-1956,-2263,-3287,-10319,-14088,-12632.0,-109884.0,-37256.0,-77088.0
37,2845,遠東銀,13.5,-0.1,-0.74,08/25,62,740,-452,-3223,-2800,-5022,-8413.0,31631.0,35625.0,48173.0
38,2801,彰銀,23.75,-0.25,-1.04,08/25,1514,-2694,-2808,-3117,-6929,7664,10882.0,33061.0,39572.0,31477.0
39,3706,神達,91.4,-0.7,-0.76,08/25,-304,-242,-3298,-3114,-8367,-17559,10787.0,-11440.0,57034.0,-14008.0
40,8422,可寧衛*,27.2,0.0,0.0,08/25,-40,-427,-725,-2988,-7175,-15698,-869.0,1677.0,92091.0,183.0
41,2312,金寶,31.4,-0.35,-1.1,08/25,440,716,254,-2963,-6302,-16188,10271.0,5480.0,43233.0,-58319.0
42,3005,神基,115.0,-1.0,-0.86,08/25,-472,-645,-958,-2943,-3967,-10004,-25191.0,9038.0,11773.0,10195.0
43,3714,富采,59.6,2.4,4.2,08/25,-2054,-2369,-2263,-2761,-6085,-4911,-512.0,8476.0,16070.0,15913.0
44,1210,大成,52.6,0.0,0.0,08/25,-611,-1050,-1385,-2746,-2325,776,15771.0,17442.0,19518.0,15029.0
45,1314,中石化,7.9,-0.08,-1.0,08/25,-653,2177,3037,-2739,-14717,-5031,-72144.0,30227.0,7448.0,-19191.0
46,4904,遠傳,102.5,1.0,0.99,08/25,136,360,-544,-2670,-3291,-36595,13740.0,13078.0,12101.0,14243.0
47,5009,榮剛,33.75,-0.4,-1.17,08/25,-1323,-1638,-1935,-2628,-4530,-6457,-12233.0,-10228.0,2219.0,-9230.0
48,2371,大同,27.7,0.25,0.91,08/25,-888,-761,-1825,-2601,-5988,-18663,-1893.0,68901.0,99966.0,83324.0
49,1319,東陽,82.6,0.0,0.0,08/25,4,-27,-747,-2601,-7076,-10088,-15923.0,6022.0,13168.0,3785.0
