Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,3914,34866304,3622,32345114,292,2521189,5693,51302323,3192,28786893,2501,22515430
1,臺股期貨,投信,511,4599764,10,90096,501,4509668,79638,717251683,3329,29982306,76309,687269377
1,臺股期貨,外資,48591,432934750,50471,449660568,-1880,-16725818,5030,45306669,90410,814294962,-85380,-768988293
2,電子期貨,自營商,42,477192,72,816322,-30,-339131,9,103317,124,1421710,-115,-1318393
2,電子期貨,投信,0,0,2,22908,-2,-22908,147,1685414,0,0,147,1685414
2,電子期貨,外資,150,1703693,111,1259172,39,444522,28,321031,208,2384803,-180,-2063772
3,金融期貨,自營商,72,231659,69,222494,3,9165,38,122778,40,129240,-2,-6462
3,金融期貨,投信,0,0,0,0,0,0,34,109854,0,0,34,109854
3,金融期貨,外資,303,975261,259,833679,44,141583,88,284328,194,626814,-106,-342486
4,小型臺指期貨,自營商,7259,16180641,7004,15621783,255,558858,2531,5711740,9234,20833704,-6703,-15121964
4,小型臺指期貨,投信,1,2252,0,0,1,2252,109,245424,154,346746,-45,-101322
4,小型臺指期貨,外資,114805,255661815,115392,256948403,-587,-1286588,2578,5805704,1520,3422791,1058,2382913
5,微型臺指期貨,自營商,18215,8147088,21641,9632306,-3426,-1485218,3055,1380855,36155,16308624,-33100,-14927769
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,183294,81648572,174215,77580179,9079,4068393,9030,4066575,360,162120,8670,3904455
6,小型電子期貨,自營商,79,112385,88,124707,-9,-12322,68,97508,92,131852,-24,-34344
6,小型電子期貨,投信,0,0,0,0,0,0,77,110354,0,0,77,110354
6,小型電子期貨,外資,571,808078,590,835166,-19,-27088,22,31530,22,31530,0,0
7,小型金融期貨,自營商,122,97905,44,35216,78,62689,126,101777,41,33118,85,68659
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,180,144732,185,148822,-5,-4090,0,0,8,6462,-8,-6462
8,股票期貨,自營商,40461,20290045,42851,20318069,-2390,-28025,77555,26254204,248847,167548672,-171292,-141294468
8,股票期貨,投信,37,18078,7,40500,30,-22422,2980,5827589,185,32356,2795,5795233
8,股票期貨,外資,252127,126594197,250235,125401992,1892,1192204,164056,135525870,562874,333751390,-398818,-198225520
9,ETF期貨,自營商,4832,3632554,5842,3800129,-1010,-167575,11530,4656860,37661,23199970,-26131,-18543110
9,ETF期貨,投信,0,0,0,0,0,0,11166,10728697,45,18171,11121,10710526
9,ETF期貨,外資,5005,3136818,5235,3326206,-230,-189388,10950,8388336,4190,2260991,6760,6127345
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,281,45542,142,23039,139,22503,358,58112,75,12176,283,45936
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,81,13117,75,12132,6,985,46,7466,126,20451,-80,-12985
12,富櫃200期貨,自營商,9,7856,10,8711,-1,-854,0,0,10,8975,-10,-8975
12,富櫃200期貨,投信,0,0,0,0,0,0,29,26028,0,0,29,26028
12,富櫃200期貨,外資,0,0,0,0,0,0,1,898,0,0,1,898
13,臺灣中型100期貨,自營商,193,67895,218,76556,-25,-8662,444,157352,274,97118,170,60234
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,31,10816,26,9125,5,1692,0,0,0,0,0,0
14,臺灣永續期貨,自營商,33,81315,33,81315,0,0,40,99903,40,99903,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,2,455,0,0,2,455,0,0,7,1591,-7,-1591
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,39,29609,50,37863,-11,-8254,18,13769,19,14523,-1,-754
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,自營商,0,0,1,224,-1,-224,1,219,4,875,-3,-656
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,147,119473,165,134126,-18,-14653,45,36749,56,45494,-11,-8745
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,131,106407,109,88520,22,17887,33,26809,137,112025,-104,-85216
19,美國標普500期貨,自營商,0,0,4,6142,-4,-6142,0,0,32,49563,-32,-49563
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1536,0,0,1,1536
19,美國標普500期貨,外資,11,16898,11,16898,0,0,69,106187,109,167446,-40,-61259
20,美國那斯達克100期貨,自營商,327,476533,320,466488,7,10044,0,0,150,219726,-150,-219726
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2922,0,0,2,2922
20,美國那斯達克100期貨,外資,507,739378,611,890453,-104,-151075,27,39777,446,651944,-419,-612167
21,美國道瓊期貨,自營商,4,4280,8,8565,-4,-4285,0,0,71,76279,-71,-76279
21,美國道瓊期貨,投信,0,0,0,0,0,0,1,1070,0,0,1,1070
21,美國道瓊期貨,外資,96,102576,71,75864,25,26712,100,107436,17,18188,83,89248
22,美國費城半導體期貨,自營商,5,4585,12,10954,-7,-6369,0,0,483,449074,-483,-449074
22,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
22,美國費城半導體期貨,外資,20,18468,29,26959,-9,-8491,390,362606,129,120251,261,242355
23,英國富時100期貨,自營商,4,2177,11,5970,-7,-3793,65,35399,33,18094,32,17305
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,173,94060,69,37466,104,56594,140,76329,0,0,140,76329
期貨 小計,期貨 小計,自營商,76040,84875493,82207,83776093,-6167,1099396,101576,90132865,336640,259487174,-235064,-169354309
期貨 小計,期貨 小計,投信,549,4620094,19,153504,530,4466590,94184,735990571,3713,30379579,90471,705610992
期貨 小計,期貨 小計,外資,606076,904709636,597694,917151604,8382,-12441966,192588,200457551,660750,1158032168,-468162,-957574617
期貨合計,期貨合計,期貨合計,682665,994205223,679920,1001081201,2745,-6875980,388348,1026580987,1001103,1447898921,-612755,-421317934
