排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
901,8271,宇瞻,235.5,-11.5,-4.66,26W27,07/03,61.5,0.48,62.3,0.57,37.7,-0.57
902,3707,漢磊,60.1,-2.0,-3.22,26W27,07/03,51.2,2.09,52.3,2.53,47.7,-2.53
903,6205,詮欣,59.9,0.0,0.0,26W27,07/03,59.1,2.92,59.1,-0.24,40.9,0.24
904,3026,禾伸堂,535.0,-58.0,-9.78,26W27,07/03,54.1,-0.74,58.8,-0.27,41.2,0.27
905,4543,萬在,32.0,-0.4,-1.23,26W27,07/03,56.1,0.0,57.7,0.0,42.3,0.0
906,911622,泰聚亨-DR,3.76,-0.03,-0.79,26W27,07/03,57.9,0.0,57.9,0.0,42.1,0.0
907,5015,華祺,21.45,0.15,0.7,26W27,07/03,56.2,0.0,57.9,0.0,42.1,0.0
908,6015,宏遠證,15.3,-0.2,-1.29,26W27,07/03,55.0,0.68,56.4,0.55,43.6,-0.55
909,3050,鈺德,11.25,0.05,0.45,26W27,07/03,53.8,0.7,55.5,0.12,44.5,-0.12
910,6913,鴻呈,146.0,7.0,5.04,26W27,07/03,51.4,0.0,57.7,0.0,42.3,0.0
911,3312,弘憶股,48.0,0.3,0.63,26W27,07/03,57.4,0.36,57.4,-0.13,42.6,0.13
912,8935,邦泰,17.5,0.15,0.86,26W27,07/03,53.5,0.13,57.4,0.13,42.6,-0.13
913,00986D,主動復華金融債息,14.68,-0.05,-0.34,26W27,07/03,55.3,1.07,58.4,-0.05,41.6,0.05
914,3501,維熹,38.4,-0.15,-0.39,26W27,07/03,55.7,1.39,56.5,1.39,43.5,-1.39
915,1809,中釉,37.3,-1.15,-2.99,26W27,07/03,56.3,-0.09,56.9,-0.65,43.1,0.65
916,4552,力達-KY,17.7,0.1,0.57,26W27,07/03,55.5,-0.01,55.5,-0.01,44.5,0.01
917,3498,陽程,116.5,5.5,4.95,26W27,07/03,51.7,-0.59,53.1,-1.88,46.9,1.88
918,2371,大同,25.95,0.5,1.96,26W27,07/03,56.8,0.12,58.2,0.11,41.8,-0.11
919,2493,揚博,215.0,-5.0,-2.27,26W27,07/03,50.0,0.41,53.6,1.12,46.4,-1.12
920,1309,台達化,12.8,0.1,0.79,26W27,07/03,55.6,-0.44,56.1,-0.63,43.9,0.63
921,4946,辣椒,83.7,4.7,5.95,26W27,07/03,57.4,0.0,57.4,0.0,42.6,0.0
922,2034,允強,20.1,1.2,6.35,26W27,07/03,56.3,0.36,57.5,0.7,42.5,-0.7
923,2429,銘旺科,30.95,-0.45,-1.43,26W27,07/03,53.3,0.16,56.5,0.0,43.5,0.0
924,3206,志豐,33.35,-0.15,-0.45,26W27,07/03,51.5,-0.01,57.7,0.0,42.3,0.0
925,00736,國泰新興市場,31.68,-0.11,-0.35,26W27,07/03,56.0,-1.72,56.0,-1.72,44.0,1.72
926,1537,廣隆,127.0,1.0,0.79,26W27,07/03,55.2,0.0,57.3,0.0,42.7,0.0
927,5215,科嘉-KY,37.85,-0.25,-0.66,26W27,07/03,53.1,-1.3,57.3,0.0,42.7,0.0
928,2409,友達,24.55,0.0,0.0,26W27,07/03,54.6,-0.01,55.7,0.0,44.3,0.0
929,3357,臺慶科,207.0,-3.0,-1.43,26W27,07/03,55.6,0.02,57.2,0.02,42.8,-0.02
930,9919,康那香,14.05,0.1,0.72,26W27,07/03,56.5,-0.51,56.9,-0.51,43.1,0.51
931,00637L,元大滬深300正2,21.12,0.58,2.82,26W27,07/03,57.7,4.04,62.1,4.01,37.9,-4.01
932,6708,天擎,38.65,0.0,0.0,26W27,07/03,57.2,0.0,57.2,0.0,42.8,0.0
933,8446,華研,85.1,-0.6,-0.7,26W27,07/03,55.6,-0.01,57.3,-0.01,42.7,0.01
934,4991,環宇-KY,465.0,23.0,5.2,26W27,07/03,54.6,-0.04,54.6,-0.04,45.4,0.04
935,6146,耕興,188.0,-2.0,-1.05,26W27,07/03,53.8,-0.59,57.4,0.34,42.6,-0.34
