排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,8354,冠好,櫃,17.85,0.15,0.85,54,09/04,-5,0,-1,-6,0.82,1.0,－・－
1802,00966B,統一ESG投等債15+,櫃,13.42,0.01,0.07,1019,09/04,-271,0,423,152,1.21,1.0,－・＋
1803,3135,凌航,市,173.0,0.5,0.29,769,09/04,12,0,-1,10,0.97,1.0,＋・－
1804,5301,寶得利,櫃,5.22,-0.33,-5.95,32,09/04,1,0,0,1,0.68,1.0,＋・・
1805,00409A,主動復華全球50,市,9.9,0.31,3.23,56502,09/04,3547,0,-13508,-9961,18.8,1.0,＋・－
1806,009828,中信台日韓PCB,市,9.43,0.1,1.07,103247,09/04,-3422,0,-47119,-50541,5.15,1.0,－・－
1807,2065,世豐,櫃,36.45,0.2,0.55,37,09/04,1,0,0,1,0.65,1.0,＋・・
1808,3205,佰研,櫃,46.2,-0.85,-1.81,115,09/04,3,0,0,3,0.69,1.0,＋・＋
1809,3308,聯德,市,22.0,0.25,1.15,54,09/04,5,0,0,5,0.61,1.0,＋・・
1810,9906,欣巴巴,市,42.2,-0.4,-0.94,47,09/04,5,0,1,6,0.93,1.0,＋・＋
1811,00734B,台新JPM新興債,櫃,15.35,-0.01,-0.07,20,09/04,-20,0,20,0,0.25,1.0,－・＋
1812,00944,野村趨勢動能高息,市,21.5,0.34,1.61,217,09/04,153,0,-75,78,0.54,1.0,＋・－
1813,1418,東華,市,17.6,0.15,0.86,6,09/04,1,0,0,1,0.57,1.0,＋・・
1814,2433,互盛電,市,41.6,0.05,0.12,35,09/04,3,0,1,4,1.45,1.0,＋・＋
1815,6504,南六,市,37.1,-0.3,-0.8,22,09/04,-9,0,0,-9,0.73,1.0,－・－
1816,00665L,富邦恒生國企正2,市,9.63,0.37,4.0,14510,09/04,1059,0,8401,9460,4.01,1.0,＋・＋
1817,00988B,玉山嚴選非投債,櫃,19.49,0.0,0.0,947,09/04,-62,0,118,56,1.6,1.0,－・＋
1818,3040,遠見,市,35.7,0.05,0.14,62,09/04,-23,0,0,-23,0.66,1.0,－・・
1819,1466,聚隆,市,15.95,0.25,1.59,120,09/04,-12,0,4,-8,1.09,1.0,－・＋
1820,1777,生泰,櫃,75.2,0.9,1.21,121,09/04,32,0,0,32,0.44,1.0,＋・・
1821,1906,寶隆,市,11.2,0.0,0.0,17,09/04,7,0,0,7,1.49,1.0,＋・・
1822,3150,鈺寶-創,市,16.6,0.1,0.61,3,09/04,3,0,-2,1,0.44,1.0,＋・－
1823,00890B,凱基ESGBBB債15+,櫃,31.04,-0.02,-0.06,110,09/04,-10,0,10,0,0.18,1.0,－・＋
1824,00954,中信日本半導體,市,18.12,0.64,3.66,1811,09/04,835,0,-116,719,1.21,1.0,＋・－
1825,6248,沛波,櫃,16.95,0.0,0.0,59,09/04,-5,0,0,-5,0.98,1.0,－・－
1826,00870B,元大15年EM主權債,櫃,27.45,0.16,0.59,1,09/04,-1,0,1,0,5.46,1.0,－・＋
1827,00971,野村美國研發龍頭,市,17.72,0.33,1.9,418,09/04,-1,0,396,395,0.53,1.0,－・＋
1828,00640L,富邦日本正2,市,108.5,0.8,0.74,73,09/04,10,0,-27,-17,0.06,1.0,＋・－
1829,00830,國泰費城半導體,市,80.95,1.55,1.95,5223,09/04,1649,0,-1998,-349,8.17,1.0,＋・－
1830,3272,東碩,櫃,14.6,0.4,2.82,376,09/04,-23,0,47,24,0.59,1.0,－・＋
1831,4109,加捷生醫,櫃,11.15,0.15,1.36,132,09/04,-17,0,0,-17,1.14,1.0,－・＋
1832,4420,光明,櫃,38.55,0.45,1.18,27,09/04,-3,1,0,-2,0.39,1.0,－＋・
1833,0055,元大MSCI金融,市,49.0,0.8,1.66,985,09/04,33,0,-307,-274,0.8,0.9,＋・－
1834,00900,富邦特選高股息30,市,19.75,0.22,1.13,9302,09/04,1986,0,5485,7471,14.6,0.9,＋・＋
1835,1324,地球,市,10.1,-0.15,-1.46,56,09/04,9,0,0,9,0.71,0.9,＋・・
1836,2419,仲琦,市,27.1,-0.2,-0.73,3179,09/04,-436,0,-5,-442,2.99,0.9,－・－
1837,2755,揚秦,櫃,100.5,-2.0,-1.95,115,09/04,-34,0,-8,-42,0.43,0.9,－・－
1838,3489,森寶,櫃,22.85,0.1,0.44,37,09/04,7,0,0,7,0.84,0.9,＋・・
1839,4116,明基醫,櫃,40.25,-0.2,-0.49,21,09/04,-2,0,0,-2,0.41,0.9,－・・
1840,5016,松和,櫃,24.8,0.0,0.0,1,09/04,0,0,0,0,0.45,0.9,・・・
1841,5489,彩富,櫃,41.4,0.3,0.73,45,09/04,6,0,0,6,0.94,0.9,＋・・
1842,8935,邦泰,櫃,18.1,0.1,0.56,107,09/04,-14,0,0,-14,1.03,0.9,－・・
1843,9931,欣高,市,33.9,0.0,0.0,9,09/04,3,0,0,3,1.11,0.9,＋・・
1844,00762,元大全球AI,市,113.35,3.25,2.95,439,09/04,229,0,-174,55,0.42,0.9,＋・－
1845,1472,三洋實業,市,89.9,1.7,1.93,28,09/04,14,0,0,14,0.47,0.9,＋・・
1846,2736,富野,櫃,11.55,0.0,0.0,30,09/04,1,0,0,1,0.72,0.9,＋・＋
1847,6697,東捷資訊,櫃,40.6,-0.65,-1.58,6,09/04,0,0,1,1,0.25,0.9,・・＋
1848,7842,天能綠電,櫃,98.2,-0.7,-0.71,24,09/04,0,0,0,0,0.17,0.9,・・・
1849,8432,東生華,櫃,50.9,0.6,1.19,146,09/04,25,0,1,26,0.35,0.9,＋・＋
1850,2524,京城,市,34.7,0.7,2.06,54,09/04,23,0,0,23,3.27,0.9,＋・・
1851,3332,幸康,櫃,61.0,0.0,0.0,3,09/04,-1,0,0,-1,0.43,0.9,－・・
1852,6464,台數科,市,77.6,0.8,1.04,37,09/04,-4,0,0,-4,1.2,0.9,－・・
1853,8933,愛地雅,櫃,4.65,-0.01,-0.21,23,09/04,0,0,0,0,2.91,0.9,・・・
1854,00932,兆豐永續高息等權,市,17.55,0.15,0.86,470,09/04,119,0,204,323,0.98,0.9,＋・＋
1855,00983D,主動富邦複合收益,市,9.86,0.01,0.1,573,09/04,-296,0,255,-41,0.92,0.9,－・＋
1856,00987B,野村10+澳洲公債,櫃,15.88,0.1,0.63,322,09/04,-2,0,70,68,0.64,0.9,－・＋
1857,6508,惠光,櫃,25.75,-0.3,-1.15,19,09/04,-1,0,0,-1,0.77,0.9,－・＋
1858,00788B,元大10年IG電能債,櫃,29.05,0.03,0.1,87,09/04,-18,0,64,46,0.22,0.9,－・＋
1859,00941,中信上游半導體,市,24.73,0.25,1.02,547,09/04,301,0,-19,282,3.96,0.9,＋・－
1860,6715,嘉基,市,320.0,12.5,4.07,1157,09/04,86,0,8,94,0.59,0.9,＋・＋
1861,8435,鉅邁,櫃,53.4,0.0,0.0,5,09/04,0,0,0,0,0.31,0.9,・・・
1862,00904,台新臺灣半導體30,市,40.53,0.52,1.3,689,09/04,289,-100,48,237,1.37,0.9,＋－＋
1863,00998A,主動復華金融股息,櫃,18.09,0.28,1.57,4661,09/04,100,0,-3196,-3096,2.04,0.9,＋・－
1864,1535,中宇,市,45.35,0.05,0.11,22,09/04,0,0,0,0,1.07,0.9,・・・
1865,2432,倚天酷碁-創,市,27.15,0.25,0.93,15,09/04,0,0,-1,-1,0.53,0.9,・・－
1866,3597,映興,櫃,26.75,0.6,2.29,13,09/04,-1,0,0,-1,0.34,0.9,－・・
1867,00877,復華中國5G,櫃,36.28,0.17,0.47,1558,09/04,128,0,-229,-101,1.42,0.8,＋・－
