代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.76,0.02,0.07,26W32,08/06,64,711597,43.4,117.0,0,0,0.0,0.0,-8,-20249,-13.6,-3.33,4,4061,8.06,0.67
00717,富邦美國特別股,14.99,-0.08,-0.53,26W32,08/06,58,28915,60.8,23.8,0,0,0.0,0.0,2,161,6.46,0.13,23,18582,74.4,15.3
00772B,中信高評級公司債,33.43,0.03,0.09,26W32,08/06,19,124879,44.3,3.72,0,0,0.0,0.0,4,6587,13.9,0.2,50,267113,40.4,7.96
00900,富邦特選高股息30,18.67,-0.07,-0.37,26W32,08/06,18,237466,25.3,14.9,0,0,0.0,0.0,18,341216,36.3,21.4,18,587182,62.4,36.8
6657,華安,31.0,0.5,1.64,26W32,08/06,13,1876,14.2,2.11,0,0,0.0,0.0,-1,-3,-1.23,0.0,13,1873,14.2,2.11
2645,長榮航太,194.0,-2.5,-1.27,26W32,08/06,12,16589,7.2,4.43,-4,-4115,-3.92,-1.1,-1,-18,-0.22,0.0,2,1617,6.88,0.43
8467,波力-KY,97.9,-0.6,-0.61,26W32,08/06,12,197,19.0,0.41,0,0,0.0,0.0,-1,-4,-6.9,-0.01,12,196,18.9,0.41
00898,國泰基因免疫革命,9.61,0.03,0.31,26W32,08/06,11,20659,43.9,14.7,0,0,0.0,0.0,-1,-112,-5.68,-0.08,26,43904,49.6,31.3
00942B,台新美A公司債20+,14.15,-0.01,-0.07,26W32,08/06,11,287250,78.3,14.4,0,0,0.0,0.0,1,495,13.2,0.02,4,6479,26.2,0.32
2910,統領,24.45,-0.25,-1.01,26W32,08/06,11,353,8.34,0.2,0,0,0.0,0.0,-2,-21,-2.15,-0.01,11,345,8.15,0.2
4438,廣越,60.5,0.0,0.0,26W32,08/06,11,525,14.6,0.46,0,0,0.0,0.0,-1,-5,-1.58,0.0,11,511,14.2,0.45
00864B,中信美國公債0-1,47.1,0.0,0.0,26W32,08/06,10,12864,19.2,13.1,0,0,0.0,0.0,-4,-4351,-16.4,-4.43,2,1464,10.1,1.49
1565,精華,93.1,-0.1,-0.11,26W32,08/06,10,515,7.03,1.02,0,0,0.0,0.0,-1,0,-0.08,0.0,10,521,7.11,1.03
2887E,台新新光戊特一,48.75,0.0,0.0,26W32,08/06,10,1122,8.92,0.22,0,0,0.0,0.0,0,0,0.0,0.0,10,1122,8.92,0.22
5324,士開,12.4,0.1,0.81,26W32,08/06,10,9598,56.1,4.24,0,0,0.0,0.0,1,0,0.01,0.0,10,9598,56.1,4.24
00916,國泰全球品牌50,27.35,-0.16,-0.58,26W32,08/06,9,11238,6.85,9.74,0,0,0.0,0.0,7,25325,39.8,21.9,7,35416,55.6,30.7
00918,大華優利高填息30,33.58,-0.08,-0.24,26W32,08/06,9,129105,6.74,3.82,0,0,0.0,0.0,7,231394,22.4,6.85,7,351346,34.0,10.4
2006,東和鋼鐵,86.2,7.8,9.95,26W32,08/06,9,62582,34.9,8.57,-1,-466,-1.57,-0.06,-1,-33,-0.11,0.0,5,28352,31.6,3.88
3714,富采,57.7,2.6,4.72,26W32,08/06,9,22561,5.25,3.06,0,0,0.0,0.0,-1,-55,-0.21,-0.01,9,21419,4.98,2.9
00652,富邦印度,34.46,0.01,0.03,26W32,08/06,8,3263,22.8,5.22,4,343,5.15,0.55,4,1236,18.5,1.98,12,7324,31.7,11.7
1203,味王,47.5,-0.3,-0.63,26W32,08/06,8,345,25.7,0.14,0,0,0.0,0.0,-1,-24,-15.5,-0.01,8,332,24.8,0.14
1235,興泰,36.9,0.85,2.36,26W32,08/06,8,189,16.3,0.1,0,0,0.0,0.0,-1,-13,-18.4,-0.01,-1,-7,-9.93,0.0
1341,富林-KY,59.3,-0.1,-0.17,26W32,08/06,8,48,15.1,0.09,0,0,0.0,0.0,-1,-4,-18.4,-0.01,8,46,14.5,0.09
1454,台富,13.0,0.05,0.39,26W32,08/06,8,132,12.2,0.1,0,0,0.0,0.0,-1,-9,-14.6,-0.01,-1,-6,-9.74,0.0
