排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00980A,主動野村臺灣優選,22.13,0.67,3.12,08/03,56.2,30.0,38.4,29.4,24.2,15.6,4.6,2.45,1.32,,,2.18
2,00709,富邦歐洲,41.0,-0.5,-1.2,08/03,9.14,8.5,7.6,21.9,36.8,28.7,9.12,3.67,1.48,0.64,,3.01
3,009814,富邦標普500,11.31,0.09,0.8,08/03,5.65,3.42,2.84,19.4,36.4,25.2,5.2,2.16,,,,1.59
4,3653,健策,3770.0,325.0,9.43,08/03,12.3,19.8,15.8,18.2,12.3,8.62,0.55,1.24,-0.16,-0.4,0.26,0.4
5,2360,致茂,1960.0,-140.0,-6.67,08/03,-1.79,13.2,18.4,17.1,16.4,7.73,-0.15,1.19,1.63,0.78,0.45,0.72
6,1560,中砂,671.0,31.0,4.84,08/03,17.2,18.0,16.2,16.8,14.0,6.16,2.26,-0.97,-0.78,0.22,0.09,-0.7
7,2880,華南金,43.05,-0.65,-1.49,08/03,26.6,20.9,16.9,15.6,21.5,16.3,21.3,13.7,13.3,9.03,3.75,12.9
8,2637,慧洋-KY,83.0,4.7,6.0,08/03,32.2,20.6,15.6,15.3,16.0,8.62,-4.78,-3.65,-2.47,0.29,0.29,-4.71
9,6831,邁科,565.0,40.0,7.62,08/03,44.3,36.4,16.1,13.0,4.45,0.04,3.69,1.58,,,,1.24
10,3529,力旺,2390.0,-85.0,-3.43,08/03,8.55,18.3,15.7,12.6,7.68,-0.14,-2.62,-0.11,0.16,-0.49,0.19,0.02
11,2882,國泰金,100.5,-1.0,-0.99,08/03,25.5,13.1,12.2,12.4,5.36,-0.25,-14.3,-8.66,-8.61,4.54,1.95,-8.99
12,3665,貿聯-KY,2095.0,-5.0,-0.24,08/03,11.2,12.5,11.0,12.2,16.0,12.9,0.58,0.74,-0.54,0.96,0.44,-1.32
13,2881,富邦金,129.5,-0.5,-0.38,08/03,26.7,16.5,12.8,12.0,8.18,4.49,-6.78,-4.92,-0.75,4.24,1.7,-6.42
14,2059,川湖,8635.0,785.0,10.0,08/03,22.8,22.2,15.3,11.7,9.2,8.9,4.59,3.91,-0.06,0.39,0.54,0.36
15,6669,緯穎,5925.0,535.0,9.93,08/03,12.8,18.6,15.3,11.5,10.5,10.4,5.87,4.12,1.71,0.37,,2.51
16,7734,印能科技,3690.0,320.0,9.5,08/03,6.18,11.7,10.0,10.9,8.28,8.3,3.77,4.54,2.69,,,3.42
17,5274,信驊,15975.0,1450.0,9.98,08/03,11.9,12.2,18.3,10.5,13.3,4.46,-1.11,1.08,1.77,0.5,-0.08,1.8
18,8210,勤誠,1095.0,50.0,4.78,08/03,0.0,10.6,9.45,10.4,-0.07,-3.47,3.37,-0.17,0.4,0.19,0.06,0.61
19,4915,致伸,64.6,-0.8,-1.22,08/03,-0.21,11.8,8.73,10.2,2.5,1.42,3.45,0.41,-0.58,2.43,0.71,0.94
20,2855,統一證,44.15,0.85,1.96,08/03,4.93,7.15,8.63,9.78,8.09,7.08,12.0,8.15,5.77,3.1,1.44,6.81
21,5288,豐祥-KY,189.5,6.5,3.55,08/03,32.3,20.4,15.4,9.57,8.37,4.74,0.77,0.59,0.45,0.09,-0.71,0.68
22,2886,兆豐金,51.6,-1.5,-2.82,08/03,12.2,9.04,8.48,8.98,11.7,12.1,23.4,14.0,7.27,4.55,1.87,12.1
23,00741B,富邦全球非投等債,37.9,0.02,0.05,08/03,0.0,0.0,0.0,8.7,36.9,24.8,9.73,5.0,1.87,0.39,,4.1
24,6548,長科*,70.2,5.2,8.0,08/03,13.6,8.6,5.51,8.0,8.53,6.61,2.63,1.48,1.91,1.13,,1.93
25,1736,喬山,130.0,7.0,5.69,08/03,31.1,13.3,10.2,7.5,5.24,4.29,2.05,0.83,-0.12,1.04,0.26,0.63
26,4764,雙鍵,263.0,3.0,1.15,08/03,5.48,3.8,8.27,7.48,11.6,8.64,5.12,2.28,1.52,1.48,,1.94
27,3017,奇鋐,2550.0,230.0,9.91,08/03,12.6,14.9,12.0,7.34,7.01,4.31,1.2,1.99,0.09,-0.42,0.11,0.27
28,2885,元大金,68.0,-0.1,-0.15,08/03,13.2,7.84,6.6,7.22,4.09,2.15,-9.73,-5.24,-7.02,0.01,0.84,-7.09
29,2535,達欣工,89.4,1.2,1.36,08/03,28.6,13.8,11.2,7.07,4.8,2.69,0.31,0.4,-0.06,0.08,0.01,0.13
30,1419,新紡,67.8,0.2,0.3,08/03,41.9,25.8,15.8,7.05,4.68,4.9,1.48,1.29,0.22,0.12,0.07,0.9
31,2546,根基,104.0,2.5,2.46,08/03,23.8,13.9,9.71,6.79,4.63,4.47,1.43,0.94,0.57,0.1,0.05,0.91
32,00645,富邦日本,55.75,-1.0,-1.76,08/03,0.0,0.0,0.0,6.79,15.0,9.22,1.95,0.86,0.35,0.05,0.02,0.73
33,00850,元大臺灣ESG永續,86.4,0.5,0.58,08/03,45.6,13.7,10.7,6.78,5.28,3.17,6.09,2.65,1.01,0.49,,1.86
34,2883,凱基金,30.4,-0.45,-1.46,08/03,18.4,8.16,6.25,6.65,4.85,0.99,12.0,8.08,5.14,2.69,1.43,7.18
35,6223,旺矽,5805.0,525.0,9.94,08/03,1.3,-0.14,11.5,6.64,6.52,5.83,3.72,2.03,1.7,0.9,0.23,1.1
36,3036,文曄,204.5,8.0,4.07,08/03,28.3,15.4,10.2,6.59,3.54,-5.06,-10.6,-5.49,-3.26,0.08,0.27,-5.32
37,2449,京元電子,233.5,10.0,4.47,08/03,11.9,9.83,9.57,6.03,3.94,1.71,-3.6,-2.27,-0.56,-0.35,-0.32,-2.16
38,2891,中信金,64.8,-0.1,-0.15,08/03,-3.0,1.26,-0.07,5.88,3.46,2.21,-3.09,-2.33,-5.65,4.73,2.35,-3.34
39,7769,鴻勁,6425.0,245.0,3.96,08/03,7.16,4.26,10.1,5.77,4.15,4.78,3.02,1.44,,,,1.4
40,8436,大江,113.0,0.0,0.0,08/03,25.0,14.8,10.5,5.69,2.61,-1.07,-2.79,-2.26,-1.47,-0.27,-0.02,-0.16
41,6469,大樹,77.4,-0.8,-1.02,08/03,18.5,10.9,8.09,5.32,3.11,1.87,0.47,0.25,0.06,-0.03,-0.02,0.18
42,006205,富邦上証,40.65,-0.68,-1.65,08/03,16.5,11.8,5.37,5.03,6.85,2.59,-1.06,-1.45,-0.68,-0.48,-1.06,-1.24
43,5347,世界,151.0,-0.5,-0.33,08/03,4.33,5.79,8.59,4.98,2.58,0.75,0.54,-0.91,-2.73,1.62,0.86,-1.91
44,3228,金麗科,140.0,-0.5,-0.36,08/03,0.0,12.4,7.94,4.98,3.56,1.76,0.34,0.19,0.13,0.03,0.01,0.18
45,00740B,富邦全球投等債,37.99,-0.12,-0.31,08/03,0.0,0.0,0.0,4.74,9.57,5.53,1.21,0.63,-0.19,0.06,,0.56
46,2383,台光電,4980.0,235.0,4.95,08/03,11.7,8.63,7.51,4.71,5.0,3.98,1.37,2.44,0.56,-0.81,0.09,0.94
47,2890,永豐金,40.05,-0.55,-1.35,08/03,-0.36,3.11,3.15,4.66,7.44,6.58,10.3,6.24,4.84,0.49,1.53,5.43
48,3008,大立光,3960.0,-75.0,-1.86,08/03,3.62,4.55,3.88,4.45,6.52,4.03,2.24,0.93,1.46,0.59,0.23,1.22
49,6005,群益證,34.55,0.35,1.02,08/03,28.6,12.8,9.2,4.44,-13.0,-15.2,-15.8,-9.82,-6.68,0.1,0.04,-9.14
50,6121,新普,362.5,10.0,2.84,08/03,-9.17,7.52,6.18,4.42,-8.25,-1.75,-8.7,-8.55,-10.5,1.32,0.71,-11.5
51,3037,欣興,865.0,78.0,9.91,08/03,3.39,3.03,4.29,4.35,3.75,3.17,1.91,2.73,1.74,0.65,0.25,2.67
52,2504,國產,31.5,0.3,0.96,08/03,-4.18,-1.3,-0.79,4.19,2.58,-4.25,7.24,3.04,-4.07,4.04,1.31,3.14
53,2049,上銀,332.0,27.5,9.03,08/03,15.0,10.2,7.48,4.01,2.09,1.1,0.46,0.2,-0.08,0.03,0.02,0.21
54,2379,瑞昱,704.0,21.0,3.07,08/03,1.94,4.53,3.71,3.96,4.51,3.19,10.1,3.58,0.79,1.46,0.91,2.31
55,2330,台積電,2370.0,-55.0,-2.27,08/03,1.14,7.25,5.44,3.86,3.16,2.38,3.05,2.19,1.47,0.74,0.31,2.03
56,006201,元大富櫃50,39.88,1.81,4.75,08/03,0.0,3.13,7.76,3.79,1.76,3.68,3.41,1.46,-1.64,-0.97,-5.54,0.46
57,2027,大成鋼,44.45,1.25,2.89,08/03,-25.1,-13.2,-0.49,3.76,2.06,2.62,-2.31,-0.63,0.2,-0.24,0.04,-0.27
58,8069,元太,189.0,0.0,0.0,08/03,-0.06,0.04,3.68,3.72,6.41,7.58,4.24,2.75,1.38,0.2,0.12,2.71
59,4123,晟德,38.5,0.75,1.99,08/03,14.6,7.75,5.73,3.7,2.19,0.99,0.22,0.07,0.06,0.02,0.0,0.04
60,2345,智邦,2335.0,210.0,9.88,08/03,4.12,4.63,5.39,3.52,3.77,4.15,1.52,2.26,0.6,0.73,-0.09,1.12
