排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
601,00679B,元大美債20年,25.78,0.01,0.04,26W35,08/28,41.3,-0.01,51.0,0.0,57.3,-0.03,60.1,0.03
602,6425,易發,62.8,1.3,2.11,26W35,08/28,47.3,0.01,50.2,-0.42,57.3,0.01,61.2,0.0
603,6188,廣明,66.6,1.0,1.52,26W35,08/28,49.8,-0.08,53.8,-0.03,57.3,-0.17,59.3,-0.22
604,1316,上曜,10.6,-0.15,-1.4,26W35,08/28,44.5,0.36,51.7,0.35,57.3,0.09,61.6,0.49
605,4939,亞電,87.9,6.4,7.85,26W35,08/28,48.3,-6.77,51.8,-7.06,57.3,-7.48,62.5,-7.21
606,8289,泰藝,44.5,0.3,0.68,26W35,08/28,43.6,-0.24,49.4,-0.56,57.2,-0.01,61.9,-0.01
607,6259,百徽,30.15,1.2,4.15,26W35,08/28,48.6,0.31,53.3,0.98,57.2,0.0,58.9,0.0
608,6658,聯策,178.0,4.0,2.3,26W35,08/28,44.1,-0.41,51.2,-1.08,57.1,-1.17,62.6,-0.01
609,00981D,主動中信非投等債,10.3,0.01,0.1,26W35,08/28,29.7,0.04,44.6,0.24,57.0,-0.08,63.7,-0.56
610,1760,寶齡富錦,56.3,0.0,0.0,26W35,08/28,45.1,-0.03,50.2,-0.03,57.0,-0.02,62.3,-0.02
611,6158,禾昌,17.4,0.1,0.58,26W35,08/28,42.6,0.0,48.1,0.01,56.9,0.02,58.7,0.02
612,6486,互動,82.2,-0.9,-1.08,26W35,08/28,47.1,0.1,52.3,-0.03,56.9,-0.01,56.9,-0.01
613,2636,台驊控股,69.4,-0.1,-0.14,26W35,08/28,47.3,0.08,52.1,0.02,56.9,0.05,59.1,0.14
614,3550,聯穎,23.2,0.25,1.09,26W35,08/28,47.2,-0.65,52.5,-0.84,56.9,-1.07,60.1,-0.13
615,00642U,期元大S&P石油,30.27,0.32,1.07,26W35,08/28,47.7,1.32,52.6,1.42,56.8,0.13,59.6,0.31
616,3714,富采,66.8,5.3,8.62,26W35,08/28,46.8,-0.39,52.4,-0.35,56.8,-0.27,59.4,-0.38
617,6167,久正,10.2,-0.1,-0.97,26W35,08/28,42.7,-0.02,49.7,-0.31,56.8,-0.51,58.7,-0.19
618,6116,彩晶,14.05,0.15,1.08,26W35,08/28,50.3,-0.98,53.9,-1.14,56.7,-1.17,57.9,-1.21
619,6123,上奇,43.6,-0.1,-0.23,26W35,08/28,44.1,-0.01,50.2,-0.04,56.7,0.0,63.9,0.0
620,3027,盛達,18.25,0.3,1.67,26W35,08/28,47.1,-0.28,51.9,-0.13,56.6,-0.13,61.3,-0.56
621,1733,五鼎,32.35,0.1,0.31,26W35,08/28,44.0,-0.14,50.3,-0.3,56.6,0.12,58.1,-0.26
622,4128,中天,14.65,0.1,0.69,26W35,08/28,44.7,0.03,51.3,0.1,56.6,0.15,58.4,0.23
623,1785,光洋科,102.0,2.0,2.0,26W35,08/28,48.0,0.11,52.5,0.13,56.5,0.19,58.9,0.21
624,8112,至上,90.5,1.2,1.34,26W35,08/28,48.5,0.4,53.0,0.35,56.5,0.06,58.6,0.48
625,6983,華洋精機,355.0,-3.0,-0.84,26W35,08/28,33.1,0.18,45.3,0.51,56.5,0.68,58.8,0.68
626,00676R,富邦臺灣加權反1,5.44,-0.08,-1.45,26W35,08/28,31.4,-0.22,44.7,-0.27,56.4,-1.22,64.2,-0.09
627,4173,久裕,17.15,-0.1,-0.58,26W35,08/28,46.7,0.04,53.2,0.06,56.4,0.0,57.0,0.0
628,3257,虹冠電,49.7,0.05,0.1,26W35,08/28,47.1,0.07,52.0,0.51,56.3,0.12,57.6,-0.02
629,6645,金萬林-創,12.35,-0.05,-0.4,26W35,08/28,38.8,0.01,50.7,0.01,56.3,0.01,62.4,0.01
630,3028,增你強,64.1,0.1,0.16,26W35,08/28,48.4,0.19,52.2,0.18,56.3,0.38,58.7,0.2
631,3645,達邁,71.6,1.3,1.85,26W35,08/28,45.4,0.2,49.3,0.24,56.3,0.9,60.6,-0.25
632,3152,璟德,238.0,5.5,2.37,26W35,08/28,40.7,1.68,46.4,1.49,56.2,1.26,59.1,0.0
633,4557,永新-KY,50.1,0.55,1.11,26W35,08/28,35.4,-0.1,43.8,-0.05,56.2,-0.05,61.7,-0.05
634,3526,凡甲,283.0,3.0,1.07,26W35,08/28,34.5,-0.06,41.7,-0.7,56.2,1.31,58.3,-0.96
635,00984D,主動聯博全球非投,9.9,-0.01,-0.1,26W35,08/28,26.5,-0.18,41.3,-0.16,56.2,0.27,63.6,1.09
636,9110,越南控-DR,3.0,-0.05,-1.64,26W35,08/28,32.0,-0.02,43.8,-0.02,56.2,-0.01,62.9,-0.01
637,3305,昇貿,111.0,2.5,2.3,26W35,08/28,48.1,0.5,52.8,0.64,56.1,0.1,59.1,0.02
638,6176,瑞儀,91.9,1.6,1.77,26W35,08/28,45.4,1.52,50.4,1.7,56.1,2.25,60.5,3.21
639,3209,全科,46.6,-0.4,-0.85,26W35,08/28,45.0,0.75,50.7,0.63,56.1,1.05,59.0,1.06
640,4109,加捷生醫,11.15,0.15,1.36,26W35,08/28,42.4,-0.07,50.5,0.01,56.0,0.01,60.8,0.01
641,5291,邑昇,67.0,-1.7,-2.47,26W35,08/28,38.5,-1.56,43.9,-1.93,56.0,-0.68,69.8,2.9
642,5356,協益,26.05,0.15,0.58,26W35,08/28,44.0,0.05,50.7,-0.1,56.0,0.48,57.5,-0.01
643,1338,廣華-KY,14.45,0.0,0.0,26W35,08/28,44.1,0.11,49.6,0.35,55.9,0.03,59.4,0.72
644,6263,普萊德,169.5,-2.0,-1.17,26W35,08/28,45.7,-0.04,51.5,-0.03,55.9,-0.03,59.0,0.0
645,5351,鈺創,112.5,2.5,2.27,26W35,08/28,46.4,1.65,51.2,1.91,55.9,2.17,58.3,2.03
646,4114,健喬,29.8,0.2,0.68,26W35,08/28,41.8,0.13,49.1,0.21,55.9,0.29,59.8,0.52
647,00714,群益道瓊美國地產,21.73,0.22,1.02,26W35,08/28,43.3,3.01,50.2,4.41,55.9,5.59,67.0,6.9
648,6426,統新,269.5,4.0,1.51,26W35,08/28,41.3,1.54,47.5,0.94,55.9,-0.53,59.3,-0.69
649,6527,明達醫,74.2,0.1,0.13,26W35,08/28,27.5,-0.02,38.9,-0.18,55.8,-0.19,63.9,-0.11
650,3499,環天科,13.6,1.2,9.68,26W35,08/28,48.3,0.16,51.8,-0.03,55.8,-0.03,58.1,-0.03
651,6163,華電網,41.2,0.9,2.23,26W35,08/28,45.8,-0.38,51.4,-0.2,55.7,-0.33,59.8,0.32
652,4971,IET-KY,624.0,13.0,2.13,26W35,08/28,41.5,1.75,46.7,1.46,55.7,2.02,70.0,0.0
653,00842B,台新美元銀行債,29.26,0.04,0.14,26W35,08/28,38.5,0.14,44.9,0.57,55.7,2.53,58.1,0.5
654,5203,訊連,58.8,0.0,0.0,26W35,08/28,41.3,-0.04,48.9,0.27,55.6,0.01,60.0,0.01
655,6961,旅天下,50.0,0.0,0.0,26W35,08/28,39.8,-0.03,46.8,-0.02,55.6,0.0,61.1,0.0
656,6197,佳必琪,315.0,16.0,5.35,26W35,08/28,46.5,0.27,51.0,0.33,55.5,0.61,58.8,0.09
657,8261,富鼎,180.5,7.5,4.34,26W35,08/28,48.8,-1.63,51.1,-1.06,55.4,-1.03,58.4,-0.54
658,8064,東捷,112.0,10.0,9.8,26W35,08/28,48.9,-0.21,52.0,-0.42,55.4,-0.07,58.8,0.14
659,00938,凱基優選30,26.46,0.36,1.38,26W35,08/28,51.2,-0.51,54.6,-0.41,55.4,-0.53,55.4,-1.11
660,5220,萬達光電,19.6,-0.05,-0.25,26W35,08/28,40.5,-0.01,50.2,-0.01,55.4,-0.01,61.2,-0.01
661,5493,三聯,84.4,0.3,0.36,26W35,08/28,40.0,-0.28,45.8,0.02,55.2,0.02,65.7,0.02
662,0055,元大MSCI金融,49.0,0.8,1.66,26W35,08/28,47.4,0.45,51.0,0.32,55.2,0.37,59.6,0.44
663,3693,營邦,663.0,15.0,2.31,26W35,08/28,42.5,-1.9,47.5,-1.28,55.2,0.45,57.5,-0.45
664,1781,合世,10.3,0.1,0.98,26W35,08/28,44.6,0.01,49.0,0.01,55.2,-0.05,64.6,0.0
665,1711,永光,42.3,0.75,1.81,26W35,08/28,46.4,-0.89,50.3,-0.91,55.0,-1.22,57.4,-1.21
666,2104,國際中橡,10.3,0.0,0.0,26W35,08/28,39.6,0.12,47.2,-0.03,55.0,0.03,58.3,0.06
667,3312,弘憶股,52.8,0.8,1.54,26W35,08/28,49.3,-0.01,52.9,-0.06,54.9,-0.07,56.4,-0.11
668,2616,山隆,13.45,0.0,0.0,26W35,08/28,47.3,-0.21,51.6,-0.18,54.9,-0.35,56.5,0.0
669,3438,類比科,64.5,-1.5,-2.27,26W35,08/28,48.7,-0.05,51.8,0.12,54.9,0.0,54.9,0.0
670,6441,廣錠,21.0,0.05,0.24,26W35,08/28,46.7,-0.01,50.9,0.0,54.8,0.0,58.1,0.0
671,4161,聿新科,22.8,0.1,0.44,26W35,08/28,32.8,0.01,41.3,-0.01,54.8,-0.01,59.7,-0.02
672,3707,漢磊,62.0,1.5,2.48,26W35,08/28,50.2,0.08,52.9,0.12,54.8,-0.08,55.9,-0.22
673,2461,光群雷,18.25,-0.05,-0.27,26W35,08/28,38.3,-0.66,46.1,-0.43,54.7,-0.42,58.8,-0.46
674,006205,富邦上証,40.78,0.28,0.69,26W35,08/28,44.4,0.17,51.4,0.19,54.6,-0.11,60.5,-0.09
675,4104,佳醫,70.9,0.1,0.14,26W35,08/28,46.7,-0.07,51.1,0.02,54.6,0.03,56.8,0.33
676,4162,智擎,57.8,0.0,0.0,26W35,08/28,43.5,0.5,48.6,0.37,54.6,0.54,58.5,1.33
677,8271,宇瞻,217.0,0.0,0.0,26W35,08/28,46.7,-0.99,50.4,-1.05,54.5,-1.81,58.9,-0.09
678,6140,訊達,16.7,0.15,0.91,26W35,08/28,47.4,-0.34,50.1,0.09,54.5,0.81,58.1,0.0
679,6111,光聚晶電,37.85,0.45,1.2,26W35,08/28,46.5,-0.03,50.8,-0.03,54.5,-0.21,55.2,-0.75
680,4155,訊映,14.45,0.15,1.05,26W35,08/28,39.5,0.2,46.2,-0.04,54.4,0.1,58.9,0.03
681,8096,擎亞,104.5,0.5,0.48,26W35,08/28,47.4,0.3,51.0,-0.06,54.4,0.49,56.7,0.66
682,4979,華星光,629.0,57.0,9.97,26W35,08/28,43.4,-3.47,47.5,-4.3,54.4,-3.69,60.3,-4.11
683,8163,達方,31.5,0.4,1.29,26W35,08/28,45.8,-0.07,51.0,0.05,54.3,0.06,57.4,0.25
684,8091,翔名,215.0,0.5,0.23,26W35,08/28,38.6,-0.11,44.3,0.05,54.3,0.01,59.4,0.0
685,8929,富堡,13.1,0.0,0.0,26W35,08/28,45.4,0.0,48.8,0.0,54.3,0.0,56.4,0.0
686,6245,立端,78.2,2.1,2.76,26W35,08/28,41.0,0.18,46.7,0.31,54.3,0.13,56.8,0.53
687,5225,東科-KY,57.4,-3.6,-5.9,26W35,08/28,44.0,0.02,48.5,-0.29,54.3,0.43,56.5,-0.79
688,3466,德晉,24.35,-0.35,-1.42,26W35,08/28,40.0,-0.22,46.6,-0.45,54.3,-0.09,58.6,-0.1
689,6994,富威電力,35.2,-0.35,-0.98,26W35,08/28,41.5,-0.35,47.4,-0.39,54.2,0.92,57.6,1.72
690,1529,樂事綠能,16.45,-0.25,-1.5,26W35,08/28,47.9,-0.33,52.0,-0.14,54.2,0.11,56.0,-0.16
691,6205,詮欣,65.9,0.5,0.76,26W35,08/28,45.1,0.32,49.4,0.85,54.2,0.3,56.9,1.32
692,1513,中興電,165.5,3.0,1.85,26W35,08/28,49.0,-0.49,51.5,-0.49,54.1,-0.47,56.4,-0.4
693,8016,矽創,293.5,3.5,1.21,26W35,08/28,34.7,-0.41,43.3,0.14,54.1,0.58,61.9,0.57
694,4167,松瑞藥,19.15,0.15,0.79,26W35,08/28,38.8,-2.92,46.8,-3.59,54.1,-3.82,57.7,-3.94
