" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2017官田鋼","鋼鐵","22.35","22.5","22.5","40","0.15"," ","99,905","100,587","100,587","40","682","8.99","0.00"," "
" "," ","","2020美亞","鋼鐵","16.71","16.71","16.71","32","0.00"," ","44,643","44,643","44,643","32","0","21.15","0.10"," "
" "," ","","2022聚亨","鋼鐵","7.18","7.18","7.18","32","0.00"," ","24,237","24,237","24,237","32","0","7.68","0.09"," "
" "," ","","2023燁輝","鋼鐵","4.7","4.7","4.7","32","0.00"," ","88,284","88,284","88,284","32","0","13.65","0.00"," "
" "," ","","2024志聯","鋼鐵","22.3","22.3","22.3","32","0.00"," ","21,751","21,751","21,751","32","0","14.10","0.00"," "
" "," ","","2025千興","鋼鐵","7.02","7.02","7.03","41","0.01"," ","12,134","12,134","12,154","41","20","11.90","-0.10"," "
" "," ","","2027大成鋼","鋼鐵","4.38","4.38","4.38","32","0.00"," ","113,221","113,363","113,414","50","193","41.65","-0.10"," "
" "," ","","2028威致","鋼鐵","10.77","10.77","10.77","32","0.00"," ","35,099","35,099","35,099","32","0","16.75","0.10"," "
" "," ","","2029盛餘","鋼鐵","65.76","65.76","65.76","32","0.00"," ","211,221","211,221","211,221","32","0","20.35","0.05"," "
" "," ","","2030彰源","鋼鐵","24.02","24.02","24.02","32","0.00"," ","67,403","67,403","67,403","32","0","17.95","0.20"," "
" "," ","","2031新光鋼","鋼鐵","18.69","18.69","18.69","32","0.00"," ","60,027","60,027","60,027","32","0","39.35","0.65"," "
" "," ","","2032新鋼","鋼鐵","8.87","8.87","8.87","32","0.00"," ","11,585","11,585","11,585","32","0","17.85","0.05"," "
" "," ","","2033佳大","鋼鐵","14.29","14.29","14.29","32","0.00"," ","11,534","11,534","11,534","32","0","15.45","0.20"," "
" "," ","","2034允強","鋼鐵","22.34","22.34","22.34","32","0.00"," ","118,194","118,194","118,194","32","0","20.10","0.00"," "
" "," ","","2038海光","鋼鐵","31.9","31.89","31.89","21","-0.01"," ","61,940","61,922","61,922","21","-18","13.80","0.15"," "
" "," ","","2049上銀","電機","9.81","9.83","9.33","30","-0.48"," ","34,731","34,781","33,041","30","-1,690","389.00","1.00"," "
" "," ","","2059川湖","電子零組件","14.09","14.09","14.09","32","0.00"," ","13,433","13,433","13,433","32","0","5065.00","365.00"," "
" "," ","","2062橋椿","居家","14.93","14.93","14.93","32","0.00"," ","29,867","29,867","29,867","32","0","18.70","0.30"," "
" "," ","","2069運錩","鋼鐵","27.28","27.28","27.28","32","0.00"," ","45,404","45,404","45,404","32","0","19.15","0.15"," "
" "," ","","2072世紀風電","綠能","-","53.27","53.32","50",""," ","-","102,286","102,386","50","","170.50","4.00"," "
" "," ","","2101南港","橡膠","4.03","4.03","4.03","32","0.00"," ","29,625","29,625","29,625","32","0","30.05","0.30"," "
" "," ","","2102泰豐","橡膠","31.48","31.48","31.48","32","0.00"," ","149,018","149,018","149,018","32","0","17.90","0.00"," "
" "," ","","2103台橡","橡膠","14.14","14.14","14.14","32","0.00"," ","116,802","116,802","116,802","32","0","19.05","0.10"," "
" "," ","","2104國際中橡","橡膠","17.93","17.93","17.93","32","0.00"," ","176,609","176,609","176,609","32","0","10.20","0.33"," "
" "," ","","2105正新","橡膠","12.8","12.8","12.8","32","0.00"," ","415,051","415,051","415,051","32","0","32.40","0.50"," "
" "," ","","2106建大","橡膠","24.24","24.24","24.24","32","0.00"," ","231,509","231,526","231,526","40","17","16.75","0.10"," "
" "," ","","2107厚生","橡膠","26.58","26.58","26.58","32","0.00"," ","80,716","80,716","80,716","32","0","25.20","0.40"," "
" "," ","","2108南帝","橡膠","37.44","37.52","37.58","50","0.14"," ","184,362","184,768","185,067","50","705","27.05","0.10"," "
" "," ","","2109華豐","橡膠","15.22","15.22","15.22","32","0.00"," ","42,522","42,522","42,522","32","0","14.10","0.00"," "
" "," ","","2114鑫永銓","橡膠","40.79","40.79","40.79","32","0.00"," ","31,820","31,820","31,820","32","0","94.00","2.20"," "
" "," ","","2115六暉-KY","汽車","11.94","11.95","11.95","40","0.01"," ","12,463","12,480","12,480","40","17","21.60","-0.35"," "
" "," ","","2201裕隆","汽車","34.47","34.47","34.47","32","0.00"," ","368,882","368,882","368,882","32","0","27.45","0.10"," "
" "," ","","2204中華","汽車","47.64","47.64","47.64","32","0.00"," ","263,751","263,751","263,751","32","0","53.80","0.90"," "
" "," ","","2206三陽工業","汽車","8.15","8.15","8.15","32","0.00"," ","63,932","63,932","63,932","32","0","60.60","0.60"," "
" "," ","","2207和泰車","汽車","19.22","21.27","21.28","50","2.06"," ","107,090","118,529","118,556","50","11,467","483.00","27.00"," "
" "," ","","2208台船","航運","33.08","33.08","33.08","32","0.00"," ","421,731","421,731","421,731","32","0","17.75","-0.25"," "
" "," ","","2211長榮鋼","鋼鐵","22.84","22.84","22.84","32","0.00"," ","95,271","95,271","95,271","32","0","93.20","1.80"," "
" "," ","","2227裕日車","汽車","87.83","87.83","87.83","32","0.00"," ","263,500","263,500","263,500","32","0","50.40","1.90"," "
" "," ","","2228劍麟","汽車","29.96","29.96","29.96","32","0.00"," ","23,906","23,906","23,906","32","0","84.70","-0.30"," "
" "," ","","2231為升","汽車","27.64","27.64","27.64","32","0.00"," ","37,585","37,585","37,585","32","0","106.00","1.50"," "
" "," ","","2233宇隆","汽車","33.66","33.66","33.66","32","0.00"," ","20,296","20,296","20,296","32","0","353.00","1.50"," "
" "," ","","2236百達-KY","汽車","13.25","13.25","13.25","32","0.00"," ","8,139","8,139","8,139","32","0","136.50","-1.00"," "
" "," ","","2239英利-KY","汽車","21.6","22.08","22.08","40","0.48"," ","25,995","25,995","25,995","32","0","24.05","-0.45"," "
" "," ","","2241艾姆勒","汽車","10.6","10.6","10.6","32","0.00"," ","11,093","11,093","11,093","32","0","34.55","-3.70"," "
" "," ","","2243宏旭-KY","汽車","17.62","17.62","17.62","32","0.00"," ","12,225","12,225","12,225","32","0","27.30","2.45"," "
" "," ","","2247汎德永業","汽車","35.05","35.05","35.05","32","0.00"," ","28,293","28,293","28,293","32","0","223.50","12.00"," "
" "," ","","2248華勝-KY","汽車","38.87","38.87","38.87","32","0.00"," ","18,502","18,502","18,502","32","0","55.10","0.40"," "
" "," ","","2250IKKA-KY","汽車","12.08","12.08","12.08","32","0.00"," ","4,398","4,398","4,398","32","0","65.00","4.10"," "
" "," ","","2254巨鎧精密-創","汽車","52.01","52.01","52.01","32","0.00"," ","33,241","33,241","33,241","32","0","70.90","5.70"," "
" "," ","","2258鴻華先進-創","汽車","88.97","88.95","88.95","21","-0.02"," ","1,557,600","1,557,600","1,557,600","32","0","30.15","0.95"," "
" "," ","","2301光寶科","電腦週邊","6.24","6.25","6.31","50","0.07"," ","144,684","144,984","146,200","50","1,516","234.50","4.00"," "
" "," ","","2302麗正","半導體","25.72","25.72","25.72","32","0.00"," ","42,788","42,788","42,788","32","0","37.50","1.80"," "
" "," ","","2303聯電","半導體","6.09","6.1","6.1","40","0.01"," ","767,779","767,779","767,779","32","0","144.50","2.50"," "
" "," ","","2305全友","電腦週邊","33.72","33.72","33.72","32","0.00"," ","69,357","69,357","69,357","32","0","23.80","0.60"," "
" "," ","","2308台達電","電子零組件","7.31","7.31","7.31","32","0.00"," ","190,065","190,045","190,045","21","-20","2445.00","55.00"," "
" "," ","","2312金寶","其他電子","9.1","9.1","9.11","41","0.01"," ","137,132","137,132","137,232","41","100","38.95","1.25"," "
" "," ","","2313華通","電子零組件","5.34","5.34","5.34","32","0.00"," ","63,706","63,706","63,706","32","0","284.50","25.50"," "
" "," ","","2314台揚","通信網路","1.04","1.04","1.04","32","0.00"," ","1,110","1,110","1,110","32","0","15.70","-0.05"," "
" "," ","","2316楠梓電","電子零組件","19.06","19.06","19.06","32","0.00"," ","34,843","34,843","34,843","32","0","168.50","0.00"," "
" "," ","","2317鴻海","其他電子","0.01","0.01","0.01","32","0.00"," ","2,139","2,139","2,139","32","0","289.00","26.00"," "
" "," ","","2321東訊","通信網路","67.4","67.4","67.4","32","0.00"," ","20,406","20,406","20,406","32","0","15.10","0.15"," "
" "," ","","2323中環","光電","9.48","9.48","9.48","32","0.00"," ","103,275","103,275","103,275","32","0","10.35","0.20"," "
" "," ","","2324仁寶","電腦週邊","4.97","4.97","4.97","32","0.00"," ","219,090","219,090","219,090","32","0","36.70","3.20"," "
" "," ","","2327國巨*","電子零組件","7.62","7.62","7.63","41","0.01"," ","158,059","158,059","158,059","32","0","738.00","-4.00"," "
" "," ","","2328廣宇","電子零組件","0.04","0.04","0.04","32","0.00"," ","212","213","213","40","1","55.50","2.50"," "
" "," ","","2329華泰","半導體","35.66","35.66","35.65","20","-0.01"," ","235,002","235,002","234,987","20","-15","61.10","1.20"," "
" "," ","","2330台積電","半導體","6.51","6.51","6.51","32","0.00"," ","1,690,526","1,690,762","1,690,762","40","235","2355.00","60.00"," "
" "," ","","2331精英","電腦週邊","48.65","48.65","48.65","32","0.00"," ","271,215","271,215","271,215","32","0","22.20","2.00"," "
" "," ","","2332友訊","通信網路","3.13","3.13","3.13","32","0.00"," ","18,909","18,909","18,909","32","0","16.95","0.95"," "
" "," ","","2337旺宏","半導體","2.54","2.52","2.52","21","-0.02"," ","50,119","50,125","50,125","40","6","166.50","6.50"," "
" "," ","","2338光罩","半導體","16.26","14.27","14.27","21","-1.99"," ","51,527","52,356","52,356","40","829","57.90","2.00"," "
" "," ","","2340台亞","半導體","20.57","20.58","20.58","40","0.01"," ","90,265","90,278","90,278","40","13","38.15","0.05"," "
" "," ","","2342茂矽","半導體","31.23","31.23","31.23","32","0.00"," ","49,209","49,209","49,209","32","0","42.80","0.40"," "
" "," ","","2344華邦電","半導體","30.25","29.9","29.9","21","-0.35"," ","1,361,637","1,345,782","1,345,782","21","-15,855","158.00","14.00"," "
" "," ","","2345智邦","通信網路","9.86","9.86","9.86","32","0.00"," ","55,356","55,356","55,356","32","0","2430.00","-5.00"," "
" "," ","","2347聯強","電子通路","19.73","18.68","18.68","21","-1.05"," ","329,087","311,587","311,587","21","-17,500","85.90","0.20"," "
" "," ","","2348海悅","其他","17.26","17.26","17.26","32","0.00"," ","31,409","31,409","31,409","32","0","68.10","0.50"," "
" "," ","","2349錸德","光電","3.41","3.41","3.41","32","0.00"," ","23,688","23,688","23,688","32","0","14.00","0.35"," "
" "," ","","2351順德","半導體","8.56","8.56","8.38","20","-0.18"," ","15,595","15,595","15,965","41","370","207.50","-12.50"," "
" "," ","","2352佳世達","電腦週邊","12.33","12.33","12.36","41","0.03"," ","195,015","195,015","195,366","41","351","28.90","1.25"," "
" "," ","","2353宏卅卅","電腦週邊","2.83","2.83","2.83","32","0.00"," ","86,405","86,405","86,405","32","0","35.20","3.20"," "
" "," ","","2354鴻準","其他電子","0.82","0.82","0.82","32","0.00"," ","11,707","11,707","11,707","32","0","60.90","2.60"," "
" "," ","","2355敬鵬","電子零組件","9.32","8.67","8.67","21","-0.65"," ","37,069","34,469","34,469","21","-2,600","65.30","3.60"," "
" "," ","","2356英業達","電腦週邊","12.51","12.51","12.51","32","0.00"," ","448,850","448,850","448,850","32","0","70.20","6.30"," "
" "," ","","2357華碩","電腦週邊","5.49","5.49","5.49","32","0.00"," ","40,812","40,812","40,812","32","0","761.00","69.00"," "
" "," ","","2359所羅門","其他電子","19.9","19.9","19.9","32","0.00"," ","34,133","34,133","34,133","32","0","143.00","6.00"," "
" "," ","","2360致茂","其他電子","5.75","3.4","3.4","21","-2.35"," ","24,475","14,472","14,472","21","-10,003","2520.00","-50.00"," "
" "," ","","2362藍天","電腦週邊","9.39","9.39","9.39","32","0.00"," ","58,459","58,459","58,459","32","0","44.05","3.05"," "
" "," ","","2363矽統","半導體","18.2","18.2","18.2","32","0.00"," ","93,749","93,749","93,749","32","0","66.90","2.20"," "
" "," ","","2364倫飛","電腦週邊","30.35","30.46","30.46","40","0.11"," ","15,904","15,959","15,959","40","55","68.40","1.10"," "
" "," ","","2365昆盈","電腦週邊","5.47","5.47","5.47","32","0.00"," ","12,133","12,133","12,133","32","0","38.70","2.35"," "
" "," ","","2367燿華","電子零組件","7.44","7.43","7.41","10","-0.03"," ","52,577","52,486","52,382","10","-195","68.10","2.30"," "
" "," ","","2368金像電","電子零組件","25.19","24.87","24.77","10","-0.42"," ","128,641","128,614","128,614","21","-27","1320.00","15.00"," "
" "," ","","2369菱生","半導體","4.38","4.38","4.38","32","0.00"," ","16,676","16,676","16,676","32","0","40.30","0.55"," "
" "," ","","2371大同","電機","5.27","5.27","5.27","32","0.00"," ","113,564","113,564","113,564","32","0","29.80","0.95"," "
" "," ","","2373震旦行","其他電子","52.88","52.9","52.9","40","0.02"," ","124,920","124,955","124,955","40","35","58.20","0.70"," "
" "," ","","2374佳能","光電","11.98","12.28","12.28","40","0.30"," ","38,885","41,344","41,344","40","2,459","83.20","4.60"," "
" "," ","","2375凱美","電子零組件","9.03","9.03","9.03","32","0.00"," ","9,816","9,816","9,816","32","0","166.50","5.00"," "
" "," ","","2376技嘉","電腦週邊","5.22","5.22","5.22","32","0.00"," ","34,971","34,971","34,971","32","0","370.00","32.50"," "
" "," ","","2377微星","電腦週邊","11.23","11.23","11.23","32","0.00"," ","94,918","94,918","94,918","32","0","131.00","7.50"," "
" "," ","","2379瑞昱","半導體","3.18","3.2","3.2","40","0.02"," ","16,432","16,498","16,498","40","66","580.00","-14.00"," "
" "," ","","2380虹光","電腦週邊","7.79","7.79","7.79","32","0.00"," ","16,902","16,902","16,902","32","0","5.39","-0.11"," "
" "," ","","2382廣達","電腦週邊","13.03","13.03","13.03","32","0.00"," ","503,567","503,567","503,567","32","0","339.00","30.50"," "
" "," ","","2383台光電","電子零組件","8.57","8.57","8.57","32","0.00"," ","30,737","30,737","30,737","32","0","5120.00","65.00"," "
" "," ","","2385群光","電子零組件","10.49","10.49","10.49","32","0.00"," ","79,772","79,772","79,772","32","0","135.50","3.50"," "
" "," ","","2387精元","電腦週邊","33.74","33.74","33.74","32","0.00"," ","65,889","65,889","65,889","32","0","41.10","0.75"," "
" "," ","","2388威盛","半導體","8.4","8.4","8.4","32","0.00"," ","46,705","46,705","46,705","32","0","76.90","2.50"," "
" "," ","","2390云辰","其他電子","29.02","29.02","29.02","32","0.00"," ","55,902","55,902","55,902","32","0","10.80","0.15"," "
" "," ","","2392正崴","電子零組件","20.42","20.42","20.42","32","0.00"," ","104,662","104,662","104,662","32","0","39.25","1.60"," "
" "," ","","2393億光","光電","5.41","5.41","5.41","32","0.00"," ","23,990","23,990","23,990","32","0","62.50","0.20"," "
" "," ","","2395研華","電腦週邊","29.2","29.01","29.01","21","-0.19"," ","252,935","251,935","251,935","21","-1,000","495.00","4.50"," "
" "," ","","2397友通","電腦週邊","45.07","45.07","45.07","32","0.00"," ","51,610","51,610","51,610","32","0","63.50","1.30"," "
" "," ","","2399映泰","電腦週邊","7.53","7.53","7.53","32","0.00"," ","13,413","13,413","13,413","32","0","47.90","0.20"," "
" "," ","","2401凌陽","半導體","15.66","15.66","15.66","32","0.00"," ","92,748","92,748","92,748","32","0","30.00","-0.05"," "
" "," ","","2402毅嘉","電子零組件","6.41","6.41","6.41","32","0.00"," ","19,718","19,718","19,718","32","0","69.40","3.30"," "
" "," ","","2404漢唐","其他電子","9.5","9.5","9.5","32","0.00"," ","18,118","18,118","18,118","32","0","1155.00","-5.00"," "
" "," ","","2405輔信","電腦週邊","6.55","6.55","6.55","32","0.00"," ","22,503","22,503","22,503","32","0","17.65","1.20"," "
" "," ","","2406國碩","光電","7.04","6.95","6.92","10","-0.12"," ","24,719","24,421","24,306","10","-413","34.55","1.25"," "
" "," ","","2408南亞科","半導體","29.31","29.31","26.33","20","-2.98"," ","908,463","908,463","908,463","32","0","347.00","23.00"," "
" "," ","","2409友達","光電","7.3","7.31","7.31","40","0.01"," ","551,374","552,325","552,325","40","951","23.00","1.80"," "
" "," ","","2412中華電","通信網路","35.29","35.29","35.29","32","0.00"," ","2,737,719","2,737,719","2,737,719","32","0","137.00","0.50"," "
" "," ","","2413環科","電子零組件","12.62","12.58","12.58","21","-0.04"," ","16,074","16,026","16,026","21","-48","51.20","0.20"," "
" "," ","","2414精技","電子通路","33.55","33.51","33.51","21","-0.04"," ","54,266","54,206","54,206","21","-60","50.80","0.40"," "
" "," ","","2415錩新","電子零組件","1.18","1.18","1.18","32","0.00"," ","1,068","1,068","1,068","32","0","27.00","0.15"," "
" "," ","","2417圓剛","電腦週邊","24.1","24.54","24.94","50","0.84"," ","37,923","38,609","39,233","50","1,310","49.00","0.95"," "
" "," ","","2419仲琦","通信網路","62.41","62.41","62.41","32","0.00"," ","200,549","200,549","200,549","32","0","32.65","1.20"," "
" "," ","","2420新巨","電子零組件","15.5","15.5","15.5","32","0.00"," ","23,662","23,662","23,662","32","0","64.30","-0.20"," "
" "," ","","2421建準","電子零組件","7.04","6.96","6.96","21","-0.08"," ","19,277","19,993","19,993","40","716","159.00","2.50"," "
" "," ","","2423固緯","其他電子","8.94","8.94","8.94","32","0.00"," ","12,972","12,972","12,972","32","0","82.10","-2.70"," "
" "," ","","2424隴華","通信網路","2.81","2.81","2.81","32","0.00"," ","1,680","1,680","1,680","32","0","12.50","-0.80"," "
" "," ","","2425承啟","電腦週邊","25.88","25.88","25.88","32","0.00"," ","24,983","24,983","24,983","32","0","35.60","1.00"," "
" "," ","","2426鼎元","光電","7.97","7.94","7.94","21","-0.03"," ","23,966","23,886","23,886","21","-80","81.20","0.30"," "
" "," ","","2427三商電","資訊服務","47.26","47.16","47.08","10","-0.18"," ","93,589","93,389","93,229","10","-360","20.60","0.30"," "
" "," ","","2428興勤","電子零組件","21.25","21.25","21.25","32","0.00"," ","27,236","27,236","27,236","32","0","292.00","-0.50"," "
" "," ","","2429銘旺科","光電","18.03","18.03","18.01","20","-0.02"," ","15,422","15,418","15,407","10","-15","47.35","0.65"," "
" "," ","","2430燦坤","電子通路","32.19","32.19","32.19","32","0.00"," ","37,600","37,600","37,600","32","0","18.30","0.25"," "
" "," ","","2431聯昌","電子零組件","34.22","34.22","34.22","32","0.00"," ","37,967","37,967","37,967","32","0","10.45","0.25"," "
" "," ","","2432倚天酷卅卅-創","電腦週邊","63.54","63.54","63.54","32","0.00"," ","39,310","39,310","39,310","32","0","26.45","0.20"," "
" "," ","","2433互盛電","其他電子","27.3","27.3","27.3","32","0.00"," ","39,461","39,461","39,461","32","0","43.40","0.45"," "
" "," ","","2434統懋","半導體","31.62","31.62","31.62","32","0.00"," ","11,702","11,702","11,702","32","0","39.75","3.25"," "
" "," ","","2436偉詮電","半導體","6.02","6.02","6.02","32","0.00"," ","12,046","12,046","12,046","32","0","77.20","0.40"," "
" "," ","","2438翔耀","光電","2.9","2.66","2.66","21","-0.24"," ","1,896","1,896","1,896","32","0","28.20","0.40"," "
" "," ","","2439美律","通信網路","9.45","9.56","9.56","40","0.11"," ","23,998","24,273","24,278","50","280","91.80","0.30"," "
" "," ","","2440太空梭","電子零組件","36.36","36.36","36.36","32","0.00"," ","50,590","50,590","50,590","32","0","17.60","0.75"," "
" "," ","","2441超豐","半導體","43.92","43.92","43.92","32","0.00"," ","249,888","249,888","249,888","32","0","141.50","0.50"," "
" "," ","","2442新美齊","營建","29.08","29.08","29.08","32","0.00"," ","94,590","94,590","94,590","32","0","18.65","-0.05"," "
" "," ","","2444兆勁","通信網路","7.89","7.89","7.89","32","0.00"," ","8,016","8,016","8,016","32","0","12.40","0.10"," "
" "," ","","2449京元電子","半導體","8.45","8.45","8.45","32","0.00"," ","103,350","103,325","103,325","21","-25","328.50","8.50"," "
" "," ","","2450神腦","通信網路","33.53","33.53","33.53","32","0.00"," ","86,594","86,594","86,594","32","0","29.85","0.60"," "
" "," ","","2451創見","半導體","2.14","2.14","2.14","32","0.00"," ","9,235","9,235","9,235","32","0","338.00","16.00"," "
" "," ","","2453凌群","資訊服務","28.36","28.36","28.36","32","0.00"," ","28,367","28,367","28,367","32","0","61.00","0.90"," "
" "," ","","2454聯發科","半導體","2.72","2.72","2.72","32","0.00"," ","43,692","43,692","43,692","32","0","4310.00","-100.00"," "
" "," ","","2455全新","通信網路","6.05","6.05","6.04","20","-0.01"," ","11,190","11,190","11,185","20","-5","422.00","30.50"," "
" "," ","","2457飛宏","電子零組件","14.49","14.49","14.49","32","0.00"," ","61,582","61,582","61,582","32","0","26.00","0.85"," "
" "," ","","2458義隆","半導體","5.88","5.88","5.88","32","0.00"," ","17,892","17,892","17,892","32","0","162.00","1.00"," "
" "," ","","2459敦吉","其他電子","14.67","14.72","14.72","40","0.05"," ","15,500","15,553","15,553","40","53","67.10","0.40"," "
" "," ","","2460建通","電子零組件","37.02","37.02","36.44","20","-0.58"," ","62,640","62,640","61,663","20","-976","32.40","0.75"," "
" "," ","","2461光群雷","其他電子","9.26","8.44","8.44","21","-0.82"," ","16,213","16,213","16,213","32","0","16.25","0.20"," "
" "," ","","2462良得電","電子零組件","30.28","30.28","30.28","32","0.00"," ","45,664","45,664","45,664","32","0","21.00","0.35"," "
" "," ","","2464盟立","其他電子","13.12","13.12","13.12","32","0.00"," ","27,090","27,090","27,090","32","0","184.50","16.50"," "
" "," ","","2465麗臺","電腦週邊","29.16","29.16","29.16","32","0.00"," ","27,396","27,396","27,396","32","0","82.80","0.90"," "
" "," ","","2466冠西電","光電","9.85","9.85","9.85","32","0.00"," ","17,089","17,089","17,089","32","0","47.60","0.80"," "
" "," ","","2467志聖","電子零組件","15.88","15.88","15.55","20","-0.33"," ","24,894","24,894","24,894","32","0","619.00","2.00"," "
" "," ","","2468華經","資訊服務","47.66","47.66","47.66","32","0.00"," ","33,348","33,348","33,348","32","0","33.20","0.20"," "
" "," ","","2471資通","資訊服務","12.43","12.43","12.43","32","0.00"," ","5,877","5,877","5,877","32","0","51.10","0.30"," "
" "," ","","2472立隆電","電子零組件","17.53","17.53","17.53","32","0.00"," ","28,893","28,893","28,893","32","0","371.00","0.00"," "
" "," ","","2474可成","其他電子","4.66","4.92","4.92","40","0.26"," ","27,651","27,651","27,651","32","0","203.50","13.00"," "
" "," ","","2476鉅祥","電子零組件","9.32","9.32","9.29","20","-0.03"," ","20,343","20,344","20,345","50","1","122.00","0.00"," "
" "," ","","2477美隆電","其他電子","24.39","24.39","24.4","41","0.01"," ","38,684","38,684","38,694","41","10","21.55","0.50"," "
" "," ","","2478大毅","電子零組件","11.11","11.11","11.11","32","0.00"," ","16,085","16,085","16,085","32","0","139.00","12.00"," "
" "," ","","2480敦陽科","資訊服務","8.36","8.36","8.36","32","0.00"," ","8,900","8,900","8,900","32","0","148.50","1.50"," "
" "," ","","2481強茂","半導體","18.95","19.06","19.06","40","0.11"," ","72,413","72,863","72,863","40","450","162.50","14.50"," "
" "," ","","2482連宇","其他電子","17.93","17.93","17.93","32","0.00"," ","13,968","13,968","13,968","32","0","16.25","0.00"," "
" "," ","","2483百容","電子零組件","13.8","13.8","13.8","32","0.00"," ","14,896","14,896","14,896","32","0","25.70","0.20"," "
" "," ","","2484希華","電子零組件","8.84","8.84","8.83","20","-0.01"," ","14,103","14,103","14,085","20","-18","54.30","-0.90"," "
" "," ","","2485兆赫","通信網路","12.79","12.67","12.55","10","-0.24"," ","40,648","40,267","39,901","10","-747","74.20","2.40"," "
" "," ","","2486一詮","光電","17.24","16.38","16.36","10","-0.88"," ","40,343","38,343","38,343","21","-2,000","264.50","3.50"," "
" "," ","","2488漢平","其他電子","12.7","12.75","12.75","40","0.05"," ","10,165","10,200","10,201","50","36","53.10","0.10"," "
" "," ","","2489瑞軒","光電","12.62","12.62","12.62","32","0.00"," ","77,039","77,039","77,039","32","0","49.50","1.50"," "
" "," ","","2491吉祥全","光電","28.89","28.89","28.89","32","0.00"," ","23,700","23,700","23,700","32","0","23.30","1.00"," "
" "," ","","2492華新科","電子零組件","21.46","21.46","21.46","32","0.00"," ","104,268","104,268","104,268","32","0","394.00","4.00"," "
" "," ","","2493揚博","電子零組件","13.83","11.07","11.07","21","-2.76"," ","17,544","14,044","14,044","21","-3,500","160.00","-3.00"," "
" "," ","","2495普安","電腦週邊","14.24","14.08","14.08","21","-0.16"," ","38,973","38,523","38,523","21","-450","51.50","4.15"," "
" "," ","","2496卓越","其他","26.29","26.29","26.29","32","0.00"," ","5,023","5,023","5,023","32","0","64.80","0.10"," "
" "," ","","2497怡利電","汽車","18.71","16.88","16.88","21","-1.83"," ","22,102","22,102","22,102","32","0","59.70","-1.10"," "
" "," ","","2498宏達電","通信網路","6.55","6.54","6.54","21","-0.01"," ","54,760","54,760","54,760","32","0","45.25","1.35"," "
" "," ","","2501國建","營建","2.85","2.85","2.85","32","0.00"," ","33,050","33,050","33,050","32","0","22.65","0.40"," "
" "," ","","2504國產","營建","13.07","13.07","13.07","32","0.00"," ","154,330","154,330","154,330","32","0","34.60","0.10"," "
" "," ","","2505國揚","營建","7.42","7.42","7.65","41","0.23"," ","28,226","28,226","29,077","41","851","17.40","-0.10"," "
" "," ","","2506太設","營建","9.51","9.51","9.51","32","0.00"," ","36,828","36,830","36,830","40","2","8.65","0.02"," "
" "," ","","2509全坤建","營建","8.65","8.65","8.65","32","0.00"," ","19,438","19,438","19,438","32","0","12.35","0.00"," "
" "," ","","2511太子","營建","26.31","26.31","26.31","32","0.00"," ","427,107","427,107","427,107","32","0","7.69","0.03"," "
" "," ","","2514龍邦","其他","33.71","33.79","33.84","50","0.13"," ","133,095","133,418","133,614","50","519","12.95","0.15"," "
" "," ","","2515中工","營建","11.67","11.67","11.67","32","0.00"," ","187,667","187,667","187,667","32","0","13.00","0.40"," "
" "," ","","2516新建","營建","12.64","12.92","12.93","50","0.29"," ","28,615","29,244","29,259","50","644","12.75","0.10"," "
" "," ","","2520冠德","營建","19.11","19.11","19.11","32","0.00"," ","116,529","116,529","116,529","32","0","29.85","-0.10"," "
" "," ","","2524京城","營建","13.94","13.94","13.94","32","0.00"," ","51,039","51,039","51,039","32","0","34.45","0.40"," "
" "," ","","2527宏璟","營建","25.43","25.43","25.43","32","0.00"," ","68,754","68,754","68,754","32","0","36.75","0.00"," "
" "," ","","2528皇普","營建","42.42","42.42","42.29","20","-0.13"," ","184,150","184,150","184,390","41","240","21.10","-0.25"," "
" "," ","","2530華建","營建","4.14","4.14","4.14","32","0.00"," ","34,872","34,892","34,892","40","20","18.70","0.70"," "
" "," ","","2534宏盛","營建","6.75","6.75","6.75","32","0.00"," ","32,020","32,020","32,020","32","0","17.30","0.00"," "
" "," ","","2535達欣工","營建","15.91","15.91","15.91","32","0.00"," ","43,095","43,095","43,095","32","0","80.30","0.80"," "
" "," ","","2536宏普","營建","37.2","37.2","37.2","32","0.00"," ","123,805","123,805","123,805","32","0","19.50","0.05"," "
" "," ","","2537聯上發","營建","22.83","22.83","22.83","32","0.00"," ","68,628","68,628","68,628","32","0","9.45","-0.02"," "
" "," ","","2538基泰","營建","5.59","5.6","5.64","50","0.05"," ","24,918","24,958","25,128","50","210","9.31","0.02"," "
" "," ","","2539櫻花建","營建","19.62","19.62","19.62","32","0.00"," ","234,098","234,098","234,098","32","0","36.60","2.10"," "
" "," ","","2540愛山林","營建","67.73","67.96","68.8","50","1.07"," ","640,042","642,176","650,076","50","10,034","55.00","1.40"," "
" "," ","","2542興富發","營建","2.78","2.78","2.78","32","0.00"," ","60,504","60,504","60,504","32","0","41.95","-0.05"," "
" "," ","","2543皇昌","營建","46.5","46.84","46.89","50","0.39"," ","247,574","247,574","247,866","41","292","45.90","4.10"," "
" "," ","","2545皇翔","營建","42.27","42.27","42.27","32","0.00"," ","160,534","160,534","160,534","32","0","36.30","-0.05"," "
