"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料月份","非獨董監持股(萬張)","非獨董監增減張數","非獨董監持股(%)","非獨董監質押(萬張)","非獨董監質押(%)","獨立董監持股(萬張)","獨立董監增減張數","獨立董監持股(%)","獨立董監質押(萬張)","獨立董監質押(%)","全體董監持股(萬張)","全體董監增減張數","全體董監持股(%)","全體董監質押(萬張)","全體董監質押(%)"
"901","2645","長榮航太","200","+18","+9.89","26M05","25.7","0","68.6","0","0","0","0","0","0","0","25.7","0","68.6","0","0"
"902","2646","星宇航空","20.4","0","0","26M05","166","0","55.3","0","0","0","0","0","0","0","166","0","55.3","0","0"
"903","2701","萬企","10.6","0","0","26M05","8.98","0","20","0","0","0","0","0.01","0","0","8.98","0","20","0","0"
"904","2704","國賓","45.95","-0.6","-1.29","26M05","7.72","0","21","0","0","0","0","0","0","0","7.72","0","21","0","0"
"905","2705","六福","16.05","+0.05","+0.31","26M05","2.48","0","13","0","0","0","0","0","0","0","2.48","0","13","0","0"
"906","2706","第一店","12.5","0","0","26M05","9.9","0","19.8","0","0","0","0","0","0","0","9.9","0","19.8","0","0"
"907","2707","晶華","177.5","-0.5","-0.28","26M05","1.34","0","10.5","0","0","0","0","0","0","0","1.34","0","10.5","0","0"
"908","2712","遠雄來","14.45","+0.15","+1.05","26M05","5.37","0","51.1","0","0","0","0","0","0","0","5.37","0","51.1","0","0"
"909","2718","全心投控","48.4","-0.2","-0.41","26M05","1.04","0","11.9","0","0","0","0","0","0","0","1.04","0","11.9","0","0"
"910","2723","美食-KY","61.1","0","0","26M05","8.34","0","46.3","0","0","0","0","0","0","0","8.34","0","46.3","0","0"
"911","2724","藝舍-KY","10.5","-0.25","-2.33","26M05","2.73","0","45.8","0","0","0","0","0","0","0","2.73","0","45.8","0","0"
"912","2726","雅茗-KY","8.7","-0.1","-1.14","26M05","0.91","0","24","0","0","0","0","0","0","0","0.91","0","24","0","0"
"913","2727","王品","231","+0.5","+0.22","26M05","0.72","0","8.67","0","0","0","0","0","0","0","0.72","0","8.67","0","0"
"914","2731","雄獅","143.5","-1.5","-1.03","26M05","1.63","0","17.5","0","0","0","0","0","0","0","1.63","0","17.5","0","0"
"915","2736","富野","11.35","-0.1","-0.87","26M05","1.4","0","17.5","0","0","0","0","0","0","0","1.4","0","17.5","0","0"
"916","2745","五福","88.1","-0.4","-0.45","26M05","0.78","0","23.1","0","0","0","0","0","0","0","0.78","0","23.1","0","0"
"917","2748","雲品","38.4","-0.05","-0.13","26M05","6.2","0","58.6","0","0","0","0","0.02","0","0","6.2","0","58.6","0","0"
"918","2751","王座","53.8","+0.2","+0.37","26M05","1.2","0","60.6","0","0","0","0","0","0","0","1.2","0","60.6","0","0"
"919","2752","豆府","180","0","0","26M05","0.61","+1","23","0","0","0","0","0","0","0","0.61","+1","23","0","0"
"920","2754","亞洲藏壽司","69.5","+0.5","+0.72","26M05","3.12","0","66.5","0","0","0","0","0","0","0","3.12","0","66.5","0","0"
"921","2756","聯發國際","56.5","0","0","26M05","0.71","0","28.8","0","0","0","0","0","0","0","0.71","0","28.8","0","0"
"922","2762","世界健身-KY","82.6","-0.9","-1.08","26M05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"923","2801","彰銀","23.55","0","0","26M05","296","0","25.1","0","0","0.01","0","0","0","0","296","0","25.1","0","0"
"924","2816","旺旺保","33.75","+0.2","+0.6","26M05","4.67","0","20.9","0","0","0","0","0","0","0","4.67","0","20.9","0","0"
"925","2834","臺企銀","16.3","-0.15","-0.91","26M05","235","0","24.2","0","0","0","0","0","0","0","235","0","24.2","0","0"
"926","2838","聯邦銀","19.9","-0.25","-1.24","26M05","49.3","0","11.4","0","0","0","0","0","0","0","49.3","0","11.4","0","0"
"927","2845","遠東銀","13.2","0","0","26M05","36.3","0","7.47","0","0","0","0","0","0","0","36.3","0","7.47","0","0"
"928","2850","新產","159","-2","-1.24","26M05","1.34","-119","4.24","0","0","0","0","0","0","0","1.34","-119","4.24","0","0"
"929","2851","中再保","38.75","+0.9","+2.38","26M05","29.6","0","37","0","0","0","0","0","0","0","29.6","0","37","0","0"
"930","2852","第一保","26.95","0","0","26M05","5.55","0","18.4","0","0","0.05","0","0.15","0","0","5.6","0","18.6","0","0"
"931","2855","統一證","47.4","+0.05","+0.11","26M05","11.4","0","7.14","0","0","0","0","0","0","0","11.4","0","7.14","0","0"
"932","2880","華南金","38.95","-0.15","-0.38","26M05","344","0","24.7","0","0","0","0","0","0","0","344","0","24.7","0","0"
"933","2881","富邦金","129.5","+1","+0.78","26M05","374","0","26.7","0","0","0","0","0","0","0","374","0","26.7","0","0"
"934","2884","玉山金","37.65","+0.35","+0.94","26M05","25.4","+1,600","1.57","0","0","0","0","0","0","0","25.4","+1,600","1.57","0","0"
"935","2886","兆豐金","47.35","+1.5","+3.27","26M05","306","0","20.6","0","0","0","0","0","0","0","306","0","20.6","0","0"
"936","2887","台新新光金","37.75","+1.55","+4.28","26M05","55.4","0","2.23","0","0","0","0","0","0","0","55.4","0","2.23","0","0"
"937","2889","國票金","15.75","+0.2","+1.29","26M05","42.3","+64,723","11.6","0","0","0","-211","0","0","0","42.3","+64,512","11.6","0","0"
"938","2890","永豐金","40.55","+0.6","+1.5","26M05","37.4","0","2.58","0","0","0","0","0","0","0","37.4","0","2.58","0","0"
"939","2892","第一金","33.35","+0.2","+0.6","26M05","273","0","19","0","0","0","0","0","0","0","273","0","19","0","0"
"940","2897","王道銀行","10.05","-0.1","-0.99","26M05","102","0","36.4","0","0","0","0","0","0","0","102","0","36.4","0","0"
"941","2901","欣欣","23.5","0","0","26M05","4.27","0","58.4","0","0","0","0","0","0","0","4.27","0","58.4","0","0"
"942","2903","遠百","21.65","-0.1","-0.46","26M05","32.5","0","23","0","0","0","0","0","0","0","32.5","0","23","0","0"
"943","2904","匯僑","12.75","-0.1","-0.78","26M05","3.22","0","41.3","0","0","0","0","0","0","0","3.22","0","41.3","0","0"
"944","2911","麗嬰房","7","-0.1","-1.41","26M05","2.32","0","22.1","0","0","0","0","0","0","0","2.32","0","22.1","0","0"
"945","2912","統一超","214.5","-2.5","-1.15","26M05","47.7","0","45.9","0","0","0","0","0","0","0","47.7","0","45.9","0","0"
"946","2913","農林","10.9","-0.05","-0.46","26M05","24.4","0","30.8","0","0","0","0","0","0","0","24.4","0","30.8","0","0"
"947","2923","鼎固-KY","25.7","-1.6","-5.86","26M05","102","0","58.5","0","0","0","0","0","0","0","102","0","58.5","0","0"
"948","2924","宏太-KY","16.55","-0.4","-2.36","26M05","3.47","0","66.7","0","0","0","0","0","0","0","3.47","0","66.7","0","0"
"949","2929","淘帝-KY","5.79","-0.08","-1.36","26M05","1.63","0","14.9","0","0","0","0","0","0","0","1.63","0","14.9","0","0"
"950","2937","集雅社","47.75","-0.05","-0.1","26M05","0.96","-12","22.1","0","0","0","0","0","0","0","0.96","-12","22.1","0","0"
"951","2939","永邑-KY","20","+0.6","+3.09","26M05","0.05","0","1.05","0","0","0","0","0","0","0","0.05","0","1.05","0","0"
"952","2941","米斯特","30.4","-0.1","-0.33","26M05","0.4","+15","26","0","0","0","0","0","0","0","0.4","+15","26","0","0"
"953","2945","三商家購","40.25","+0.1","+0.25","26M05","4.63","-5,122","68.6","0","0","0","0","0","0","0","4.63","-5,122","68.6","0","0"
"954","2947","振宇五金","62.5","0","0","26M05","0.6","0","28","0","0","0","0","0","0","0","0.6","0","28","0","0"
"955","3002","歐格","16.8","-0.2","-1.18","26M05","2.63","0","25.8","0","0","0","0","0","0","0","2.63","0","25.8","0","0"
"956","3004","豐達科","127","-1","-0.78","26M05","2.71","0","42","0","0","0","0","0","0","0","2.71","0","42","0","0"
"957","3005","神基","116.5","+2","+1.75","26M05","20.4","0","32.6","0","0","0","0","0","0","0","20.4","0","32.6","0","0"
"958","3006","晶豪科","273.5","-4","-1.44","26M05","1.95","0","6.56","0","0","0","0","0","0","0","1.95","0","6.56","0","0"
"959","3008","大立光","4610","-50","-1.07","26M05","2.49","0","19","0","0","0","0","0","0","0","2.49","0","19","0","0"
"960","3010","華立","127.5","-3.5","-2.67","26M05","2.56","0","9.85","0","0","0.01","0","0.04","0","0","2.57","0","9.89","0","0"
"961","3011","今皓","10.95","-0.2","-1.79","26M05","1.25","0","9.63","0","0","0","0","0","0","0","1.25","0","9.63","0","0"
"962","3014","聯陽","131.5","-3","-2.23","26M05","1.59","-118","9.59","0","0","0","0","0","0","0","1.59","-118","9.59","0","0"
"963","3016","嘉晶","102.5","-1.5","-1.44","26M05","16.7","0","57.9","0","0","0","0","0","0","0","16.7","0","57.9","0","0"
"964","3019","亞光","137","-2","-1.44","26M05","3.78","0","13.5","0","0","0","0","0","0","0","3.78","0","13.5","0","0"
"965","3022","威強電","94.2","-3.9","-3.98","26M05","1.57","0","8.88","0","0","0","0","0","0","0","1.57","0","8.88","0","0"
"966","3025","星通","56.6","-0.4","-0.7","26M05","0.73","0","12.9","0","0","0","0","0","0","0","0.73","0","12.9","0","0"
"967","3026","禾伸堂","647","-44","-6.37","26M05","1.58","0","9.55","0","0","0","0","0","0","0","1.58","0","9.55","0","0"
"968","3027","盛達","18.05","-0.25","-1.37","26M05","1.86","0","14.3","0","0","0","0","0","0","0","1.86","0","14.3","0","0"
"969","3028","增你強","68.1","-1.2","-1.73","26M05","3.14","0","13.2","0","0","0","0","0","0","0","3.14","0","13.2","0","0"
"970","3030","德律","295","-8.5","-2.8","26M05","4.03","-1,480","17.1","0","0","0","0","0","0","0","4.03","-1,480","17.1","0","0"
"971","3031","佰鴻","23","-0.2","-0.86","26M05","5.76","0","33.2","0","0","0","0","0","0","0","5.76","0","33.2","0","0"
"972","3033","威健","48.25","-0.35","-0.72","26M05","4.28","0","8.95","0","0","0","0","0","0","0","4.28","0","8.95","0","0"
"973","3034","聯詠","512","-26","-4.83","26M05","1.08","0","1.78","0","0","0","0","0","0","0","1.08","0","1.78","0","0"
"974","3035","智原","173.5","-3.5","-1.98","26M05","3.66","0","14.1","0","0","0","0","0","0","0","3.66","0","14.1","0","0"
"975","3037","欣興","1020","+20","+2","26M05","22.8","-2,340","14.4","0","0","0","0","0","0","0","22.8","-2,340","14.4","0","0"
"976","3038","全台","20.65","+0.15","+0.73","26M05","2.86","0","18.2","0","0","0","0","0","0","0","2.86","0","18.2","0","0"
"977","3043","科風","21.15","+0.55","+2.67","26M05","0.04","0","1.15","0","0","0","0","0","0","0","0.04","0","1.15","0","0"
"978","3044","健鼎","488","-7","-1.41","26M05","2.58","0","4.92","0","0","0","0","0","0","0","2.58","0","4.92","0","0"
"979","3046","建碁","59.8","-1.2","-1.97","26M05","3.43","0","43.7","0","0","0","0","0","0","0","3.43","0","43.7","0","0"
"980","3047","訊舟","14.35","0","0","26M05","0.74","0","3.29","0","0","0.04","0","0.16","0","0","0.77","0","3.44","0","0"
"981","3048","益登","58.8","-1.9","-3.13","26M05","7.92","0","29.3","0","0","0","0","0","0","0","7.92","0","29.3","0","0"
"982","3049","精金","11.1","-0.25","-2.2","26M05","28.8","0","35.9","0","0","0","0","0","0","0","28.8","0","35.9","0","0"
"983","3052","夆典","11.25","0","0","26M05","1.83","0","7.84","0","0","0.03","0","0.11","0","0","1.85","0","7.95","0","0"
"984","3054","立萬利","48.55","-0.05","-0.1","26M05","4.76","0","59.1","0","0","0","0","0","0","0","4.76","0","59.1","0","0"
"985","3056","富華新","14","+0.15","+1.08","26M05","5.12","+365","10.7","0","0","0","0","0","0","0","5.12","+365","10.7","0","0"
"986","3057","喬鼎","16.25","-0.6","-3.56","26M05","0.96","0","14.2","0","0","0","0","0","0","0","0.96","0","14.2","0","0"
"987","3058","立德","8.21","-0.05","-0.61","26M05","0.78","0","3.86","0","0","0","0","0","0","0","0.78","0","3.86","0","0"
"988","3060","銘異","28.8","0","0","26M05","0.17","0","1.25","0","0","0.03","0","0.22","0","0","0.2","0","1.47","0","0"
"989","3062","建漢","21.3","+0.3","+1.43","26M05","1.2","0","3.63","0","0","0","0","0","0","0","1.2","0","3.63","0","0"
"990","3064","泰偉","20","0","0","26M05","0","0","0.01","0","0","0","0","0","0","0","0","0","0.01","0","0"
"991","3067","全域","17.4","-0.4","-2.25","26M05","1.16","0","58.2","0","0","0","0","0","0","0","1.16","0","58.2","0","0"
"992","3071","協禧","24.6","-0.6","-2.38","26M05","4.14","0","37.6","0","0","0","0","0","0","0","4.14","0","37.6","0","0"
"993","3073","天方能源","22.35","-0.3","-1.32","26M05","0.42","0","10.7","0","0","0","0","0","0","0","0.42","0","10.7","0","0"
"994","3078","僑威","53.1","+0.2","+0.38","26M05","2.72","0","11.9","0","0","0","0","0","0","0","2.72","0","11.9","0","0"
"995","3083","網龍","23.75","-0.35","-1.45","26M05","4.68","0","54.1","0","0","0","0","0.01","0","0","4.68","0","54.1","0","0"
"996","3085","新零售","12.2","0","0","26M05","2.55","0","36.9","0","0","0","0","0","0","0","2.55","0","36.9","0","0"
"997","3086","華義*","26.5","-0.3","-1.12","26M05","13.9","0","51.1","0","0","0","0","0","0","0","13.9","0","51.1","0","0"
"998","3088","艾訊","128.5","-9.5","-6.88","26M05","3.24","-84","29.8","0","0","0","0","0.02","0","0","3.24","-84","29.9","0","0"
"999","3090","日電貿","174.5","-0.5","-0.29","26M05","10.8","+96,200","37.4","0","0","0","0","0","0","0","10.8","+96,200","37.4","0","0"
"1000","3092","鴻碩","23.9","-0.05","-0.21","26M05","0.88","0","8.27","0","0","0","0","0","0","0","0.88","0","8.27","0","0"
"1001","3093","港建*","47","-2.25","-4.57","26M05","9.87","0","68","0","0","0","0","0","0","0","9.87","0","68","0","0"
"1002","3094","聯傑","37.75","-1.05","-2.71","26M05","0.87","0","10.5","0","0","0.02","0","0.18","0","0","0.89","0","10.7","0","0"
"1003","3095","及成","37.5","-0.05","-0.13","26M05","0.17","0","10.5","0","0","0","0","0","0","0","0.17","0","10.5","0","0"
"1004","3114","好德","33.5","-1.5","-4.29","26M05","1.24","0","19","0","0","0","0","0","0","0","1.24","0","19","0","0"
"1005","3115","富榮綱","8.7","0","0","26M05","5.07","0","70.3","0","0","0","0","0","0","0","5.07","0","70.3","0","0"
"1006","3122","笙泉","26","-0.1","-0.38","26M05","0.21","-2,727","5.16","0","0","0","0","0","0","0","0.21","-2,727","5.16","0","0"
"1007","3128","昇銳","22.05","-0.15","-0.68","26M05","0.19","0","4.06","0","0","0","0","0","0","0","0.19","0","4.06","0","0"
"1008","3130","一零四","211","+0.5","+0.24","26M05","0.49","0","14.7","0","0","0","0","0","0","0","0.49","0","14.7","0","0"
"1009","3131","弘塑","2535","-100","-3.8","26M05","0.56","0","19","0","0","0","0","0","0","0","0.56","0","19","0","0"
"1010","3138","耀登","96.1","-1.5","-1.54","26M05","0.62","0","11.1","0","0","0","0","0","0","0","0.62","0","11.1","0","0"
"1011","3149","正達","67.1","-1.2","-1.76","26M05","0.29","-186","1.26","0","0","0","0","0","0","0","0.29","-186","1.26","0","0"
"1012","3150","鈺寶-創","17.2","-0.55","-3.1","26M05","1.45","0","32.6","0","0","0","0","0","0","0","1.45","0","32.6","0","0"
"1013","3152","璟德","225","-6","-2.6","26M05","1.49","0","21.5","0","0","0","0","0.07","0","0","1.49","0","21.6","0","0"
"1014","3158","嘉實","82.7","-0.9","-1.08","26M05","0.36","+2","12","0","0","0","0","0","0","0","0.36","+2","12","0","0"
"1015","3162","精確","62.9","-2.6","-3.97","26M05","5.33","0","34.5","0","0","0","0","0","0","0","5.33","0","34.5","0","0"
"1016","3163","波若威","702","-15","-2.09","26M05","0.72","0","8.94","0","0","0","0","0","0","0","0.72","0","8.94","0","0"
"1017","3167","大量","675","+1","+0.15","26M05","0.76","+30","8.54","0.02","2.21","0","0","0","0","0","0.76","+30","8.54","0.02","2.21"
"1018","3168","眾福科","41.7","-0.15","-0.36","26M05","3.22","0","42.8","0","0","0","0","0","0","0","3.22","0","42.8","0","0"
