排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1,00657,國泰日經225,76.5,1.55,2.07,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
2,00643K,群益深証中小+R,3.83,-0.01,-0.26,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
3,00793B,群益AAA-A醫療債,29.75,0.13,0.44,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
4,006207,復華滬深,32.34,0.32,1.0,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
5,00731,復華富時高息低波,98.4,1.25,1.29,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
6,0057,富邦摩台,321.6,3.85,1.21,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
7,00860B,群益1-5Y投資級債,37.83,0.02,0.05,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
8,0051,元大中型100,145.95,1.95,1.35,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
9,00640L,富邦日本正2,108.5,0.8,0.74,26W36,09/04,100.0,12.8,100.0,0.0,0.0,0.0
10,00657K,國泰日經225+U,24.23,0.29,1.21,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
11,00660,元大歐洲50,46.67,0.0,0.0,26W36,09/04,87.8,4.31,100.0,16.5,0.0,-16.5
12,00668K,國泰美國道瓊+U,19.66,0.24,1.24,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
13,00703,台新MSCI中國,19.62,0.3,1.55,26W36,09/04,91.2,0.02,100.0,0.0,0.0,0.0
14,8349A,恒耀甲特,45.55,0.0,0.0,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
15,00636K,國泰中國A50+U,8.74,0.04,0.46,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
16,00783,富邦中証500,27.8,0.04,0.14,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
17,006204,永豐臺灣加權,232.25,1.45,0.63,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
18,00847B,中信美國市政債,24.54,0.02,0.08,26W36,09/04,78.3,0.0,100.0,0.0,0.0,0.0
19,00899,FT潔淨能源,23.09,0.14,0.61,26W36,09/04,94.4,0.06,100.0,0.0,0.0,0.0
20,00875,國泰網路資安,53.35,1.15,2.2,26W36,09/04,87.5,0.71,100.0,0.0,0.0,0.0
21,00886,永豐美國科技,47.49,0.58,1.24,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
22,00625K,富邦上証+R,8.62,0.0,0.0,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
23,00678,群益那斯達克生技,44.65,0.25,0.56,26W36,09/04,100.0,0.0,100.0,0.0,0.0,0.0
24,009825,聯邦美國金融創新,10.31,0.29,2.89,26W36,09/04,95.2,2.69,98.1,3.41,1.92,-3.41
25,009818,華南永昌NASDAQxT,20.05,0.4,2.04,26W36,09/04,97.7,-0.44,97.7,-2.27,2.27,2.27
26,00961,FT臺灣永續高息,13.6,0.18,1.34,26W36,09/04,96.4,1.9,97.7,2.36,2.52,-2.14
27,00962,台新AI優息動能,15.66,0.38,2.49,26W36,09/04,93.5,9.72,96.9,8.0,3.9,-7.19
28,009822,華南永昌未來金融,10.06,0.4,4.14,26W36,09/04,94.2,6.72,96.5,7.93,3.53,-7.93
29,00861,元大全球未來通訊,84.25,1.75,2.12,26W36,09/04,93.8,-0.19,96.4,-0.02,3.63,0.02
30,00700,富邦恒生國企,17.55,0.38,2.21,26W36,09/04,96.2,-0.75,96.2,-3.84,3.84,3.84
31,00728,第一金工業30,69.65,1.6,2.35,26W36,09/04,95.9,-0.53,95.9,-0.53,4.11,0.53
32,00701,國泰股利精選30,40.08,0.48,1.21,26W36,09/04,95.2,-0.52,95.7,-0.52,4.29,0.52
33,4951,精拓科,80.0,1.8,2.3,26W36,09/04,84.7,0.14,95.5,0.0,4.48,0.0
34,00930,永豐ESG低碳高息,24.31,0.31,1.29,26W36,09/04,94.8,2.56,95.5,2.51,4.51,-2.51
35,9103,美德醫療-DR,5.14,0.11,2.19,26W36,09/04,93.4,0.23,95.2,0.67,4.84,-0.67
36,00910,第一金太空衛星,57.05,0.55,0.97,26W36,09/04,92.8,3.16,95.1,3.18,4.95,-3.18
37,00939,統一台灣高息動能,23.89,0.32,1.36,26W36,09/04,94.1,-0.15,94.8,-0.22,5.21,0.22
38,6494,九齊,56.0,1.0,1.82,26W36,09/04,94.8,0.0,94.8,0.0,5.23,0.0
39,2314,台揚,11.35,-0.15,-1.3,26W36,09/04,93.7,0.0,94.5,0.0,5.51,0.0
40,00901,永豐智能車供應鏈,46.39,0.89,1.96,26W36,09/04,94.5,0.51,94.5,-0.83,5.55,0.83
41,00921,兆豐龍頭等權重,24.73,0.31,1.27,26W36,09/04,92.8,5.19,94.3,5.19,5.71,-5.19
42,00896,中信綠能及電動車,28.4,0.54,1.94,26W36,09/04,94.1,1.0,94.3,0.78,6.07,-0.43
43,00893,國泰智能電動車,42.59,0.88,2.11,26W36,09/04,93.2,0.23,94.2,0.18,5.82,-0.18
44,00905,FT臺灣Smart,26.41,0.34,1.3,26W36,09/04,93.9,0.15,94.2,0.14,5.84,-0.14
45,00904,台新臺灣半導體30,40.53,0.52,1.3,26W36,09/04,90.5,1.88,94.0,1.98,6.05,-1.98
46,00690,兆豐藍籌30,79.7,1.9,2.44,26W36,09/04,91.6,-1.4,93.7,-1.43,6.3,1.43
47,00770,國泰北美科技,68.15,1.15,1.72,26W36,09/04,91.1,-0.65,93.5,-0.59,6.54,0.59
48,6727,亞泰金屬,541.0,-9.0,-1.64,26W36,09/04,90.1,0.34,93.4,0.34,6.56,-0.34
49,00999A,主動野村臺灣高息,11.54,0.18,1.58,26W36,09/04,91.9,2.63,93.4,2.87,6.58,-2.87
50,00903,富邦元宇宙,21.3,0.35,1.67,26W36,09/04,93.4,2.78,93.4,2.78,6.62,-2.78
51,00661,元大日經225,84.15,1.35,1.63,26W36,09/04,89.6,0.12,93.3,0.12,6.69,-0.12
52,2471,資通,50.2,0.2,0.4,26W36,09/04,89.5,0.0,93.3,0.0,6.74,0.0
53,009804,聯邦台精彩50,23.07,0.43,1.9,26W36,09/04,91.4,-1.0,93.2,-1.59,6.83,1.59
54,00917,中信特選金融,24.27,0.33,1.38,26W36,09/04,91.7,1.88,93.1,3.38,6.85,-3.38
55,00911,兆豐洲際半導體,50.95,0.75,1.49,26W36,09/04,90.1,0.42,92.9,3.18,7.12,-3.18
56,3580,友威科,88.1,2.6,3.04,26W36,09/04,92.8,0.0,92.8,0.0,7.21,0.0
57,00929,復華台灣科技優息,29.4,0.51,1.77,26W36,09/04,92.4,0.83,92.8,0.9,7.25,-0.9
58,009821,野村稀土關鍵資源,15.15,0.24,1.61,26W36,09/04,91.9,3.28,92.7,3.49,7.3,-3.49
59,009819,中信數據及電力,9.74,0.14,1.46,26W36,09/04,91.1,0.23,92.6,0.49,7.35,-0.49
60,009808,華南永昌優選50,31.28,0.51,1.66,26W36,09/04,92.5,-1.59,92.5,-1.59,7.47,1.59
61,00897,富邦基因免疫生技,13.38,0.08,0.6,26W36,09/04,90.7,-0.47,92.2,0.31,7.79,-0.31
62,00944,野村趨勢動能高息,21.5,0.34,1.61,26W36,09/04,92.2,-0.35,92.2,-0.35,7.83,0.35
