"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"245","8064","東捷","133","-5.5","-3.97","26W18","04/30","55.2","+5.2","52.1","+4.73","49.2","+4.73"
"246","8046","南電","807","-40","-4.72","26W18","04/30","83.9","+0.24","81.8","+0.08","81.2","+0.35"
"247","009806","台新標普500","12.88","-0.06","-0.46","26W18","04/30","52.9","-0.2","48.8","-0.33","48.8","-0.33"
"248","8215","明基材","28.55","-0.3","-1.04","26W18","04/30","51.2","-0.43","49.8","-0.46","49.8","-0.2"
"249","6120","達運","13.35","-0.15","-1.11","26W18","04/30","57.7","-0.51","56.3","-0.3","54.6","-0.29"
"250","00982T","平衡兆豐台美動能","15.1","+0.05","+0.33","26W18","04/30","34.7","+1.47","27.8","+1.47","27.8","+1.47"
"251","00643","群益深証中小","19.19","+0.12","+0.63","26W18","04/30","34.7","-0.26","30.6","+0.51","26.2","+0.51"
"252","00635U","期元大S&P黃金","42.62","-1.07","-2.45","26W18","04/30","25.2","-3.07","24.3","-2.92","23.4","-2.92"
"253","4306","炎洲","15.85","+0.55","+3.59","26W18","04/30","50.3","-0.23","48.7","-0.23","47.5","-0.11"
"254","6509","聚和","46.4","-2.05","-4.23","26W18","04/30","27.2","-0.23","24.3","-0.31","21.5","+0.1"
"255","00738U","期元大道瓊白銀","51.3","-0.25","-0.48","26W18","04/30","17.9","-2.34","16.7","-1.25","16","-0.97"
"256","3535","晶彩科","124","+1","+0.81","26W18","04/30","25.1","-0.08","23.3","-0.07","22.2","-0.06"
"257","8996","高力","1140","-80","-6.56","26W18","04/30","45","-1.83","41.2","-1.11","36.4","-0.22"
"258","3081","聯亞","2165","-80","-3.56","26W18","04/30","43.3","+2.21","37.4","+2.1","33.7","+1.19"
"259","2105","正新","35","+0.45","+1.3","26W18","04/30","79.5","-0.26","78.8","-0.31","78.3","-0.33"
"260","6015","宏遠證","17.85","-0.15","-0.83","26W18","04/30","46.6","+1.41","45","+1.05","43.4","+1.03"
"261","4938","和碩","95.4","+0.6","+0.63","26W18","04/30","76.5","-0.03","75","-0.11","73.6","-0.08"
"262","3050","鈺德","12.7","-0.15","-1.17","26W18","04/30","48.5","-0.37","46.3","+0.51","43.3","-0.04"
"263","2883","凱基金","27.75","-0.45","-1.6","26W18","04/30","64.3","+0.42","63","+0.42","62.1","+0.45"
"264","5289","宜鼎","1710","-85","-4.74","26W18","04/30","36.1","+1.78","32.4","+1.9","25.9","-0.02"
"265","00894","中信小資高價30","46.53","-0.38","-0.81","26W18","04/30","14","+0.85","13.1","+0.87","11.9","+0.22"
"266","00857B","永豐20年美公債","23.21","+0.02","+0.09","26W18","04/30","48.1","+0.83","46.9","+0.81","45.8","+0.65"
"267","3694","海華","59.2","-1.6","-2.63","26W18","04/30","59.7","-0.39","58.3","+0.06","57.3","+0.06"
"268","3167","大量","847","-11","-1.28","26W18","04/30","56.8","-0.64","52","-1.35","47","-2.37"
"269","2610","華航","19.45","-0.1","-0.51","26W18","04/30","65.7","-0.22","64.9","-0.2","63.9","-0.18"
"270","3028","增你強","74.2","-1.5","-1.98","26W18","04/30","46.3","+0.83","44.5","+0.76","41.4","-0.43"
"271","00912","中信臺灣智慧50","32.14","+0.01","+0.03","26W18","04/30","20","+0.92","18.9","+0.92","18.9","+2.41"
"272","00634R","富邦上証反1","3.14","+0.01","+0.32","26W18","04/30","50.1","-0.59","44.4","+1.1","40.4","+1.06"
"273","1402","遠東新","27.4","-0.25","-0.9","26W18","04/30","86.7","+0.13","86","+0.15","85.3","+0.15"
"274","00900","富邦特選高股息30","18.8","-0.01","-0.05","26W18","04/30","14.2","+0.26","13.5","+0.25","13","+0.14"
"275","2014","中鴻","17.45","-0.05","-0.29","26W18","04/30","47.1","+0.07","46.4","+0.16","45.8","-0.02"
"276","3622","洋華","54.6","-1","-1.8","26W18","04/30","57.3","+0.61","55.5","+0.14","53.7","+0.72"
"277","8081","致新","273","+14.5","+5.61","26W18","04/30","35.1","-0.72","31.2","+0.13","24.1","+0.08"
"278","2462","良得電","25","-0.95","-3.66","26W18","04/30","53.5","+0.02","51.3","-0.01","50.1","0"
"279","00701","國泰股利精選30","36.29","+0.27","+0.75","26W18","04/30","7.12","+0.38","6.73","+1.17","5.77","+0.22"
"280","5864","致和證","43","-0.65","-1.49","26W18","04/30","69","+0.48","66.1","+0.49","64.2","+0.47"
"281","8927","北基","20.7","+0.05","+0.24","26W18","04/30","77.6","+0.18","74.9","-0.12","72.6","+0.29"
"282","00651R","復華香港反1","5.52","+0.03","+0.55","26W18","04/30","61.4","+0.92","53","+0.92","53","+0.92"
"283","3055","蔚華科","79.5","-2.5","-3.05","26W18","04/30","66.3","-0.55","64.4","0","62.2","-0.01"
"284","00674R","期元大S&P黃金反1","30.23","+0.69","+2.34","26W18","04/30","36.5","+1.12","36.5","+5.73","31.3","+0.49"
"285","6209","今國光","79.3","-1.7","-2.1","26W18","04/30","43.8","-1.46","39.8","-0.71","37.3","-0.73"
"286","1102","亞泥","34.5","+0.1","+0.29","26W18","04/30","81.2","-0.07","80.3","-0.02","79.5","-0.12"
"287","3189","景碩","619","-41","-6.21","26W18","04/30","67.7","-0.77","65.4","-0.86","62.9","-1.03"
"288","00989A","主動摩根美國科技","16.99","-0.13","-0.76","26W18","04/30","16.5","-1.82","15.8","-1.88","14.8","-2.02"
"289","2884","玉山金","33.85","+0.2","+0.59","26W18","04/30","69.3","+0.07","67.8","+0.05","66.8","+0.03"
"290","1304","台聚","12.5","-0.25","-1.96","26W18","04/30","57.9","+0.13","57.1","+0.23","56.6","+0.41"
"291","3372","典範","19.75","+0.45","+2.33","26W18","04/30","44.8","0","44.4","0","44","0"
"292","1734","杏輝","31.1","-0.2","-0.64","26W18","04/30","42.6","+0.13","39.3","+0.09","36.9","+0.05"
"293","00741B","富邦全球非投等債","37.27","+0.13","+0.35","26W18","04/30","44.8","+1.26","44.8","+1.26","44.8","+1.26"
"294","4523","永彰","29.1","+0.45","+1.57","26W18","04/30","55.1","+0.01","52.8","0","51.4","0"
"295","4915","致伸","75.2","-0.2","-0.27","26W18","04/30","66.4","-0.13","64.5","-0.08","60.5","-0.26"
"296","00661","元大日經225","82.85","+0.4","+0.49","26W18","04/30","16.4","+1.86","13.9","+1.86","7.02","+1.86"
"297","2392","正崴","38.25","+0.85","+2.27","26W18","04/30","45.2","+0.09","43.3","-0.35","42.8","-0.17"
"298","7799","禾榮科","334.5","-6","-1.76","26W18","04/30","76.2","+0.04","74.8","0","71.2","0"
"299","2867","三商壽","8.19","+0.03","+0.37","26W18","04/30","81.4","+0.18","80.4","+0.2","79.4","+0.19"
"300","2543","皇昌","46.8","-2.1","-4.29","26W18","04/30","71.3","-0.14","69.1","-0.66","68.6","-0.34"
