" "," ","#","股票代號/名稱","類別","20260313","0320","0327","0402","0410","0417"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","17","8271宇瞻","半導體","13.56","-0.62","-0.27","-1.07","-3.32","-1.70"," ","31","6.58"," ","50.32","179.50","16.00"," "
" "," ","18","4956光鋐","光電","4.24","0.96","-5.21","2.39","0.12","4.08"," ","31","6.58"," ","44.22","49.75","4.50"," "
" "," ","19","2399映泰","電腦週邊","0.80","6.44","1.55","0.32","-5.17","2.46"," ","31","6.40"," ","30.50","35.25","0.25"," "
" "," ","20","2481強茂","半導體","2.44","3.18","-1.65","-4.97","3.10","4.27"," ","50","6.37"," ","64.97","118.00","10.50"," "
" "," ","21","6531愛普*","半導體","1.85","3.23","-0.08","-0.58","-0.46","2.39"," ","50","6.35"," ","67.19","644.00","58.00"," "
" "," ","22","6278台表科","光電","0.20","-0.08","0.19","0.11","-0.42","6.27"," ","31","6.27"," ","71.76","157.00","14.00"," "
" "," ","23","4764雙鍵","化學","2.24","-1.78","-1.34","0.56","2.40","4.13"," ","50","6.21"," ","80.56","212.50","19.00"," "
" "," ","24","3673TPK-KY","光電","-0.05","0.31","1.53","-0.23","1.90","2.68"," ","50","6.14"," ","52.64","72.10","3.70"," "
" "," ","25","2461光群雷","其他電子","2.24","1.26","2.65","0.65","-0.45","-0.24"," ","31","6.11"," ","45.88","17.55","0.05"," "
" "," ","26","4916事欣科","電腦週邊","0.98","4.33","-2.63","-1.73","0.31","4.81"," ","50","6.07"," ","33.51","67.80","2.60"," "
" "," ","27","4576大銀微系統","電機","1.18","-0.45","1.88","-0.01","2.99","0.38"," ","30","5.97"," ","69.57","196.00","3.00"," "
" "," ","28","2355敬鵬","電子零組件","1.59","1.45","3.95","-2.18","1.06","0.04"," ","30","5.91"," ","45.55","52.10","0.30"," "
" "," ","29","8438昶昕","綠能","-0.72","0.70","1.03","0.90","2.97","0.86"," ","30","5.74"," ","78.94","88.30","2.70"," "
" "," ","30","2426鼎元","光電","4.30","0.25","0.39","-0.37","2.04","-1.01"," ","30","5.60"," ","48.45","54.40","1.20"," "
" "," ","31","2497怡利電","汽車","-0.30","4.47","-0.14","0.33","0.71","0.52"," ","30","5.59"," ","66.54","56.10","0.50"," "
" "," ","32","5284jpp-KY","其他","-0.63","0.28","0.76","-0.04","2.16","2.92"," ","50","5.45"," ","56.79","318.50","1.50"," "
" "," ","33","3714富采","光電","0.69","0.32","0.18","-0.04","2.14","2.07"," ","30","5.36"," ","49.62","77.90","1.90"," "
" "," ","34","4977眾達-KY","通信網路","0.74","2.48","-0.47","-0.95","-3.50","7.00"," ","31","5.30"," ","26.83","235.50","21.00"," "
" "," ","35","2376技嘉","電腦週邊","-0.03","1.76","-0.28","0.00","1.31","2.49"," ","50","5.25"," ","66.36","281.50","0.50"," "
" "," ","36","8261富鼎","半導體","1.61","0.98","0.23","-1.44","1.67","2.20"," ","50","5.25"," ","45.39","127.50","11.50"," "
" "," ","37","2409友達","光電","2.83","-1.65","-0.79","0.25","4.97","-0.81"," ","30","4.80"," ","53.30","19.85","-0.85"," "
" "," ","38","6213聯茂","電子零組件","0.75","1.48","-0.12","2.25","1.33","-0.92"," ","10","4.77"," ","65.35","270.50","18.50"," "
" "," ","39","6139亞翔","其他電子","0.38","1.81","1.52","-1.53","0.89","1.64"," ","50","4.71"," ","71.53","723.00","54.00"," "
" "," ","40","4919新唐","半導體","0.59","2.78","-1.77","-0.01","-0.55","3.65"," ","31","4.69"," ","66.86","129.00","11.50"," "
" "," ","41","2605新興","航運","-2.15","5.60","0.75","0.08","0.25","0.02"," ","30","4.55"," ","55.96","35.65","-0.05"," "
" "," ","42","2493揚博","電子零組件","0.72","0.53","-0.57","-0.10","1.05","2.91"," ","50","4.54"," ","50.90","141.00","-6.00"," "
" "," ","43","6285啟卅卅","通信網路","-0.26","0.10","0.18","1.23","2.82","0.29"," ","30","4.36"," ","69.01","264.50","-2.50"," "
" "," ","44","8028昇陽半導體","半導體","-0.62","8.08","1.89","-5.05","7.55","-7.62"," ","30","4.23"," ","41.57","187.00","-4.50"," "
" "," ","45","2402毅嘉","電子零組件","-0.14","0.04","-0.66","0.22","1.63","3.10"," ","50","4.19"," ","51.71","77.70","7.00"," "
" "," ","46","2495普安","電腦週邊","0.32","2.28","0.03","0.22","-1.43","2.66"," ","31","4.08"," ","54.36","42.85","-0.75"," "
" "," ","47","2476鉅祥","電子零組件","-0.20","-0.20","0.26","0.41","2.65","1.11"," ","30","4.03"," ","57.74","115.00","7.50"," "
" "," ","48","3413京鼎","半導體","0.76","0.04","1.41","-1.71","0.25","3.25"," ","50","4.00"," ","44.15","314.50","-1.00"," "
" "," ","49","2472立隆電","電子零組件","-1.15","3.11","-0.24","0.20","2.36","-0.29"," ","30","3.99"," ","59.02","184.50","5.50"," "
" "," ","50","2486一詮","光電","0.22","3.33","-0.99","-0.48","3.12","-1.28"," ","30","3.92"," ","50.45","185.00","-0.50"," "
" "," ","51","3011今皓","電子零組件","3.14","0.15","-0.05","0.17","-0.44","0.89"," ","31","3.86"," ","32.52","13.25","0.25"," "
" "," ","52","9933中鼎","其他","1.91","1.10","1.14","-0.18","-0.22","0.04"," ","31","3.79"," ","58.58","38.50","0.55"," "
" "," ","53","2340台亞","半導體","0.32","1.62","0.03","-0.84","0.48","2.16"," ","50","3.77"," ","40.67","32.30","0.05"," "
" "," ","54","3060銘異","電腦週邊","-0.76","0.14","3.12","0.23","-0.37","1.31"," ","31","3.67"," ","20.05","30.25","-0.50"," "
" "," ","55","6706惠特","光電","-3.18","-3.24","8.29","-6.17","3.85","4.12"," ","50","3.67"," ","35.01","151.50","4.50"," "
" "," ","56","4540全球傳動","電機","-0.13","-0.04","0.17","0.17","-0.37","3.83"," ","31","3.63"," ","42.12","57.90","5.00"," "
" "," ","57","8105凌巨","光電","0.23","0.61","-0.12","0.13","1.09","1.64"," ","50","3.58"," ","61.67","13.95","-0.35"," "
" "," ","58","2327國巨*","電子零組件","-1.11","0.47","-0.50","-0.38","1.45","3.61"," ","50","3.54"," ","72.26","316.50","-8.50"," "
" "," ","59","3443創意","半導體","0.04","0.23","-0.44","0.31","1.12","2.23"," ","50","3.49"," ","68.65","3255.00","-90.00"," "
" "," ","60","2406國碩","光電","1.93","1.57","0.21","-0.89","0.59","0.01"," ","30","3.42"," ","33.40","33.95","1.15"," "
" "," ","61","2393億光","光電","0.84","0.78","0.65","0.17","0.42","0.55"," ","50","3.41"," ","67.95","73.30","0.70"," "
" "," ","62","3406玉晶光","光電","-0.20","1.50","1.32","-0.13","-0.06","0.95"," ","50","3.38"," ","54.91","503.00","-8.00"," "
" "," ","63","3532台勝科","半導體","0.40","1.41","-0.84","0.06","0.38","1.95"," ","50","3.36"," ","90.46","188.50","-5.50"," "
" "," ","64","4737華廣","生技醫療業","0.80","0.28","0.44","1.21","1.21","-0.60"," ","20","3.34"," ","60.53","67.00","-1.90"," "
" "," ","65","2316楠梓電","電子零組件","-1.27","3.70","-0.88","0.52","1.23","-0.18"," ","30","3.12"," ","63.34","114.50","0.00"," "
" "," ","66","2388威盛","半導體","0.28","0.85","0.36","-0.08","0.42","1.24"," ","50","3.07"," ","68.38","65.30","3.90"," "
" "," ","67","2464盟立","其他電子","0.72","4.02","-0.17","-1.76","-0.69","0.92"," ","50","3.04"," ","34.72","79.00","5.60"," "
" "," ","68","2231為升","汽車","-0.11","0.56","0.76","2.05","-0.16","-0.07"," ","31","3.03"," ","67.12","126.50","-1.50"," "
" "," ","69","3588通嘉","半導體","0.26","0.16","0.84","0.18","0.36","1.16"," ","50","2.96"," ","27.67","54.60","0.60"," "
" "," ","70","3356奇偶","光電","0.32","1.79","1.38","-1.12","-0.15","0.68"," ","50","2.90"," ","28.37","52.40","-1.00"," "
" "," ","71","8103瀚荃","電子零組件","-1.26","-0.37","0.79","-0.02","2.41","1.34"," ","30","2.89"," ","51.58","93.10","0.90"," "
" "," ","72","3305昇貿","其他電子","-0.54","0.98","0.31","0.78","0.71","0.57"," ","10","2.81"," ","43.36","120.50","-0.50"," "
" "," ","73","2243宏旭-KY","汽車","1.43","1.09","1.03","0.02","0.95","-1.76"," ","30","2.76"," ","49.61","23.60","0.40"," "
" "," ","74","3717聯嘉投控","汽車","0.39","0.82","0.66","0.15","-0.05","0.78"," ","31","2.75"," ","46.34","21.90","0.05"," "
" "," ","75","4566時碩工業","電機","-0.53","1.51","-0.41","0.11","0.69","1.36"," ","50","2.73"," ","55.46","70.10","0.20"," "
" "," ","76","1721三晃","化學","0.31","1.31","0.64","0.19","-0.54","0.77"," ","31","2.68"," ","38.19","20.50","1.85"," "
" "," ","77","6153嘉聯益","電子零組件","0.42","1.22","0.39","0.04","0.27","0.34"," ","50","2.68"," ","48.94","18.75","1.30"," "
" "," ","78","9136巨騰-DR","存託憑證","2.01","-0.93","0.70","0.11","0.59","0.17"," ","30","2.65"," ","65.29","10.15","0.69"," "
" "," ","79","3090日電貿","電子零組件","-0.81","1.74","-0.79","-0.13","0.80","1.84"," ","50","2.65"," ","62.75","108.50","0.00"," "
" "," ","80","6209今國光","光電","0.26","-0.29","0.22","0.19","1.19","1.06"," ","30","2.63"," ","46.87","62.10","1.30"," "
" "," ","81","5515建國","營建","0.49","0.49","0.12","0.17","-0.34","1.68"," ","31","2.61"," ","70.72","41.20","-1.35"," "
" "," ","82","3437榮創","光電","2.08","-0.22","-0.64","0.74","-0.49","1.12"," ","31","2.59"," ","26.37","27.20","2.45"," "
" "," ","83","2488漢平","其他電子","0.09","0.50","0.76","0.23","-0.10","1.00"," ","31","2.48"," ","52.02","50.80","-1.60"," "
" "," ","84","6806森崴能源","綠能","-0.12","0.37","0.07","0.40","0.65","1.11"," ","50","2.48"," ","58.13","24.65","2.20"," "
" "," ","85","2382廣達","電腦週邊","0.05","0.23","0.12","0.30","1.22","0.39"," ","30","2.31"," ","85.69","323.00","4.50"," "
" "," ","86","1786科妍","生技醫療業","0.44","0.30","0.02","0.61","0.34","0.60"," ","31","2.31"," ","51.29","63.40","-1.50"," "
" "," ","87","911608明輝-DR","存託憑證","1.44","0.15","0.12","0.02","0.17","0.32"," ","50","2.22"," ","26.74","2.84","-0.04"," "
" "," ","88","8222寶一","電機","0.14","0.83","0.24","0.18","0.11","0.71"," ","31","2.21"," ","37.54","37.85","0.15"," "
" "," ","89","2419仲琦","通信網路","-0.19","-0.35","1.62","0.07","-1.34","2.37"," ","31","2.18"," ","68.16","36.80","-0.95"," "
" "," ","90","2727王品","觀光","1.42","0.22","1.65","0.37","-0.11","-1.38"," ","10","2.17"," ","34.50","226.00","0.50"," "
" "," ","91","2379瑞昱","半導體","0.36","0.56","0.43","0.25","0.36","0.21"," ","30","2.17"," ","73.42","531.00","-9.00"," "
" "," ","92","2417圓剛","電腦週邊","-0.10","0.16","0.43","-0.25","0.79","1.11"," ","50","2.14"," ","43.47","41.40","0.45"," "
" "," ","93","3028增你強","電子通路","-0.96","0.78","0.12","-0.45","2.07","0.57"," ","30","2.13"," ","47.47","62.80","-0.40"," "
" "," ","94","6205詮欣","電子零組件","-0.08","0.09","0.72","-0.48","0.38","1.48"," ","50","2.11"," ","46.18","75.00","6.80"," "
" "," ","95","1727中華化","化學","4.65","-5.97","0.25","-0.17","0.62","2.73"," ","50","2.11"," ","59.25","56.30","2.10"," "
" "," ","96","6658聯策","其他電子","2.73","-1.61","1.08","-2.27","3.68","-1.51"," ","30","2.10"," ","40.65","79.80","1.80"," "
" "," ","97","2365昆盈","電腦週邊","1.15","-0.25","0.22","0.69","-0.09","0.38"," ","31","2.10"," ","21.79","34.90","0.60"," "
" "," ","98","1708東鹼","化學","0.34","4.59","-1.14","-0.96","-1.43","0.69"," ","31","2.09"," ","47.78","39.35","-0.60"," "
" "," ","99","8996高力","電機","1.02","-0.20","-1.29","1.12","1.59","-0.16"," ","30","2.08"," ","54.08","1220.00","105.00"," "
" "," ","100","1582信錦","電子零組件","3.11","-2.35","3.39","2.22","-2.96","-1.34"," ","31","2.07"," ","34.59","99.20","-2.30"," "
" "," ","101","6214精誠","資訊服務","0.14","0.65","-0.08","-0.10","0.34","1.10"," ","50","2.05"," ","55.67","126.00","2.50"," "
" "," ","102","4807日成-KY","貿易百貨","-0.01","-1.05","6.52","-3.41","0.00","0.00"," ","40","2.05"," ","72.98","15.40","0.40"," "
" "," ","103","3702大聯大","電子通路","0.39","1.33","0.43","-0.16","-0.01","-0.03"," ","30","1.95"," ","84.56","98.80","0.60"," "
" "," ","104","2329華泰","半導體","-0.12","0.93","-0.90","-0.84","-0.27","3.14"," ","50","1.94"," ","55.97","61.50","1.00"," "
" "," ","105","3550聯穎","電子零組件","-1.11","2.11","-1.04","-0.14","-0.07","2.19"," ","50","1.94"," ","43.24","21.10","1.55"," "
" "," ","106","3010華立","電子通路","0.99","0.56","0.24","-0.81","0.63","0.27"," ","30","1.88"," ","65.81","132.50","2.00"," "
" "," ","107","6753龍德造船","航運","0.17","-0.33","0.65","0.32","0.25","0.82"," ","31","1.88"," ","62.58","138.50","-2.50"," "
" "," ","108","3056富華新","營建","0.59","0.16","0.19","0.35","0.22","0.36"," ","31","1.87"," ","31.58","14.65","-0.20"," "
" "," ","109","6671三能-KY","居家","0.76","0.17","0.81","0.01","0.10","0.01"," ","30","1.86"," ","74.52","32.45","-0.55"," "
" "," ","110","1409新纖","紡織","0.54","0.70","-0.11","-0.15","0.08","0.80"," ","50","1.86"," ","66.84","16.70","-0.35"," "
" "," ","111","5871中租-KY","其他","0.08","0.48","0.35","0.50","-0.16","0.59"," ","31","1.84"," ","67.56","118.00","1.50"," "
" "," ","112","2453凌群","資訊服務","0.56","0.63","0.04","0.49","0.10","0.02"," ","10","1.84"," ","45.89","55.50","-0.50"," "
" "," ","113","1598岱宇","運動","0.21","0.46","0.11","0.28","0.15","0.59"," ","31","1.80"," ","59.56","20.65","0.25"," "
" "," ","114","3706神達","電腦週邊","0.73","0.60","-0.14","-0.63","0.14","1.10"," ","50","1.80"," ","51.22","84.10","1.30"," "
" "," ","115","6805富世達","電子零組件","0.37","1.70","-1.16","0.77","-0.40","0.51"," ","31","1.79"," ","63.70","1870.00","-30.00"," "
" "," ","116","6937天虹","半導體","0.20","0.85","-0.28","0.11","0.34","0.56"," ","50","1.78"," ","65.93","306.00","2.50"," "
" "," ","117","6024群益期","金融","0.73","0.85","-0.06","0.21","0.06","-0.02"," ","10","1.77"," ","67.90","56.40","-0.10"," "
" "," ","118","3704合勤控","通信網路","0.44","0.58","0.14","-0.73","0.54","0.80"," ","50","1.77"," ","55.79","37.45","0.45"," "
" "," ","119","4564元翎","電機","0.54","0.77","-0.13","0.01","0.11","0.47"," ","50","1.77"," ","42.71","19.85","0.20"," "
" "," ","120","6794向榮生技","生技醫療業","0.73","0.11","0.20","0.02","0.01","0.67"," ","31","1.74"," ","80.66","81.20","0.20"," "
" "," ","121","5215科嘉-KY","電腦週邊","0.00","0.68","0.00","0.67","0.64","-0.26"," ","10","1.73"," ","52.19","38.35","0.10"," "
" "," ","122","6949沛爾生醫-創","生技醫療業","0.12","0.65","-0.42","0.67","0.59","0.03"," ","10","1.64"," ","73.08","770.00","-10.00"," "
" "," ","123","6108競國","電子零組件","-0.03","0.44","0.25","0.15","0.05","0.76"," ","31","1.62"," ","53.92","17.90","0.10"," "
" "," ","124","9955佳龍","綠能","0.77","0.75","-0.30","0.11","0.04","0.22"," ","31","1.59"," ","64.92","31.10","-0.95"," "
" "," ","125","7750新代","電機","0.74","-0.10","0.14","0.22","0.70","-0.14"," ","30","1.56"," ","80.82","1810.00","140.00"," "
" "," ","126","2415錩新","電子零組件","-0.01","0.72","0.37","0.00","0.60","-0.12"," ","30","1.56"," ","64.87","29.05","0.00"," "
" "," ","127","6782視陽","生技醫療業","0.18","1.43","0.17","-0.21","0.23","-0.26"," ","30","1.54"," ","48.81","235.00","4.50"," "
" "," ","128","2385群光","電子零組件","0.56","0.33","0.21","0.00","0.29","0.15"," ","30","1.54"," ","77.51","125.50","-0.50"," "
" "," ","129","6117迎廣","電腦週邊","-0.60","0.09","1.00","0.19","0.23","0.61"," ","50","1.52"," ","54.85","81.60","0.40"," "
" "," ","130","8016矽創","半導體","0.27","0.76","0.28","0.55","-0.50","0.15"," ","31","1.51"," ","41.61","215.00","4.50"," "
" "," ","131","2368金像電","電子零組件","0.93","0.64","-0.83","0.24","0.47","0.05"," ","30","1.50"," ","78.35","1175.00","10.00"," "
" "," ","132","2347聯強","電子通路","0.06","0.69","0.46","0.05","0.10","0.14"," ","50","1.50"," ","88.34","83.90","1.70"," "
" "," ","133","2374佳能","光電","-0.44","2.77","-1.22","-0.13","-0.04","0.53"," ","50","1.47"," ","29.87","72.30","0.10"," "
" "," ","134","6414樺漢","電腦週邊","-0.32","-0.09","0.35","-0.22","-0.27","2.01"," ","31","1.46"," ","61.33","304.00","4.00"," "
" "," ","135","6456GIS-KY","光電","0.75","-1.54","-1.23","-0.23","0.29","3.40"," ","50","1.44"," ","54.96","77.60","0.80"," "
" "," ","136","3694海華","通信網路","0.16","-0.05","0.10","-0.12","0.77","0.57"," ","30","1.43"," ","62.32","61.30","0.00"," "
" "," ","137","2855統一證","金融","0.00","0.79","0.10","0.14","-0.10","0.50"," ","31","1.43"," ","77.25","32.45","-1.05"," "
" "," ","138","6116彩晶","光電","0.65","-0.45","-0.24","-0.09","0.51","1.05"," ","50","1.43"," ","46.51","8.95","-0.32"," "
" "," ","139","3708上緯投控","綠能","2.80","1.06","0.46","-0.75","-2.34","0.16"," ","31","1.39"," ","52.82","123.50","5.00"," "
" "," ","140","9105泰金寶-DR","存託憑證","0.21","0.36","0.20","0.11","-0.22","0.72"," ","31","1.38"," ","30.55","5.60","-0.34"," "
" "," ","141","3040遠見","其他","0.22","0.18","0.99","-0.08","0.30","-0.23"," ","30","1.38"," ","70.44","44.70","-1.50"," "
" "," ","142","3231緯創","電腦週邊","0.37","-0.48","0.02","0.14","0.63","0.69"," ","50","1.37"," ","58.32","136.50","2.50"," "
" "," ","143","3034聯詠","半導體","0.14","0.08","0.62","-0.22","0.50","0.25"," ","30","1.37"," ","68.49","415.00","3.00"," "
" "," ","144","1809中釉","玻璃","-0.15","5.74","-4.62","0.29","0.40","-0.29"," ","30","1.37"," ","51.79","27.20","0.10"," "
" "," ","145","6120達運","光電","0.30","0.22","-0.32","-0.21","1.24","0.13"," ","30","1.36"," ","59.97","14.80","-0.25"," "
" "," ","146","1714和桐","化學","-0.11","0.74","0.21","0.19","0.01","0.32"," ","31","1.36"," ","62.50","9.63","-0.23"," "
" "," ","147","3023信邦","電子零組件","0.39","0.15","0.52","-0.13","0.31","0.10"," ","30","1.34"," ","68.14","282.00","2.50"," "
" "," ","148","2465麗臺","電腦週邊","0.01","-0.01","0.00","0.00","-0.13","1.47"," ","31","1.34"," ","33.49","60.40","1.60"," "
" "," ","149","9935慶豐富","居家","0.59","0.12","0.15","0.05","0.27","0.15"," ","30","1.33"," ","61.05","19.10","-0.15"," "
" "," ","150","3311閎暉","通信網路","0.25","0.46","0.16","0.27","-0.25","0.43"," ","31","1.32"," ","54.85","33.10","0.10"," "
" "," ","151","2049上銀","電機","-0.11","-0.60","0.63","-0.17","0.99","0.58"," ","30","1.32"," ","66.00","291.00","12.00"," "
" "," ","152","1210大成","食品","0.31","0.38","0.21","0.08","0.10","0.23"," ","50","1.31"," ","63.57","54.20","-0.60"," "
" "," ","153","9917中保科","其他","0.24","0.29","0.09","0.36","0.02","0.30"," ","31","1.30"," ","77.94","116.50","0.00"," "
" "," ","154","4938和碩","電腦週邊","0.57","-0.06","0.42","0.08","0.19","0.10"," ","30","1.30"," ","77.95","83.00","2.90"," "
" "," ","155","1460宏遠","紡織","0.28","0.29","0.29","0.20","0.08","0.15"," ","31","1.29"," ","70.32","6.91","-0.05"," "
" "," ","156","9902台火","其他","0.71","-0.23","0.52","0.06","0.02","0.21"," ","31","1.29"," ","56.42","14.80","-0.10"," "
" "," ","157","3016嘉晶","半導體","0.36","0.31","-0.21","-0.08","0.03","0.87"," ","50","1.28"," ","73.07","63.10","0.50"," "
" "," ","158","6189豐藝","電子通路","0.19","0.36","0.41","0.12","0.09","0.09"," ","21","1.26"," ","34.12","47.20","-0.20"," "
" "," ","159","6415矽力*-KY","半導體","0.64","-0.23","0.27","-0.44","0.11","0.88"," ","50","1.23"," ","78.65","332.50","30.00"," "
" "," ","160","8101華冠","通信網路","1.20","0.01","0.00","0.01","0.01","0.00"," ","20","1.23"," ","81.63","14.25","-0.05"," "
" "," ","161","2548華固","營建","0.15","-0.07","0.40","0.36","0.22","0.16"," ","10","1.22"," ","58.33","130.00","1.50"," "
" "," ","162","8476台境*","綠能","-0.02","1.23","0.32","-0.28","0.05","-0.09"," ","30","1.21"," ","64.80","18.20","0.00"," "
" "," ","163","3312弘憶股","電子通路","0.09","-0.62","0.60","0.26","0.38","0.50"," ","50","1.21"," ","46.78","42.70","0.85"," "
" "," ","164","3530晶相光","半導體","0.54","0.65","0.44","-0.49","0.61","-0.55"," ","30","1.20"," ","57.87","62.50","0.50"," "
" "," ","165","8070長華*","電子通路","0.37","0.24","0.41","-0.19","0.19","0.18"," ","30","1.20"," ","75.40","48.30","1.90"," "
" "," ","166","6224聚鼎","電子零組件","0.05","0.00","-0.06","-0.50","0.00","1.70"," ","50","1.19"," ","36.79","61.10","1.90"," "
" "," ","167","6196帆宣","其他電子","-0.04","0.44","-0.42","0.14","0.94","0.12"," ","30","1.18"," ","72.27","359.00","19.00"," "
" "," ","168","3004豐達科","鋼鐵","-0.31","-0.27","0.04","0.90","0.21","0.61"," ","31","1.18"," ","58.35","113.00","-2.50"," "
" "," ","169","1723中碳","化學","0.49","0.36","-0.10","0.90","-0.75","0.28"," ","31","1.18"," ","51.50","81.20","-0.30"," "
" "," ","170","4583台灣精銳","電機","0.20","0.11","0.16","0.06","0.01","0.64"," ","31","1.18"," ","86.88","734.00","-3.00"," "
" "," ","171","1568倉佑","汽車","0.07","-0.04","-0.01","0.40","0.40","0.35"," ","20","1.17"," ","62.64","25.35","0.05"," "
" "," ","172","1316上曜","營建","0.36","0.12","-0.07","0.53","0.29","-0.07"," ","10","1.16"," ","39.94","12.00","-0.20"," "
" "," ","173","2939永邑-KY","貿易百貨","0.01","0.98","-0.49","0.56","0.03","0.06"," ","31","1.15"," ","75.60","25.25","0.50"," "
" "," ","174","2436偉詮電","半導體","-0.09","2.14","-0.83","0.25","-0.30","-0.03"," ","31","1.14"," ","29.47","63.10","0.00"," "
" "," ","175","2038海光","鋼鐵","0.18","0.01","0.06","0.10","0.49","0.29"," ","30","1.13"," ","54.34","15.20","-0.15"," "
" "," ","176","5288豐祥-KY","電機","0.05","0.69","0.14","0.08","0.01","0.15"," ","31","1.12"," ","69.25","159.00","-2.00"," "
" "," ","177","2031新光鋼","鋼鐵","0.42","0.05","0.10","-0.17","0.35","0.37"," ","50","1.12"," ","55.20","41.00","0.00"," "
" "," ","178","1734杏輝","生技醫療業","0.07","0.26","0.14","0.05","-0.01","0.59"," ","31","1.10"," ","46.11","32.15","0.05"," "
" "," ","179","911868同方友友-DR","存託憑證","-0.07","0.47","0.50","-0.54","0.51","0.22"," ","30","1.09"," ","33.28","1.26","0.00"," "
" "," ","180","1233天仁","食品","0.47","0.01","0.00","0.00","0.00","0.60"," ","41","1.08"," ","73.76","29.50","-0.10"," "
" "," ","181","2897王道銀行","金融","0.34","0.05","0.10","0.25","0.19","0.15"," ","10","1.08"," ","84.94","10.20","-0.10"," "
" "," ","182","6166凌華","電腦週邊","0.17","-0.11","-0.06","-0.19","-0.31","1.57"," ","31","1.07"," ","76.45","73.80","3.30"," "
" "," ","183","9912偉聯","電腦週邊","-0.17","0.78","0.19","0.13","0.08","0.06"," ","10","1.07"," ","59.68","12.55","-0.05"," "
" "," ","184","6206飛捷","電腦週邊","0.39","0.37","0.57","-0.79","0.83","-0.30"," ","30","1.07"," ","48.82","108.00","1.50"," "
" "," ","185","3504揚明光","光電","0.75","0.19","0.42","0.14","-0.19","-0.24"," ","10","1.07"," ","62.72","67.40","6.10"," "
" "," ","186","6272驊陞","電子零組件","-0.32","0.58","-0.38","0.71","0.22","0.25"," ","31","1.06"," ","50.62","32.55","0.25"," "
" "," ","187","6235華孚","電腦週邊","0.50","0.14","-0.90","0.42","0.28","0.61"," ","31","1.05"," ","42.64","45.70","-0.20"," "
" "," ","188","2303聯電","半導體","-0.15","-0.39","0.06","0.07","0.19","1.27"," ","50","1.05"," ","76.10","73.00","4.70"," "
" "," ","189","3380明泰","通信網路","-0.46","0.98","-0.20","0.17","0.82","-0.27"," ","30","1.04"," ","68.66","41.55","0.55"," "
" "," ","190","3617碩天","其他電子","0.11","-0.02","0.53","-0.09","0.41","0.10"," ","30","1.04"," ","67.70","192.00","2.50"," "
" "," ","191","2636台驊控股","航運","0.47","0.15","-0.20","0.48","-0.02","0.15"," ","31","1.03"," ","41.69","67.70","-0.50"," "
" "," ","192","2702華園","觀光","0.00","0.00","0.29","0.08","0.48","0.18"," ","30","1.03"," ","72.97","17.80","1.25"," "
" "," ","193","5234達興材料","光電","0.09","-0.06","-1.24","0.11","1.92","0.21"," ","30","1.03"," ","65.87","443.00","13.50"," "
