排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00634R,富邦上証反1,3.05,-0.09,-2.87,06/12,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,233.0,522.0
2,4924,欣厚-KY,12.15,0.2,1.67,06/12,0.0,25.0,25.0,400.0,,,,,,
3,2911,麗嬰房,8.43,0.21,2.55,06/12,30.3,111.0,154.0,395.0,,,,,,
4,00902,中信電池及儲能,15.37,0.65,4.42,06/12,0.0,25.8,57.9,284.0,-9.35,-10.5,-15.1,-15.6,-56.3,-15.6
5,6708,天擎,39.2,0.45,1.16,06/12,0.0,0.0,250.0,250.0,,,,,,
6,009803,玉山市值動能50,21.59,0.58,2.76,06/12,0.0,20.6,20.6,229.0,111.0,106.0,51.1,134.0,471.0,12.5
7,2855,統一證,50.5,-0.4,-0.79,06/12,8.92,34.9,69.1,182.0,238.0,166.0,555.0,327.0,76.5,346.0
8,6226,光鼎,12.1,0.2,1.68,06/12,2.67,36.3,235.0,157.0,221.0,,,,,
9,2478,大毅,171.5,-6.0,-3.38,06/12,10.4,69.3,110.0,123.0,113.0,140.0,21.9,-23.6,585.0,-24.0
10,2483,百容,38.1,3.45,9.96,06/12,-0.16,0.71,4.27,109.0,233.0,223.0,275.0,410.0,340.0,410.0
11,7788,松川精密,266.0,-5.0,-1.85,06/12,-2.25,4.82,7.41,107.0,164.0,314.0,,,,
12,7791,皇家可口,62.8,0.1,0.16,06/12,9.46,12.5,8.0,97.6,200.0,523.0,,,,
13,3042,晶技,224.5,-10.5,-4.47,06/12,20.5,26.2,67.9,96.0,82.6,139.0,64.2,-32.0,-45.3,-31.1
14,8021,尖點,522.0,-48.0,-8.42,06/12,44.0,119.0,87.8,94.3,87.9,-26.2,-30.0,-75.5,90.5,-58.5
15,2883,凱基金,27.45,-0.3,-1.08,06/12,4.36,14.4,30.9,90.6,250.0,402.0,690.0,544.0,197.0,708.0
16,3048,益登,73.0,-2.0,-2.67,06/12,38.0,54.4,74.6,87.2,81.3,-15.6,-43.6,-55.8,127.0,-52.1
17,8105,凌巨,22.45,2.0,9.78,06/12,8.91,18.2,45.3,82.0,112.0,121.0,48.2,188.0,135.0,176.0
18,00887,永豐中國科技50大,17.04,0.23,1.37,06/12,-0.02,-0.02,8.82,80.4,52.9,-8.96,-22.2,-46.2,-72.4,-46.3
19,4923,力士,47.5,4.3,9.95,06/12,0.26,11.8,25.1,79.3,83.5,81.8,264.0,172.0,190.0,172.0
20,00998A,主動復華金融股息,16.71,0.36,2.2,06/12,41.6,41.6,41.6,69.0,3069.0,3069.0,,,,
21,009816,凱基台灣TOP50,14.9,0.37,2.55,06/12,0.05,6.0,29.2,68.5,75.3,68.8,139.0,,,
22,7744,崴寶,493.0,-8.0,-1.6,06/12,48.4,64.3,64.3,64.3,39.4,-9.8,0.0,,,
23,00842B,台新美元銀行債,30.58,0.13,0.43,06/12,0.0,0.0,63.6,63.6,63.6,63.6,80.0,80.0,,80.0
24,00403A,主動統一升級50,10.25,0.26,2.6,06/12,-3.06,1.36,32.7,59.2,224.0,176.0,,,,
25,2420,新巨,58.8,-0.4,-0.68,06/12,0.0,15.6,28.2,56.5,78.1,25.1,16.7,50.3,17.3,54.1
26,7722,LINEPAY,333.5,-37.0,-9.99,06/12,6.06,14.5,41.3,55.2,76.0,41.3,34.6,47.9,1025.0,64.1
27,7792,安葆,257.0,-2.0,-0.77,06/12,24.0,34.8,55.0,55.0,55.0,93.8,,,,
28,00916,國泰全球品牌50,27.41,0.13,0.48,06/12,-5.13,-7.33,-2.41,53.0,1467.0,1467.0,985.0,628.0,103.0,628.0
29,2114,鑫永銓,90.0,1.5,1.69,06/12,0.74,11.0,13.8,52.6,191.0,107.0,238.0,372.0,146.0,372.0
30,3356,奇偶,56.5,1.6,2.91,06/12,0.0,3.13,29.1,51.1,110.0,72.7,10.2,-24.2,-58.0,-14.9
31,3014,聯陽,153.0,13.5,9.68,06/12,5.98,10.3,15.4,50.8,51.9,7.9,17.5,144.0,203.0,97.3
32,6187,萬潤,1085.0,55.0,5.34,06/12,1.88,5.14,11.8,50.7,15.7,99.7,17.9,-62.5,-71.0,-60.7
33,1708,東鹼,48.0,2.45,5.38,06/12,7.87,9.04,17.3,50.5,86.8,86.5,155.0,108.0,174.0,125.0
34,7714,創泓科技,129.0,2.0,1.57,06/12,1.2,9.09,15.1,50.0,61.5,127.0,155.0,,,600.0
35,6217,中探針,239.0,11.0,4.82,06/12,0.63,7.89,33.3,48.5,156.0,261.0,229.0,-8.93,143.0,-8.9
36,2105,正新,34.25,-0.75,-2.14,06/12,8.0,16.6,25.9,48.4,124.0,102.0,59.6,-2.38,14.7,-24.6
37,4155,訊映,15.05,-0.3,-1.95,06/12,5.02,26.0,24.9,48.1,60.1,100.0,110.0,85.7,14.9,97.8
38,2383,台光電,4830.0,-265.0,-5.2,06/12,28.7,32.6,42.3,46.6,17.2,-37.4,-45.8,-53.5,-91.3,-56.5
39,4939,亞電,66.2,6.0,9.97,06/12,0.0,2.18,18.7,46.5,16.8,-11.8,22.3,-25.5,282.0,-36.5
40,2642,宅配通,21.6,-0.4,-1.82,06/12,12.7,27.6,39.8,46.2,39.8,30.0,32.3,38.7,81.5,40.2
41,2347,聯強,89.1,-1.7,-1.87,06/12,5.74,18.2,29.4,45.9,91.2,58.8,159.0,71.9,30.0,94.7
42,5210,寶碩,30.0,-0.5,-1.64,06/12,28.0,28.0,113.0,45.5,700.0,,,,,
43,2495,普安,50.3,0.65,1.31,06/12,16.8,34.4,43.3,43.4,33.4,5.49,-7.91,-32.0,104.0,-37.5
44,7757,金色三麥,102.0,-0.5,-0.49,06/12,-9.09,25.0,42.9,42.9,900.0,,,,,
