排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,06/24,,18325.0,-180.0,-0.97,209,3778.0,18505.0,18505.0,18505.0,17620.0,4.78,155.0,116.22,,,,,
2,6515,穎崴,市,06/24,,9500.0,50.0,0.53,319,2984.0,9450.0,9405.0,9615.0,9005.0,6.46,193.0,52.7,,,,,
3,2059,川湖,市,06/24,,7505.0,30.0,0.4,532,3958.0,7475.0,7620.0,7620.0,7275.0,4.62,66.2,22.68,,,,,
4,6223,旺矽,櫃,06/24,,7175.0,495.0,7.41,1217,8351.0,6680.0,6645.0,7200.0,6430.0,11.5,191.0,44.62,,,,,
5,7769,鴻勁,市,06/24,,6755.0,-55.0,-0.81,624,4167.0,6810.0,6635.0,6765.0,6605.0,2.35,84.3,19.38,,,,,
6,2383,台光電,市,06/24,,5560.0,-140.0,-2.46,1758,9596.0,5700.0,5440.0,5575.0,5345.0,4.04,121.0,41.55,,,,,
7,3008,大立光,市,06/24,,4900.0,-100.0,-2.0,2104,10316.0,5000.0,4870.0,4985.0,4825.0,3.2,30.7,3.47,,,,,
8,3443,創意,市,06/24,,4880.0,155.0,3.28,1747,8296.0,4725.0,4725.0,4880.0,4615.0,5.61,147.0,44.84,,,,,
9,6669,緯穎,市,06/24,,4605.0,-70.0,-1.5,1385,6343.0,4675.0,4600.0,4645.0,4530.0,2.46,15.4,6.11,,,,,
10,3661,世芯-KY,市,06/24,,4330.0,-45.0,-1.03,1231,5268.0,4375.0,4315.0,4345.0,4220.0,2.86,63.3,8.18,,,,,
11,2454,聯發科,市,06/24,,4285.0,-250.0,-5.51,16421,70989.0,4535.0,4480.0,4515.0,4225.0,6.39,68.1,17.52,,,,,
12,3653,健策,市,06/24,,3640.0,-200.0,-5.21,2302,8396.0,3840.0,3790.0,3815.0,3555.0,6.77,101.0,25.21,,,,,
13,3131,弘塑,櫃,06/24,,3595.0,100.0,2.86,243,855.0,3495.0,3475.0,3595.0,3410.0,5.29,67.3,26.2,,,,,
14,6510,精測,櫃,06/24,,3465.0,-200.0,-5.46,697,2406.0,3665.0,3580.0,3595.0,3385.0,5.73,102.0,11.59,,,,,
15,7734,印能科技,櫃,06/24,,3255.0,-135.0,-3.98,226,731.0,3390.0,3375.0,3375.0,3170.0,6.05,82.2,13.19,,,,,
16,3529,力旺,櫃,06/24,,3170.0,-15.0,-0.47,521,1615.0,3185.0,3190.0,3220.0,2980.0,7.54,116.0,53.34,,,,,
17,3017,奇鋐,市,06/24,,2530.0,105.0,4.33,6494,16023.0,2425.0,2355.0,2590.0,2335.0,10.5,41.6,21.99,,,,,
18,8299,群聯,櫃,06/24,,2500.0,70.0,2.88,7363,17775.0,2430.0,2385.0,2500.0,2325.0,7.2,24.2,7.46,,,,,
19,2330,台積電,市,06/24,,2390.0,-100.0,-4.02,67304,162506.0,2490.0,2435.0,2445.0,2390.0,2.21,32.1,10.52,,,,,
20,2345,智邦,市,06/24,,2375.0,-60.0,-2.46,3033,7227.0,2435.0,2410.0,2445.0,2340.0,4.31,44.9,20.32,,,,,
