排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00969B,元大零息超長美債,8.32,0.03,0.36,07/16,-36.5,-39.7,-71.4,-54.9,-36.4,-25.4,-23.7,3.92,1.57,,,3.93
2,00968B,元大優息投等債,9.29,0.06,0.65,07/16,43.9,21.8,-62.6,-74.4,-32.2,-2.8,7.92,2.07,34.7,,,4.94
3,00943,兆豐電子高息等權,21.95,-0.35,-1.57,07/16,-51.7,-55.6,-62.2,-76.4,-66.8,-37.8,11.2,21.6,12.3,,,20.8
4,00933B,國泰10Y+金融債,16.0,0.07,0.44,07/16,17.9,-49.3,-61.2,-60.7,-35.5,12.7,18.9,36.7,29.9,,,35.8
5,00780B,國泰A級金融債,37.63,0.18,0.48,07/16,0.0,2.9,-59.5,-52.5,-35.0,-16.9,-8.14,63.5,72.3,52.5,,62.2
6,00986B,FT金融債10+,9.84,-0.02,-0.2,07/16,0.0,-75.3,-55.3,-12.2,-9.12,27.8,38.5,50.2,,,,48.3
7,3130,一零四,203.5,-0.5,-0.25,07/16,-60.8,-64.1,-53.6,-51.6,-59.8,-49.1,-32.5,-29.6,-21.3,-26.0,-17.5,-29.7
8,006205,富邦上証,41.0,-0.51,-1.23,07/16,-44.4,-78.7,-53.4,-52.9,-33.0,-13.8,3.27,4.82,5.12,3.81,5.04,4.94
9,00687B,國泰20年美債,27.89,0.11,0.4,07/16,-33.9,-51.2,-53.3,-58.4,-37.7,24.4,23.2,23.4,23.4,6.32,,28.1
10,00725B,國泰投資級公司債,34.86,0.16,0.46,07/16,11.0,-35.4,-51.1,-52.0,2.55,10.1,24.2,18.9,12.6,6.0,,19.6
11,6629,泰金-KY,105.5,-0.5,-0.47,07/16,-45.4,-38.1,-49.9,-50.6,-16.0,-18.5,0.76,0.98,-0.97,-2.27,,1.89
12,00720B,元大投資級公司債,33.26,0.17,0.51,07/16,-16.9,-46.2,-45.9,-55.3,-34.6,-8.04,10.6,12.1,18.4,5.87,,13.1
13,3115,富榮綱,9.19,0.25,2.8,07/16,0.0,0.0,-44.1,-10.9,4.97,2.28,6.21,3.41,-2.53,-1.73,2.17,3.24
14,5511,德昌,66.4,-1.4,-2.06,07/16,-49.2,-39.5,-43.7,-26.2,-18.1,-8.34,-2.77,1.57,4.16,0.23,0.52,2.56
15,00657,國泰日經225,78.4,-1.95,-2.43,07/16,45.4,-29.8,-42.0,27.3,10.7,10.7,4.27,2.06,1.09,1.81,1.32,1.93
