排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,07/16,,13905.0,5.0,0.04,260,3610.0,13900.0,13900.0,14295.0,13550.0,5.36,118.0,88.18,,,,,
2,2059,川湖,市,07/16,,8655.0,155.0,1.82,726,6292.0,8500.0,8410.0,8900.0,8295.0,7.12,76.3,26.16,,,,,
3,6515,穎崴,市,07/16,,6735.0,-520.0,-7.17,628,4267.0,7255.0,7270.0,7270.0,6700.0,7.86,137.0,37.36,,,,,
4,7769,鴻勁,市,07/16,,6695.0,-25.0,-0.37,518,3394.0,6720.0,6665.0,6730.0,6325.0,6.03,83.6,19.2,,,,,
5,6223,旺矽,櫃,07/16,,6220.0,-110.0,-1.74,632,3907.0,6330.0,6205.0,6345.0,6005.0,5.37,166.0,38.68,,,,,
6,6669,緯穎,市,07/16,,5115.0,20.0,0.39,638,3238.0,5095.0,5090.0,5130.0,5000.0,2.55,17.1,6.78,,,,,
7,2383,台光電,市,07/16,,4990.0,-90.0,-1.77,1351,6680.0,5080.0,4985.0,5030.0,4825.0,4.04,108.0,37.29,,,,,
8,3008,大立光,市,07/16,,4260.0,220.0,5.45,3075,12901.0,4040.0,4040.0,4350.0,4000.0,8.66,26.7,3.02,,,,,
9,3443,創意,市,07/16,,4185.0,65.0,1.58,849,3516.0,4120.0,4120.0,4240.0,3990.0,6.07,126.0,38.45,,,,,
10,3661,世芯-KY,市,07/16,,3770.0,35.0,0.94,1548,5777.0,3735.0,3700.0,3820.0,3650.0,4.55,55.1,7.12,,,,,
11,2454,聯發科,市,07/16,,3700.0,-40.0,-1.07,6010,22177.0,3740.0,3735.0,3755.0,3620.0,3.61,58.8,15.13,,,,,
12,3653,健策,市,07/16,,3395.0,115.0,3.51,1053,3554.0,3280.0,3260.0,3470.0,3230.0,7.32,93.9,23.52,,,,,
13,3131,弘塑,櫃,07/16,,3255.0,50.0,1.56,326,1059.0,3205.0,3155.0,3330.0,3130.0,6.24,60.9,23.72,,,,,
14,7734,印能科技,櫃,07/16,,3160.0,115.0,3.78,696,2157.0,3045.0,3000.0,3270.0,2885.0,12.6,79.8,12.8,,,,,
15,6510,精測,櫃,07/16,,2680.0,-130.0,-4.63,194,528.0,2810.0,2810.0,2810.0,2680.0,4.63,78.6,8.96,,,,,
16,7610,聯友金屬-創,市,07/16,,2600.0,170.0,7.0,762,1948.0,2430.0,2440.0,2640.0,2440.0,8.23,160.0,59.51,,,,,
17,3529,力旺,櫃,07/16,,2530.0,0.0,0.0,449,1132.0,2530.0,2590.0,2595.0,2465.0,5.14,92.4,42.57,,,,,
18,2330,台積電,市,07/16,,2470.0,30.0,1.23,30539,74750.0,2440.0,2430.0,2470.0,2420.0,2.05,33.2,10.87,,,,,
19,2345,智邦,市,07/16,,2320.0,-20.0,-0.85,1275,2949.0,2340.0,2350.0,2350.0,2255.0,4.06,43.9,19.85,,,,,
20,3017,奇鋐,市,07/16,,2225.0,60.0,2.77,4221,9434.0,2165.0,2275.0,2290.0,2155.0,6.24,36.6,19.34,,,,,
21,7828,創新服務,櫃,07/16,,2160.0,145.0,7.2,562,1192.0,2015.0,1970.0,2210.0,1945.0,13.2,319.0,74.84,,,,,
22,3533,嘉澤,市,07/16,,2020.0,-5.0,-0.25,745,1493.0,2025.0,1965.0,2035.0,1950.0,4.2,28.4,5.41,,,,,
23,2360,致茂,市,07/16,,1990.0,85.0,4.46,3587,7035.0,1905.0,1880.0,2015.0,1830.0,9.71,62.8,30.4,,,,,
24,8299,群聯,櫃,07/16,,1980.0,-125.0,-5.94,5633,11180.0,2105.0,2035.0,2040.0,1960.0,3.8,19.2,5.91,,,,,
25,3665,貿聯-KY,市,07/16,,1955.0,45.0,2.36,2809,5397.0,1910.0,1890.0,1985.0,1815.0,8.9,39.4,8.18,,,,,
26,7750,新代,市,07/16,,1955.0,-35.0,-1.76,158,306.0,1990.0,1975.0,1980.0,1870.0,5.53,47.5,12.28,,,,,
27,2308,台達電,市,07/16,,1905.0,15.0,0.79,8662,16256.0,1890.0,1865.0,1935.0,1820.0,6.08,70.3,16.52,,,,,
28,3081,聯亞,櫃,07/16,,1620.0,-135.0,-7.69,1840,3030.0,1755.0,1715.0,1715.0,1615.0,5.7,213.0,35.36,,,,,
29,5269,祥碩,市,07/16,,1515.0,0.0,0.0,422,637.0,1515.0,1515.0,1515.0,1500.0,0.99,18.7,3.04,,,,,
30,6805,富世達,市,07/16,,1415.0,20.0,1.43,717,1010.0,1395.0,1370.0,1435.0,1370.0,4.66,36.1,13.07,,,,,
31,5289,宜鼎,櫃,07/16,,1395.0,-75.0,-5.1,2470,3451.0,1470.0,1430.0,1430.0,1375.0,3.74,18.5,9.27,,,,,
32,6488,環球晶,櫃,07/16,,1370.0,-105.0,-7.12,6939,9763.0,1480.0,1420.0,1460.0,1355.0,7.12,84.4,7.01,,,,,
33,1590,亞德客-KY,市,07/16,,1350.0,-15.0,-1.1,786,1052.0,1365.0,1350.0,1375.0,1280.0,6.96,29.6,5.31,,,,,
34,6442,光聖,市,07/16,,1350.0,-80.0,-5.59,1024,1397.0,1430.0,1400.0,1405.0,1340.0,4.55,50.7,14.92,,,,,
35,6683,雍智科技,櫃,07/16,,1350.0,-120.0,-8.16,1133,1555.0,1470.0,1410.0,1425.0,1345.0,5.44,75.5,12.83,,,,,
36,3491,昇達科,櫃,07/16,,1310.0,115.0,9.62,3061,3977.0,1195.0,1310.0,1310.0,1255.0,4.6,143.0,25.87,,,,,
37,6274,台燿,櫃,07/16,,1295.0,-140.0,-9.76,9564,12626.0,1435.0,1410.0,1415.0,1295.0,8.36,93.6,20.71,,,,,
38,8046,南電,市,07/16,,1275.0,-140.0,-9.89,19446,25706.0,1415.0,1405.0,1415.0,1275.0,9.89,270.0,17.64,,,,,
39,5536,聖暉*,櫃,07/16,,1265.0,15.0,1.2,918,1161.0,1250.0,1250.0,1300.0,1235.0,5.2,35.1,11.98,,,,,
40,6446,藥華藥,市,07/16,,1260.0,-60.0,-4.55,4420,5757.0,1320.0,1335.0,1365.0,1250.0,8.71,78.8,13.6,,,,,
41,2404,漢唐,市,07/16,,1250.0,5.0,0.4,2955,3653.0,1285.0,1230.0,1270.0,1200.0,5.62,23.2,16.41,,,,,
42,7751,竑騰,櫃,07/16,,1240.0,30.0,2.48,212,264.0,1210.0,1210.0,1290.0,1200.0,7.44,54.7,15.33,,,,,
43,6739,竹陞科技,櫃,07/16,,1215.0,110.0,9.95,337,398.0,1105.0,1115.0,1215.0,1090.0,11.3,63.5,33.13,,,,,
44,8210,勤誠,市,07/16,,1175.0,30.0,2.62,842,976.0,1145.0,1150.0,1190.0,1110.0,6.99,34.6,11.67,,,,,
45,8996,高力,市,07/16,,1125.0,-60.0,-5.06,1138,1292.0,1185.0,1165.0,1170.0,1110.0,5.06,80.0,22.53,,,,,
46,6949,沛爾生醫-創,市,07/16,,1105.0,80.0,7.8,798,859.0,1025.0,1020.0,1115.0,1020.0,9.27,,27.22,,,,,
47,6187,萬潤,櫃,07/16,,1075.0,-5.0,-0.46,3174,3419.0,1080.0,1055.0,1110.0,1045.0,6.02,70.6,15.24,,,,,
