代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1210,大成,54.8,0.2,0.37,06/24,2,800,20.0,0.09,16,46328,45.3,5.18,4,521,5.78,0.06,2,1028,25.7,0.11
3008,大立光,4900.0,-100.0,-2.0,06/24,1,128,6.26,0.1,11,1532,4.09,1.17,-3,-78,-1.34,-0.06,1,101,4.92,0.08
2886,兆豐金,44.55,-0.65,-1.44,06/24,-2,-67995,-66.4,-0.46,7,130925,41.7,0.88,2,709,0.69,0.0,2,1411,1.38,0.01
3189,景碩,739.0,12.0,1.65,06/24,-2,-4357,-6.55,-0.83,7,3748,1.94,0.71,-2,-456,-0.68,-0.09,-2,-1776,-2.67,-0.34
1476,儒鴻,319.5,7.0,2.24,06/24,1,236,13.6,0.09,6,1651,10.0,0.6,1,71,4.11,0.03,1,618,35.6,0.23
1590,亞德客-KY,1385.0,10.0,0.73,06/24,1,6,0.55,0.0,5,327,6.74,0.16,-1,-15,-1.31,-0.01,5,934,19.3,0.47
3293,鈊象,757.0,-3.0,-0.39,06/24,-3,-1342,-27.0,-0.48,5,248,2.67,0.09,-3,-121,-2.43,-0.04,-3,-1330,-26.8,-0.47
1560,中砂,749.0,44.0,6.24,06/24,5,1872,24.0,1.25,4,208,2.98,0.14,-1,-12,-0.4,-0.01,5,2060,26.4,1.38
3481,群創,69.4,3.4,5.15,06/24,-2,-49647,-2.67,-0.62,4,30692,0.83,0.38,1,2908,0.27,0.04,-2,-42117,-2.26,-0.53
3529,力旺,3170.0,-15.0,-0.47,06/24,-1,-89,-17.4,-0.12,4,104,5.09,0.14,1,3,0.49,0.0,-1,-32,-6.18,-0.04
5274,信驊,18325.0,-180.0,-0.97,06/24,-2,-48,-11.2,-0.13,4,36,4.3,0.1,-5,-11,-1.1,-0.03,-2,-25,-5.86,-0.07
5536,聖暉*,1300.0,40.0,3.17,06/24,-2,-89,-5.11,-0.07,4,295,8.05,0.24,1,9,1.03,0.01,15,3908,20.5,3.15
2317,鴻海,256.0,-3.5,-1.35,06/24,-5,-83602,-25.1,-0.6,3,418,0.19,0.0,-2,-985,-0.64,-0.01,-5,-87265,-26.2,-0.62
2330,台積電,2390.0,-100.0,-4.02,06/24,-2,-41176,-39.1,-0.16,3,1072,0.71,0.0,5,6532,2.83,0.03,-2,-38056,-36.1,-0.15
2354,鴻準,58.0,1.4,2.47,06/24,1,2083,23.1,0.15,3,47,0.16,0.0,1,88,0.98,0.01,1,2173,24.1,0.15
2409,友達,30.5,1.45,4.99,06/24,-2,-71800,-3.88,-0.95,3,495,0.02,0.01,1,1882,0.21,0.02,-2,-72424,-3.91,-0.96
2412,中華電,143.5,-0.5,-0.35,06/24,-2,-7484,-31.2,-0.1,3,2045,6.32,0.03,4,1229,2.9,0.02,-2,-4733,-19.7,-0.06
3227,原相,228.5,0.5,0.22,06/24,-2,-142,-4.28,-0.09,3,45,0.63,0.03,-2,-66,-2.01,-0.04,-2,-184,-5.56,-0.12
