排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,2027,大成鋼,市,39.9,-0.3,-0.75,16797,06/26,-2029,0,-334,-2364,556.0,21.5,－・－
302,6180,橘子,櫃,49.0,1.4,2.94,3836,06/26,281,-8,2,275,37.7,21.5,＋－＋
303,6510,精測,櫃,3250.0,-180.0,-5.25,355,06/26,-44,-33,-13,-90,7.03,21.4,－－－
304,8103,瀚荃,市,95.2,-9.8,-9.33,4294,06/26,-573,0,-179,-752,16.8,21.4,－・－
305,8028,昇陽半導體,市,285.5,-16.5,-5.46,5009,06/26,136,7,-56,87,38.3,21.3,＋＋－
306,2911,麗嬰房,市,7.02,-0.3,-4.1,457,06/26,11,0,-8,3,22.3,21.2,＋・－
307,2916,滿心,櫃,41.3,-0.55,-1.31,170,06/26,-30,0,0,-30,13.7,21.2,－・・
308,5439,高技,櫃,302.5,-20.5,-6.35,2063,06/26,-129,0,-33,-162,19.7,21.1,－・－
309,00736,國泰新興市場,市,30.8,-0.4,-1.28,82,06/26,0,0,-1,-1,1.31,21.1,・・－
310,3293,鈊象,櫃,745.0,-15.0,-1.97,1752,06/26,-232,29,25,-178,59.3,21.1,－＋＋
311,6166,凌華,市,142.0,-5.0,-3.4,2128,06/26,344,0,1,345,45.7,21.0,＋・＋
312,009807,台新標普科技精選,櫃,16.42,-0.49,-2.9,519,06/26,0,0,-13,-13,3.08,20.8,・・－
313,00922,國泰台灣領袖50,市,39.57,-1.67,-4.05,28185,06/26,-1442,0,-6497,-7939,432.0,20.8,－・－
314,009806,台新標普500,櫃,12.92,-0.18,-1.37,53,06/26,0,0,0,0,3.05,20.8,・・＋
315,2415,錩新,市,34.55,0.5,1.47,3993,06/26,-420,0,-6,-426,18.6,20.6,－・－
316,4726,永昕,櫃,24.0,-0.6,-2.44,235,06/26,-51,0,0,-51,42.7,20.6,－・－
317,3413,京鼎,市,299.0,-10.0,-3.24,1619,06/26,-445,0,-43,-488,22.7,20.5,－・－
318,1587,吉茂,市,26.7,-0.8,-2.91,352,06/26,-23,0,-5,-28,16.3,20.4,－・－
319,3703,欣陸,市,21.35,-0.05,-0.23,1288,06/26,157,0,-6,151,168.0,20.4,＋・－
320,8021,尖點,市,535.0,-22.0,-3.95,2108,06/26,403,1,-19,385,29.4,20.3,＋＋－
321,2886,兆豐金,市,46.15,-0.5,-1.07,34027,06/26,-5466,5647,2313,2494,2996.0,20.2,－＋＋
322,2382,廣達,市,362.0,-4.5,-1.23,20758,06/26,-1216,2613,199,1596,779.0,20.2,－＋＋
323,6997,博弘,櫃,72.1,0.1,0.14,4,06/26,0,0,0,0,4.45,20.1,・・・
324,4568,科際精密,櫃,41.8,0.0,0.0,25,06/26,-5,0,0,-5,6.37,20.1,－・・
325,6515,穎崴,市,8190.0,-910.0,-10.0,523,06/26,90,-115,-4,-29,7.23,20.1,＋－－
326,6278,台表科,市,190.5,-14.5,-7.07,8865,06/26,661,-442,-80,139,58.6,20.0,＋－－
327,3130,一零四,市,220.5,-1.0,-0.45,90,06/26,-27,0,0,-27,6.65,20.0,－・・
328,6182,合晶,櫃,119.5,-5.5,-4.4,140568,06/26,-6165,3903,-5602,-7864,119.0,20.0,－＋－
329,4991,環宇-KY,櫃,507.0,-55.0,-9.79,866,06/26,-169,0,30,-139,24.1,19.9,－・＋
330,1477,聚陽,市,216.0,-5.0,-2.26,3131,06/26,-693,37,63,-593,49.1,19.9,－＋＋
331,8147,正淩,櫃,137.0,-3.5,-2.49,599,06/26,13,0,-34,-20,8.28,19.8,＋・－
332,7769,鴻勁,市,6500.0,-420.0,-6.07,597,06/26,-48,-35,-6,-89,35.7,19.8,－－－
333,2428,興勤,市,296.5,-11.5,-3.73,1652,06/26,95,1,-36,60,25.4,19.8,＋＋－
334,2467,志聖,市,560.0,-25.0,-4.27,1422,06/26,8,0,-17,-8,31.0,19.8,＋＋－
335,00683L,期元大美元指正2,市,22.14,-0.15,-0.67,250,06/26,10,0,148,158,2.25,19.7,＋・＋
336,2939,永邑-KY,市,19.1,-0.55,-2.8,86,06/26,-4,0,0,-4,8.98,19.7,－・・
337,2313,華通,市,222.5,-10.5,-4.51,41017,06/26,871,-57,123,937,235.0,19.7,＋－＋
338,7584,樂意,櫃,30.0,-0.6,-1.96,6,06/26,0,0,0,0,3.24,19.7,・・・
339,3042,晶技,市,193.0,6.0,3.21,33105,06/26,2447,128,-343,2232,67.5,19.7,＋＋－
340,4961,天鈺,市,165.0,-9.5,-5.44,1032,06/26,-367,34,-9,-342,23.8,19.7,－＋－
341,4164,承業醫,市,29.6,-0.55,-1.82,1273,06/26,286,0,3,289,38.4,19.6,＋・＋
342,4728,雙美,櫃,384.5,6.5,1.72,8,06/26,0,0,0,0,10.7,19.6,・・＋
