排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2880,華南金,37.7,1.3,3.57,92745,06/04,2606.0,5003.0,29667.0,178500.0,,59433.0,3869.0,3700.0,3869.0,4053.0
2,5309,系統電,81.8,2.3,2.89,35904,06/04,163.0,,,21350.0,90.7,149.0,347.0,-68.3,3200.0,-80.1
3,1905,華紙,14.0,1.25,9.8,41543,06/04,10067.0,15150.0,15150.0,15150.0,15150.0,1505.0,4257.0,1171.0,989.0,1806.0
4,00712,復華富時不動產,8.68,-0.08,-0.91,94273,06/04,11992.0,11992.0,11992.0,11992.0,14070.0,226625.0,151050.0,151050.0,1232.0,129457.0
5,4716,大立,16.7,0.05,0.3,1494,06/04,0.0,0.86,277.0,11600.0,160.0,,-26.9,-71.4,3800.0,-53.6
6,1314,中石化,8.25,0.17,2.1,120987,06/04,38.1,3662.0,9738.0,9738.0,8427.0,7006.0,1275.0,368.0,603.0,690.0
7,2313,華通,265.5,-1.0,-0.38,39460,06/04,-35.8,103.0,,7600.0,-82.5,-93.2,-96.4,-93.4,-58.8,-92.9
8,2474,可成,242.0,-15.0,-5.84,15948,06/04,357.0,600.0,950.0,5150.0,5150.0,7775.0,1400.0,2525.0,363.0,3838.0
9,1310,台苯,9.18,-0.33,-3.47,16138,06/04,990.0,4480.0,4480.0,4480.0,11350.0,11350.0,1045.0,5625.0,2190.0,2444.0
10,2009,第一銅,44.5,-0.7,-1.55,23378,06/04,145.0,5240.0,6575.0,4350.0,5240.0,26600.0,105.0,-81.0,2125.0,-79.4
11,6890,來億-KY,231.5,21.0,9.98,5825,06/04,335.0,2800.0,4250.0,4250.0,4250.0,4250.0,64.2,-60.6,81.2,13.0
12,1718,中纖,9.68,0.88,10.0,33369,06/04,-0.32,11.4,514.0,3812.0,,,794.0,724.0,,910.0
13,2883,凱基金,27.4,1.7,6.61,526936,06/04,437.0,944.0,3858.0,3481.0,4078.0,1690.0,864.0,990.0,-63.5,62.8
14,2597,潤弘,179.5,3.5,1.99,3319,06/04,7.38,7.38,3.97,3175.0,1210.0,1091.0,,6450.0,,6450.0
