代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2382,廣達,376.0,2.0,0.53,06/18,2,3980,8.96,0.1,21,294270,25.7,7.62,-2,-593,-1.33,-0.02,3,5588,8.66,0.14
2377,微星,138.5,1.5,1.09,06/18,1,1063,9.22,0.13,16,3486,0.67,0.41,2,309,1.47,0.04,2,2127,10.2,0.25
1210,大成,54.7,-0.4,-0.73,06/18,1,396,11.7,0.04,13,46072,47.6,5.15,1,108,3.19,0.01,1,655,19.3,0.07
50,元大台灣50,107.3,1.3,1.23,06/18,5,46773,11.0,0.23,12,45157,1.93,0.22,-2,-18219,-10.2,-0.09,1,15692,20.0,0.08
2327,國巨*,1080.0,96.0,9.76,06/18,-3,-16199,-7.06,-0.78,11,37249,5.2,1.8,1,721,0.77,0.03,1,954,1.02,0.05
8996,高力,1590.0,75.0,4.95,06/18,4,439,2.87,0.47,11,4058,8.6,4.35,-2,-208,-2.01,-0.22,4,2366,15.5,2.53
2408,南亞科,459.5,22.5,5.15,06/18,-1,-5297,-2.93,-0.17,9,26363,2.43,0.85,3,1048,0.23,0.03,3,68212,15.1,2.2
3131,弘塑,3520.0,275.0,8.47,06/18,1,37,3.96,0.13,9,562,13.7,1.89,2,26,1.96,0.09,1,207,22.0,0.7
6515,穎崴,9450.0,0.0,0.0,06/18,1,10,5.25,0.03,9,368,9.54,1.02,-1,-3,-1.58,-0.01,1,16,8.27,0.04
2344,華邦電,218.5,19.5,9.8,06/18,-2,-28832,-5.1,-0.64,8,31309,1.57,0.7,2,3695,0.65,0.08,-2,-16542,-2.93,-0.37
2492,華新科,561.0,19.0,3.51,06/18,-2,-15473,-20.9,-3.19,8,7011,6.91,1.44,-1,-105,-0.15,-0.02,-1,-8495,-12.5,-1.75
3008,大立光,5195.0,50.0,0.97,06/18,-1,-189,-6.32,-0.14,8,1513,4.78,1.16,1,51,1.69,0.04,4,1441,9.24,1.1
2912,統一超,223.5,-5.5,-2.4,06/18,-22,-64317,-35.4,-6.19,7,4723,19.9,0.45,7,71,0.3,0.01,-2,-3064,-32.7,-0.29
3026,禾伸堂,902.0,6.0,0.67,06/18,2,342,1.96,0.21,7,3364,6.94,2.03,2,106,0.61,0.06,2,2656,15.2,1.6
3090,日電貿,332.5,30.0,9.92,06/18,-8,-13188,-6.96,-4.59,7,14516,7.75,5.05,-3,-240,-0.28,-0.08,3,3223,3.77,1.12
8926,台汽電,79.0,-0.4,-0.5,06/18,-1,-1086,-8.5,-0.13,7,2396,2.32,0.29,-2,-6,-0.02,0.0,-1,-513,-4.01,-0.06
2633,台灣高鐵,26.15,0.0,0.0,06/18,-2,-12438,-35.6,-0.22,6,18084,25.5,0.32,6,185,0.26,0.0,-1,-26,-0.14,0.0
4915,致伸,75.9,-0.1,-0.13,06/18,-4,-13985,-56.5,-2.96,6,6019,17.1,1.28,-3,-25,-0.14,-0.01,-4,-8955,-36.2,-1.9
4958,臻鼎-KY,642.0,3.0,0.47,06/18,-2,-20760,-23.0,-1.94,6,31201,11.1,2.91,1,44,0.08,0.0,1,1644,3.05,0.15
6670,復盛應用,287.5,-13.0,-4.33,06/18,-6,-2073,-33.6,-1.49,6,965,15.6,0.69,-5,-200,-3.48,-0.14,-6,-1262,-20.5,-0.91
935,野村臺灣新科技50,62.25,0.9,1.47,06/18,1,149,1.27,0.02,5,917,1.35,0.13,1,575,4.89,0.08,1,811,6.9,0.11
2206,三陽工業,61.6,-0.3,-0.48,06/18,-6,-2360,-33.1,-0.3,5,1683,27.8,0.21,0,0,0.0,0.0,-4,-1123,-27.8,-0.14
2903,遠百,23.95,-0.2,-0.83,06/18,2,1333,19.9,0.09,5,3440,17.2,0.24,5,690,3.45,0.05,8,9794,34.8,0.69
