排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3090,日電貿,275.0,-6.5,-2.31,06/16,0.52,1.13,2.45,3.53,3.26,5.57,5.96,3.66,8.32,9.47,9.41,3.31
2,8454,富邦媒,321.0,0.0,0.0,06/16,0.0,0.02,0.02,1.67,4.01,4.51,4.55,4.83,4.52,4.54,4.56,4.83
3,1210,大成,55.6,-0.2,-0.36,06/16,0.1,0.37,0.55,1.6,4.5,5.07,3.62,3.13,2.28,6.41,5.88,3.09
4,00988A,主動統一全球創新,22.68,0.32,1.43,06/16,0.4,1.19,1.44,1.43,1.43,1.77,1.75,1.95,,,,1.95
5,9910,豐泰,78.0,-1.1,-1.39,06/16,0.23,0.23,0.23,1.38,3.26,3.67,4.32,4.61,4.32,4.37,4.37,4.21
6,8150,南茂,94.6,-1.3,-1.36,06/16,-0.01,-0.01,0.38,1.38,1.44,1.58,3.18,3.11,3.18,2.55,3.18,3.26
7,6890,來億-KY,227.5,-3.0,-1.3,06/16,0.0,0.02,0.02,1.32,5.01,5.31,5.3,5.31,5.74,,,4.95
8,2382,廣達,362.5,-7.5,-2.03,06/16,0.05,0.06,0.26,1.26,4.22,7.49,7.34,7.33,6.24,4.75,8.88,7.26
9,9941,裕融,81.6,-1.4,-1.69,06/16,0.02,0.04,0.04,1.2,4.48,5.12,3.11,5.84,5.28,5.5,5.49,4.9
10,6271,同欣電,224.5,-19.5,-7.99,06/16,0.32,0.71,1.21,1.17,1.08,1.51,1.49,1.96,2.15,-1.12,-2.59,1.98
11,4915,致伸,75.7,-1.8,-2.32,06/16,0.3,0.8,1.15,1.15,1.0,0.67,-0.97,-0.34,-4.22,13.6,14.3,-0.47
12,2327,國巨*,950.0,10.0,1.06,06/16,0.15,0.19,0.43,1.13,1.31,2.67,3.96,5.84,5.88,6.2,6.09,5.43
13,1402,遠東新,28.55,1.0,3.63,06/16,0.25,0.25,0.25,1.13,3.11,-0.18,-0.25,-1.41,-1.94,-3.84,2.24,-1.31
14,4722,國精化,240.0,-0.5,-0.21,06/16,1.05,1.05,1.05,1.12,1.23,1.23,0.19,1.01,0.78,1.3,-3.87,0.21
15,5871,中租-KY,116.5,-2.0,-1.69,06/16,0.14,0.16,0.17,1.1,3.7,5.18,4.09,-2.07,-2.87,6.66,7.15,2.2
16,3211,順達,437.5,9.0,2.1,06/16,0.46,0.79,1.42,1.09,-0.42,-4.35,-10.5,-8.36,-18.0,8.68,8.68,-14.1
17,2855,統一證,52.6,1.2,2.33,06/16,0.04,0.06,0.06,1.09,3.96,4.51,4.68,4.69,4.23,5.03,4.93,4.7
18,2597,潤弘,187.5,-3.0,-1.57,06/16,0.04,0.06,0.06,1.08,3.97,4.56,4.53,4.52,2.03,4.45,4.62,4.52
19,2379,瑞昱,678.0,44.0,6.94,06/16,0.09,0.11,0.11,1.08,3.87,5.2,2.09,1.25,-0.04,5.56,12.0,0.88
20,3131,弘塑,3315.0,100.0,3.11,06/16,0.0,0.15,0.51,1.02,1.07,1.95,0.76,-1.33,-6.61,-3.67,-3.74,-2.01
21,2883,凱基金,29.7,0.9,3.12,06/16,0.04,0.06,0.04,0.98,3.75,4.09,3.71,3.99,6.84,4.8,8.19,3.79
22,8996,高力,1380.0,125.0,9.96,06/16,0.15,0.21,0.26,0.98,2.39,2.36,3.44,5.61,4.3,4.24,4.2,4.91
23,6173,信昌電,287.0,-17.0,-5.59,06/16,0.0,0.17,0.55,0.98,0.98,0.98,0.98,0.98,0.98,0.98,-2.85,0.98
24,3624,光頡,142.0,12.5,9.65,06/16,0.96,0.96,0.96,0.95,-2.11,-0.57,2.57,2.57,2.57,-7.05,2.57,2.57
25,2542,興富發,45.05,-0.4,-0.88,06/16,0.08,0.08,0.09,0.95,3.17,3.8,3.11,2.34,3.45,0.29,-0.24,2.65
26,2105,正新,33.95,0.05,0.15,06/16,0.1,0.11,0.1,0.92,3.23,3.59,3.81,-1.56,-4.17,5.35,4.59,-1.26
27,4938,和碩,83.0,-0.5,-0.6,06/16,0.01,0.02,0.01,0.92,3.54,4.27,4.25,0.03,-2.5,3.38,4.09,2.21
28,4958,臻鼎-KY,624.0,34.0,5.76,06/16,0.17,0.38,0.86,0.9,0.39,0.89,2.57,-1.72,1.24,0.44,3.6,2.19
29,6515,穎崴,9945.0,20.0,0.2,06/16,0.01,0.44,0.71,0.9,1.03,-0.86,-0.9,3.61,8.78,0.44,,2.25
30,1319,東陽,100.0,-5.0,-4.76,06/16,-0.11,-0.14,-0.15,0.88,3.73,3.99,3.31,1.87,-0.38,11.2,8.74,2.33
31,8021,尖點,518.0,12.0,2.37,06/16,-0.07,-0.32,0.17,0.84,0.96,0.38,-2.38,-2.76,-2.44,-2.44,-2.46,0.8
32,3293,鈊象,772.0,21.0,2.8,06/16,-0.06,-0.09,-0.09,0.82,3.45,5.36,4.94,4.05,8.36,6.78,3.23,4.06
