排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5601,台聯櫃,32.15,0.6,1.9,06/12,,-100.0,-100.0,-100.0,,,,,,
2,6936,永鴻生技,33.55,0.35,1.05,06/12,0.0,0.0,-88.9,-95.3,-96.2,-97.1,-93.9,-83.3,,-85.7
3,3531,先益,22.6,-0.4,-1.74,06/12,0.0,0.0,-90.0,-90.0,-91.7,-91.7,-95.5,-95.5,-97.4,-95.5
4,00882,中信中國高股息,16.06,0.18,1.13,06/12,73.5,73.5,73.5,-82.9,-82.9,-77.5,-78.4,-77.1,-92.3,-82.2
5,00697B,元大美債7-10,35.67,0.09,0.25,06/12,0.0,0.0,0.0,-77.4,-75.3,0.0,0.0,-55.6,-86.9,-55.6
6,3152,璟德,221.0,20.0,9.95,06/12,-16.8,-36.4,-65.7,-68.7,-69.2,-80.3,-86.2,-69.6,-39.4,-81.0
7,5905,南仁湖,8.44,0.32,3.94,06/12,0.0,0.0,0.0,-60.8,-70.3,-70.8,-89.0,-91.1,-92.9,-90.9
8,00942B,台新美A公司債20+,14.46,0.11,0.77,06/12,-17.8,-17.8,-17.8,-60.2,-60.2,-30.2,27.6,0.26,-51.0,25.5
9,6276,安鈦克,25.0,-0.3,-1.19,06/12,-58.1,-58.1,-58.1,-58.1,-59.7,-68.7,-65.2,-76.0,-29.5,-76.0
10,2637,慧洋-KY,78.5,0.2,0.26,06/12,-4.22,-26.3,-39.5,-57.6,-65.2,-68.1,-68.5,-92.3,-95.2,-85.5
11,009819,中信數據及電力,10.16,0.13,1.3,06/12,-30.7,-30.7,-31.6,-54.6,22.2,-24.0,,,,
12,6160,欣技,16.6,0.1,0.61,06/12,-29.8,-29.8,-29.8,-50.8,-58.7,-61.9,-90.3,-92.7,-95.1,-90.3
13,3583,辛耘,803.0,12.0,1.52,06/12,-18.4,-18.1,-34.4,-46.2,-46.4,-31.8,-60.4,-77.4,-75.1,-74.1
14,009802,富邦旗艦50,19.41,0.41,2.16,06/12,-42.7,-42.7,-43.2,-43.1,-44.6,-13.8,71.8,179.0,-16.8,71.8
15,2609,陽明,52.4,1.3,2.54,06/12,-6.72,-11.6,-19.5,-43.0,-53.8,-53.6,-31.4,-58.5,-46.8,-45.5
16,00934,中信成長高股息,27.99,0.56,2.04,06/12,0.0,0.0,0.0,-42.5,-45.4,-82.7,-77.6,162.0,-82.8,162.0
17,5291,邑昇,65.0,0.8,1.25,06/12,-26.2,-26.2,-41.9,-42.4,-33.4,-41.0,75.0,522.0,253.0,514.0
