"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"67","4105","東洋","76","+0.4","+0.53","05/14","+0.07","+0.07","+0.08","+0.17","+0.69","+0.84","+0.83","+0.78","+0.7","+0.58","-7.25","+0.82"
"68","00935","野村臺灣新科技50","54.7","+0.4","+0.74","05/14","+0.02","+0.06","+0.09","+0.17","+0.27","+0.13","-3.72","+3.02","+3.02","","","+3.02"
"69","6257","矽格","210.5","-1.5","-0.71","05/14","0","-0.02","+0.08","+0.17","+0.25","-1.99","-2.53","-5.78","-1.09","+6.97","+7.04","-1.91"
"70","8112","至上","84.5","+2.3","+2.8","05/14","+0.32","+0.31","+0.3","+0.16","-0.22","-2.11","-2.68","-2.63","-2.39","-2.11","-2.11","-4.37"
"71","9802","鈺齊-KY","77","-2.2","-2.78","05/14","0","-0.01","0","+0.16","+0.79","+0.99","+0.68","+1.46","+0.15","+0.26","+1.52","+0.42"
"72","3661","世芯-KY","4830","+50","+1.05","05/14","+0.08","-0.1","0","+0.15","+0.12","+1.78","+0.39","-0.16","+0.19","-8.3","+7.35","+1.12"
"73","3551","世禾","214.5","+4","+1.9","05/14","0","0","0","+0.14","+0.05","+0.39","-0.59","+1.16","+1.64","+1.34","+1.64","+0.08"
"74","6640","均華","1460","+35","+2.46","05/14","0","+0.05","+0.11","+0.14","+0.14","+1.58","+2.22","+2.83","+2.95","+2.95","","+2.37"
"75","2393","億光","65.7","-7.2","-9.88","05/14","-0.01","-0.01","-0.01","+0.14","+0.51","+0.36","-0.75","-13","-17.9","+5.48","+5.21","-1.23"
"76","6146","耕興","220","+5","+2.33","05/14","+0.14","+0.14","+0.14","+0.14","+0.24","+0.25","+0.37","+0.37","+0.15","-3.62","-0.34","+0.37"
"77","2368","金像電","1430","+80","+5.93","05/14","+0.17","+0.06","+0.2","+0.13","+0.16","+0.69","+3.1","+1.59","+4.02","+5.7","+14.1","-0.02"
"78","1560","中砂","650","+17","+2.69","05/14","+0.01","+0.02","+0.08","+0.12","+0.37","-0.54","-2.7","-2.27","-3.31","+2.13","+2.99","-3.46"
"79","006201","元大富櫃50","49.03","+1.11","+2.32","05/14","-0.11","+0.06","+0.47","+0.12","+0.31","+0.44","-0.54","-3.25","-7.27","-11.8","-82","-2.39"
"80","6488","環球晶","788","+38","+5.07","05/14","0","+0.02","+0.02","+0.11","+0.88","+1.47","+1.71","+5.48","+3.14","+5.68","+5.83","+5"
"81","1319","東陽","79.2","-0.8","-1","05/14","-0.02","-0.05","-0.05","+0.11","+0.32","-0.27","-1.45","-1.76","-6.19","+7.08","+3.62","-1.64"
"82","6177","達麗","45.7","-0.85","-1.83","05/14","0","0","+0.11","+0.11","+0.12","-0.18","-0.21","-1.32","-0.8","+0.81","+0.81","-0.5"
"83","9958","世紀鋼","110","+5.5","+5.26","05/14","+0.12","+0.1","+0.1","+0.1","+0.1","+0.13","+0.12","+0.12","-0.5","+0.12","+0.13","+0.1"
"84","6768","志強-KY","84.2","-3.5","-3.99","05/14","0","-0.01","0","+0.1","+0.65","+0.81","+0.44","-1.09","-1.46","+1.19","","-0.58"
"85","4977","眾達-KY","235.5","-8","-3.29","05/14","0","+0.1","+0.1","+0.1","+0.08","+0.5","+0.6","+0.6","+0.55","-2.25","-0.84","+0.6"
"86","9938","百和","44.5","+0.25","+0.56","05/14","-0.06","-0.07","-0.06","+0.09","+1.16","+1.39","+1.12","+1.48","+0.81","+1.19","+0.44","+0.49"
"87","2204","中華","52.2","-0.7","-1.32","05/14","+0.04","+0.04","+0.04","+0.09","+0.34","+0.39","+0.29","-0.19","-1.23","-4.95","+1.36","-0.03"
"88","1215","卜蜂","138.5","+3","+2.21","05/14","+0.07","+0.08","+0.08","+0.09","-0.02","-0.38","+0.14","+5.6","+4.31","+8.98","+7.31","+0.81"
"89","2330","台積電","2270","+50","+2.25","05/14","+0.02","+0.04","+0.08","+0.08","+0.11","+0.14","+0.2","+0.32","+0.31","+0.53","+0.86","+0.26"
"90","8299","群聯","2880","+260","+9.92","05/14","-0.11","-0.35","-0.05","+0.08","+0.82","-0.49","-0.78","-2.89","-2.24","-0.39","-0.24","-0.03"
"91","1605","華新","35.6","+0.4","+1.14","05/14","+0.03","+0.05","+0.08","+0.08","+0.06","+0.01","-0.37","-0.7","-0.17","-3.55","-4.18","-0.79"
"92","6515","穎崴","10540","+665","+6.73","05/14","+0.29","+0.08","+0.07","+0.08","-0.01","+0.75","+0.62","+5.24","+10.2","+5.26","","+2.91"
"93","9910","豐泰","70.5","-1.1","-1.54","05/14","0","0","0","+0.07","+0.23","+0.65","+0.65","+0.65","+0.65","+0.69","+0.74","+0.55"
"94","8454","富邦媒","191","-5","-2.55","05/14","0","0","0","+0.07","+0.24","+0.04","+0.04","+0.04","+0.04","-0.35","+0.13","+0.32"
"95","4576","大銀微系統","241.5","-7","-2.82","05/14","0","0","0","+0.07","+1.01","+1.01","+1.02","+0.93","+0.41","+0.97","","+0.93"
"96","6679","鈺太","315","-5","-1.56","05/14","0","0","+0.03","+0.06","+0.1","+0.15","+0.57","+0.73","+0.94","-11.8","","+0.59"
"97","2498","宏達電","44.1","+4","+9.98","05/14","0","0","0","+0.06","+0.06","+0.03","+0.02","+0.05","+0.05","-0.07","+0.05","+0.05"
"98","6770","力積電","62.2","+1.7","+2.81","05/14","+0.04","+0.05","+0.05","+0.06","+0.06","+0.04","-0.11","+0.23","+0.26","-0.76","","-0.11"
"99","3481","群創","35.4","-2.1","-5.6","05/14","0","+0.01","+0.01","+0.05","+0.04","-0.38","-0.36","+0.23","-0.52","-0.21","-2.02","+0.11"
"100","6670","復盛應用","263","-2","-0.75","05/14","-0.01","-0.01","-0.01","+0.05","+0.25","-0.51","-0.19","-4.4","+0.51","+7.18","","-0.64"
"101","1785","光洋科","149","-5","-3.25","05/14","+0.02","+0.03","+0.03","+0.05","+0.19","+0.22","+0.2","+1.46","+1.38","+1.51","+1.46","+0.21"
"102","6781","AES-KY","1185","-55","-4.44","05/14","0","0","+0.02","+0.05","-0.17","-0.31","-1.25","-3.08","-3.85","-2.28","","-4.66"
"103","2891C","中信金丙特","62.3","+0.1","+0.16","05/14","0","0","+0.05","+0.05","+0.08","+0.2","+0.18","+0.17","-0.02","-0.26","","+0.18"
"104","3209","全科","63.5","+0.8","+1.28","05/14","-0.01","-0.01","+0.05","+0.05","+0.02","+0.2","+0.15","+0.07","+0.31","+0.59","+0.6","+0.07"
"105","3004","豐達科","117","+2.5","+2.18","05/14","+0.05","+0.05","+0.05","+0.05","+0.05","+0.05","+0.09","-2.15","+0.68","+0.57","-1.1","+0.19"
"106","2360","致茂","2260","-145","-6.03","05/14","-0.09","-0.09","0","+0.05","+0.17","-0.07","+1.32","+2.08","+5.69","+5.77","+5.8","+0.96"
"107","9941","裕融","73.1","-0.8","-1.08","05/14","-0.02","-0.04","-0.05","+0.04","+0.41","+0.39","+0.18","+0.3","+0.39","+0.4","+0.39","-0.21"
"108","5434","崇越","413","+0.5","+0.12","05/14","0","+0.01","0","+0.04","-0.1","-0.12","-0.61","-1.94","-1.77","+1.37","+3.24","-0.87"
"109","2548","華固","126.5","+2","+1.61","05/14","-0.13","-0.14","-0.13","+0.04","+0.47","+0.57","+0.79","+0.97","-0.71","-0.05","-0.41","+0.85"
"110","3034","聯詠","493","+6.5","+1.34","05/14","-0.01","-0.01","-0.04","+0.04","+0.02","-0.1","-2.65","-6.25","-16.2","+6.91","+12.8","-4.6"
"111","3363","上詮","902","+49","+5.74","05/14","0","0","+0.03","+0.04","+0.04","+0.06","+0.23","+0.42","+0.44","+1.32","+1.91","+0.39"
"112","3044","健鼎","512","-17","-3.21","05/14","+0.01","-0.02","+0.02","+0.04","+0.17","-0.33","-0.83","-6.49","-9.39","+1.31","+3.06","-2.51"
"113","4583","台灣精銳","756","-9","-1.18","05/14","0","0","0","+0.04","+0.02","+0.02","-0.53","-0.37","-1.29","+0.27","","-0.36"
"114","3293","鈊象","724","0","0","05/14","0","0","-0.02","+0.03","+0.05","-0.52","-0.72","+3.83","+1.98","+1.61","-2.2","-1.3"
"115","6285","啟碁","262","-8.5","-3.14","05/14","-0.03","-0.13","-0.02","+0.03","+0.37","-0.37","+1.46","+2.66","-4.11","+8.39","+4.85","+2.31"
"116","9917","中保科","113","0","0","05/14","0","+0.01","+0.01","+0.03","-0.02","-0.03","-0.15","-0.08","-0.1","+0.07","-0.06","-0.23"
"117","4904","遠傳","98.1","+1.2","+1.24","05/14","+0.02","+0.03","+0.01","+0.03","-0.21","-0.19","-0.49","-1.45","-5.56","+4.01","+7.1","-0.79"
"118","2855","統一證","40.15","-1.5","-3.6","05/14","0","0","+0.02","+0.02","+0.14","+0.18","+0.29","+0.15","-0.44","+0.48","+0.38","+0.16"
"119","1612","宏泰","36.15","-0.7","-1.9","05/14","-0.01","-0.01","-0.02","+0.02","+0.33","+0.45","+0.45","+0.45","+0.45","+0.47","+0.43","+0.45"
"120","3030","德律","402.5","-11.5","-2.78","05/14","+0.01","+0.01","+0.01","+0.02","+0.06","-0.2","+0.27","-6.41","+0.55","+0.54","+0.59","+0.43"
"121","2412","中華電","137.5","0","0","05/14","0","+0.02","+0.02","+0.02","+0.02","-0.05","-0.11","-0.1","-0.59","+0.44","+1.13","-0.02"
"122","4772","台特化","305","-3.5","-1.13","05/14","0","+0.01","+0.02","+0.02","-0.03","-0.08","-0.21","-0.24","-0.25","","","-0.26"
"123","00997A","主動群益美國增長","12.79","+0.06","+0.47","05/14","0","0","0","+0.02","+0.13","+0.32","","","","","",""
"124","5351","鈺創","91.5","+4.5","+5.17","05/14","0","0","+0.01","+0.02","+0.03","+0.02","-0.1","+0.12","+0.1","+0.12","+0.13","+0.06"
"125","9907","統一實","16.4","-0.05","-0.3","05/14","+0.03","+0.01","0","+0.02","+0.2","+0.07","-0.05","+0.01","+0.16","+0.06","+0.07","+0.16"
"126","2363","矽統","63","+3.1","+5.18","05/14","0","+0.01","+0.01","+0.02","+0.02","+0.02","-0.01","+0.05","0","+0.1","+0.17","+0.06"
"127","2072","世紀風電","171.5","-3.5","-2","05/14","0","-0.01","-0.01","+0.02","+0.04","+0.36","","","","","",""
"128","0050","元大台灣50","96.05","+0.55","+0.58","05/14","0","0","0","+0.02","+0.08","+0.1","+0.44","+0.82","+0.75","+1.14","+1.53","+0.67"
"129","4968","立積","115.5","0","0","05/14","0","+0.01","+0.01","+0.02","+0.02","+0.02","-0.08","+0.06","-0.16","-3.54","-7.84","0"
"130","1307","三芳","31.9","+0.05","+0.16","05/14","-0.01","-0.01","-0.02","+0.02","+0.32","+0.36","+0.36","+0.31","-0.21","+0.55","+0.47","+0.32"
"131","1504","東元","72.4","-0.8","-1.09","05/14","0","0","0","+0.01","+0.01","0","-0.43","-7.08","-9.72","-2.39","-1.13","-0.7"
"132","6643","M31","639","-17","-2.59","05/14","0","0","+0.01","+0.01","+0.02","+0.34","-0.4","+0.92","+0.6","-6.07","","+0.92"
"133","2382","廣達","334.5","-6","-1.76","05/14","0","-0.01","0","+0.01","0","-0.22","-0.09","-0.46","-1.03","-2.45","+1.41","-0.21"
"134","8054","安國","101","0","0","05/14","0","+0.01","+0.01","+0.01","+0.02","+0.01","+0.01","0","0","0","0","+0.04"
"135","6788","華景電","443.5","-10.5","-2.31","05/14","0","0","0","+0.01","+0.18","+0.53","+0.01","+0.66","+0.66","-0.29","","+0.06"
"136","2436","偉詮電","71.4","-1.4","-1.92","05/14","0","+0.01","+0.01","+0.01","+0.02","+0.03","+0.11","+0.19","-0.06","-0.12","-0.11","+0.19"
"137","2467","志聖","610","-16","-2.56","05/14","+0.01","+0.02","+0.01","+0.01","-0.53","-0.47","+1.04","+1.75","+1.76","+2.02","+2.02","+1.36"
"138","6182","合晶","57.4","+2.1","+3.8","05/14","0","0","0","+0.01","+0.01","+0.01","+0.01","-0.01","-0.02","-1.48","-1.1","+0.01"
"139","7750","新代","2745","-20","-0.72","05/14","0","+0.01","+0.01","+0.01","+0.09","+0.18","+0.27","+0.22","","","","+0.25"
"140","6138","茂達","306.5","+19","+6.61","05/14","0","+0.01","+0.01","+0.01","+0.02","-0.28","-0.53","-0.54","-1.92","-9.55","+0.7","-0.31"
"141","3715","定穎投控","181","+4.5","+2.55","05/14","0","0","+0.01","+0.01","+0.04","-1.04","-1.33","-4.19","-0.13","-3.61","","-3.78"
"142","00646","元大S&P500","73.85","+0.35","+0.48","05/14","0","+0.01","+0.01","+0.01","+0.04","+0.06","+0.41","+0.55","+0.23","+0.23","+0.23","+0.58"
"143","3006","晶豪科","238","+21.5","+9.93","05/14","0","0","+0.01","+0.01","+0.01","-0.06","-0.09","+0.9","+0.2","-0.06","+0.57","+0.83"
"144","5236","凌陽創新","164","+1.5","+0.92","05/14","0","0","0","+0.01","+0.01","+0.01","+0.02","+0.05","+0.06","+0.06","","+0.04"
"145","6202","盛群","55.2","+0.3","+0.55","05/14","0","0","0","+0.01","+0.01","+0.01","0","+0.05","-0.05","-0.31","-0.08","+0.04"
"146","6104","創惟","98.9","-1.6","-1.59","05/14","0","0","0","+0.01","+0.01","+0.01","-0.09","-0.01","-1.51","-0.33","-2.04","-0.01"
"147","9939","宏全","121","+2","+1.68","05/14","+0.07","+0.05","+0.03","+0.01","+0.08","-0.17","-0.25","-0.2","-0.3","+0.15","-0.19","-0.4"
"148","2385","群光","126.5","-2.5","-1.94","05/14","-0.05","-0.07","-0.07","+0.01","-0.04","-0.06","+0.75","-4.07","-2.28","+8","+4.86","-1.84"
"149","0056","元大高股息","45.15","0","0","05/14","0","0","0","+0.01","+0.02","+0.03","+0.05","+0.06","+0.04","+0.08","+0.78","+0.05"
"150","4953","緯軟","117.5","0","0","05/14","0","0","0","+0.01","+0.02","+0.02","-0.03","-0.16","+0.05","-1.11","-1.06","-0.22"
"151","00713","元大台灣高息低波","55.55","+0.4","+0.73","05/14","0","0","0","+0.01","0","+0.05","+0.04","-0.13","-1.06","+0.15","","-0.04"
"152","6732","昇佳電子","172.5","+7","+4.23","05/14","0","0","0","+0.01","+0.01","0","+0.01","+0.03","-0.15","-6.04","","+0.03"
"153","6830","汎銓","727","-19","-2.55","05/14","+0.08","+0.06","+0.01","+0.01","+0.16","+0.51","+2.12","+0.58","+0.58","+0.82","","+0.78"
"154","3228","金麗科","207","-4","-1.9","05/14","0","0","0","+0.01","+0.01","+0.01","+0.01","+0.04","+0.02","+0.03","+0.05","+0.03"
"155","6462","神盾","131.5","+1","+0.77","05/14","0","0","0","+0.01","+0.01","+0.01","-0.09","-0.02","-0.08","-0.02","-0.22","-0.02"
"156","2371","大同","29","-1","-3.33","05/14","0","0","0","+0.01","+0.01","-0.01","+0.02","-3.69","-0.44","+0.37","+0.33","-0.49"
"157","2401","凌陽","24.85","-0.1","-0.4","05/14","0","0","0","+0.01","+0.01","+0.01","+0.01","+0.04","-0.06","+0.06","-0.13","+0.03"
"158","8261","富鼎","136","+4","+3.03","05/14","0","0","0","+0.01","+0.01","+0.09","+0.07","+0.09","+0.11","+0.08","+0.08","-0.09"
"159","6719","力智","208.5","+6","+2.96","05/14","0","0","0","0","+0.01","0","+0.02","-0.16","-0.01","-2.95","","-0.15"
"160","2395","研華","465","+0.5","+0.11","05/14","0","0","0","0","+0.01","-0.09","-0.05","+0.02","-0.65","+0.06","+0.37","+0.11"
"161","3545","敦泰","57.8","+2.1","+3.77","05/14","0","0","0","0","+0.01","0","+0.01","+0.03","-0.2","0","-0.19","+0.02"
"162","6533","晶心科","233.5","-0.5","-0.21","05/14","0","0","0","0","+0.01","0","-0.14","+0.01","-0.2","-0.31","","-0.05"
"163","2455","全新","358.5","-15.5","-4.14","05/14","0","0","0","0","+1.68","+2.49","+3.03","+4.05","+3.23","-5.38","-4.86","+4.37"
"164","2883B","凱基金乙特","8.21","-0.01","-0.12","05/14","0","0","0","0","0","0","0","0","-0.44","-0.05","","0"
"165","2308","台達電","2155","-10","-0.46","05/14","-0.01","-0.01","0","0","+0.08","+0.15","+0.37","+0.51","+0.95","+0.89","+2.14","+0.5"
