排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,7827,漢康-KY創,市,159.5,-2.0,-1.24,1199,06/05,139,0,-1,138,30.0,21.5,＋・－
302,6510,精測,櫃,3300.0,-205.0,-5.85,863,06/05,-59,-212,-17,-288,7.05,21.5,－－－
303,3227,原相,櫃,225.0,-3.0,-1.32,1942,06/05,31,-3,-74,-46,32.3,21.5,＋－－
304,3081,聯亞,櫃,2655.0,75.0,2.91,3094,06/05,-129,38,-25,-116,19.8,21.4,－＋－
305,6515,穎崴,市,8425.0,-225.0,-2.6,237,06/05,-65,-14,0,-79,7.69,21.3,－－＋
306,3293,鈊象,櫃,790.0,-10.0,-1.25,3842,06/05,-1336,1525,-142,47,60.0,21.3,－＋－
307,2207,和泰車,市,495.0,9.5,1.96,1145,06/05,-461,1,11,-450,118.0,21.3,－＋＋
308,6805,富世達,市,1950.0,-35.0,-1.76,1437,06/05,-219,89,2,-128,14.5,21.2,－＋＋
309,2916,滿心,櫃,43.5,0.1,0.23,110,06/05,-11,0,0,-11,13.7,21.2,－・・
310,00681R,元大美債20反1,市,21.07,-0.02,-0.09,63,06/05,-63,0,50,-13,1.6,21.1,－・＋
311,2415,錩新,市,27.7,-0.2,-0.72,186,06/05,-52,0,-5,-57,19.0,21.1,－・－
312,2911,麗嬰房,市,8.8,0.58,7.06,295,06/05,34,0,-9,25,22.0,20.9,＋・－
313,4726,永昕,櫃,27.35,-0.2,-0.73,205,06/05,-35,0,0,-35,43.2,20.8,－・・
314,4916,事欣科,市,120.0,-2.5,-2.04,3293,06/05,256,0,-64,192,23.0,20.8,＋・－
315,2481,強茂,市,165.0,5.5,3.45,74311,06/05,8380,-3807,788,5361,78.9,20.6,＋－＋
316,6462,神盾,櫃,116.0,-2.0,-1.69,1344,06/05,-69,0,-6,-75,18.8,20.6,－・－
317,3130,一零四,市,222.0,0.0,0.0,37,06/05,-9,0,0,-9,6.84,20.6,－・・
318,6166,凌華,市,133.0,3.5,2.7,4149,06/05,-193,0,-8,-201,44.8,20.6,－・－
319,4105,東洋,櫃,75.5,0.9,1.21,1564,06/05,773,0,-5,768,51.2,20.6,＋・－
320,3450,聯鈞,市,501.0,-19.0,-3.65,18963,06/05,-1679,39,-56,-1696,29.9,20.5,－＋－
321,3105,穩懋,櫃,483.5,-4.0,-0.82,30445,06/05,-807,-514,-597,-1918,86.5,20.4,－－－
322,6244,茂迪,櫃,28.7,-1.5,-4.97,8612,06/05,-2558,0,-416,-2974,78.5,20.3,－・－
323,3526,凡甲,櫃,384.0,-4.5,-1.16,1158,06/05,38,-3,5,40,13.3,20.2,＋－＋
324,6591,動力-KY,市,57.8,-1.3,-2.2,301,06/05,-144,0,1,-143,8.29,20.2,－・＋
325,3703,欣陸,市,21.55,0.05,0.23,1350,06/05,460,-1,-11,448,166.0,20.1,＋－－
326,6997,博弘,櫃,76.6,2.9,3.93,14,06/05,1,0,0,1,4.45,20.1,＋・・
327,1587,吉茂,市,30.3,0.25,0.83,750,06/05,15,0,1,16,16.1,20.1,＋・＋
328,2467,志聖,市,580.0,-46.0,-7.35,3039,06/05,-721,0,-19,-740,31.5,20.1,－＋－
329,5371,中光電,櫃,73.5,-1.7,-2.26,4522,06/05,-931,380,-54,-605,78.7,20.1,－＋－
330,009806,台新標普500,櫃,13.23,0.09,0.68,21,06/05,0,0,-5,-5,3.05,20.1,・・－
331,4568,科際精密,櫃,41.9,-0.15,-0.36,9,06/05,1,0,0,1,6.38,20.1,＋・・
332,2406,國碩,市,34.65,-3.85,-10.0,26787,06/05,-12530,0,-7,-12537,70.4,20.1,－・－
333,1519,華城,市,851.0,-59.0,-6.48,7359,06/05,-287,-1,-180,-468,63.3,20.0,－－－
334,2637,慧洋-KY,市,80.6,2.5,3.2,15502,06/05,5606,150,54,5810,149.0,19.9,＋＋＋
335,8147,正淩,櫃,165.0,2.5,1.54,643,06/05,-80,0,48,-32,8.29,19.9,－・＋
336,2027,大成鋼,市,43.8,-0.3,-0.68,22945,06/05,10403,-8964,-425,1015,512.0,19.8,＋－－
337,2474,可成,市,230.5,-11.5,-4.75,18645,06/05,5452,-830,-1,4621,111.0,19.8,＋－－
338,2939,永邑-KY,市,22.0,1.15,5.52,27,06/05,-3,0,0,-3,8.99,19.7,－・・
339,7584,樂意,櫃,26.4,1.3,5.18,21,06/05,-2,0,0,-2,3.24,19.7,－・・
340,8081,致新,市,280.5,0.5,0.18,776,06/05,60,-1,-4,56,17.0,19.7,＋－－
341,3209,全科,市,73.5,-3.5,-4.55,2688,06/05,-371,-2,-96,-468,46.3,19.6,－－－
342,4728,雙美,櫃,379.0,-1.5,-0.39,2,06/05,1,0,0,1,10.7,19.6,＋・・
343,2618,長榮航,市,37.7,-0.2,-0.53,39384,06/05,-12124,-3070,-104,-15297,1060.0,19.6,－－－
344,4961,天鈺,市,168.5,0.5,0.3,795,06/05,56,21,-17,60,23.7,19.6,＋＋－
345,2603,長榮,市,232.0,-4.0,-1.69,23665,06/05,-4573,-464,-522,-5559,423.0,19.5,－－－
346,7769,鴻勁,市,7275.0,-110.0,-1.49,689,06/05,-2,-1,-1,-4,35.1,19.5,－－－
347,009807,台新標普科技精選,櫃,17.03,-0.23,-1.33,56,06/05,0,0,-48,-48,3.08,19.5,・・－
348,7757,金色三麥,櫃,110.5,0.5,0.45,68,06/05,1,0,0,1,4.7,19.5,＋・・
349,2428,興勤,市,283.0,18.0,6.79,3351,06/05,-485,0,67,-419,24.8,19.4,－・＋
350,4960,誠美材,市,32.6,-0.1,-0.31,6888,06/05,350,0,-2,348,111.0,19.4,＋・－
351,3413,京鼎,市,317.0,-5.0,-1.55,2160,06/05,56,0,-32,24,21.5,19.4,＋・－
352,5906,台南-KY,市,48.05,1.55,3.33,6,06/05,0,0,0,0,6.93,19.4,・・・
353,1617,榮星,市,16.7,0.0,0.0,395,06/05,23,0,3,26,32.8,19.3,＋・＋
354,3531,先益,櫃,23.65,0.1,0.42,1,06/05,0,0,0,0,11.8,19.3,・・－
355,1467,南緯,市,7.71,0.0,0.0,255,06/05,-42,0,-19,-61,44.8,19.2,－・－
356,3152,璟德,櫃,179.0,-2.0,-1.1,778,06/05,259,0,-6,253,13.1,19.0,＋・－
357,1410,南染,市,25.85,-0.85,-3.18,50,06/05,-3,0,0,-3,11.8,19.0,－・・
358,2369,菱生,市,34.9,-0.35,-0.99,10572,06/05,227,0,85,312,71.7,18.9,＋・＋
359,2006,東和鋼鐵,市,67.0,-0.4,-0.59,1612,06/05,-71,-55,-12,-138,138.0,18.9,－－－
360,2867,三商壽,市,8.08,-0.04,-0.49,13568,06/05,3583,0,446,4029,1113.0,18.9,＋・＋
361,4164,承業醫,市,30.05,-0.15,-0.5,886,06/05,63,0,-1,62,36.7,18.8,＋・－
362,6283,淳安,市,25.35,0.05,0.2,328,06/05,24,0,2,26,28.0,18.8,＋・＋
363,3042,晶技,市,212.0,4.0,1.92,15946,06/05,736,24,-246,514,64.4,18.8,＋＋－
364,5388,中磊,市,89.6,0.7,0.79,4060,06/05,120,0,-109,11,56.0,18.6,＋・－
365,5439,高技,櫃,364.5,-1.5,-0.41,2763,06/05,51,-500,-19,-468,17.3,18.6,＋－－
366,2385,群光,市,143.0,-3.5,-2.39,6145,06/05,-1041,311,59,-671,141.0,18.6,－＋＋
367,3236,千如,櫃,53.9,2.4,4.66,1799,06/05,114,0,7,121,19.5,18.6,＋・＋
368,3260,威剛,櫃,421.5,-36.5,-7.97,19138,06/05,-2591,-31,-498,-3120,58.9,18.6,－－－
369,9911,櫻花,市,84.6,0.9,1.08,424,06/05,172,0,3,175,41.3,18.6,＋・＋
370,3010,華立,市,139.0,-1.5,-1.07,848,06/05,151,-113,-23,15,48.0,18.5,＋－－
371,00683L,期元大美元指正2,市,21.36,-0.04,-0.19,1,06/05,0,0,-1,-1,2.11,18.5,・・－
372,00702,國泰標普低波高息,市,23.72,0.07,0.3,136,06/05,0,0,32,32,1.23,18.4,・・＋
373,2881,富邦金,市,118.0,4.0,3.51,61781,06/05,-4350,1960,57,-2333,2581.0,18.4,－＋＋
374,1612,宏泰,市,39.5,-1.15,-2.83,3772,06/05,640,-22,56,675,57.9,18.3,＋－＋
375,6542,隆中,櫃,47.3,-1.2,-2.47,12,06/05,3,0,0,3,7.6,18.1,＋・・
376,6217,中探針,櫃,254.0,-12.0,-4.51,7988,06/05,-747,0,-6,-753,21.2,18.1,－・－
377,5478,智冠,櫃,104.0,0.5,0.48,334,06/05,97,0,6,103,28.2,18.0,＋・＋
378,2204,中華,市,56.6,0.5,0.89,2067,06/05,0,-20,-2,-22,99.9,18.0,・－－
379,6770,力積電,市,74.6,-6.4,-7.9,112133,06/05,13159,18,-10040,3138,765.0,18.0,＋＋－
380,6165,浪凡,市,49.35,0.25,0.51,1002,06/05,-203,0,6,-197,14.0,18.0,－・＋
381,3363,上詮,櫃,908.0,68.0,8.1,7307,06/05,1418,0,-17,1401,20.4,18.0,＋・－
382,6290,良維,櫃,350.5,-13.0,-3.58,4696,06/05,247,0,-148,100,30.5,18.0,＋・－
383,9933,中鼎,市,43.45,1.3,3.08,8685,06/05,3080,56,-51,3085,161.0,17.9,＋＋－
384,4532,瑞智,市,24.55,-0.85,-3.35,1947,06/05,-6,-32,-43,-81,88.2,17.8,－－－
385,3455,由田,櫃,220.0,-5.0,-2.22,1739,06/05,428,0,-1,428,10.6,17.8,＋・－
386,7792,安葆,櫃,280.5,-14.5,-4.92,178,06/05,-13,0,-20,-33,8.29,17.8,－・－
387,6955,邦睿生技-創,市,145.0,-1.0,-0.68,3,06/05,0,0,0,0,4.4,17.8,・・・
388,00736,國泰新興市場,市,30.62,-0.18,-0.58,122,06/05,0,0,6,6,1.1,17.7,・・＋
389,00972,野村日本動能高息,市,19.24,0.04,0.21,131,06/05,-1,0,27,26,3.47,17.7,－・＋
390,7750,新代,市,2260.0,-25.0,-1.09,175,06/05,4,0,-5,-1,12.6,17.5,＋・－
391,6005,群益證,市,45.05,2.6,6.12,35592,06/05,7203,-4604,0,2599,380.0,17.5,＋－・
392,4991,環宇-KY,櫃,654.0,-28.0,-4.11,4068,06/05,394,-160,-83,151,21.1,17.4,＋－－
393,6269,台郡,市,68.1,-3.4,-4.76,8751,06/05,601,-1,-313,287,56.4,17.4,＋－－
394,6173,信昌電,櫃,223.5,8.0,3.71,942,06/05,149,0,135,284,29.8,17.4,＋・＋
