排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00780B,國泰A級金融債,37.2,0.0,0.0,134,06/18,,,,-100.0,,,,,,
2,00865B,國泰US短期公債,48.03,0.01,0.02,2639,06/18,,,,-100.0,,-100.0,-100.0,-100.0,,-100.0
3,00875,國泰網路資安,46.6,-0.46,-0.98,53,06/18,,,,-100.0,,-100.0,-100.0,-100.0,-100.0,-100.0
4,00908,富邦入息REITs+,14.82,-0.21,-1.4,320,06/18,-100.0,-100.0,-100.0,-100.0,-100.0,,,,-100.0,-100.0
5,8342,益張,91.0,0.0,0.0,23,06/18,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
6,00773B,中信優先金融債,36.14,0.16,0.44,885,06/18,0.0,0.0,-71.4,-98.7,-98.7,-98.7,-98.7,-98.7,-99.0,-98.7
7,009818,華南永昌NASDAQxT,19.76,-0.02,-0.1,322,06/18,0.0,6.25,6.25,-91.9,0.0,325.0,,,,
8,5227,立凱-KY,39.9,-1.1,-2.68,2180,06/18,-34.0,-88.4,-88.6,-88.6,-88.7,-89.0,-90.6,-8.82,,-49.2
9,009812,野村日本東證,12.52,0.14,1.13,903,06/18,20.0,50.0,-57.1,-77.8,-75.0,-88.9,-94.6,-68.4,,-86.7
10,00714,群益道瓊美國地產,21.44,-0.49,-2.23,207,06/18,0.0,0.0,-68.8,-68.8,0.0,66.7,-98.1,-98.4,400.0,-98.4
11,3045,台灣大,119.0,0.0,0.0,8120,06/18,-1.34,-20.5,-37.7,-68.2,-67.5,-57.0,-74.0,-92.3,-33.2,-78.7
12,7791,皇家可口,62.6,0.1,0.16,102,06/18,-25.0,-57.1,-59.5,-62.5,25.0,114.0,,,,
13,1323,永裕,19.8,0.0,0.0,102,06/18,-62.4,-62.4,-62.4,-60.4,-61.4,-37.1,123.0,41.9,-50.7,64.1
14,0051,元大中型100,147.7,3.4,2.36,118,06/18,,-75.0,-60.0,-60.0,-85.7,-96.2,,100.0,,0.0
15,00911,兆豐洲際半導體,65.05,0.1,0.15,712,06/18,-53.6,-51.2,-55.8,-59.0,-24.3,-30.0,367.0,105.0,162.0,171.0
16,00933B,國泰10Y+金融債,16.12,0.06,0.37,10048,06/18,-7.76,-9.12,-9.12,-58.9,-49.7,-53.5,-63.4,-81.8,-90.1,-81.6
17,5906,台南-KY,40.9,-4.5,-9.91,199,06/18,-58.4,-58.4,-58.4,-58.4,-58.4,-58.4,-58.5,-63.3,-63.4,-63.3
18,009813,貝萊德標普卓越50,11.02,-0.11,-0.99,2236,06/18,45.3,45.3,-57.9,-57.9,-53.2,-50.2,-78.0,-89.0,,-83.9
19,2114,鑫永銓,89.0,-0.4,-0.45,147,06/18,-29.4,-29.4,-29.4,-57.1,-50.0,-79.7,-81.8,-69.2,-61.3,-70.7
20,1233,天仁,28.0,0.05,0.18,28,06/18,-26.9,-32.1,-51.3,-56.8,-64.8,-66.7,-68.9,-69.8,-78.4,-69.8
21,1730,花仙子,53.0,0.0,0.0,58,06/18,0.0,0.0,0.0,-54.5,-61.5,-37.5,0.0,-16.7,-77.3,-16.7
22,00970B,新光BBB投等債20+,9.47,0.05,0.53,1762,06/18,0.0,0.0,0.0,-52.5,-47.4,-44.4,-46.0,-62.4,-82.8,-60.6
23,2450,神腦,29.15,0.1,0.34,306,06/18,0.0,-40.0,-54.3,-52.2,-35.5,20.7,-29.7,9.9,44.2,19.4
24,3226,龍鋒,48.95,-0.25,-0.51,9,06/18,0.0,0.0,-66.7,-50.0,-66.7,-83.3,-87.5,-94.7,-96.3,-94.1
25,00857B,永豐20年美公債,23.62,0.18,0.77,3024,06/18,-0.87,-0.87,-0.87,-47.6,-47.7,-73.6,-17.7,-68.6,-76.8,-69.1
