排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00836B,永豐10年A公司債,28.48,0.03,0.11,05/19,48.5,95.6,97.9,96.1,63.6,26.9,20.5,75.3,80.6,82.0,,84.6
2,6806,森崴能源,12.65,-1.4,-9.96,05/19,20.3,14.9,55.1,87.4,60.9,32.6,8.2,2.2,0.01,0.14,,3.57
3,00717,富邦美國特別股,14.98,-0.04,-0.27,05/19,91.4,58.7,42.4,80.4,84.1,83.2,73.9,65.9,56.0,42.4,,66.9
4,00857B,永豐20年美公債,22.7,0.04,0.18,05/19,70.5,58.7,56.7,66.6,54.9,57.5,47.2,45.0,31.1,9.76,,47.7
5,00746B,富邦A級公司債,35.01,0.01,0.03,05/19,31.3,47.3,50.5,65.7,72.9,62.9,54.5,58.7,58.2,44.4,,56.1
6,00984B,大華優利美A債15,16.11,0.0,0.0,05/19,29.4,54.6,42.6,57.1,62.7,49.0,15.6,8.62,6.16,,,11.1
7,00875,國泰網路資安,44.19,0.67,1.54,05/19,89.2,39.3,53.6,56.9,28.1,16.1,12.4,10.5,14.6,16.3,,11.9
8,00948B,中信優息投資級債,9.31,-0.01,-0.11,05/19,7.83,42.0,45.0,56.3,50.3,50.2,58.7,50.0,47.5,,,50.5
9,00696B,富邦美債20年,28.27,0.03,0.11,05/19,65.6,50.6,45.1,54.5,45.1,42.4,40.6,57.4,43.9,24.8,,62.1
10,1439,雋揚,25.45,0.1,0.39,05/19,76.0,68.0,57.6,50.1,40.9,22.0,5.4,0.28,-0.54,0.69,-0.73,1.84
11,00966B,統一ESG投等債15+,13.78,0.03,0.22,05/19,0.0,26.3,24.4,48.0,49.6,33.2,15.9,6.99,2.57,,,9.74
12,00950B,凱基A級公司債,13.89,0.0,0.0,05/19,13.0,38.0,32.0,48.0,51.1,38.2,55.5,51.4,47.8,,,51.4
13,00773B,中信優先金融債,35.31,0.02,0.06,05/19,0.92,59.3,26.5,46.8,50.4,43.5,31.8,31.5,24.8,24.8,,30.9
14,009820,元大納斯達克精選,10.06,0.0,0.0,05/19,18.9,27.8,39.8,46.4,40.8,,,,,,,
15,00772B,中信高評級公司債,33.09,-0.01,-0.03,05/19,17.4,46.0,33.0,45.9,47.8,40.9,42.4,43.2,30.9,13.0,,41.2
16,5876,上海商銀,40.55,0.75,1.88,05/19,65.3,48.3,48.0,45.7,37.5,0.63,-7.99,1.6,6.25,-1.41,,-6.29
17,2881,富邦金,97.2,2.0,2.1,05/19,40.2,22.4,45.9,44.4,38.1,29.5,3.39,2.29,-4.91,-2.68,-2.84,6.94
18,00687B,國泰20年美債,27.26,0.07,0.26,05/19,49.7,42.1,36.5,43.8,35.5,27.9,22.2,30.4,21.0,5.73,,30.3
19,00755B,群益投資級公用債,32.08,0.02,0.06,05/19,-1.87,38.2,39.4,43.2,40.3,28.0,16.7,10.4,6.26,39.9,,11.5
20,3045,台灣大,116.5,2.5,2.19,05/19,49.3,48.0,43.2,41.8,35.4,14.0,22.6,-3.46,-1.75,0.12,-4.91,16.1
21,6762,達亞,186.0,0.0,0.0,05/19,0.0,45.2,34.6,39.3,32.1,27.7,23.2,23.1,17.3,17.6,,25.7
22,8415,大國鋼,35.9,0.45,1.27,05/19,49.0,39.8,43.8,39.2,39.4,14.7,6.88,7.47,3.31,0.96,,8.42
23,2606,裕民,63.5,0.1,0.16,05/19,19.4,10.0,30.2,38.4,39.0,21.8,12.8,6.32,4.27,0.54,0.5,13.3
24,00897,富邦基因免疫生技,9.43,-0.11,-1.15,05/19,79.4,52.4,44.7,38.1,34.5,34.0,29.4,25.6,22.0,15.8,,26.8
25,00937B,群益ESG投等債20+,14.62,0.0,0.0,05/19,9.02,22.1,20.5,37.3,36.4,27.9,16.7,17.5,13.3,,,17.0
26,2867,三商壽,7.75,0.06,0.78,05/19,69.2,56.9,45.0,37.1,40.3,34.8,26.4,32.8,20.2,7.64,3.5,30.4
27,00970B,新光BBB投等債20+,9.23,-0.01,-0.11,05/19,-43.8,-8.45,-14.8,36.9,43.9,42.9,27.9,37.3,34.0,,,33.7
28,00780B,國泰A級金融債,36.76,0.05,0.14,05/19,-1.83,-0.95,-6.67,36.5,23.8,12.9,81.5,69.8,75.0,53.6,,74.6
29,00959B,大華投等美債15Y+,9.26,-0.01,-0.11,05/19,10.6,28.8,21.6,36.5,45.6,32.1,26.1,27.7,32.9,,,28.6
30,2891,中信金,55.4,0.6,1.09,05/19,52.2,41.3,40.0,36.5,16.9,17.9,-1.31,7.74,1.44,-1.39,-0.31,1.02
31,00779B,凱基美債25+,27.63,0.07,0.25,05/19,0.0,0.32,-0.53,36.0,45.0,35.9,21.6,12.2,5.18,4.53,,16.4
32,8092,建暐,19.05,1.7,9.8,05/19,53.6,65.2,53.6,36.0,19.7,-0.58,1.8,1.05,0.72,0.06,0.04,0.46
33,00725B,國泰投資級公司債,34.57,0.01,0.03,05/19,37.8,29.3,21.6,35.8,41.7,20.3,14.5,16.8,7.41,5.13,,16.2
34,2887,台新新光金,23.6,0.15,0.64,05/19,34.9,11.6,23.3,34.6,33.2,30.1,4.08,1.54,-0.53,-3.91,-2.03,7.46
35,1216,統一,74.8,0.1,0.13,05/19,12.9,-0.34,27.7,34.4,27.6,14.8,3.46,-10.3,-9.64,-6.18,-4.89,-0.26
36,00982B,FT投資級債20+,9.69,-0.01,-0.1,05/19,-2.92,-4.04,0.0,34.3,45.0,32.3,20.0,9.68,1.37,,,13.3
37,6561,是方,343.5,5.5,1.63,05/19,46.4,51.6,45.0,33.6,17.7,2.04,-4.04,-12.6,-13.0,-6.29,,-9.31
38,8917,欣泰,51.5,-1.1,-2.09,05/19,41.9,31.4,34.2,33.6,16.4,3.4,0.23,0.22,0.31,0.08,0.04,0.27
39,3465,進泰電子,26.65,-0.35,-1.3,05/19,33.6,41.2,39.2,32.8,14.5,8.24,3.87,2.07,2.0,7.68,1.85,2.98
40,00710B,復華彭博非投等債,18.87,0.01,0.05,05/19,53.6,37.8,31.2,32.6,14.9,22.0,15.5,47.8,25.8,29.6,,58.2
41,4991,環宇-KY,667.0,-31.0,-4.44,05/19,33.9,38.4,31.5,32.4,8.66,4.19,2.03,1.36,0.7,0.24,0.01,0.63
42,4306,炎洲,13.8,0.2,1.47,05/19,49.4,48.5,46.4,32.4,18.3,5.1,0.89,4.63,-3.72,-0.9,-0.41,3.03
43,2882,國泰金,77.8,1.0,1.3,05/19,55.2,39.1,45.3,32.4,20.5,13.5,0.03,12.9,-6.92,-0.07,-0.2,6.48
44,910322,康師傅-DR,24.65,0.2,0.82,05/19,48.4,-6.9,5.67,32.0,53.0,46.7,37.5,16.8,4.52,-0.09,-0.24,33.9
45,8097,常珵,55.4,-0.9,-1.6,05/19,-15.1,21.3,34.6,32.0,21.2,9.76,1.72,1.8,0.26,0.03,0.02,1.39
46,5347,世界,157.5,-1.5,-0.94,05/19,-34.2,42.5,36.9,31.9,18.8,11.8,6.92,8.08,6.8,0.2,-1.23,7.71
47,00908,富邦入息REITs+,14.22,0.17,1.21,05/19,61.1,52.9,37.0,31.7,37.5,36.2,11.6,16.5,5.71,3.02,,18.5
48,009812,野村日本東證,12.01,0.01,0.08,05/19,42.8,17.8,8.19,31.2,20.7,12.5,3.91,1.28,,,,2.17
49,00737,國泰AI機器人,36.72,0.01,0.03,05/19,-9.56,38.1,28.1,30.6,36.2,36.3,18.0,9.33,7.64,10.4,,10.7
50,2027,大成鋼,40.0,0.6,1.52,05/19,42.1,27.8,36.6,29.8,36.0,23.4,4.8,-4.09,-3.11,1.11,0.27,2.9
51,2455,全新,383.0,-4.0,-1.03,05/19,2.94,22.7,26.4,29.6,27.6,5.65,0.75,-0.07,-0.06,-0.01,0.07,-0.11
52,1563,巧新,45.3,0.15,0.33,05/19,13.7,16.8,11.7,29.4,30.8,14.3,5.29,2.8,0.05,,,2.39
53,00981D,主動中信非投等債,10.27,0.0,0.0,05/19,-0.77,19.3,12.1,29.3,23.4,18.8,6.42,0.56,,,,1.4
54,00971,野村美國研發龍頭,16.58,-0.07,-0.42,05/19,74.9,49.3,32.9,28.8,28.8,23.8,13.8,5.82,7.45,,,8.64
55,00795B,中信美國公債20年,26.16,0.06,0.23,05/19,17.6,39.1,22.6,28.7,26.5,31.6,48.2,40.9,30.2,12.7,,42.8
56,00943,兆豐電子高息等權,19.66,0.0,0.0,05/19,19.4,20.9,22.4,28.0,48.0,54.4,46.3,29.6,16.1,,,33.5
57,00931B,統一美債20年,13.14,0.03,0.23,05/19,29.1,28.7,16.1,27.6,30.7,41.3,47.0,27.8,32.2,,,28.0
58,2356,英業達,51.7,-0.2,-0.39,05/19,9.12,4.77,14.8,27.5,24.4,21.1,15.4,7.29,5.72,-1.23,-1.34,9.03
59,6811,宏碁資訊,205.0,0.0,0.0,05/19,37.5,33.8,33.1,27.3,5.96,3.9,1.35,-6.48,-2.82,-0.05,,-3.04
60,4904,遠傳,98.0,1.2,1.24,05/19,31.8,21.4,31.3,27.2,14.5,0.5,15.4,7.2,12.2,5.01,-1.1,13.0
61,7750,新代,2350.0,-190.0,-7.48,05/19,56.5,48.2,43.4,27.0,22.2,3.95,3.29,1.46,,,,4.62
62,2890,永豐金,30.1,0.1,0.33,05/19,54.3,37.6,33.5,26.4,22.9,17.1,10.9,7.24,8.28,1.44,-0.01,10.3
63,4502,健信,15.65,-0.25,-1.57,05/19,46.0,41.5,45.4,26.3,13.0,8.49,3.95,1.62,1.11,3.5,0.97,1.54
64,00949,復華日本龍頭,20.18,0.13,0.65,05/19,17.1,13.6,5.2,26.0,17.5,8.43,3.75,3.48,6.87,,,3.41
65,4162,智擎,55.2,0.8,1.47,05/19,31.8,28.9,15.1,25.7,15.0,13.0,10.8,7.08,-1.42,0.48,-0.05,6.62
66,2412,中華電,142.5,5.5,4.01,05/19,30.6,24.3,24.5,25.5,9.76,-0.33,12.2,2.09,5.62,1.43,-2.07,5.01
67,8446,華研,84.8,-0.3,-0.35,05/19,10.7,14.7,31.4,25.2,5.18,-14.3,-13.1,-9.18,-4.4,-0.66,-0.31,-12.0
68,00985B,群益ESG投等債0-5,10.18,0.0,0.0,05/19,46.6,39.6,27.5,25.2,6.25,4.16,3.17,2.32,,,,2.08
69,8069,元太,222.0,3.0,1.37,05/19,14.6,20.1,17.5,25.2,20.8,11.3,7.11,3.71,2.32,0.86,0.13,2.92
70,00679B,元大美債20年,26.22,0.06,0.23,05/19,21.0,31.4,19.8,25.0,19.9,23.8,13.6,12.5,10.5,2.82,,12.5
71,6284,佳邦,85.1,0.0,0.0,05/19,10.4,15.7,23.4,24.8,21.2,6.79,3.7,2.48,0.39,0.3,0.09,4.34
72,1210,大成,53.5,0.7,1.33,05/19,50.1,31.9,31.1,24.6,-0.47,7.82,13.4,4.69,0.63,0.75,0.08,10.7
73,9918,欣天然,43.25,0.25,0.58,05/19,35.4,22.5,27.1,24.4,10.6,6.99,0.86,0.7,0.73,0.55,0.35,0.7
74,3526,凡甲,358.5,-7.5,-2.05,05/19,17.4,21.0,16.8,24.4,15.6,6.11,5.33,5.71,-0.4,2.77,0.42,5.69
75,00983A,主動中信ARK創新,11.2,-0.07,-0.62,05/19,3.78,7.74,4.65,24.2,26.4,25.1,12.2,5.85,,,,7.11
76,00770,國泰北美科技,63.35,-0.65,-1.02,05/19,18.8,23.8,18.7,24.0,19.1,21.0,13.6,7.61,13.5,9.14,,8.93
77,00714,群益道瓊美國地產,21.3,0.28,1.33,05/19,70.9,62.4,20.9,24.0,49.8,28.7,16.7,11.8,4.9,1.36,,15.4
78,00740B,富邦全球投等債,38.05,0.0,0.0,05/19,23.0,31.8,1.4,23.9,44.2,43.4,30.1,39.9,30.8,14.8,,34.0
79,3529,力旺,3310.0,-140.0,-4.06,05/19,27.1,17.2,18.6,23.6,10.5,12.2,10.2,5.32,-0.3,-0.2,0.28,8.59
80,3704,合勤控,38.1,-0.5,-1.3,05/19,25.4,19.2,32.8,23.4,23.8,13.7,12.5,2.72,0.03,-0.63,0.06,4.19
81,00689R,國泰20年美債反1,22.53,-0.07,-0.31,05/19,0.0,83.8,33.9,23.1,28.0,16.6,11.7,11.7,6.8,1.99,,12.8
82,2379,瑞昱,555.0,-5.0,-0.89,05/19,43.0,40.6,24.2,23.1,14.2,17.0,14.7,6.03,1.13,0.94,0.23,8.31
