排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,26.1,0.0,0.0,06/08,,,,100.0,100.0,100.0,90.2,91.7,93.4,41.6,,91.3
2,00786B,元大10年IG銀行債,32.43,-0.12,-0.37,06/08,97.2,97.0,96.7,94.5,56.3,54.1,57.5,42.0,35.7,-7.11,,58.2
3,00688L,國泰20年美債正2,6.78,-0.09,-1.31,06/08,96.7,90.8,88.7,88.9,83.0,62.5,56.0,64.0,32.9,-3.19,,65.3
4,00856B,永豐1-3年美公債,37.43,0.0,0.0,06/08,17.0,83.6,83.1,88.4,66.0,-1.73,13.1,-21.2,-15.4,-3.4,,-9.13
5,020039,元大加權N,13.78,-0.53,-3.7,06/08,62.5,54.9,90.1,87.4,80.4,39.0,56.8,32.5,37.0,,,32.5
6,00680L,元大美債20正2,6.8,-0.09,-1.31,06/08,85.0,85.0,86.2,85.1,74.9,53.9,47.2,54.8,29.3,-1.83,,55.9
7,00787B,元大10年IG醫療債,32.58,-0.17,-0.52,06/08,80.4,84.9,82.4,83.5,69.7,72.9,67.8,47.0,35.5,-4.78,,63.9
8,00989B,台新美國非投等債,10.01,0.0,0.0,06/08,54.6,73.9,74.2,78.0,83.1,77.2,,,,,,
9,00931B,統一美債20年,13.38,-0.05,-0.37,06/08,58.7,68.7,69.6,76.7,74.4,53.0,50.5,37.8,37.8,,,37.2
10,00857B,永豐20年美公債,23.13,-0.08,-0.34,06/08,84.0,74.1,68.5,74.9,67.4,60.1,44.7,46.4,31.0,-4.53,,49.1
11,00968B,元大優息投等債,9.27,-0.02,-0.22,06/08,51.6,51.7,61.1,74.7,48.2,46.0,43.1,40.5,48.5,,,41.6
12,00687B,國泰20年美債,27.78,-0.09,-0.32,06/08,86.5,83.0,75.5,73.7,67.7,61.8,45.2,51.4,32.0,-9.37,,53.8
13,00937B,群益ESG投等債20+,14.85,-0.06,-0.4,06/08,79.5,76.6,74.2,72.4,68.2,57.1,31.9,31.2,21.0,,,32.7
14,00948B,中信優息投資級債,9.47,-0.04,-0.42,06/08,91.4,77.2,74.4,71.8,65.9,52.8,67.2,58.6,52.3,,,60.0
15,00982B,FT投資級債20+,9.85,-0.04,-0.4,06/08,92.0,93.4,93.1,71.1,22.6,46.7,31.7,33.6,7.76,,,38.1
16,00717,富邦美國特別股,14.94,-0.11,-0.73,06/08,40.2,49.9,49.3,70.4,82.6,84.0,78.9,69.0,60.2,50.2,,69.5
17,020028,元大特選電動車N,20.3,-1.0,-4.69,06/08,100.0,88.2,86.9,70.3,77.1,74.1,65.0,68.7,50.1,31.0,,70.2
18,00795B,中信美國公債20年,26.63,-0.11,-0.41,06/08,81.8,74.7,70.3,69.6,66.0,42.7,25.5,41.9,25.4,-3.65,,44.7
19,00720B,元大投資級公司債,33.06,-0.12,-0.36,06/08,80.0,75.4,73.2,69.2,67.3,58.9,46.6,50.1,39.4,-5.73,,49.6
20,00772B,中信高評級公司債,33.59,-0.17,-0.5,06/08,76.6,79.9,76.4,68.8,63.5,54.4,41.8,44.1,32.0,7.05,,44.4
21,00957B,兆豐US優選投等債,13.48,-0.05,-0.37,06/08,38.8,48.8,46.2,68.3,47.9,48.2,30.2,10.8,3.75,,,15.8
22,00932,兆豐永續高息等權,17.3,-0.65,-3.62,06/08,36.4,44.6,57.5,68.0,69.8,63.2,69.4,68.1,63.6,,,68.2
23,00984B,大華優利美A債15,16.3,-0.07,-0.43,06/08,60.4,68.1,65.6,67.0,55.4,55.8,16.6,-22.8,-13.0,,,-19.7
24,00972,野村日本動能高息,19.07,-0.17,-0.88,06/08,67.7,53.0,71.0,66.6,44.8,32.4,9.36,4.24,13.7,,,4.21
25,020041,兆豐半導體氣候N,18.02,-0.64,-3.43,06/08,97.6,73.5,53.4,63.3,68.8,48.4,-2.41,-3.17,-3.02,,,-3.17
26,009814,富邦標普500,10.87,-0.19,-1.72,06/08,33.5,40.4,53.5,62.0,53.8,46.0,25.4,,,,,19.6
27,00788B,元大10年IG電能債,29.9,-0.1,-0.33,06/08,53.5,55.9,56.8,60.8,65.9,51.9,58.9,43.6,40.7,-7.42,,48.4
