"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"6223","旺矽","5730","-405","-6.6","26W21","05/19","+2","+458","3.76","0.47","+4","+887","3.74","0.91","-2","-81","-0.66","-0.08","+4","+1,693","7.14","1.73"
"6830","汎銓","712","-25","-3.39","26W21","05/19","+3","+760","2.27","1.42","+4","+278","0.62","0.52","-3","-250","-0.75","-0.47","+3","+577","1.72","1.08"
"7769","鴻勁","6600","-55","-0.83","26W21","05/19","-2","-199","-2.28","-0.11","+4","+1,377","6.59","0.77","-1","-24","-2.05","-0.01","-1","-108","-9.05","-0.06"
"8028","昇陽半導體","262","-16.5","-5.92","26W21","05/19","+2","+11,004","7.69","6.13","+4","+2,663","0.9","1.48","-1","-594","-1.45","-0.33","+2","+11,382","7.95","6.34"
"8261","富鼎","135.5","-3","-2.17","26W21","05/19","-1","-234","-1.7","-0.2","+4","+129","0.14","0.11","-1","-18","-0.13","-0.02","-1","-235","-1.7","-0.2"
"0056","元大高股息","44.01","-0.49","-1.1","26W21","05/19","+1","+1,465","1.27","0.01","+3","+3,795","0.42","0.03","+4","+305,435","25","2.22","+4","+538,861","44.1","3.92"
"00646","元大S&P500","73.4","+0.1","+0.14","26W21","05/19","+1","+59","0.77","0.01","+3","+719","1.34","0.13","-1","-4,015","-52.1","-0.74","-1","-3,526","-45.7","-0.65"
"00935","野村臺灣新科技50","51.3","-1.95","-3.66","26W21","05/19","-2","-4,603","-4.94","-0.81","+3","+2,041","1.15","0.36","-6","-73,288","-22","-12.9","-6","-82,084","-24.7","-14.5"
"2303","聯電","113","+2","+1.8","26W21","05/19","-1","-36,589","-6.8","-0.29","+3","+132,558","3.88","1.05","-1","-1,595","-0.3","-0.01","-1","-8,087","-1.5","-0.06"
"2393","億光","62.4","+0.7","+1.13","26W21","05/19","-2","-11,272","-33.6","-2.54","+3","+2,604","5.02","0.59","+2","+685","2.04","0.15","-2","-10,274","-30.6","-2.32"
"2401","凌陽","24.95","+0.15","+0.6","26W21","05/19","+6","+25,900","10.6","4.38","+3","+112","0.13","0.02","+1","+1","0.01","0","+6","+26,549","10.9","4.48"
"2412","中華電","142.5","+5.5","+4.01","26W21","05/19","+2","+21,508","18.3","0.28","+3","+10,084","6.04","0.13","+3","+965","0.58","0.01","+2","+31,611","26.9","0.41"
"2436","偉詮電","69.5","-1.5","-2.11","26W21","05/19","+1","+475","7.06","0.24","+3","+49","0.05","0.02","-4","-1,383","-0.95","-0.69","+1","+441","6.54","0.22"
"2472","立隆電","232","-3","-1.28","26W21","05/19","+1","+938","4.68","0.57","+3","+2,179","1.68","1.32","+3","+468","0.36","0.28","+1","+1,167","5.83","0.71"
"2542","興富發","43.7","-0.9","-2.02","26W21","05/19","+5","+43,372","13.3","2","+3","+686","0.42","0.03","+1","+514","1.69","0.02","+4","+36,263","15.9","1.67"
"2891C","中信金丙特","62.3","0","0","26W21","05/19","0","0","0","0","+3","+156","19.3","0.09","-3","-214","-26.5","-0.13","-2","-92","-12.9","-0.06"
"3228","金麗科","180","-18","-9.09","26W21","05/19","+4","+954","4.94","1.33","+3","+13","0.09","0.02","-2","-94","-1.03","-0.13","+6","+1,330","3.86","1.86"
"3374","精材","237","-13.5","-5.39","26W21","05/19","-1","-5,270","-13.7","-1.94","+3","+673","0.26","0.25","-1","-2,010","-5.23","-0.74","-1","-7,199","-18.7","-2.65"
"3481","群創","37.45","-1.25","-3.23","26W21","05/19","-1","-71,470","-4.3","-0.89","+3","+3,845","0.04","0.05","-1","-6,799","-0.41","-0.09","-1","-77,128","-4.64","-0.97"
"3545","敦泰","56.1","-0.9","-1.58","26W21","05/19","+3","+2,832","7.78","1.28","+3","+16","0.04","0.01","+9","+540","0.54","0.24","+3","+3,125","8.58","1.41"
"4919","新唐","150","+1.5","+1.01","26W21","05/19","-4","-15,028","-4.25","-3.58","+3","+1,270","0.38","0.3","+1","+1,125","3.1","0.27","+1","+1,743","4.81","0.42"
"5314","世紀*","61.5","-3.7","-5.67","26W21","05/19","+1","+231","2.37","0.08","+3","+11","0.02","0","-4","-168","-0.25","-0.06","+1","+181","1.86","0.06"
"5347","世界","157.5","-1.5","-0.94","26W21","05/19","+1","+115,568","42.5","6.19","+3","+26,719","3.7","1.43","+2","+2,592","0.54","0.14","+4","+152,589","17.3","8.17"
"6196","帆宣","405","-5.5","-1.34","26W21","05/19","+1","+42","1.01","0.02","+3","+587","1.3","0.27","-2","-46","-0.17","-0.02","+1","+168","4.09","0.08"
"6202","盛群","52.3","-0.4","-0.76","26W21","05/19","-1","-315","-9.39","-0.14","+3","+229","0.52","0.1","-2","-22","-0.09","-0.01","-1","-137","-4.07","-0.06"
"6462","神盾","131","-6.5","-4.73","26W21","05/19","+3","+3,025","8.92","3.31","+3","+29","0.09","0.03","+1","0","0.01","0","+3","+3,120","9.2","3.42"
"6488","環球晶","665","-33","-4.73","26W21","05/19","-1","-2,156","-22.7","-0.45","+3","+3,918","3.22","0.82","+3","+1,398","1.15","0.29","-1","-1,308","-13.8","-0.27"
"6533","晶心科","214.5","-9","-4.03","26W21","05/19","-2","-256","-3.39","-0.5","+3","+17","0.12","0.03","-2","-15","-0.19","-0.03","-2","-255","-3.38","-0.5"
"6831","邁科","733","+1","+0.14","26W21","05/19","+2","+2,159","16.3","3.2","+3","+727","2.98","1.08","-1","-23","-1.7","-0.03","+2","+2,840","21.5","4.21"
"7749","意騰-KY","482","-29","-5.68","26W21","05/19","-3","-960","-5.9","-2.07","+3","+208","1.28","0.45","+7","+107","0.5","0.23","-3","-678","-4.17","-1.46"
"00679B","元大美債20年","26.22","+0.06","+0.23","26W21","05/19","+5","+146,439","23.9","1.99","+2","+250","0.12","0","+23","+968,753","22.8","13.2","+28","+1,664,956","33.2","22.7"
"00687B","國泰20年美債","27.26","+0.07","+0.26","26W21","05/19","+5","+144,640","27.9","2.55","+2","+250","0.13","0","+20","+700,308","21.8","12.3","+22","+1,786,041","51.6","31.4"
"00795B","中信美國公債20年","26.16","+0.06","+0.23","26W21","05/19","+5","+51,857","31.6","2.91","+2","+100","0.15","0.01","-2","-9,989","-15.1","-0.56","+9","+84,417","24.7","4.74"
"1582","信錦","117","+10.5","+9.86","26W21","05/19","+2","+4,478","6.39","3.1","+2","+2,277","3.25","1.58","+3","+558","0.63","0.39","+2","+7,156","10.2","4.96"
"1605","華新","33.4","-1.3","-3.75","26W21","05/19","-1","-10,180","-16.8","-0.23","+2","+5,837","1.65","0.13","-1","-876","-1.45","-0.02","-1","-9,787","-16.1","-0.22"
"2049","上銀","376","-2.5","-0.66","26W21","05/19","-1","-1,258","-7.7","-0.36","+2","+2,405","3.22","0.68","-1","-180","-1.1","-0.05","-1","-955","-5.84","-0.27"
"2345","智邦","2390","-105","-4.21","26W21","05/19","-1","-965","-13.1","-0.17","+2","+3,241","7.88","0.58","+1","+12","0.16","0","-1","-445","-6.02","-0.08"
"2368","金像電","1285","+35","+2.8","26W21","05/19","+1","+1,391","9.64","0.27","+2","+550","1.14","0.11","-2","-528","-1.1","-0.1","+1","+1,693","11.7","0.33"
"2376","技嘉","305","-25.5","-7.72","26W21","05/19","-1","-5,304","-7.28","-0.79","+2","+3,260","2.09","0.49","-1","-1,102","-1.51","-0.16","-1","-3,189","-4.38","-0.48"
"2467","志聖","576","-18","-3.03","26W21","05/19","-1","-61","-2.06","-0.04","+2","+77","0.38","0.05","-10","-2,039","-1.33","-1.3","-1","-95","-3.23","-0.06"
"2481","強茂","135","+6","+4.65","26W21","05/19","-1","-2,094","-1.48","-0.55","+2","+9,802","2.31","2.57","+4","+4,176","0.71","1.09","+3","+42,235","8.4","11.1"
"2489","瑞軒","41.5","+1.75","+4.4","26W21","05/19","+2","+2,017","1.09","0.33","+2","+678","0.37","0.11","-4","-9,389","-1.25","-1.54","+2","+1,709","0.92","0.28"
"2492","華新科","220","+2.5","+1.15","26W21","05/19","+3","+40,472","12.7","8.33","+2","+4,258","2.26","0.88","-1","-18","-0.1","0","+3","+46,037","14.5","9.48"
"3004","豐達科","124.5","-8.5","-6.39","26W21","05/19","-4","-869","-7.05","-1.35","+2","+65","1.07","0.1","-2","-16","-0.26","-0.02","-4","-792","-6.42","-1.23"
"3008","大立光","3365","+75","+2.28","26W21","05/19","+3","+3,399","10.5","2.6","+2","+720","2.75","0.55","-1","-140","-1.34","-0.11","+3","+4,255","13.1","3.25"
"3017","奇鋐","2390","-20","-0.83","26W21","05/19","-6","-11,167","-7.75","-2.88","+2","+3,600","9.09","0.93","+1","+5","0.06","0","-4","-9,061","-9.01","-2.33"
"3028","增你強","81.8","+0.6","+0.74","26W21","05/19","+1","+1,579","10.7","0.67","+2","+298","0.57","0.13","+1","+61","0.41","0.03","+1","+1,671","11.3","0.7"
"3090","日電貿","162.5","+14.5","+9.8","26W21","05/19","+1","+6,054","8.73","2.11","+2","+3,377","2.14","1.17","-1","-127","-0.18","-0.04","+1","+7,424","10.7","2.58"
"3227","原相","218.5","-2.5","-1.13","26W21","05/19","-1","-215","-6.33","-0.14","+2","+449","2.45","0.3","-2","-285","-1.55","-0.19","-1","-344","-10.2","-0.23"
"3491","昇達科","1765","-90","-4.85","26W21","05/19","-1","-276","-2.89","-0.4","+2","+339","1.5","0.49","+1","+36","0.38","0.05","-1","-222","-2.33","-0.32"
"3624","光頡","91.2","+7.4","+8.83","26W21","05/19","-1","-3,904","-5.92","-3.33","+2","+6,011","4.3","5.12","+3","+1,234","0.75","1.05","-1","-1,331","-2.02","-1.13"
"4938","和碩","76.9","+0.4","+0.52","26W21","05/19","-2","-33,720","-32.2","-1.26","+2","+1,400","1.34","0.05","-4","-2,652","-1.39","-0.1","-2","-33,703","-32.2","-1.26"
"5222","全訊","122","-1.5","-1.21","26W21","05/19","-2","-920","-18.5","-1.01","+2","+4","0.08","0","-2","-101","-2.03","-0.11","-2","-1,017","-20.4","-1.12"
"5536","聖暉*","944","-41","-4.16","26W21","05/19","+2","+2,418","12.5","1.95","+2","+470","2.43","0.38","-1","-137","-2.89","-0.11","-1","-32","-0.67","-0.03"
"6147","頎邦","202.5","-4.5","-2.17","26W21","05/19","-2","-10,041","-2.34","-1.35","+2","+13,781","3.21","1.85","-3","-7,006","-0.96","-0.94","+1","+3,516","1.92","0.47"
"6278","台表科","215.5","+5.5","+2.62","26W21","05/19","-3","-28,483","-10.1","-9.74","+2","+13,744","7.53","4.7","-2","-4,470","-2.45","-1.53","-4","-21,139","-6.79","-7.23"
"6415","矽力*-KY","482","-32","-6.23","26W21","05/19","+1","+160","0.67","0.04","+2","+2,177","3.1","0.56","-5","-451","-0.26","-0.12","+6","+19,771","9.25","5.09"
"6515","穎崴","9490","-750","-7.32","26W21","05/19","-1","-73","-10.8","-0.2","+2","+233","9.5","0.65","-7","-121","-1.15","-0.34","+2","+233","9.53","0.65"
"6770","力積電","58.5","-3.5","-5.65","26W21","05/19","-1","-50,063","-18.4","-1.18","+2","+2,541","0.18","0.06","+1","+164","0.06","0","-1","-49,891","-18.4","-1.18"
"6782","視陽","193","+2.5","+1.31","26W21","05/19","-3","-2,366","-32.9","-3.76","+2","+422","12.2","0.67","-2","-43","-1.24","-0.07","-4","-1,945","-22.9","-3.09"
"6962","奕力-KY","35.95","-0.35","-0.96","26W21","05/19","-1","-235","-5.1","-0.05","+2","+23","0.08","0","-1","-41","-0.88","-0.01","-1","-261","-5.66","-0.05"
"7734","印能科技","3335","-370","-9.99","26W21","05/19","+1","+28","3.48","0.1","+2","+154","3.8","0.55","-2","-36","-0.88","-0.13","+1","+25","3.09","0.09"
"8069","元太","222","+3","+1.37","26W21","05/19","+3","+49,038","19.6","4.25","+2","+9,950","5.55","0.86","+1","+113","0.9","0.01","+3","+59,616","23.9","5.16"
"8996","高力","1040","-5","-0.48","26W21","05/19","+1","+604","13.8","0.65","+2","+1,236","7.25","1.32","-3","-136","-0.37","-0.15","+1","+648","14.8","0.69"
"9917","中保科","113","+2","+1.8","26W21","05/19","-2","-1,147","-32.3","-0.25","+2","+206","5.81","0.05","+3","+56","1.01","0.01","-5","-1,460","-14.5","-0.32"
