排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,00731,復華富時高息低波,市,06/12,,85.5,0.0,0.0,1021,88.2,85.5,87.1,87.15,85.45,1.99,,0.9958,,,,,
602,3706,神達,市,06/12,,85.5,-1.0,-1.16,17563,1533.0,86.5,88.9,89.6,85.5,4.74,16.3,1.71,,,,,
603,1727,中華化,市,06/12,,85.4,-0.1,-0.12,2934,254.0,85.5,87.6,88.2,85.4,3.27,231.0,5.18,,,,,
604,5388,中磊,市,06/12,,85.3,-0.8,-0.93,3599,313.0,86.1,88.6,89.3,85.3,4.65,21.2,1.63,,,,,
605,2228,劍麟,市,06/12,,85.1,1.0,1.19,117,10.0,84.1,84.1,86.2,84.1,2.5,19.9,1.31,,,,,
606,2615,萬海,市,06/12,,85.0,1.2,1.43,12918,1107.0,83.8,84.5,87.1,84.0,3.7,7.86,0.83,,,,,
607,9911,櫻花,市,06/12,,84.3,-0.4,-0.47,242,20.6,84.7,85.0,85.5,84.0,1.77,13.2,2.97,,,,,
608,9941,裕融,市,06/12,,84.3,-3.4,-3.88,3094,264.0,87.7,87.1,87.2,84.3,3.31,11.7,1.36,,,,,
609,6834,天二科技,市,06/12,,84.1,7.6,9.93,12970,1076.0,76.5,82.0,84.1,79.5,6.01,136.0,5.09,,,,,
610,3158,嘉實,櫃,06/12,,84.0,-1.5,-1.75,5,0.39,85.5,85.2,85.2,84.0,1.4,12.5,2.36,,,,,
611,5469,瀚宇博,市,06/12,,83.7,3.1,3.85,3051,256.0,80.6,82.2,85.3,82.2,3.85,14.6,1.08,,,,,
612,3162,精確,櫃,06/12,,83.5,-0.1,-0.12,1505,128.0,83.6,86.0,86.9,83.2,4.43,91.8,3.13,,,,,
613,7823,奧義賽博-KY創,市,06/12,,83.5,0.0,0.0,13,1.1,83.5,83.0,83.8,82.8,1.2,,5.1,,,,,
614,5534,長虹,市,06/12,,83.4,1.4,1.71,3054,256.0,82.0,83.0,84.8,82.5,2.8,15.9,1.16,,,,,
615,6874,倍力,櫃,06/12,,83.3,-1.7,-2.0,32,2.66,85.0,86.5,86.5,83.2,3.88,20.6,3.52,,,,,
616,6642,富致,櫃,06/12,,83.1,-0.5,-0.6,839,71.6,83.6,86.2,87.8,83.0,5.74,33.5,3.02,,,,,
617,3149,正達,市,06/12,,83.0,2.5,3.11,2762,230.0,80.5,84.9,84.9,82.5,2.98,,7.57,,,,,
618,6416,瑞祺電通,市,06/12,,83.0,1.2,1.47,135,11.3,81.8,82.5,84.1,82.5,1.96,18.2,1.74,,,,,
