排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2618,長榮航,39.6,-0.25,-0.63,72160,07/09,63.2,,,14100.0,-74.5,12.7,-32.7,-43.7,7.58,-31.4
2,2634,漢翔,58.0,-1.6,-2.68,30957,07/09,43.8,,,6800.0,200.0,527.0,38.0,-78.9,-88.9,-77.5
3,8926,台汽電,76.0,-1.7,-2.19,11979,07/09,-36.4,-64.0,-35.7,6200.0,232.0,-47.1,-66.5,6200.0,1160.0,3050.0
4,2303,聯電,156.0,-7.0,-4.29,59926,07/09,49.3,,,5462.0,-72.3,-68.7,48.1,-11.3,-9.64,-13.8
5,4564,元翎,19.3,0.7,3.76,11101,07/09,143.0,464.0,417.0,3000.0,4033.0,4033.0,328.0,276.0,464.0,288.0
6,1446,宏和,15.0,-0.7,-4.46,1068,07/09,,,,2900.0,,,,1400.0,-55.9,1400.0
7,2493,揚博,274.0,8.0,3.01,3815,07/09,,,,2359.0,398.0,1508.0,20800.0,674.0,13833.0,621.0
8,6617,共信-KY,110.0,-7.5,-6.38,630,07/09,0.0,-16.7,100.0,1900.0,,,,,,
9,8104,錸寶,41.15,-0.6,-1.44,5956,07/09,-41.6,789.0,1500.0,1900.0,371.0,-9.09,1900.0,471.0,-20.0,1500.0
10,2360,致茂,1820.0,-35.0,-1.89,2970,07/09,35.7,-85.9,1800.0,1800.0,,72.7,58.3,-59.6,-70.8,-53.7
11,6174,安碁,57.7,-3.5,-5.72,1327,07/09,-51.7,858.0,250.0,1417.0,,130.0,,,,
12,4503,金雨,43.1,-0.5,-1.15,215,07/09,0.0,7.69,7.69,1300.0,,1300.0,-81.8,100.0,250.0,600.0
13,4931,新盛力,255.0,-17.0,-6.25,19592,07/09,-59.8,204.0,100.0,1267.0,-40.6,-87.6,-59.6,-93.9,-94.4,-95.1
14,1909,榮成,10.3,-0.6,-5.5,7473,07/09,-9.76,-5.13,-7.5,1133.0,3600.0,1133.0,3600.0,164.0,60.9,208.0
15,2465,麗臺,89.5,8.1,9.95,7340,07/09,167.0,500.0,500.0,1100.0,41.2,-7.69,,,,
16,2023,燁輝,13.9,-0.1,-0.71,1442,07/09,0.0,1050.0,1050.0,1050.0,1050.0,1050.0,667.0,1050.0,91.7,2200.0
17,4764,雙鍵,336.0,20.0,6.33,4607,07/09,72.5,1625.0,886.0,1050.0,245.0,667.0,-44.4,-63.7,,-54.0
18,009815,大華美國MAG7+,11.25,0.08,0.72,4098,07/09,0.0,810.0,810.0,810.0,97.8,97.8,,,,
