排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3152,璟德,204.0,3.5,1.75,06/18,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,6160,欣技,16.8,0.0,0.0,06/18,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00852L,國泰美國道瓊正2,33.96,-0.38,-1.11,06/18,-92.2,-92.2,-92.4,-92.4,-92.4,-92.6,-92.6,-92.5,-94.0,-92.6
4,6577,勁豐,75.7,-1.5,-1.94,06/18,-83.3,-83.3,-83.3,-75.0,-75.0,-97.6,-97.5,-98.4,-99.4,-98.4
5,5291,邑昇,65.3,0.9,1.4,06/18,-15.0,-51.4,-54.0,-71.0,-76.1,-75.2,-41.3,144.0,38.6,141.0
6,00981A,主動統一台股增長,31.5,0.62,2.01,06/18,-14.8,-38.3,-62.5,-66.2,-68.0,-48.8,-21.6,90.8,2876.0,184.0
7,00405A,主動富邦台灣龍耀,9.64,0.25,2.66,06/18,0.0,0.0,-12.9,-65.9,,,,,,
8,009802,富邦旗艦50,19.89,0.12,0.61,06/18,0.0,-38.3,-38.3,-64.7,-64.6,-44.2,6.03,6.03,-74.9,6.03
9,00685L,群益臺灣加權正2,306.75,7.75,2.59,06/18,-14.4,-15.0,-57.2,-59.6,-58.1,-7.1,-42.3,-31.0,-6.92,-39.2
10,5016,松和,25.1,-0.05,-0.2,06/18,0.0,-55.6,-58.6,-58.6,-61.3,-56.4,,,243.0,
11,00916,國泰全球品牌50,25.56,-0.26,-1.01,06/18,-56.0,-56.3,-56.4,-58.3,-31.1,589.0,377.0,220.0,-10.9,220.0
12,6276,安鈦克,25.0,-0.3,-1.19,06/18,0.0,0.0,0.0,-58.1,-59.2,-68.7,-65.9,-76.0,-29.5,-76.0
13,00939,統一台灣高息動能,21.95,0.23,1.06,06/18,-32.5,-45.8,-47.1,-50.4,-63.3,-70.0,397.0,122.0,153.0,121.0
14,00890B,凱基ESGBBB債15+,32.65,0.15,0.46,06/18,0.0,-50.4,-50.4,-50.4,-50.4,-50.4,-47.5,-10.5,-59.9,-10.5
15,2867,三商壽,8.74,0.12,1.39,06/18,0.0,-4.52,-45.0,-50.2,-71.4,-54.0,2568.0,,,
16,6569,醫揚,115.0,1.0,0.88,06/18,-2.88,-4.25,-49.8,-50.2,-46.2,-45.3,-43.5,-51.3,-19.6,-51.3
17,5515,建國,42.0,-1.05,-2.44,06/18,0.96,-43.7,-43.7,-47.9,-49.6,-48.5,-50.6,-37.4,-24.5,-36.2
18,2327,國巨*,1080.0,96.0,9.76,06/18,-1.01,-18.0,-44.2,-47.8,-43.5,-49.3,18.9,-62.8,-33.4,-62.8
19,00768B,復華20年美債,50.65,0.35,0.7,06/18,-47.7,-47.7,-47.7,-47.7,-47.7,-47.7,-47.7,-87.0,-74.5,-87.0
20,8032,光菱,47.6,-0.3,-0.63,06/18,-42.4,-47.5,-46.0,-47.5,-43.8,-43.0,-45.4,-61.7,-44.0,-56.6
21,4721,美琪瑪,100.5,2.4,2.45,06/18,-12.7,-25.2,-25.0,-45.6,-51.6,-53.7,-29.8,-51.5,-25.6,-52.6
22,8440,綠電,22.25,0.0,0.0,06/18,-4.71,-35.6,-45.6,-45.0,-46.0,-57.0,-58.9,-63.5,-52.5,-60.2
23,00992A,主動群益科技創新,18.98,0.33,1.77,06/18,-27.0,-28.5,-38.9,-42.9,-43.5,-15.4,350.0,,,3785.0
24,6465,威潤,71.2,0.8,1.14,06/18,0.0,-37.9,-37.9,-40.2,-49.6,-73.9,,,,
25,8443,阿瘦,11.4,0.0,0.0,06/18,0.0,0.0,0.0,-40.0,-51.4,-53.8,-88.2,-86.4,-73.5,-87.6
26,2904,匯僑,14.15,0.1,0.71,06/18,0.0,0.0,0.0,-39.9,-33.6,-33.6,-6.32,112.0,14.1,112.0
27,8131,福懋科,75.9,0.7,0.93,06/18,-0.96,-30.3,-35.3,-39.7,-42.4,-69.7,-63.2,-62.3,68.8,-56.9
28,4991,環宇-KY,566.0,6.0,1.07,06/18,-6.58,-4.79,-8.83,-39.0,-46.8,17.3,16.8,-56.8,-83.3,-16.5
29,9934,成霖,10.2,-0.2,-1.92,06/18,-2.11,-30.9,-38.4,-38.4,-40.6,-48.8,-43.9,-57.1,-72.0,-56.8
30,00935,野村臺灣新科技50,62.25,0.9,1.47,06/18,-10.8,-10.8,-10.8,-35.9,-9.06,-37.3,-11.6,20.6,45.4,76.1
31,1294,漢田生技,79.0,-1.0,-1.25,06/18,0.0,0.0,-7.02,-34.6,-34.6,-32.9,-29.3,-22.1,,-22.1
32,1904,正隆,23.1,0.1,0.43,06/18,-28.0,-33.8,-33.8,-34.3,-43.0,-47.9,-49.7,-36.8,-67.4,-40.7
33,5706,鳳凰,54.0,0.5,0.93,06/18,-21.6,-22.5,-24.5,-33.8,-38.5,-31.0,-24.9,-41.5,-51.4,-37.5
34,3041,揚智,28.15,-0.85,-2.93,06/18,11.9,-16.7,-15.9,-32.9,-23.2,-48.7,-58.4,-49.4,-55.0,-51.1
35,6195,詩肯,27.5,0.05,0.18,06/18,0.0,-3.51,-20.3,-32.9,-32.1,-32.1,-25.7,-6.78,-12.7,-8.33
36,00864B,中信美國公債0-1,45.87,0.05,0.11,06/18,0.0,0.0,-32.7,-32.7,-34.5,-34.6,94.3,69.7,27.1,69.7
37,6830,汎銓,564.0,51.0,9.94,06/18,-1.42,-5.36,-16.0,-31.9,-37.1,-6.55,27.7,-27.9,-7.86,-19.2
38,8424,惠普,69.0,0.1,0.15,06/18,0.0,0.0,0.0,-31.6,-31.6,-31.6,-35.0,-31.6,-27.8,-31.6
39,00907,永豐優息存股,16.66,0.2,1.22,06/18,0.0,0.0,0.0,-31.6,-32.1,-34.1,112.0,-33.5,-80.0,-11.2
40,3305,昇貿,146.0,3.5,2.46,06/18,-2.79,-10.6,-13.1,-31.5,-16.0,-71.3,-71.5,-75.9,-4.15,-76.7
41,6174,安碁,52.3,-0.6,-1.13,06/18,1.28,-9.51,-10.5,-31.2,-8.11,-2.86,70.0,80.3,3.03,80.3
42,3122,笙泉,31.05,0.45,1.47,06/18,0.0,-30.8,-30.8,-30.8,-53.8,-67.3,-91.7,-97.6,-97.4,-97.6
43,009819,中信數據及電力,10.49,0.17,1.65,06/18,0.0,-0.04,-0.04,-30.7,-54.6,13.9,,,,
44,1570,力肯,41.9,-0.8,-1.87,06/18,0.0,-18.6,-18.6,-30.5,-36.1,-38.9,-34.4,-40.7,-53.6,-40.7
45,00990A,主動元大AI新經濟,20.97,0.25,1.21,06/18,0.0,4.38,4.38,-29.9,-21.2,-34.0,22.9,,,-79.3
46,4550,長佳,24.8,0.0,0.0,06/18,0.0,-29.7,-29.7,-29.7,-29.7,-29.7,-29.7,-29.7,-46.9,-29.7
47,00937B,群益ESG投等債20+,14.99,0.08,0.54,06/18,0.02,-29.6,-29.6,-29.6,-32.9,-52.7,-64.2,-68.0,-78.1,-66.6
48,3467,台灣精材,64.3,0.5,0.78,06/18,-1.59,-16.2,-29.5,-29.5,-8.82,-6.06,77.1,77.1,,87.9
49,8163,達方,44.95,0.5,1.12,06/18,-5.28,-21.3,-22.8,-29.4,-35.4,-39.0,-43.0,-13.9,43.4,-31.4
50,4541,晟田,50.9,-0.1,-0.2,06/18,0.0,-12.4,-24.1,-29.3,-34.1,-29.3,-41.8,-66.5,-49.0,-65.3
51,009803,玉山市值動能50,21.97,0.28,1.29,06/18,0.0,0.0,-27.9,-29.3,138.0,48.9,44.8,-27.1,80.0,-20.4
52,6169,昱泉,15.2,0.2,1.33,06/18,0.0,0.0,0.0,-29.2,-29.2,-30.3,-22.0,229.0,0.0,156.0
53,3511,矽瑪,24.95,0.3,1.22,06/18,-21.5,-24.5,-28.9,-28.9,-29.0,-19.1,-24.1,-31.7,29.2,-33.3
54,8039,台虹,145.5,-0.5,-0.34,06/18,-3.28,-21.1,-29.4,-28.6,-4.53,-16.9,15.4,-21.9,-28.8,-15.3
55,2428,興勤,316.0,17.0,5.69,06/18,-13.5,-17.0,-14.1,-28.2,-16.4,-28.3,-61.3,-76.4,66.7,-75.7
56,00670L,富邦NASDAQ正2,214.2,-1.9,-0.88,06/18,0.37,-28.2,-28.2,-28.2,-25.7,-25.1,-31.8,20.7,343.0,36.0
57,8085,福華,12.9,-0.15,-1.15,06/18,0.0,0.0,-8.0,-28.1,-41.9,-46.3,-80.2,-16.7,-93.0,-27.2
58,4523,永彰,30.5,1.1,3.74,06/18,-5.99,-27.4,-27.4,-27.4,-29.7,-22.5,-13.4,73.8,2.61,31.2
59,6278,台表科,204.5,0.0,0.0,06/18,-2.78,-7.55,-4.52,-27.1,-47.4,-47.4,160.0,253.0,215.0,140.0
60,00668,國泰美國道瓊,59.65,-0.4,-0.67,06/18,-26.7,-26.7,-26.7,-26.7,-26.7,-26.7,-27.6,-28.4,-71.9,-28.4
61,2330,台積電,2410.0,25.0,1.05,06/18,-0.84,-5.4,-1.29,-26.5,-25.6,131.0,174.0,235.0,-54.0,360.0
62,2030,彰源,18.55,0.1,0.54,06/18,-0.2,0.33,0.2,-26.5,-34.7,-52.9,-53.5,-1.11,-46.3,-0.33
63,5902,德記,35.1,0.25,0.72,06/18,-16.2,-26.2,-26.2,-26.2,-26.2,-27.9,-22.5,-53.0,-32.6,-53.0
64,00991A,主動復華未來50,20.68,0.66,3.3,06/18,-3.27,-12.7,-21.2,-25.8,-30.5,-41.2,86.2,,,928.0
65,009820,元大納斯達克精選,10.12,-0.03,-0.3,06/18,0.0,-2.2,-2.2,-25.5,-24.1,-71.7,,,,
66,2069,運錩,18.8,-0.2,-1.05,06/18,0.23,-24.9,-25.4,-25.4,-30.7,-53.2,-44.5,-2.21,-3.69,-2.21
67,2610,華航,22.0,0.15,0.69,06/18,-2.08,-13.2,-18.9,-25.4,-33.1,-82.8,-83.3,-83.5,-73.6,-76.9
68,1598,岱宇,20.2,-0.25,-1.22,06/18,-0.16,-8.58,-24.5,-25.2,-27.5,-31.0,-12.3,13.6,31.9,15.8
69,2360,致茂,2310.0,80.0,3.59,06/18,-18.6,-20.9,-24.9,-25.1,-24.3,-1.26,-15.9,-57.1,-45.4,-47.1
70,1526,日馳,14.55,0.05,0.34,06/18,-0.2,-24.7,-24.7,-24.8,-22.3,-15.1,-4.66,71.1,149.0,72.3
71,4966,譜瑞-KY,693.0,18.0,2.67,06/18,-11.2,-17.1,-22.6,-24.8,-38.8,-46.9,-39.5,56.0,442.0,45.8
72,5351,鈺創,94.0,2.0,2.17,06/18,-15.4,-16.3,-20.9,-24.7,-5.84,-42.6,-26.9,-56.5,-52.0,-60.9
73,5230,雷笛克光學,20.25,-1.1,-5.15,06/18,-1.21,-14.3,-25.5,-24.6,-24.6,-28.4,-23.0,-59.4,-74.4,-59.4
74,6005,群益證,39.65,0.2,0.51,06/18,-16.2,-15.7,-17.3,-24.5,-32.5,-55.5,28.5,66.3,-64.8,18.3
75,2489,瑞軒,48.15,-0.45,-0.93,06/18,-10.7,-19.5,-19.6,-24.5,-22.7,-23.6,318.0,772.0,509.0,757.0
76,6982,大井泵浦,58.5,0.2,0.34,06/18,0.0,-1.97,-23.2,-24.4,-25.1,-37.7,-37.1,-41.8,776.0,-42.0
77,6925,意藍,63.7,0.9,1.43,06/18,0.0,-3.28,-3.28,-24.4,-19.2,20.4,25.5,127.0,,28.3
78,2401,凌陽,32.25,0.75,2.38,06/18,-6.41,-23.8,-23.3,-24.3,-16.4,11.3,-41.4,-53.0,4.11,-51.2
79,2395,研華,494.0,5.5,1.13,06/18,1.99,-4.22,-3.43,-24.3,-32.7,-61.3,-72.9,99.0,983.0,19.3
80,3374,精材,251.0,6.5,2.66,06/18,-3.26,-10.8,-17.1,-24.2,-25.1,23.9,34.0,-41.4,-40.2,-38.2
81,4741,泓瀚,64.6,-7.1,-9.9,06/18,-2.78,-2.78,-5.41,-24.1,-40.1,-20.7,23.7,27.7,112.0,27.7
82,8227,巨有科技,184.5,2.0,1.1,06/18,-0.63,-2.58,-6.24,-24.1,-32.0,-21.7,-15.4,-2.49,64.0,-6.24
83,00891,中信關鍵半導體,37.34,0.69,1.88,06/18,-20.7,-20.7,-18.7,-23.9,-24.7,-73.4,41.6,23.1,-37.4,87.3
84,00403A,主動統一升級50,11.03,0.28,2.6,06/18,-11.7,-11.7,-14.4,-23.7,115.0,69.4,,,,
85,2316,楠梓電,205.5,18.5,9.89,06/18,-11.7,-24.3,-23.2,-23.7,-30.7,-2.78,0.47,47.9,122.0,44.1
86,3413,京鼎,324.5,5.0,1.56,06/18,0.35,-16.9,-22.0,-23.5,-25.1,-19.9,-31.2,13.9,298.0,-6.41
87,3702,大聯大,112.0,5.0,4.67,06/18,-6.69,-15.6,-29.0,-23.5,-32.2,-29.5,39.0,24.4,31.8,121.0
88,1584,精剛,19.65,0.0,0.0,06/18,-11.9,-16.6,-22.2,-23.4,-29.8,-32.7,-52.7,-72.2,-68.5,-71.6
89,3529,力旺,3270.0,115.0,3.65,06/18,0.51,-0.4,-1.3,-23.2,-7.9,-64.8,-77.6,-61.1,91.3,-64.2
90,7556,意德士,275.0,-3.0,-1.08,06/18,-6.03,-5.56,-13.0,-23.0,-6.03,0.0,217.0,87.0,222.0,85.1
91,6579,研揚,168.0,5.0,3.07,06/18,-2.18,-20.0,-25.3,-23.0,-26.5,-48.6,-64.3,-47.7,-36.4,-50.6
92,6757,台灣虎航,58.2,-0.9,-1.52,06/18,-2.18,-9.46,-12.1,-22.6,-39.0,-49.8,-45.2,-51.9,26.9,-39.1
