排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4987,科誠,81.6,0.1,0.12,05/20,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,6806,森崴能源,11.4,-1.25,-9.88,05/20,-40.4,-62.2,-88.0,-88.8,-89.8,-90.9,-95.4,-95.2,-90.7,-95.2
3,00934,中信成長高股息,24.59,0.15,0.61,05/20,-1.36,-1.36,-0.23,-63.9,-83.2,-83.2,34.5,446.0,-63.9,446.0
4,3450,聯鈞,413.5,21.0,5.35,05/20,-0.24,-9.32,-35.5,-57.0,-55.7,-44.5,-74.3,-73.9,-36.0,-74.3
5,00836B,永豐10年A公司債,28.3,-0.18,-0.63,05/20,0.0,0.0,0.0,-55.9,-55.9,-55.9,-55.9,-55.9,-64.6,-55.9
6,6509,聚和,47.65,0.7,1.49,05/20,-12.7,-18.4,-28.5,-51.2,-52.0,-55.5,180.0,178.0,-8.11,175.0
7,4767,誠泰科技,26.55,0.35,1.34,05/20,0.0,0.0,0.0,-50.0,-50.0,0.0,0.0,0.0,-95.8,0.0
8,3498,陽程,143.5,7.0,5.13,05/20,-5.84,-23.2,-23.2,-47.7,-45.1,-33.1,-43.0,-44.8,-21.6,-23.5
9,6690,安碁資訊,166.5,-2.0,-1.19,05/20,-13.8,-35.1,-41.9,-41.9,-32.4,-29.6,-31.5,-64.3,-76.2,-65.5
10,6515,穎崴,9080.0,-410.0,-4.32,05/20,-8.16,-5.46,-14.8,-40.9,-65.0,-68.3,-57.1,-66.7,-81.0,-71.7
11,2492,華新科,242.0,22.0,10.0,05/20,-2.66,-9.32,-13.6,-40.9,-44.9,-46.8,-60.2,-84.0,-70.2,-83.6
12,00657,國泰日經225,70.1,-1.05,-1.48,05/20,0.0,0.0,0.0,-40.0,-44.2,-43.2,-27.6,-28.4,-69.1,-35.1
13,5236,凌陽創新,172.0,-7.0,-3.91,05/20,-40.0,-40.3,-39.6,-39.9,-46.6,-46.9,-63.4,-45.0,-51.4,-58.4
14,5274,信驊,15560.0,-365.0,-2.29,05/20,-31.3,-30.2,-31.7,-37.0,-36.3,-32.5,-63.1,-66.2,-53.4,-71.4
15,2383,台光電,4395.0,-140.0,-3.09,05/20,0.55,-1.39,-5.25,-37.0,-43.5,-53.0,-50.5,-65.0,-90.1,-56.2
16,6206,飛捷,131.0,1.5,1.16,05/20,0.72,-3.35,-15.1,-36.6,-42.5,-45.9,-54.2,-65.5,-6.03,-64.7
17,009819,中信數據及電力,9.97,-0.01,-0.1,05/20,-4.43,-36.3,-36.3,-36.3,5.59,,,,,
18,6101,寬魚國際,38.7,0.05,0.13,05/20,0.0,0.0,-0.86,-36.1,-50.4,-12.2,94.8,-29.0,-70.3,8.57
19,7715,裕山,29.35,0.9,3.16,05/20,0.0,-35.3,-35.3,-35.6,-49.8,-49.8,-48.3,-65.0,,-61.7
20,3048,益登,61.7,5.6,9.98,05/20,2.0,2.84,10.5,-35.6,-40.1,-57.0,-64.2,-63.1,73.9,-63.4
21,2368,金像電,1235.0,-50.0,-3.89,05/20,-3.99,-5.64,-9.13,-35.3,-43.9,-62.0,-65.5,-79.0,-70.9,-75.4
