排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6757,台灣虎航,52.2,-2.2,-4.04,06/08,52.5,54.7,56.3,55.3,41.8,31.3,15.0,12.4,10.3,,,9.18
2,3036,文曄,250.0,-23.0,-8.42,06/08,30.9,37.9,41.6,44.6,37.2,17.9,13.9,11.6,10.3,6.5,4.98,11.7
3,2609,陽明,51.7,-2.8,-5.14,06/08,43.4,39.9,43.4,44.1,32.3,21.6,10.1,6.48,8.57,2.6,1.1,5.76
4,6176,瑞儀,94.1,-6.9,-6.83,06/08,39.4,37.4,40.0,43.7,28.6,17.9,9.38,13.8,12.6,10.7,4.08,11.1
5,6412,群電,94.0,-3.9,-3.98,06/08,42.2,40.4,41.4,39.6,26.9,13.7,9.25,10.3,8.63,6.9,3.9,9.17
6,1215,卜蜂,115.0,-4.0,-3.36,06/08,39.5,38.5,39.1,35.9,22.0,16.8,10.9,7.02,7.47,5.67,3.52,8.75
7,3702,大聯大,108.0,-6.5,-5.68,06/08,20.4,25.3,27.8,31.9,24.2,15.1,11.5,11.2,14.4,13.5,7.73,11.8
8,2303,聯電,121.0,-10.5,-7.98,06/08,23.2,21.5,28.6,31.2,21.5,13.2,8.6,7.57,8.32,6.21,2.45,6.79
9,6239,力成,309.0,-29.0,-8.58,06/08,32.1,29.8,29.6,29.7,8.36,6.25,5.66,6.41,6.93,6.87,4.52,4.96
10,6121,新普,406.0,-16.5,-3.91,06/08,34.6,27.5,30.0,29.3,19.3,15.6,11.2,18.5,15.0,11.7,5.28,17.5
11,2027,大成鋼,41.8,-2.0,-4.57,06/08,25.5,30.9,31.9,29.2,16.1,8.57,4.1,2.47,2.95,4.54,2.56,2.78
12,2404,漢唐,1110.0,-95.0,-7.88,06/08,25.4,21.7,20.4,27.5,16.0,8.36,7.04,6.59,8.73,9.16,4.76,6.61
13,2637,慧洋-KY,78.5,-2.1,-2.61,06/08,24.2,19.4,22.0,27.0,18.6,13.4,7.23,6.44,3.69,4.23,1.83,7.33
14,5347,世界,156.5,-5.0,-3.1,06/08,23.5,27.9,26.8,25.6,16.9,7.13,6.25,7.4,8.0,7.6,5.09,6.84
15,8422,可寧衛*,26.95,-1.15,-4.09,06/08,28.0,29.9,28.3,25.2,17.7,10.9,4.8,0.99,0.58,0.56,0.52,1.78
16,2882,國泰金,95.0,-5.0,-5.0,06/08,0.36,1.92,13.3,23.8,28.1,30.1,19.8,19.4,13.0,6.1,2.86,17.1
17,2451,創見,294.5,-27.0,-8.4,06/08,39.6,24.8,23.8,23.2,14.6,7.86,3.88,4.23,4.87,5.07,4.33,3.32
18,2881,富邦金,116.0,-2.0,-1.69,06/08,0.07,0.8,11.7,22.4,24.0,24.8,18.5,18.4,10.9,5.99,2.69,17.5
19,6640,均華,1150.0,-40.0,-3.36,06/08,2.1,0.98,16.2,21.0,16.5,7.8,1.78,1.39,1.27,1.38,,1.45
20,3264,欣銓,211.0,-17.5,-7.66,06/08,0.11,0.22,0.14,20.0,12.6,11.4,4.55,3.37,4.36,5.62,4.14,3.92
21,2885,元大金,62.0,-3.3,-5.05,06/08,0.32,6.59,10.8,19.6,18.6,19.2,11.5,16.0,11.8,6.99,2.44,12.6
22,2211,長榮鋼,92.5,-1.3,-1.39,06/08,0.48,0.91,0.78,18.1,17.1,10.2,5.52,3.15,7.55,8.62,,4.87
23,4958,臻鼎-KY,512.0,11.0,2.2,06/08,0.08,0.09,8.87,16.6,9.09,3.09,1.18,2.54,2.85,3.85,3.22,1.39
24,7717,萊德光電-KY,560.0,-44.0,-7.28,06/08,35.6,36.4,27.8,16.2,6.76,2.84,1.35,0.73,,,,0.86
25,8070,長華*,59.3,-3.4,-5.42,06/08,27.2,23.4,15.3,16.0,12.5,11.1,8.81,6.14,2.49,0.93,0.52,7.17
26,3090,日電貿,209.5,-11.5,-5.2,06/08,0.0,0.0,3.02,15.8,6.39,0.64,1.04,1.47,1.56,1.23,0.64,1.73
27,6592B,和潤企業乙特,97.6,0.0,0.0,06/08,0.0,0.0,0.0,15.7,5.38,5.57,3.64,8.01,11.0,,,7.83
28,3044,健鼎,478.0,-20.0,-4.02,06/08,0.0,0.01,7.44,15.6,8.12,5.0,5.19,8.19,10.2,8.13,5.72,6.47
29,1402,遠東新,26.75,-0.8,-2.9,06/08,0.12,0.1,0.07,14.5,16.7,16.2,11.5,11.6,9.63,12.3,6.12,11.7
30,6005,群益證,40.55,-4.5,-9.99,06/08,6.17,9.72,14.5,13.5,10.2,9.07,10.6,10.1,14.8,9.22,4.47,9.68
31,6488,環球晶,768.0,-43.0,-5.3,06/08,0.0,8.25,7.38,13.1,2.86,2.72,2.85,2.96,2.99,3.88,2.06,2.78
32,3711,日月光投控,540.0,-37.0,-6.41,06/08,0.91,2.47,9.03,12.1,10.4,6.23,3.84,4.97,6.6,5.71,,3.44
33,3189,景碩,698.0,-14.0,-1.97,06/08,19.0,13.2,13.6,11.7,2.86,2.45,2.03,1.13,1.0,1.49,1.92,1.07
34,7751,竑騰,1430.0,-115.0,-7.44,06/08,15.9,11.1,8.32,11.4,14.8,11.2,5.75,2.76,,,,3.04
35,6515,穎崴,8380.0,-45.0,-0.53,06/08,0.64,2.5,2.0,11.4,16.7,14.8,10.2,6.83,4.99,4.99,,7.41
36,6257,矽格,201.0,-22.0,-9.87,06/08,0.16,0.93,0.69,11.3,6.52,7.16,3.96,4.68,5.34,4.5,2.29,3.59
37,7750,新代,2185.0,-75.0,-3.32,06/08,0.0,0.0,0.0,10.9,3.65,1.93,1.13,0.52,,,,0.52
38,3529,力旺,3200.0,-235.0,-6.84,06/08,22.9,15.2,15.4,10.8,17.1,11.3,6.42,4.94,5.0,5.26,4.18,4.8
39,6510,精測,3565.0,265.0,8.03,06/08,0.28,10.8,10.7,10.7,14.8,11.2,9.86,7.59,6.7,5.43,3.67,8.53
40,5483,中美晶,141.0,-11.5,-7.54,06/08,19.6,22.4,16.0,10.7,4.15,2.59,2.72,3.61,3.97,6.21,2.63,2.98
41,4904,遠傳,101.0,-0.5,-0.49,06/08,21.8,12.8,11.3,10.6,8.25,7.64,10.8,11.2,15.6,10.2,5.33,11.1
42,3533,嘉澤,2290.0,-75.0,-3.17,06/08,0.1,6.37,9.6,10.2,9.65,8.61,4.38,3.79,4.39,5.5,5.92,3.7
43,4551,智伸科,139.5,-2.0,-1.41,06/08,0.0,5.64,4.16,9.39,6.93,3.2,1.93,2.13,2.57,3.05,5.29,1.38
44,2504,國產,35.4,-0.9,-2.48,06/08,0.94,0.89,0.7,8.78,6.63,4.76,4.96,14.5,13.4,10.1,3.58,5.37
45,2345,智邦,2420.0,-70.0,-2.81,06/08,14.6,8.65,7.25,8.64,5.97,3.88,2.87,3.03,3.72,3.91,3.71,3.31
46,9907,統一實,16.45,-0.2,-1.2,06/08,2.57,10.7,8.63,8.35,7.63,4.95,5.21,2.38,1.18,0.5,0.17,4.12
