排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00689R,國泰20年美債反1,22.38,0.06,0.27,07/09,5.52,5.86,6.65,6.63,6.42,2.5,23.6,34.7,38.5,39.9,,34.7
2,00681R,元大美債20反1,21.33,0.01,0.05,07/09,3.78,5.37,6.1,6.1,1.09,-1.83,3.27,7.23,10.7,69.3,,7.95
3,00785B,富邦金融投等債,35.32,-0.05,-0.14,07/09,2.58,5.11,5.11,5.11,5.11,5.1,12.4,12.3,17.1,69.5,,12.4
4,4989,榮科,91.8,-6.6,-6.71,07/09,-2.88,-4.85,-4.04,4.6,6.32,6.39,-3.39,5.16,5.02,4.89,,5.03
5,5351,鈺創,98.2,8.9,9.97,07/09,0.71,-0.88,2.85,4.51,-0.13,3.85,2.23,3.77,14.0,14.6,7.5,8.8
6,00678,群益那斯達克生技,41.98,-0.25,-0.59,07/09,0.65,0.07,4.57,3.97,1.6,2.91,5.4,3.08,16.0,17.7,,2.26
7,6202,盛群,73.3,5.3,7.79,07/09,3.67,4.2,3.69,3.43,5.13,7.35,10.3,11.8,8.5,6.61,1.44,12.0
8,6491,晶碩,375.0,0.0,0.0,07/09,0.15,0.17,0.77,3.38,4.27,6.42,10.0,11.6,12.8,11.4,,11.5
9,3374,精材,356.5,32.0,9.86,07/09,0.37,2.24,2.59,3.35,1.04,8.84,3.13,6.61,11.9,10.1,12.5,9.45
10,8033,雷虎,227.0,-0.5,-0.22,07/09,0.42,0.86,1.44,3.28,13.5,14.8,14.5,12.8,23.2,13.9,14.0,14.4
11,8016,矽創,363.0,11.0,3.12,07/09,0.28,0.57,2.63,3.14,4.35,6.9,12.4,13.9,13.1,11.7,17.4,14.8
12,6907,雅特力-KY,195.0,6.0,3.17,07/09,-0.98,-0.98,-0.62,3.07,2.38,1.69,3.5,,,,,
13,3055,蔚華科,158.0,-10.5,-6.23,07/09,0.03,-0.12,0.29,3.0,5.03,3.12,4.25,3.86,5.01,2.38,2.16,4.08
14,6994,富威電力,41.4,-0.9,-2.13,07/09,-0.11,-0.5,-2.36,2.97,5.39,6.0,5.24,5.2,5.05,,,5.31
15,2495,普安,52.5,1.3,2.54,07/09,2.18,1.62,1.66,2.84,2.42,-0.43,2.96,6.61,-1.54,-11.7,-11.7,6.71
16,00736,國泰新興市場,31.43,0.05,0.16,07/09,0.43,0.47,0.58,2.68,4.99,8.38,8.38,8.38,8.53,-4.9,,8.38
17,4541,晟田,61.0,0.6,0.99,07/09,1.05,-0.93,1.08,2.64,4.6,8.72,10.2,12.7,12.7,13.0,11.7,13.6
18,2351,順德,200.0,-3.5,-1.72,07/09,-0.24,-0.55,0.39,2.64,3.25,1.45,3.1,12.6,9.16,-1.96,5.28,12.5
19,2465,麗臺,89.5,8.1,9.95,07/09,1.75,2.52,2.58,2.62,2.06,1.61,2.9,3.87,2.51,4.32,-0.86,3.84
20,6805,富世達,1460.0,65.0,4.66,07/09,0.78,2.55,2.95,2.59,1.46,-2.21,5.73,2.88,4.26,,,2.32
21,3213,茂訊,133.0,0.5,0.38,07/09,0.33,0.41,0.48,2.56,3.33,3.97,10.0,9.79,7.15,5.06,8.17,9.42
22,6176,瑞儀,90.6,-0.3,-0.33,07/09,0.22,0.56,1.01,2.55,2.81,8.03,6.78,6.64,11.4,0.19,-2.33,8.53
23,2409,友達,31.45,1.9,6.43,07/09,2.5,2.43,1.45,2.35,2.25,2.3,-2.27,-3.34,-13.3,-16.8,-33.6,-3.9
24,1536,和大,55.0,5.0,10.0,07/09,1.65,1.36,1.28,2.06,1.84,0.44,-1.64,-1.68,-3.0,-12.2,-38.5,-2.2
25,3006,晶豪科,237.0,21.5,9.98,07/09,2.78,2.36,2.76,1.98,1.28,2.87,9.41,6.05,24.6,27.0,26.9,9.39
26,8150,南茂,117.0,10.5,9.86,07/09,1.33,0.13,0.14,1.92,3.12,1.34,-0.15,0.78,0.55,0.77,0.55,3.33
27,2618,長榮航,39.6,-0.25,-0.63,07/09,0.63,1.77,2.05,1.91,1.16,5.57,-0.85,2.65,2.01,-4.24,0.99,2.96
28,1623,大東電,226.5,-4.5,-1.95,07/09,-0.12,-0.18,0.81,1.85,2.18,2.14,2.23,,,,,
29,6477,安集,39.85,1.8,4.73,07/09,0.47,0.86,0.1,1.76,2.56,1.67,2.0,3.77,4.71,5.42,1.77,3.48
30,6414,樺漢,394.0,-10.0,-2.48,07/09,0.13,0.34,1.31,1.76,3.61,6.76,20.9,21.4,17.5,18.7,19.8,21.2
31,8028,昇陽半導體,312.5,7.0,2.29,07/09,0.28,0.25,0.67,1.75,3.75,0.35,7.65,1.87,4.4,8.5,,6.25
32,6226,光鼎,26.6,1.35,5.35,07/09,0.07,0.44,0.76,1.72,3.54,5.11,8.52,9.02,9.1,8.5,11.3,9.11
