排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00702,國泰標普低波高息,23.9,0.18,0.76,83,06/08,,-100.0,-100.0,-100.0,-100.0,,,-100.0,,
2,00717,富邦美國特別股,14.94,-0.11,-0.73,115,06/08,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00728,第一金工業30,60.25,-2.15,-3.45,174,06/08,,,-100.0,-100.0,,,-100.0,-100.0,-100.0,-100.0
4,00739,元大MSCI A股,27.87,-1.04,-3.6,94,06/08,,,,-100.0,,,,,-100.0,
5,00842B,台新美元銀行債,30.35,-0.07,-0.23,165,06/08,-100.0,-100.0,-100.0,-100.0,-100.0,,,,,
6,00875,國泰網路資安,48.01,-1.61,-3.24,602,06/08,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,6806,森崴能源,5.3,-0.34,-6.03,3737,06/08,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
8,8444,綠河-KY,4.56,-0.34,-6.94,36,06/08,0.0,0.0,0.0,-98.9,-98.9,-98.9,-99.1,-99.1,-99.3,-99.1
9,00936,台新永續高息中小,20.3,-1.01,-4.74,4707,06/08,0.0,0.0,120.0,-86.4,-59.3,120.0,120.0,-99.0,-99.3,-97.9
10,2597,潤弘,184.5,0.0,0.0,4267,06/08,-28.1,-37.0,-39.4,-84.8,-83.9,-78.1,-10.4,2.76,-56.3,-31.6
11,00730,富邦臺灣優質高息,28.06,-1.35,-4.59,385,06/08,0.0,0.0,-50.0,-80.0,,-92.3,-96.7,-87.5,-96.7,-93.1
12,009806,台新標普500,13.0,-0.23,-1.74,52,06/08,0.0,0.0,0.0,-80.0,-83.3,,,-50.0,-95.0,
13,3018,隆銘綠能,12.1,0.35,2.98,60,06/08,0.0,-80.0,-80.0,-80.0,-80.0,-83.3,-83.3,-83.3,-83.3,-83.3
14,00938,凱基優選30,22.45,-0.68,-2.94,697,06/08,-70.0,-75.7,-85.0,-79.1,-82.4,,125.0,-57.1,-92.0,-10.0
15,00852L,國泰美國道瓊正2,32.77,-1.02,-3.02,160,06/08,0.0,-9.23,1.72,-75.0,-44.9,-77.7,-81.6,-16.9,-90.9,-29.8
16,6615,慧智,32.9,-1.6,-4.64,57,06/08,-76.9,-76.0,-75.0,-75.0,-72.7,-68.4,,,,
17,00876,元大全球5G,88.7,-5.05,-5.39,299,06/08,0.0,0.0,-94.1,-66.7,-80.0,-88.9,-98.9,-98.6,-75.0,-98.9
18,00964,中信亞太高股息,14.15,-0.4,-2.75,6261,06/08,4.23,-3.9,1.37,-66.7,4.23,17.5,12.1,64.4,7300.0,80.5
